state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Delaware,2006,647391,535793,853476,439937,413539,337790,309601,274382,261411,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,571,6615,7186,142,1215,1357,571,6615,7186
Delaware,2005,625838,523626,825598,421599,403999,326069,299769,267476,256150,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,555,6389,6944,138,1171,1309,555,6389,6944
Delaware,2004,612417,514329,805421,413177,392244,320190,292227,264417,249912,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,557,6370,6927,123,1029,1152,557,6370,6927
Delaware,2003,594441,498017,792494,408205,384289,311297,283144,257136,240881,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,508,6286,6794,105,964,1069,508,6286,6794
Delaware,2002,593063,499100,782221,403618,378603,311271,281792,257501,241599,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,542,6236,6778,114,1018,1132,542,6236,6778
Delaware,2001,574499,481719,771580,398780,372800,302532,271967,249202,232517,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,591,6412,7003,122,1163,1285,591,6412,7003
Delaware,2000,564517,478344,756530,384350,372180,292964,271553,244069,234275,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,597,6324,6921,97,1023,1120,597,6324,6921
Delaware,1999,558107.1,473202.8,747043.7,380029.3,367014.4,289962.3,268144.8,241613.1,231589.7,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,612,6371,6983,127,1239,1366,612,6371,6983
Delaware,1998,551697.2,468061.6,737557.4,375708.6,361848.8,286960.6,264736.6,239157.2,228904.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1079,1178,440,5118,5558
Delaware,1997,545287.3,462920.4,728071.1,371387.9,356683.2,283958.9,261328.4,236701.3,226219.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,894,990,383,5052,5435
Delaware,1996,538877.4,457779.2,718584.8,367067.2,351517.6,280957.2,257920.2,234245.4,223533.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,810,899,379,4731,5110
Delaware,1995,532467.5,452638,709098.5,362746.5,346352,277955.5,254512,231789.5,220848.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,700,762,358,4478,4836
Delaware,1994,526057.6,447496.8,699612.2,358425.8,341186.4,274953.8,251103.8,229333.6,218163.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,643,700,282,4184,4466
Delaware,1993,519647.7,442355.6,690125.9,354105.1,336020.8,271952.1,247695.6,226877.7,215477.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,567,610,257,3953,4210
Delaware,1992,513237.8,437214.4,680639.6,349784.4,330855.2,268950.4,244287.4,224421.8,212792.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,562,613,271,3791,4062
Delaware,1991,506827.9,432073.2,671153.3,345463.7,325689.6,265948.7,240879.2,221965.9,210107.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,610,664,240,3477,3717
Delaware,1990,500418,426932,661667,341143,320524,262947,237471,219510,207422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,597,662,226,3245,3471
Delaware,1989,492824.2,421208.8,654544.3,337732.7,316811.6,259142.3,233681.9,216685,204523.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,618,699,224,3234,3458
Delaware,1988,485230.4,415485.6,647421.6,334322.4,313099.2,255337.6,229892.8,213860,201625.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,505,543,177,3020,3197
Delaware,1987,477636.6,409762.4,640298.9,330912.1,309386.8,251532.9,226103.7,211035,198727.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,451,477,166,2816,2982
Delaware,1986,470042.8,404039.2,633176.2,327501.8,305674.4,247728.2,222314.6,208210,195829.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,461,482,156,2677,2833
Delaware,1985,462449,398316,626053.5,324091.5,301962,243923.5,218525.5,205385,192931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,394,426,131,2422,2553
Delaware,1984,454855.2,392592.8,618930.8,320681.2,298249.6,240118.8,214736.4,202560,190032.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,335,358,107,2095,2202
Delaware,1983,447261.4,386869.6,611808.1,317270.9,294537.2,236314.1,210947.3,199735,187134.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,277,300,107,2091,2198
Delaware,1982,439667.6,381146.4,604685.4,313860.6,290824.8,232509.4,207158.2,196910,184236.4,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,285,301,99,1969,2068
Delaware,1981,432073.8,375423.2,597562.7,310450.3,287112.4,228704.7,203369.1,194085,181338.2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,259,279,75,1637,1712
Delaware,1980,424480,369700,590440,307040,283400,224900,199580,191260,178440,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,196,210,57,1417,1474
Delaware,1979,416852,363360,586126,304856,281270,220770,196082,187964,175396,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,174,186,64,1355,1419
Delaware,1978,409224,357020,581812,302672,279140,216640,192584,184668,172352,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,177,183,64,1261,1325
