state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Rhode Island,1993,769023.5,630447,1001874.4,522944.1,478930.3,410440.8,358582.7,325486,304961,NA,NA,NA,11,303,314,29,439,468,NA,NA,NA,0,0,0,0,0,0,0,12,12,NA,NA,NA,43,823,866,0,3,3,1,3,4,0,13,13
Rhode Island,1992,770900,631611,1002027.6,522590.4,479437.2,411052.2,359847.8,325337,306274,NA,NA,NA,17,338,355,25,399,424,NA,NA,NA,0,0,0,0,0,0,1,6,7,NA,NA,NA,52,816,868,0,21,21,3,4,7,0,8,8
Rhode Island,1991,772776.5,632775,1002180.8,522236.7,479944.1,411663.6,361112.9,325188,307587,NA,NA,NA,20,352,372,16,216,232,NA,NA,NA,0,1,1,0,0,0,3,9,12,NA,NA,NA,40,637,677,0,14,14,0,4,4,0,4,4
Rhode Island,1990,774653,633939,1002334,521883,480451,412275,362378,325039,308900,NA,NA,NA,12,437,449,26,179,205,NA,NA,NA,0,0,0,0,1,1,1,16,17,NA,NA,NA,40,707,747,0,20,20,0,1,1,1,11,12
Rhode Island,1989,767435.7,628913.1,996860.6,519410.7,477449.9,408697.5,358738.2,322737.1,306176,NA,NA,NA,7,180,187,17,208,225,NA,NA,NA,0,0,0,0,1,1,1,7,8,NA,NA,NA,27,483,510,1,13,14,0,0,0,1,14,15
Rhode Island,1988,760218.4,623887.2,991387.2,516938.4,474448.8,405120,355098.4,320435.2,303452,NA,NA,NA,3,102,105,11,296,307,NA,NA,NA,0,0,0,0,0,0,0,5,5,NA,NA,NA,21,464,485,1,20,21,0,0,0,1,14,15
Rhode Island,1987,753001.1,618861.3,985913.8,514466.1,471447.7,401542.5,351458.6,318133.3,300728,NA,NA,NA,6,90,96,10,281,291,NA,NA,NA,0,0,0,0,0,0,0,14,14,NA,NA,NA,19,464,483,0,17,17,0,1,1,0,18,18
Rhode Island,1986,745783.8,613835.4,980440.4,511993.8,468446.6,397965,347818.8,315831.4,298004,NA,NA,NA,2,78,80,12,315,327,NA,NA,NA,0,0,0,0,0,0,0,8,8,NA,NA,NA,14,487,501,0,22,22,0,0,0,0,23,23
Rhode Island,1985,738566.5,608809.5,974967,509521.5,465445.5,394387.5,344179,313529.5,295280,NA,NA,NA,2,69,71,15,267,282,NA,NA,NA,0,0,0,1,2,3,0,15,15,NA,NA,NA,18,426,444,0,16,16,0,0,0,0,26,26
Rhode Island,1984,731349.2,603783.6,969493.6,507049.2,462444.4,390810,340539.2,311227.6,292556,NA,NA,NA,1,61,62,8,291,299,NA,NA,NA,0,1,1,0,1,1,0,12,12,NA,NA,NA,11,430,441,0,7,7,0,0,0,1,27,28
Rhode Island,1983,724131.9,598757.7,964020.2,504576.9,459443.3,387232.5,336899.4,308925.7,289832,NA,NA,NA,1,59,60,6,286,292,NA,NA,NA,0,0,0,0,6,6,0,9,9,NA,NA,NA,7,406,413,0,14,14,0,0,0,0,21,21
Rhode Island,1982,716914.6,593731.8,958546.8,502104.6,456442.2,383655,333259.6,306623.8,287108,NA,NA,NA,2,60,62,7,197,204,NA,NA,NA,0,0,0,0,0,0,0,11,11,0,0,0,9,334,343,0,16,16,0,2,2,0,26,26
Rhode Island,1981,709697.3,588705.9,953073.4,499632.3,453441.1,380077.5,329619.8,304321.9,284384,NA,NA,NA,1,51,52,6,142,148,NA,NA,NA,0,0,0,0,0,0,2,11,13,0,0,0,11,275,286,0,10,10,0,4,4,2,28,30
Rhode Island,1980,702480,583680,947600,497160,450440,376500,325980,302020,281660,NA,NA,NA,0,47,47,5,154,159,NA,NA,NA,0,0,0,0,0,0,0,14,14,0,0,0,6,267,273,0,1,1,0,3,3,0,27,27
Rhode Island,1979,696912,580052,947550,495924,451626,372500,324412,299558,280494,NA,NA,NA,0,42,42,6,118,124,NA,NA,NA,0,0,0,0,0,0,0,7,7,0,0,0,7,232,239,0,2,2,0,1,1,1,43,44
Rhode Island,1978,691344,576424,947500,494688,452812,368500,322844,297096,279328,0,3,3,3,49,52,2,119,121,0,6,6,0,0,0,0,0,0,0,3,3,0,0,0,5,238,243,0,4,4,0,0,0,0,52,52
