state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Louisiana,2006,3211629,2719283,4287768,2209486,2078282,1678546,1533083,1385247,1334036,NA,NA,NA,3,141,144,1181,8545,9726,NA,NA,NA,22,561,583,293,3909,4202,3,90,93,47,416,463,NA,NA,NA,1549,13662,15211,0,0,0
Louisiana,2005,3245235,2786667,4387181,2266760,2120421,1708499,1536736,1441809,1344858,0,0,0,6,129,135,1135,8337,9472,0,0,0,19,491,510,321,3913,4234,5,78,83,51,451,502,0,0,0,1537,13399,14936,0,0,0
Louisiana,2004,3222315,2762696,4383224,2280739,2102485,1707266,1515049,1438831,1323865,0,0,0,5,99,104,1179,8834,10013,0,0,0,27,508,535,333,4032,4365,3,95,98,43,458,501,0,0,0,1590,14026,15616,0,0,0
Louisiana,2003,3194605,2737873,4364568,2262801,2101767,1692681,1501924,1421912,1315961,0,0,0,4,129,133,1257,9052,10309,0,0,0,32,488,520,284,3708,3992,4,77,81,42,409,451,0,0,0,1623,13863,15486,0,0,0
Louisiana,2002,3172908,2715570,4348960,2266865,2082095,1685637,1487271,1415763,1299807,0,0,0,5,86,91,1099,8655,9754,0,0,0,47,762,809,294,3665,3959,4,99,103,42,412,454,0,0,0,1491,13679,15170,0,0,0
Louisiana,2001,3102174,2641419,4328743,2247191,2081552,1649113,1453061,1376861,1264558,0,0,0,5,103,108,419,5430,5849,15,213,228,135,1285,1420,488,6501,6989,5,91,96,77,1008,1085,0,0,0,1149,14697,15846,5,66,71
Louisiana,2000,3121107,2648498,4321694,2236215,2085479,1653932,1467175,1373980,1274518,0,0,0,0,67,67,588,5781,6369,13,132,145,145,1398,1543,679,6248,6927,0,92,92,63,596,659,0,0,0,1490,14335,15825,2,21,23
Louisiana,1999,3105716.1,2637100.5,4308365.4,2230446.6,2077918.8,1646341.8,1459374.3,1367983.5,1269117,NA,NA,NA,3,101,104,709,6511,7220,38,237,275,76,936,1012,796,6203,6999,6,73,79,29,367,396,NA,NA,NA,1658,14444,16102,1,16,17
Louisiana,1998,3090325.2,2625703,4295036.8,2224678.2,2070358.6,1638751.6,1451573.6,1361987,1263716,NA,NA,NA,NA,NA,NA,701,6666,7367,32,256,288,78,1021,1099,814,6274,7088,6,84,90,58,518,576,48,392,440,1740,15339,17079,1,33,34
Louisiana,1997,3074934.3,2614305.5,4281708.2,2218909.8,2062798.4,1631161.4,1443772.9,1355990.5,1258315,NA,NA,NA,NA,NA,NA,581,5830,6411,18,212,230,162,1510,1672,643,5371,6014,9,170,179,67,539,606,64,416,480,1544,14165,15709,0,22,22
Louisiana,1996,3059543.4,2602908,4268379.6,2213141.4,2055238.2,1623571.2,1435972.2,1349994,1252914,NA,NA,NA,NA,NA,NA,556,5650,6206,16,181,197,184,2523,2707,380,3510,3890,43,384,427,48,363,411,29,196,225,1260,12915,14175,1,27,28
Louisiana,1995,3044152.5,2591510.5,4255051,2207373,2047678,1615981,1428171.5,1343997.5,1247513,NA,NA,NA,NA,NA,NA,522,5649,6171,15,209,224,168,1989,2157,355,3121,3476,20,309,329,27,314,341,12,71,83,1123,11761,12884,2,9,11
Louisiana,1994,3028761.6,2580113,4241722.4,2201604.6,2040117.8,1608390.8,1420370.8,1338001,1242112,NA,NA,NA,NA,NA,NA,472,5674,6146,12,129,141,138,2038,2176,324,2703,3027,25,349,374,21,275,296,4,48,52,1e3,11336,12336,1,23,24
Louisiana,1993,3013370.7,2568715.5,4228393.8,2195836.2,2032557.6,1600800.6,1412570.1,1332004.5,1236711,NA,NA,NA,NA,NA,NA,467,7859,8326,2,185,187,30,680,710,315,1645,1960,4,168,172,42,432,474,2,52,54,865,11112,11977,1,22,23
Louisiana,1992,2997979.8,2557318,4215065.2,2190067.8,2024997.4,1593210.4,1404769.4,1326008,1231310,NA,NA,NA,NA,NA,NA,678,7377,8055,61,40,101,21,495,516,36,940,976,9,142,151,19,395,414,3,63,66,829,9578,10407,1,27,28
Louisiana,1991,2982588.9,2545920.5,4201736.6,2184299.4,2017437.2,1585620.2,1396968.7,1320011.5,1225909,NA,NA,NA,NA,NA,NA,267,3933,4200,63,772,835,8,74,82,32,415,447,52,793,845,174,1626,1800,8,64,72,614,7767,8381,0,0,0
Louisiana,1990,2967198,2534523,4188408,2178531,2009877,1578030,1389168,1314015,1220508,NA,NA,NA,NA,NA,NA,380,5087,5467,94,780,874,10,249,259,11,374,385,6,125,131,15,301,316,0,0,0,516,6986,7502,0,2,2
Louisiana,1989,2957020.2,2530656.7,4190887.2,2178557.9,2012329.3,1571453,1385567.2,1311537.5,1219119.2,NA,NA,NA,NA,NA,NA,313,4583,4896,77,702,779,8,224,232,9,338,347,5,113,118,12,271,283,0,0,0,425,6294,6719,0,2,2
Louisiana,1988,2946842.4,2526790.4,4193366.4,2178584.8,2014781.6,1564876,1381966.4,1309060,1217730.4,NA,NA,NA,NA,NA,NA,298,4401,4699,0,0,0,9,169,178,5,241,246,8,152,160,12,316,328,0,0,0,333,5329,5662,0,6,6
Louisiana,1987,2936664.6,2522924.1,4195845.6,2178611.7,2017233.9,1558299,1378365.6,1306582.5,1216341.6,NA,NA,NA,NA,NA,NA,375,4901,5276,0,0,0,7,118,125,20,281,301,6,112,118,5,167,172,0,0,0,418,5614,6032,0,1,1
Louisiana,1986,2926486.8,2519057.8,4198324.8,2178638.6,2019686.2,1551722,1374764.8,1304105,1214952.8,NA,NA,NA,NA,NA,NA,265,3700,3965,0,0,0,2,14,16,5,132,137,0,19,19,13,245,258,0,0,0,285,4161,4446,0,4,4
Louisiana,1985,2916309,2515191.5,4200804,2178665.5,2022138.5,1545145,1371164,1301627.5,1213564,NA,NA,NA,NA,NA,NA,222,3325,3547,0,0,0,1,32,33,3,43,46,1,66,67,6,146,152,0,0,0,236,3657,3893,1,2,3
Louisiana,1984,2906131.2,2511325.2,4203283.2,2178692.4,2024590.8,1538568,1367563.2,1299150,1212175.2,NA,NA,NA,NA,NA,NA,283,3739,4022,0,0,0,0,0,0,0,11,11,3,41,44,3,144,147,0,0,0,290,4015,4305,0,11,11
Louisiana,1983,2895953.4,2507458.9,4205762.4,2178719.3,2027043.1,1531991,1363962.4,1296672.5,1210786.4,NA,NA,NA,NA,NA,NA,273,3958,4231,0,0,0,0,0,0,0,0,0,2,52,54,5,150,155,0,0,0,283,4255,4538,0,5,5
Louisiana,1982,2885775.6,2503592.6,4208241.6,2178746.2,2029495.4,1525414,1360361.6,1294195,1209397.6,NA,NA,NA,NA,NA,NA,197,3429,3626,0,0,0,0,0,0,0,0,0,0,32,32,3,137,140,0,0,0,201,3672,3873,0,5,5
Louisiana,1981,2875597.8,2499726.3,4210720.8,2178773.1,2031947.7,1518837,1356760.8,1291717.5,1208008.8,NA,NA,NA,NA,NA,NA,145,2587,2732,0,0,0,0,0,0,0,0,0,5,35,40,10,104,114,0,0,0,163,2794,2957,1,0,1
Louisiana,1980,2865420,2495860,4213200,2178800,2034400,1512260,1353160,1289240,1206620,NA,NA,NA,NA,NA,NA,149,2738,2887,0,0,0,0,0,0,0,0,0,1,46,47,4,112,116,0,0,0,157,3009,3166,0,7,7
Louisiana,1979,2803748,2442454,4156750,2148260,2008490,1479394,1324354,1261836,1180618,NA,NA,NA,NA,NA,NA,110,1949,2059,0,0,0,0,0,0,0,0,0,3,32,35,3,73,76,0,0,0,119,2149,2268,1,8,9
Louisiana,1978,2742076,2389048,4100300,2117720,1982580,1446528,1295548,1234432,1154616,0,0,0,5,79,84,105,2215,2320,0,0,0,0,0,0,0,0,0,2,28,30,5,83,88,0,0,0,117,2411,2528,0,6,6
