state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Minnesota,1993,3307847.7,2794389.4,4511838.2,2287410.3,2224427.9,1700648,1607199.7,1395216.9,1399172.5,NA,NA,NA,0,134,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,4008,4200
Minnesota,1992,3273284.8,2761419.6,4463414.8,2265852.2,2197562.6,1686603,1586681.8,1380926.6,1380493,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,3634,3822
Minnesota,1991,3238721.9,2728449.8,4414991.4,2244294.1,2170697.3,1672558,1566163.9,1366636.3,1361813.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,3299,3472
Minnesota,1990,3204159,2695480,4366568,2222736,2143832,1658513,1545646,1352346,1343134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,3017,3176
Minnesota,1989,3172923.1,2670652,4337353.2,2208678.4,2128674.8,1643013.7,1529909.4,1341135.4,1329516.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,2944,3103
Minnesota,1988,3141687.2,2645824,4308138.4,2194620.8,2113517.6,1627514.4,1514172.8,1329924.8,1315899.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,2671,2799
Minnesota,1987,3110451.3,2620996,4278923.6,2180563.2,2098360.4,1612015.1,1498436.2,1318714.2,1302281.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,2431,2546
Minnesota,1986,3079215.4,2596168,4249708.8,2166505.6,2083203.2,1596515.8,1482699.6,1307503.6,1288664.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2365,2462
Minnesota,1985,3047979.5,2571340,4220494,2152448,2068046,1581016.5,1466963,1296293,1275047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,2252,2343
Minnesota,1984,3016743.6,2546512,4191279.2,2138390.4,2052888.8,1565517.2,1451226.4,1285082.4,1261429.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,2088,2167
Minnesota,1983,2985507.7,2521684,4162064.4,2124332.8,2037731.6,1550017.9,1435489.8,1273871.8,1247812.2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,2046,2113
Minnesota,1982,2954271.8,2496856,4132849.6,2110275.2,2022574.4,1534518.6,1419753.2,1262661.2,1234194.8,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,73,2008,2081
Minnesota,1981,2923035.9,2472028,4103634.8,2096217.6,2007417.2,1519019.3,1404016.6,1251450.6,1220577.4,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,56,1910,1966
Minnesota,1980,2891800,2447200,4074420,2082160,1992260,1503520,1388280,1240240,1206960,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,65,1936,2001
Minnesota,1979,2844120,2405070,4047178,2068734,1978444,1479448,1364672,1220526,1184544,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,77,2017,2094
Minnesota,1978,2796440,2362940,4019936,2055308,1964628,1455376,1341064,1200812,1162128,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,76,1878,1954
