state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Arkansas,2006,2118675,1751944,2810872,1433812,1377060,1098641,1020034,883108,868836,21808,11801,10007,16747,9242,7505,15049,7820,7229,33493,18653,14840,23533,13717,9816,22905,13266,9639,426889,226130,200759,294315,162903,131412,261503,140475,121028,144394,63540,80854,90326,37214,53112,87787,35702,52085,40627,20401,20226,21070,11659,9411,18383,9598,8785,2143661,1093287,1050374,1672684,863906,808778,1346317,676247,670070,6,10,16,1,27,28,336,5874,6210,19,289,308,0,0,0,652,6483,7135
Arkansas,2005,2025759,169e4,2694665,1373735,1320930,1049419,976340,854863,835137,16333,9624,6709,12219,6898,5321,10587,6255,4332,27503,14499,13004,21214,10586,10628,19366,9642,9724,417428,227097,190331,277360,157174,120186,245011,136072,108939,130328,59167,71161,81677,35670,46007,79536,34368,45168,37362,19670,17692,21875,11649,10226,18940,9904,9036,2065711,1043678,1022033,1611414,827442,783972,1316560,658622,657938,4,10,14,NA,NA,NA,334,5622,5956,11,175,186,0,10,10,774,6532,7306
Arkansas,2004,2001494,1667193,2668372,1362433,1305939,1039884,961610,847438,819755,17543,7632,9911,11792,5686,6106,11145,5302,5843,27487,13762,13725,20896,10579,10317,20350,10033,10317,399651,214934,184717,270085,150453,119632,243778,132739,111039,117767,50866,66901,76238,32975,43263,73183,30982,42201,32933,17693,15240,19425,10605,8820,16060,9175,6885,2072991,1057546,1015445,1603058,829586,773472,1302677,659207,643470,4,5,9,NA,NA,NA,326,5702,6028,9,98,107,0,6,6,749,6741,7490
Arkansas,2003,1975063,1635204,2650703,1357688,1293015,1027216,947847,833607,801597,16648,7157,9491,11898,4737,7161,9258,3903,5355,26445,14559,11886,20383,10964,9419,18864,10014,8850,406550,222862,183688,273886,155119,118767,242278,135063,107215,98906,44252,54654,62410,26947,35463,60793,25506,35287,37960,16075,21885,23181,8839,14342,16817,7754,9063,2064194,1052783,1011411,1583305,820610,762695,1287194,651367,635827,1,8,9,NA,NA,NA,315,5866,6181,9,76,85,1,10,11,621,6301,6922
Arkansas,2002,1961923,1631366,2638797,1355424,1283373,1031555,930368,838552,792814,8922,4866,4056,7012,4533,2479,5947,4058,1889,22528,11411,11117,16945,9947,6998,16840,9947,6893,418158,225249,192909,274157,154923,119234,244524,135635,108889,92272,43451,48821,55690,26846,28844,53115,25255,27860,40875,22442,18433,28138,17189,10949,24482,14878,9604,2056042,1048005,1008037,1579981,818117,761864,1286458,648779,637679,1,3,4,0,9,9,307,6093,6400,0,39,39,0,0,0,546,6090,6636
Arkansas,2001,1930416,1598218,2618888,1350372,1268516,1007703,922713,814512,783706,10106,5567,4539,8479,4798,3681,7524,4038,3486,19308,10815,8493,13968,7907,6061,12247,7219,5028,404433,219240,185193,268326,151909,116417,235520,131092,104428,87660,41938,45722,52370,20252,32118,50284,19108,31176,42160,19754,22406,26014,11089,14925,24085,9814,14271,2055221,1053058,1002163,1561259,811748,749511,1268558,643241,625317,1,5,6,0,8,8,313,5892,6205,3,37,40,0,0,0,533,5788,6321
Arkansas,2000,1891385,1566855,2581195,1322703,1258492,986023,905362,803352,763503,17804,9193,8611,10222,5726,4496,9736,5240,4496,16117,9782,6335,13920,8143,5777,13416,7639,5777,397962,222867,175095,244926,144932,99994,219784,129838,89946,45016,19226,25790,30305,11e3,19305,29766,11e3,18766,44846,25996,18850,24295,12166,12129,21553,11680,9873,2059450,1035639,1023811,1567717,804056,763661,1272600,637955,634645,1,8,9,0,7,7,296,5772,6068,2,37,39,0,0,0,473,5319,5792
Arkansas,1999,1874918.9,1550333.2,2557496,1311410.4,1246085.6,978665.9,896253,795054.6,755278.6,17369.9,8936.3,8433.6,10188.6,5661.1,4527.5,9652.8,5145.8,4507,15573.5,9365.7,6207.8,13249.3,7723.1,5526.2,12773.6,7261.5,5512.1,395285,220494.8,174790.2,243877.4,143641.8,100235.6,217361.6,127719.9,89641.7,42572.9,18281.4,24291.5,28638.1,10582.5,18055.6,28078,10538,17540,40393.2,23411.1,16982.1,21887,10962.7,10924.3,19408.5,10517.8,8890.7,2046301.5,1030921.1,1015380.4,1557078.5,800094.7,756983.8,1263058.7,633871.6,629187.1,1,7,8,0,13,13,312,5572,5884,5,89,94,5,89,94,463,4839,5302
Arkansas,1998,1858452.8,1533811.4,2533797,1300117.8,1233679.2,971308.8,887144,786757.2,747054.2,16935.8,8679.6,8256.2,10155.2,5596.2,4559,9569.6,5051.6,4518,15030,8949.4,6080.6,12578.6,7303.2,5275.4,12131.2,6884,5247.2,392608,218122.6,174485.4,242828.8,142351.6,100477.2,214939.2,125601.8,89337.4,40129.8,17336.8,22793,26971.2,10165,16806.2,26390,10076,16314,35940.4,20826.2,15114.2,19479,9759.4,9719.6,17264,9355.6,7908.4,2033153,1026203.2,1006949.8,1546440,796133.4,750306.6,1253517.4,629788.2,623729.2,2,7,9,0,9,9,278,5421,5699,1,76,77,0,53,53,416,4452,4868
Arkansas,1997,1841986.7,1517289.6,2510098,1288825.2,1221272.8,963951.7,878035,778459.8,738829.8,16501.7,8422.9,8078.8,10121.8,5531.3,4590.5,9486.4,4957.4,4529,14486.5,8533.1,5953.4,11907.9,6883.3,5024.6,11488.8,6506.5,4982.3,389931,215750.4,174180.6,241780.2,141061.4,100718.8,212516.8,123483.7,89033.1,37686.7,16392.2,21294.5,25304.3,9747.5,15556.8,24702,9614,15088,31487.6,18241.3,13246.3,17071,8556.1,8514.9,15119.5,8193.4,6926.1,2020004.5,1021485.3,998519.2,1535801.5,792172.1,743629.4,1243976.1,625704.8,618271.3,1,7,8,1,14,15,321,5222,5543,3,71,74,0,7,7,288,4160,4448
Arkansas,1996,1825520.6,1500767.8,2486399,1277532.6,1208866.4,956594.6,868926,770162.4,730605.4,16067.6,8166.2,7901.4,10088.4,5466.4,4622,9403.2,4863.2,4540,13943,8116.8,5826.2,11237.2,6463.4,4773.8,10846.4,6129,4717.4,387254,213378.2,173875.8,240731.6,139771.2,100960.4,210094.4,121365.6,88728.8,35243.6,15447.6,19796,23637.4,9330,14307.4,23014,9152,13862,27034.8,15656.4,11378.4,14663,7352.8,7310.2,12975,7031.2,5943.8,2006856,1016767.4,990088.6,1525163,788210.8,736952.2,1234434.8,621621.4,612813.4,2,7,9,2,22,24,274,4873,5147,3,49,52,3,59,62,267,3898,4165
Arkansas,1995,1809054.5,1484246,2462700,1266240,1196460,949237.5,859817,761865,722381,15633.5,7909.5,7724,10055,5401.5,4653.5,9320,4769,4551,13399.5,7700.5,5699,10566.5,6043.5,4523,10204,5751.5,4452.5,384577,211006,173571,239683,138481,101202,207672,119247.5,88424.5,32800.5,14503,18297.5,21970.5,8912.5,13058,21326,8690,12636,22582,13071.5,9510.5,12255,6149.5,6105.5,10830.5,5869,4961.5,1993707.5,1012049.5,981658,1514524.5,784249.5,730275,1224893.5,617538,607355.5,1,7,8,0,0,0,255,4841,5096,2,15,17,2,15,17,296,3994,4290
Arkansas,1994,1792588.4,1467724.2,2439001,1254947.4,1184053.6,941880.4,850708,753567.6,714156.6,15199.4,7652.8,7546.6,10021.6,5336.6,4685,9236.8,4674.8,4562,12856,7284.2,5571.8,9895.8,5623.6,4272.2,9561.6,5374,4187.6,381900,208633.8,173266.2,238634.4,137190.8,101443.6,205249.6,117129.4,88120.2,30357.4,13558.4,16799,20303.6,8495,11808.6,19638,8228,11410,18129.2,10486.6,7642.6,9847,4946.2,4900.8,8686,4706.8,3979.2,1980559,1007331.6,973227.4,1503886,780288.2,723597.8,1215352.2,613454.6,601897.6,2,6,8,1,3,4,307,4612,4919,3,30,33,0,21,21,270,3421,3691
Arkansas,1993,1776122.3,1451202.4,2415302,1243654.8,1171647.2,934523.3,841599,745270.2,705932.2,14765.3,7396.1,7369.2,9988.2,5271.7,4716.5,9153.6,4580.6,4573,12312.5,6867.9,5444.6,9225.1,5203.7,4021.4,8919.2,4996.5,3922.7,379223,206261.6,172961.4,237585.8,135900.6,101685.2,202827.2,115011.3,87815.9,27914.3,12613.8,15300.5,18636.7,8077.5,10559.2,17950,7766,10184,13676.4,7901.7,5774.7,7439,3742.9,3696.1,6541.5,3544.6,2996.9,1967410.5,1002613.7,964796.8,1493247.5,776326.9,716920.6,1205810.9,609371.2,596439.7,1,8,9,1,5,6,283,4642,4925,1,31,32,1,31,32,209,3444,3653
Arkansas,1992,1759656.2,1434680.6,2391603,1232362.2,1159240.8,927166.2,832490,736972.8,697707.8,14331.2,7139.4,7191.8,9954.8,5206.8,4748,9070.4,4486.4,4584,11769,6451.6,5317.4,8554.4,4783.8,3770.6,8276.8,4619,3657.8,376546,203889.4,172656.6,236537.2,134610.4,101926.8,200404.8,112893.2,87511.6,25471.2,11669.2,13802,16969.8,7660,9309.8,16262,7304,8958,9223.6,5316.8,3906.8,5031,2539.6,2491.4,4397,2382.4,2014.6,1954262,997895.8,956366.2,1482609,772365.6,710243.4,1196269.6,605287.8,590981.8,1,1,2,0,2,2,282,4449,4731,0,25,25,0,25,25,181,3344,3525
Arkansas,1991,1743190.1,1418158.8,2367904,1221069.6,1146834.4,919809.1,823381,728675.4,689483.4,13897.1,6882.7,7014.4,9921.4,5141.9,4779.5,8987.2,4392.2,4595,11225.5,6035.3,5190.2,7883.7,4363.9,3519.8,7634.4,4241.5,3392.9,373869,201517.2,172351.8,235488.6,133320.2,102168.4,197982.4,110775.1,87207.3,23028.1,10724.6,12303.5,15302.9,7242.5,8060.4,14574,6842,7732,4770.8,2731.9,2038.9,2623,1336.3,1286.7,2252.5,1220.2,1032.3,1941113.5,993177.9,947935.6,1471970.5,768404.3,703566.2,1186728.3,601204.4,585523.9,2,1,3,0,1,1,266,4171,4437,1,22,23,1,22,23,168,3134,3302
Arkansas,1990,1726724,1401637,2344205,1209777,1134428,912452,814272,720378,681259,13463,6626,6837,9888,5077,4811,8904,4298,4606,10682,5619,5063,7213,3944,3269,6992,3864,3128,371192,199145,172047,234440,132030,102410,195560,108657,86903,20585,9780,10805,13636,6825,6811,12886,6380,6506,318,147,171,215,133,82,108,58,50,1927965,988460,939505,1461332,764443,696889,1177187,597121,580066,1,0,1,0,1,1,187,2948,3135,2,36,38,2,36,38,183,3396,3579
Arkansas,1989,1715095.6,1393469.3,2338640.5,1207581.3,1131059.2,906682.8,808412.8,716998.2,676471.1,13418.7,6649.4,6769.3,9799.2,5055.3,4743.9,8815.6,4296.2,4519.4,10291.8,5469.1,4822.7,6967.7,3859.6,3108.1,6712.8,3745.6,2967.2,371192.8,199058.5,172134.3,233202,131185,102017,193896,107689.3,86206.7,20238.5,9678,10560.5,13310.4,6688.5,6621.9,12553.4,6244,6309.4,326.2,154.3,171.9,221.5,135.7,85.8,125.2,68.2,57,1923172.5,986572,936600.5,1451594.8,759758.7,691836.1,1171366.3,594954.9,576411.4,1,0,1,0,0,0,187,3126,3313,1,33,34,2,33,35,183,2877,3060
Arkansas,1988,1703467.2,1385301.6,2333076,1205385.6,1127690.4,900913.6,802553.6,713618.4,671683.2,13374.4,6672.8,6701.6,9710.4,5033.6,4676.8,8727.2,4294.4,4432.8,9901.6,5319.2,4582.4,6722.4,3775.2,2947.2,6433.6,3627.2,2806.4,371193.6,198972,172221.6,231964,130340,101624,192232,106721.6,85510.4,19892,9576,10316,12984.8,6552,6432.8,12220.8,6108,6112.8,334.4,161.6,172.8,228,138.4,89.6,142.4,78.4,64,1918380,984684,933696,1441857.6,755074.4,686783.2,1165545.6,592788.8,572756.8,1,0,1,0,2,2,140,2646,2786,2,29,31,2,29,31,152,2547,2699
Arkansas,1987,1691838.8,1377133.9,2327511.5,1203189.9,1124321.6,895144.4,796694.4,710238.6,666895.3,13330.1,6696.2,6633.9,9621.6,5011.9,4609.7,8638.8,4292.6,4346.2,9511.4,5169.3,4342.1,6477.1,3690.8,2786.3,6154.4,3508.8,2645.6,371194.4,198885.5,172308.9,230726,129495,101231,190568,105753.9,84814.1,19545.5,9474,10071.5,12659.2,6415.5,6243.7,11888.2,5972,5916.2,342.6,168.9,173.7,234.5,141.1,93.4,159.6,88.6,71,1913587.5,982796,930791.5,1432120.4,750390.1,681730.3,1159724.9,590622.7,569102.2,0,0,0,0,4,4,110,2536,2646,0,21,21,0,5,5,152,2634,2786
Arkansas,1986,1680210.4,1368966.2,2321947,1200994.2,1120952.8,889375.2,790835.2,706858.8,662107.4,13285.8,6719.6,6566.2,9532.8,4990.2,4542.6,8550.4,4290.8,4259.6,9121.2,5019.4,4101.8,6231.8,3606.4,2625.4,5875.2,3390.4,2484.8,371195.2,198799,172396.2,229488,128650,100838,188904,104786.2,84117.8,19199,9372,9827,12333.6,6279,6054.6,11555.6,5836,5719.6,350.8,176.2,174.6,241,143.8,97.2,176.8,98.8,78,1908795,980908,927887,1422383.2,745705.8,676677.4,1153904.2,588456.6,565447.6,0,2,2,0,0,0,96,2238,2334,0,20,20,0,0,0,128,2237,2365
Arkansas,1985,1668582,1360798.5,2316382.5,1198798.5,1117584,883606,784976,703479,657319.5,13241.5,6743,6498.5,9444,4968.5,4475.5,8462,4289,4173,8731,4869.5,3861.5,5986.5,3522,2464.5,5596,3272,2324,371196,198712.5,172483.5,228250,127805,100445,187240,103818.5,83421.5,18852.5,9270,9582.5,12008,6142.5,5865.5,11223,5700,5523,359,183.5,175.5,247.5,146.5,101,194,109,85,1904002.5,979020,924982.5,1412646,741021.5,671624.5,1148083.5,586290.5,561793,0,0,0,0,0,0,111,2153,2264,0,23,23,0,0,0,106,2241,2347
Arkansas,1984,1656953.6,1352630.8,2310818,1196602.8,1114215.2,877836.8,779116.8,700099.2,652531.6,13197.2,6766.4,6430.8,9355.2,4946.8,4408.4,8373.6,4287.2,4086.4,8340.8,4719.6,3621.2,5741.2,3437.6,2303.6,5316.8,3153.6,2163.2,371196.8,198626,172570.8,227012,126960,100052,185576,102850.8,82725.2,18506,9168,9338,11682.4,6006,5676.4,10890.4,5564,5326.4,367.2,190.8,176.4,254,149.2,104.8,211.2,119.2,92,1899210,977132,922078,1402908.8,736337.2,666571.6,1142262.8,584124.4,558138.4,1,0,1,0,1,1,110,2178,2288,0,30,30,0,1,1,85,2096,2181
Arkansas,1983,1645325.2,1344463.1,2305253.5,1194407.1,1110846.4,872067.6,773257.6,696719.4,647743.7,13152.9,6789.8,6363.1,9266.4,4925.1,4341.3,8285.2,4285.4,3999.8,7950.6,4569.7,3380.9,5495.9,3353.2,2142.7,5037.6,3035.2,2002.4,371197.6,198539.5,172658.1,225774,126115,99659,183912,101883.1,82028.9,18159.5,9066,9093.5,11356.8,5869.5,5487.3,10557.8,5428,5129.8,375.4,198.1,177.3,260.5,151.9,108.6,228.4,129.4,99,1894417.5,975244,919173.5,1393171.6,731652.9,661518.7,1136442.1,581958.3,554483.8,1,1,2,0,8,8,106,2073,2179,1,12,13,1,0,1,88,1966,2054
Arkansas,1982,1633696.8,1336295.4,2299689,1192211.4,1107477.6,866298.4,767398.4,693339.6,642955.8,13108.6,6813.2,6295.4,9177.6,4903.4,4274.2,8196.8,4283.6,3913.2,7560.4,4419.8,3140.6,5250.6,3268.8,1981.8,4758.4,2916.8,1841.6,371198.4,198453,172745.4,224536,125270,99266,182248,100915.4,81332.6,17813,8964,8849,11031.2,5733,5298.2,10225.2,5292,4933.2,383.6,205.4,178.2,267,154.6,112.4,245.6,139.6,106,1889625,973356,916269,1383434.4,726968.6,656465.8,1130621.4,579792.2,550829.2,0,1,1,0,7,7,92,1919,2011,0,10,10,0,0,0,85,1821,1906
Arkansas,1981,1622068.4,1328127.7,2294124.5,1190015.7,1104108.8,860529.2,761539.2,689959.8,638167.9,13064.3,6836.6,6227.7,9088.8,4881.7,4207.1,8108.4,4281.8,3826.6,7170.2,4269.9,2900.3,5005.3,3184.4,1820.9,4479.2,2798.4,1680.8,371199.2,198366.5,172832.7,223298,124425,98873,180584,99947.7,80636.3,17466.5,8862,8604.5,10705.6,5596.5,5109.1,9892.6,5156,4736.6,391.8,212.7,179.1,273.5,157.3,116.2,262.8,149.8,113,1884832.5,971468,913364.5,1373697.2,722284.3,651412.9,1124800.7,577626.1,547174.6,0,0,0,0,0,0,65,1567,1632,0,0,0,0,0,0,66,1630,1696
Arkansas,1980,1610440,1319960,2288560,1187820,1100740,854760,755680,686580,633380,13020,6860,6160,9e3,4860,4140,8020,4280,3740,6780,4120,2660,4760,3100,1660,4200,2680,1520,371200,198280,172920,222060,123580,98480,178920,98980,79940,17120,8760,8360,10380,5460,4920,9560,5020,4540,400,220,180,280,160,120,280,160,120,1880040,969580,910460,1363960,717600,646360,1118980,575460,543520,0,0,0,0,0,0,63,1579,1642,0,0,0,0,0,0,43,1240,1283
Arkansas,1979,1575156,1292274,2252244,1169968,1082276,836264,738892,673122,619152,11878,6264,5614,8200,4434,3766,7298,3902,3396,6252,3788,2464,4364,2830,1534,3850,2452,1398,369800,197482,172318,219234,121982,97252,176488,97872,78616,15568,7974,7594,9432,4964,4468,8684,4558,4126,370,208,162,262,154,108,262,154,108,1848376,954252,894124,1333664,701900,631764,1095692,564184,531508,0,0,0,0,0,0,54,1539,1593,0,0,0,0,0,0,58,1312,1370
Arkansas,1978,1539872,1264588,2215928,1152116,1063812,817768,722104,659664,604924,10736,5668,5068,7400,4008,3392,6576,3524,3052,5724,3456,2268,3968,2560,1408,3500,2224,1276,368400,196684,171716,216408,120384,96024,174056,96764,77292,14016,7188,6828,8484,4468,4016,7808,4096,3712,340,196,144,244,148,96,244,148,96,1816712,938924,877788,1303368,686200,617168,1072404,552908,519496,0,0,0,0,0,0,49,1304,1353,0,0,0,0,0,0,45,1207,1252
