state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Vermont,2003,462404,390664,598352,304012,294340,237846,224558,197157,193507,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,135,1809,1944,36,341,377,135,1809,1944
Vermont,2002,457129,387325,595826,304232,291594,235521,221608,195811,191514,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,132,1731,1863,41,347,388,132,1731,1863
Vermont,2001,458909,389473,592321,301942,290379,237327,221582,197095,192378,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,298,327,95,1646,1741
Vermont,2000,439633,365471,593200,299167,294033,229574,210059,187629,177842,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,80,1617,1697,19,210,229,80,1617,1697
Vermont,1999,437316.9,364652.7,589813.3,297674,292139.3,228226,209090.9,186892.9,177759.8,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,59,1477,1536,10,210,220,59,1477,1536
Vermont,1998,435000.8,363834.4,586426.6,296181,290245.6,226878,208122.8,186156.8,177677.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,191,203,52,1421,1473
Vermont,1997,432684.7,363016.1,583039.9,294688,288351.9,225530,207154.7,185420.7,177595.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,159,170,53,1217,1270
Vermont,1996,430368.6,362197.8,579653.2,293195,286458.2,224182,206186.6,184684.6,177513.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,175,182,32,1087,1119
Vermont,1995,428052.5,361379.5,576266.5,291702,284564.5,222834,205218.5,183948.5,177431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,104,113,44,1235,1279
Vermont,1994,425736.4,360561.2,572879.8,290209,282670.8,221486,204250.4,183212.4,177348.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,134,139,49,1252,1301
Vermont,1993,423420.3,359742.9,569493.1,288716,280777.1,220138,203282.3,182476.3,177266.6,NA,NA,NA,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,119,126,48,1175,1223
Vermont,1992,421104.2,358924.6,566106.4,287223,278883.4,218790,202314.2,181740.2,177184.4,NA,NA,NA,0,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,123,128,46,1208,1254
Vermont,1991,418788.1,358106.3,562719.7,285730,276989.7,217442,201346.1,181004.1,177102.2,NA,NA,NA,0,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,142,148,37,1081,1118
Vermont,1990,416472,357288,559333,284237,275096,216094,200378,180268,177020,NA,NA,NA,0,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,136,142,36,1013,1049
Vermont,1989,411442.8,352579.2,554779.7,282085.3,272694.4,213628.6,197814.2,177969.2,174610,NA,NA,NA,0,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,108,109,36,869,905
Vermont,1988,406413.6,347870.4,550226.4,279933.6,270292.8,211163.2,195250.4,175670.4,172200,NA,NA,NA,0,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,124,128,28,792,820
Vermont,1987,401384.4,343161.6,545673.1,277781.9,267891.2,208697.8,192686.6,173371.6,169790,NA,NA,NA,0,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,126,128,14,745,759
Vermont,1986,396355.2,338452.8,541119.8,275630.2,265489.6,206232.4,190122.8,171072.8,167380,NA,NA,NA,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,124,128,11,686,697
Vermont,1985,391326,333744,536566.5,273478.5,263088,203767,187559,168774,164970,NA,NA,NA,0,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,93,95,17,660,677
Vermont,1984,386296.8,329035.2,532013.2,271326.8,260686.4,201301.6,184995.2,166475.2,162560,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55,56,13,488,501
Vermont,1983,381267.6,324326.4,527459.9,269175.1,258284.8,198836.2,182431.4,164176.4,160150,NA,NA,NA,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50,52,9,488,497
Vermont,1982,376238.4,319617.6,522906.6,267023.4,255883.2,196370.8,179867.6,161877.6,157740,NA,NA,NA,0,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,90,96,17,582,599
Vermont,1981,371209.2,314908.8,518353.3,264871.7,253481.6,193905.4,177303.8,159578.8,155330,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,84,87,15,519,534
Vermont,1980,366180,310200,513800,262720,251080,191440,174740,157280,152920,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,60,16,464,480
Vermont,1979,357662,302910,506710,259058,247652,186976,170686,153592,149318,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,62,11,420,431
Vermont,1978,349144,295620,499620,255396,244224,182512,166632,149904,145716,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,53,55,11,430,441
