state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
New Jersey,2016,6962122,5682758,8944469,4575789,4368680,3607261,3354861,2870624,2812134,0,0,0,14,163,177,372,5744,6116,0,0,0,58,588,646,38,1166,1204,0,17,17,58,796,854,0,0,0,544,8617,9161,4,143,147
New Jersey,2015,6960879,5715537,8958013,4581199,4376814,3605135,3355744,2888521,2827016,0,0,0,18,158,176,457,5999,6456,0,0,0,56,559,615,24,1078,1102,0,17,17,58,780,838,0,0,0,614,8721,9335,1,130,131
New Jersey,2014,6926870,5713070,8938175,4568381,4369794,3591661,3335209,2889520,2823550,0,0,0,13,153,166,480,6347,6827,0,0,0,68,622,690,33,889,922,1,23,24,58,736,794,0,0,0,655,8930,9585,2,160,162
New Jersey,2013,6879591,5686255,8899339,4559251,4340088,3569159,3310432,2874162,2812093,0,0,0,18,179,197,536,6667,7203,1,0,1,50,569,619,25,907,932,0,33,33,69,945,1014,0,0,0,702,9477,10179,3,177,180
New Jersey,2012,6838531,5691193,8864590,4548369,4316221,3556346,3282185,2887219,2803974,0,0,0,25,246,271,528,6976,7504,0,0,0,31,536,567,13,828,841,0,47,47,107,910,1017,0,0,0,705,9742,10447,1,199,200
New Jersey,2011,6780274,5656091,8821155,4522404,4298751,3527273,3253001,2866666,2789425,0,0,0,20,215,235,571,6944,7515,0,0,0,63,1103,1166,0,114,114,1,49,50,111,1154,1265,0,0,0,768,9803,10571,2,224,226
New Jersey,2010,6739909,5623488,8801624,4519141,4282483,3509380,3230529,2853408,2770080,0,0,0,0,0,0,660,8841,9501,0,0,0,0,0,0,52,485,537,0,118,118,120,2075,2195,2,56,58,842,11604,12446,NA,29,NA
New Jersey,2009,6662880,5575807,8707740,4440517,4267223,3442797,3220083,2801694,2774113,NA,NA,NA,0,0,0,660,8722,9382,NA,NA,NA,NA,NA,NA,25,506,531,6,139,145,175,1970,2145,1,47,48,875,11414,12289,8,30,38
New Jersey,2008,6635601,5574997,8682661,4430714,4251947,3426778,3208823,2799079,2775918,NA,NA,NA,0,0,0,770,8945,9715,NA,NA,NA,NA,NA,NA,35,365,400,2,125,127,213,2461,2674,0,68,68,1022,11989,13011,2,25,27
New Jersey,2007,6634776,5577116,8685920,4436132,4249788,3440254,3194522,2813043,2764073,NA,NA,NA,0,0,0,813,9156,9969,NA,NA,NA,NA,NA,NA,33,468,501,4,158,162,256,2832,3088,6,65,71,1113,12701,13814,1,22,23
New Jersey,2006,6632707,5581945,8724560,4465756,4258804,3435497,3197210,2812620,2769325,NA,NA,NA,0,0,0,798,9209,10007,NA,NA,NA,NA,NA,NA,29,387,416,7,182,189,214,3089,3303,8,57,65,1059,12939,13998,3,15,18
New Jersey,2005,6364651,5349459,8524868,4375857,4149011,3330969,3033682,2735143,2614316,0,0,0,0,0,0,733,9147,9880,0,0,0,0,0,0,39,411,450,2,147,149,270,3461,3731,2,39,41,1046,13205,14251,0,0,0
New Jersey,2004,6352672,5344939,8503294,4393227,4110067,3332843,3019829,2740855,2604084,0,0,0,0,0,0,785,8971,9756,0,0,0,0,0,0,42,427,469,4,148,152,253,3198,3451,7,51,58,1091,12795,13886,0,0,0
New Jersey,2003,6320351,5325514,8444076,4354803,4089273,3319461,3000890,2730543,2594971,0,0,0,0,0,0,838,9305,10143,0,0,0,0,0,0,48,389,437,5,118,123,343,3289,3632,2,61,63,1236,13162,14398,0,0,0
New Jersey,2002,6275385,5282513,8395357,4327542,4067815,3296695,2978690,2710532,2571981,0,0,0,0,0,0,845,8999,9844,0,0,0,0,0,0,36,366,402,5,102,107,407,3776,4183,2,38,40,1295,13281,14576,0,0,0
New Jersey,2001,6357318,5375232,8289599,4295870,3993729,3345181,3012137,2755563,2619669,0,0,0,0,0,0,814,8524,9338,0,0,0,0,0,0,47,346,393,1,89,90,489,4072,4561,4,36,40,1355,13067,14422,0,0,0
New Jersey,2000,6091506,5119380,8206336,4209681,3996655,3208416,2883090,2631332,2488048,0,0,0,0,0,0,846,7911,8757,0,0,0,0,0,0,37,315,352,4,283,287,391,3824,4215,5,37,42,1283,12370,13653,0,0,0
New Jersey,1999,6073078.1,5102803.5,8155602.2,4186746.4,3968855.8,3198096.7,2874981.4,2620906.1,2481897.4,NA,NA,NA,0,0,0,902,8784,9686,0,0,0,NA,NA,NA,47,322,369,5,195,200,497,4305,4802,6,43,49,1472,13649,15121,NA,NA,NA
New Jersey,1998,6054650.2,5086227,8104868.4,4163811.8,3941056.6,3187777.4,2866872.8,2610480.2,2475746.8,NA,NA,NA,NA,NA,NA,854,9084,9938,0,0,0,NA,NA,NA,33,311,344,25,360,385,535,5558,6093,4,37,41,1451,15350,16801,NA,NA,NA
New Jersey,1997,6036222.3,5069650.5,8054134.6,4140877.2,3913257.4,3177458.1,2858764.2,2600054.3,2469596.2,NA,NA,NA,NA,NA,NA,885,9262,10147,0,0,0,NA,NA,NA,29,277,306,33,484,517,469,4772,5241,NA,NA,NA,1416,14796,16212,NA,NA,NA
New Jersey,1996,6017794.4,5053074,8003400.8,4117942.6,3885458.2,3167138.8,2850655.6,2589628.4,2463445.6,NA,NA,NA,NA,NA,NA,717,8665,9382,0,0,0,NA,NA,NA,22,251,273,16,464,480,432,4432,4864,NA,NA,NA,1187,13814,15001,NA,NA,NA
New Jersey,1995,5999366.5,5036497.5,7952667,4095008,3857659,3156819.5,2842547,2579202.5,2457295,NA,NA,NA,NA,NA,NA,729,9018,9747,0,0,0,NA,NA,NA,22,243,265,12,424,436,373,4083,4456,NA,NA,NA,1140,13880,15020,NA,NA,NA
New Jersey,1994,5980938.6,5019921,7901933.2,4072073.4,3829859.8,3146500.2,2834438.4,2568776.6,2451144.4,NA,NA,NA,NA,NA,NA,741,8413,9154,0,0,0,NA,NA,NA,0,10,10,17,414,431,249,3232,3481,NA,NA,NA,1014,12174,13188,NA,NA,NA
New Jersey,1993,5962510.7,5003344.5,7851199.4,4049138.8,3802060.6,3136180.9,2826329.8,2558350.7,2444993.8,NA,NA,NA,NA,NA,NA,679,7884,8563,33,450,483,NA,NA,NA,12,120,132,4,490,494,172,2680,2852,NA,NA,NA,914,11765,12679,NA,NA,NA
New Jersey,1992,5944082.8,4986768,7800465.6,4026204.2,3774261.4,3125861.6,2818221.2,2547924.8,2438843.2,NA,NA,NA,NA,NA,NA,729,8327,9056,20,106,126,NA,NA,NA,2,41,43,4,579,583,151,2365,2516,NA,NA,NA,912,11583,12495,NA,NA,NA
New Jersey,1991,5925654.9,4970191.5,7749731.8,4003269.6,3746462.2,3115542.3,2810112.6,2537498.9,2432692.6,NA,NA,NA,NA,NA,NA,619,8046,8665,0,752,752,NA,NA,NA,1,31,32,3,486,489,99,1790,1889,NA,NA,NA,732,11402,12134,NA,NA,NA
New Jersey,1990,5907227,4953615,7698998,3980335,3718663,3105223,2802004,2527073,2426542,NA,NA,NA,NA,NA,NA,577,7761,8338,0,0,0,NA,NA,NA,8,34,42,4,326,330,76,1737,1813,0,0,0,668,9966,10634,NA,NA,NA
New Jersey,1989,5852722.3,4915451.5,7666630.2,3967153.5,3699476.7,3080698.7,2772023.6,2512275.7,2403175.8,NA,NA,NA,NA,NA,NA,474,6170,6644,71,485,556,NA,NA,NA,18,145,163,2,287,289,77,1857,1934,13,2,15,659,9037,9696,NA,NA,NA
New Jersey,1988,5798217.6,4877288,7634262.4,3953972,3680290.4,3056174.4,2742043.2,2497478.4,2379809.6,NA,NA,NA,NA,NA,NA,361,4790,5151,66,256,322,NA,NA,NA,14,110,124,3,290,293,57,1607,1664,7,17,24,517,7190,7707,NA,NA,NA
New Jersey,1987,5743712.9,4839124.5,7601894.6,3940790.5,3661104.1,3031650.1,2712062.8,2482681.1,2356443.4,NA,NA,NA,NA,NA,NA,338,4764,5102,0,0,0,NA,NA,NA,29,302,331,8,537,545,40,1069,1109,5,24,29,423,6764,7187,NA,NA,NA
