state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Alabama,2006,3479514,2912653,4599030,2368281,2230749,1827557,1651957,1491481,1421172,19432,10403,9029,15098,8592,6506,14344,8279,6065,46910,24939,21971,34152,19046,15106,32403,18009,14394,1209038,641623,567415,862197,473305,388892,760677,409804,350873,109325,49471,59854,69327,30439,38888,66774,28475,38299,45219,24085,21134,27571,15794,11777,24355,13580,10775,3169106,1617760,1551346,2471169,1280381,1190788,2014100,1013334,1000766,1,2,3,0,3,3,793,15889,16682,0,0,0,0,0,0,1255,10255,11510
Alabama,2005,3366418,2826299,4448075,2300418,2147657,1776246,1590172,1460745,1365554,24274,11689,12585,18937,9161,9776,17052,8110,8942,39284,21926,17358,28332,16345,11987,26765,15338,11427,1159447,628128,531319,816424,458418,358006,716185,394577,321608,98624,45034,53590,64289,27513,36776,61692,26283,35409,48484,25329,23155,27347,15138,12209,24043,13226,10817,3077962,1568312,1509650,2411089,1249671,1161418,1980562,1003211,977351,1,2,3,0,4,4,761,15725,16486,0,0,0,0,0,0,1203,10148,11351
Alabama,2004,3325616,2803953,4414559,2292525,2122034,1753802,1571814,1445210,1358743,21371,10803,10568,16825,7983,8842,16534,7983,8551,34122,17617,16505,24668,12595,12073,24308,12235,12073,1146758,629021,517737,796601,450823,345778,701194,387167,314027,86116,38471,47645,59177,25340,33837,57555,24757,32798,42069,20015,22054,28143,14898,13245,23572,11556,12016,3084123,1576598,1507525,2400202,1242163,1158039,1980790,1001512,979278,1,3,4,0,6,6,749,14903,15652,0,0,0,0,0,0,993,9172,10165
Alabama,2003,3285012,2758898,4385446,2278215,2107231,1737882,1547130,1426140,1332758,11220,6217,5003,9067,4797,4270,7887,4110,3777,29419,15539,13880,23128,12568,10560,22231,12091,10140,1142930,624533,518397,788137,448703,339434,689308,385664,303644,84021,37722,46299,61472,25712,35760,58230,23381,34849,51596,25823,25773,29537,14729,14808,26431,12903,13528,3066260,1568381,1497879,2373671,1231373,1142298,1954811,987991,966820,0,0,0,0,0,0,851,16031,16882,0,0,0,0,0,0,982,9410,10392
Alabama,2002,3266513,2747647,4370221,2262994,2107227,1732415,1534098,1422822,1324825,11224,5568,5656,8704,4608,4096,7064,3713,3351,33186,18019,15167,25010,14641,10369,24144,13775,10369,1116490,605957,510533,770547,437488,333059,674227,376299,297928,86450,38639,47811,56533,25159,31374,50804,21944,28860,65631,37012,28619,42355,22685,19670,36437,19259,17178,3057240,1557799,1499441,2363364,1227834,1135530,1954971,987832,967139,0,3,3,0,3,3,838,16753,17591,0,0,0,0,0,0,859,9417,10276
Alabama,2001,3223010,2716855,4349601,2254779,2094822,1706680,1516330,1403650,1313205,12896,5531,7365,10497,4128,6369,9439,3582,5857,38528,18389,20139,32227,15239,16988,31071,14083,16988,1114350,607240,507110,756308,432181,324127,659886,368686,291200,70025,30589,39436,50033,19944,30089,47003,17131,29872,50849,28946,21903,33076,17661,15415,29858,15665,14193,3062953,1564084,1498869,2340869,1217527,1123342,1939598,984503,955095,0,2,2,0,2,2,890,15384,16274,0,0,0,1,73,74,771,8219,8990
Alabama,2000,3191816,2658473,4346948,2268640,2078308,1698345,1493471,1386053,1272420,12818,4971,7847,8791,4247,4544,8791,4247,4544,28195,15381,12814,23447,13579,9868,21992,12949,9043,1086320,606985,479335,722924,418728,304196,619237,356337,262900,73455,26867,46588,54336,20789,33547,50923,18365,32558,62439,33437,29002,47952,26629,21323,40924,20756,20168,3083721,1580999,1502722,2334366,1214373,1119993,1916606,973399,943207,0,3,3,0,3,3,870,14727,15597,0,0,0,2,65,67,684,7358,8042
Alabama,1999,3170568.6,2641956.1,4315552.4,2250954.3,2064598.1,1686946.3,1483622.3,1376011.3,1265944.8,13248.6,5316.7,7931.9,9046.8,4384.2,4662.6,8947.2,4321.7,4625.5,27523.1,14930,12593.1,22626.9,13004.9,9622,21264.3,12406,8858.3,1079286.5,600551.8,478734.7,718239.3,414747.5,303491.8,614882.1,352298.8,262583.3,68389.5,25254.2,43135.3,50385.1,19415.6,30969.5,47194.3,17158.2,30036.1,56247.8,30129.5,26118.3,43175.1,23982.8,19192.3,36847.6,18696.4,18151.2,3070856.9,1574772.1,1496084.8,2327095.4,1211411.3,1115684.1,1912820.6,971130.2,941690.4,0,4,4,NA,NA,NA,934,15206,16140,0,5,5,NA,NA,NA,734,7788,8522
Alabama,1998,3149321.2,2625439.2,4284156.8,2233268.6,2050888.2,1675547.6,1473773.6,1365969.6,1259469.6,13679.2,5662.4,8016.8,9302.6,4521.4,4781.2,9103.4,4396.4,4707,26851.2,14479,12372.2,21806.8,12430.8,9376,20536.6,11863,8673.6,1072253,594118.6,478134.4,713554.6,410767,302787.6,610527.2,348260.6,262266.6,63324,23641.4,39682.6,46434.2,18042.2,28392,43465.6,15951.4,27514.2,50056.6,26822,23234.6,38398.2,21336.6,17061.6,32771.2,16636.8,16134.4,3057992.8,1568545.2,1489447.6,2319824.8,1208449.6,1111375.2,1909035.2,968861.4,940173.8,0,3,3,NA,NA,NA,825,14080,14905,0,5,5,5,69,74,631,7062,7693
Alabama,1997,3128073.8,2608922.3,4252761.2,2215582.9,2037178.3,1664148.9,1463924.9,1355927.9,1252994.4,14109.8,6008.1,8101.7,9558.4,4658.6,4899.8,9259.6,4471.1,4788.5,26179.3,14028,12151.3,20986.7,11856.7,9130,19808.9,11320,8488.9,1065219.5,587685.4,477534.1,708869.9,406786.5,302083.4,606172.3,344222.4,261949.9,58258.5,22028.6,36229.9,42483.3,16668.8,25814.5,39736.9,14744.6,24992.3,43865.4,23514.5,20350.9,33621.3,18690.4,14930.9,28694.8,14577.2,14117.6,3045128.7,1562318.3,1482810.4,2312554.2,1205487.9,1107066.3,1905249.8,966592.6,938657.2,0,3,3,NA,NA,NA,810,13784,14594,0,1,1,5,72,77,545,7070,7615
Alabama,1996,3106826.4,2592405.4,4221365.6,2197897.2,2023468.4,1652750.2,1454076.2,1345886.2,1246519.2,14540.4,6353.8,8186.6,9814.2,4795.8,5018.4,9415.8,4545.8,4870,25507.4,13577,11930.4,20166.6,11282.6,8884,19081.2,10777,8304.2,1058186,581252.2,476933.8,704185.2,402806,301379.2,601817.4,340184.2,261633.2,53193,20415.8,32777.2,38532.4,15295.4,23237,36008.2,13537.8,22470.4,37674.2,20207,17467.2,28844.4,16044.2,12800.2,24618.4,12517.6,12100.8,3032264.6,1556091.4,1476173.2,2305283.6,1202526.2,1102757.4,1901464.4,964323.8,937140.6,0,3,3,0,2,2,839,13397,14236,0,2,2,3,61,64,515,6940,7455
Alabama,1995,3085579,2575888.5,4189970,2180211.5,2009758.5,1641351.5,1444227.5,1335844.5,1240044,14971,6699.5,8271.5,10070,4933,5137,9572,4620.5,4951.5,24835.5,13126,11709.5,19346.5,10708.5,8638,18353.5,10234,8119.5,1051152.5,574819,476333.5,699500.5,398825.5,300675,597462.5,336146,261316.5,48127.5,18803,29324.5,34581.5,13922,20659.5,32279.5,12331,19948.5,31483,16899.5,14583.5,24067.5,13398,10669.5,20542,10458,10084,3019400.5,1549864.5,1469536,2298013,1199564.5,1098448.5,1897679,962055,935624,0,3,3,0,2,2,816,12715,13531,0,2,2,2,49,51,477,6654,7131
Alabama,1994,3064331.6,2559371.6,4158574.4,2162525.8,1996048.6,1629952.8,1434378.8,1325802.8,1233568.8,15401.6,7045.2,8356.4,10325.8,5070.2,5255.6,9728.2,4695.2,5033,24163.6,12675,11488.6,18526.4,10134.4,8392,17625.8,9691,7934.8,1044119,568385.8,475733.2,694815.8,394845,299970.8,593107.6,332107.8,260999.8,43062,17190.2,25871.8,30630.6,12548.6,18082,28550.8,11124.2,17426.6,25291.8,13592,11699.8,19290.6,10751.8,8538.8,16465.6,8398.4,8067.2,3006536.4,1543637.6,1462898.8,2290742.4,1196602.8,1094139.6,1893893.6,959786.2,934107.4,0,3,3,0,1,1,771,11996,12767,0,2,2,2,36,38,441,6323,6764
Alabama,1993,3043084.2,2542854.7,4127178.8,2144840.1,1982338.7,1618554.1,1424530.1,1315761.1,1227093.6,15832.2,7390.9,8441.3,10581.6,5207.4,5374.2,9884.4,4769.9,5114.5,23491.7,12224,11267.7,17706.3,9560.3,8146,16898.1,9148,7750.1,1037085.5,561952.6,475132.9,690131.1,390864.5,299266.6,588752.7,328069.6,260683.1,37996.5,15577.4,22419.1,26679.7,11175.2,15504.5,24822.1,9917.4,14904.7,19100.6,10284.5,8816.1,14513.7,8105.6,6408.1,12389.2,6338.8,6050.4,2993672.3,1537410.7,1456261.6,2283471.8,1193641.1,1089830.7,1890108.2,957517.4,932590.8,1,3,4,0,3,3,729,11450,12179,0,2,2,1,26,27,400,6011,6411
Alabama,1992,3021836.8,2526337.8,4095783.2,2127154.4,1968628.8,1607155.4,1414681.4,1305719.4,1220618.4,16262.8,7736.6,8526.2,10837.4,5344.6,5492.8,10040.6,4844.6,5196,22819.8,11773,11046.8,16886.2,8986.2,7900,16170.4,8605,7565.4,1030052,555519.4,474532.6,685446.4,386884,298562.4,584397.8,324031.4,260366.4,32931,13964.6,18966.4,22728.8,9801.8,12927,21093.4,8710.6,12382.8,12909.4,6977,5932.4,9736.8,5459.4,4277.4,8312.8,4279.2,4033.6,2980808.2,1531183.8,1449624.4,2276201.2,1190679.4,1085521.8,1886322.8,955248.6,931074.2,1,4,5,0,2,2,711,10660,11371,0,1,1,2,28,30,387,5658,6045
Alabama,1991,3000589.4,2509820.9,4064387.6,2109468.7,1954918.9,1595756.7,1404832.7,1295677.7,1214143.2,16693.4,8082.3,8611.1,11093.2,5481.8,5611.4,10196.8,4919.3,5277.5,22147.9,11322,10825.9,16066.1,8412.1,7654,15442.7,8062,7380.7,1023018.5,549086.2,473932.3,680761.7,382903.5,297858.2,580042.9,319993.2,260049.7,27865.5,12351.8,15513.7,18777.9,8428.4,10349.5,17364.7,7503.8,9860.9,6718.2,3669.5,3048.7,4959.9,2813.2,2146.7,4236.4,2219.6,2016.8,2967944.1,1524956.9,1442987.2,2268930.6,1187717.7,1081212.9,1882537.4,952979.8,929557.6,2,4,6,0,2,2,674,10119,10793,0,2,2,0,1,1,379,5579,5958
Alabama,1990,2979342,2493304,4032992,2091783,1941209,1584358,1394984,1285636,1207668,17124,8428,8696,11349,5619,5730,10353,4994,5359,21476,10871,10605,15246,7838,7408,14715,7519,7196,1015985,542653,473332,676077,378923,297154,575688,315955,259733,22800,10739,12061,14827,7055,7772,13636,6297,7339,527,362,165,183,167,16,160,160,0,2955080,1518730,1436350,2261660,1184756,1076904,1878752,950711,928041,0,4,4,0,2,2,519,9282,9801,0,1,1,0,1,1,326,5421,5747
Alabama,1989,2954735.8,2476783.6,4020474.8,2085862.7,1934612.1,1571748.2,1382987.6,1278230.4,1198553.2,16353.6,8063.2,8290.4,10848.1,5387.1,5461,9925.7,4808.6,5117.1,20350.4,10391.9,9958.5,14463.4,7516.2,6947.2,13903.5,7167.1,6736.4,1013414.5,541767.7,471646.8,670481.3,375944.7,294536.6,570637.2,313531.5,257105.7,24014,11391.1,12622.9,15570.3,7491.5,8078.8,14210.4,6641.3,7569.1,646.3,395.8,250.5,296.7,210.3,86.4,268,200,68,2945696,1513853,1431843,2243076,1175198.4,1067877.6,1867838.8,945881.9,921956.9,0,4,4,0,3,3,519,8056,8575,0,1,1,0,1,1,326,4998,5324
Alabama,1988,2930129.6,2460263.2,4007957.6,2079942.4,1928015.2,1559138.4,1370991.2,1270824.8,1189438.4,15583.2,7698.4,7884.8,10347.2,5155.2,5192,9498.4,4623.2,4875.2,19224.8,9912.8,9312,13680.8,7194.4,6486.4,13092,6815.2,6276.8,1010844,540882.4,469961.6,664885.6,372966.4,291919.2,565586.4,311108,254478.4,25228,12043.2,13184.8,16313.6,7928,8385.6,14784.8,6985.6,7799.2,765.6,429.6,336,410.4,253.6,156.8,376,240,136,2936312,1508976,1427336,2224492,1165640.8,1058851.2,1856925.6,941052.8,915872.8,1,5,6,0,4,4,478,7244,7722,0,5,5,0,0,0,273,4605,4878
Alabama,1987,2905523.4,2443742.8,3995440.4,2074022.1,1921418.3,1546528.6,1358994.8,1263419.2,1180323.6,14812.8,7333.6,7479.2,9846.3,4923.3,4923,9071.1,4437.8,4633.3,18099.2,9433.7,8665.5,12898.2,6872.6,6025.6,12280.5,6463.3,5817.2,1008273.5,539997.1,468276.4,659289.9,369988.1,289301.8,560535.6,308684.5,251851.1,26442,12695.3,13746.7,17056.9,8364.5,8692.4,15359.2,7329.9,8029.3,884.9,463.4,421.5,524.1,296.9,227.2,484,280,204,2926928,1504099,1422829,2205908,1156083.2,1049824.8,1846012.4,936223.7,909788.7,3,7,10,0,4,4,446,7281,7727,0,5,5,0,0,0,283,4803,5086
Alabama,1986,2880917.2,2427222.4,3982923.2,2068101.8,1914821.4,1533918.8,1346998.4,1256013.6,1171208.8,14042.4,6968.8,7073.6,9345.4,4691.4,4654,8643.8,4252.4,4391.4,16973.6,8954.6,8019,12115.6,6550.8,5564.8,11469,6111.4,5357.6,1005703,539111.8,466591.2,653694.2,367009.8,286684.4,555484.8,306261,249223.8,27656,13347.4,14308.6,17800.2,8801,8999.2,15933.6,7674.2,8259.4,1004.2,497.2,507,637.8,340.2,297.6,592,320,272,2917544,1499222,1418322,2187324,1146525.6,1040798.4,1835099.2,931394.6,903704.6,3,5,8,0,9,9,387,6657,7044,0,5,5,0,0,0,226,4423,4649
Alabama,1985,2856311,2410702,3970406,2062181.5,1908224.5,1521309,1335002,1248608,1162094,13272,6604,6668,8844.5,4459.5,4385,8216.5,4067,4149.5,15848,8475.5,7372.5,11333,6229,5104,10657.5,5759.5,4898,1003132.5,538226.5,464906,648098.5,364031.5,284067,550434,303837.5,246596.5,28870,13999.5,14870.5,18543.5,9237.5,9306,16508,8018.5,8489.5,1123.5,531,592.5,751.5,383.5,368,700,360,340,2908160,1494345,1413815,2168740,1136968,1031772,1824186,926565.5,897620.5,3,5,8,0,11,11,333,6227,6560,0,1,1,0,0,0,226,4210,4436
Alabama,1984,2831704.8,2394181.6,3957888.8,2056261.2,1901627.6,1508699.2,1323005.6,1241202.4,1152979.2,12501.6,6239.2,6262.4,8343.6,4227.6,4116,7789.2,3881.6,3907.6,14722.4,7996.4,6726,10550.4,5907.2,4643.2,9846,5407.6,4438.4,1000562,537341.2,463220.8,642502.8,361053.2,281449.6,545383.2,301414,243969.2,30084,14651.6,15432.4,19286.8,9674,9612.8,17082.4,8362.8,8719.6,1242.8,564.8,678,865.2,426.8,438.4,808,400,408,2898776,1489468,1409308,2150156,1127410.4,1022745.6,1813272.8,921736.4,891536.4,2,5,7,0,2,2,317,5978,6295,0,0,0,0,0,0,202,3976,4178
Alabama,1983,2807098.6,2377661.2,3945371.6,2050340.9,1895030.7,1496089.4,1311009.2,1233796.8,1143864.4,11731.2,5874.4,5856.8,7842.7,3995.7,3847,7361.9,3696.2,3665.7,13596.8,7517.3,6079.5,9767.8,5585.4,4182.4,9034.5,5055.7,3978.8,997991.5,536455.9,461535.6,636907.1,358074.9,278832.2,540332.4,298990.5,241341.9,31298,15303.7,15994.3,20030.1,10110.5,9919.6,17656.8,8707.1,8949.7,1362.1,598.6,763.5,978.9,470.1,508.8,916,440,476,2889392,1484591,1404801,2131572,1117852.8,1013719.2,1802359.6,916907.3,885452.3,1,3,4,1,2,3,301,5711,6012,0,1,1,0,1,1,178,3658,3836
Alabama,1982,2782492.4,2361140.8,3932854.4,2044420.6,1888433.8,1483479.6,1299012.8,1226391.2,1134749.6,10960.8,5509.6,5451.2,7341.8,3763.8,3578,6934.6,3510.8,3423.8,12471.2,7038.2,5433,8985.2,5263.6,3721.6,8223,4703.8,3519.2,995421,535570.6,459850.4,631311.4,355096.6,276214.8,535281.6,296567,238714.6,32512,15955.8,16556.2,20773.4,10547,10226.4,18231.2,9051.4,9179.8,1481.4,632.4,849,1092.6,513.4,579.2,1024,480,544,2880008,1479714,1400294,2112988,1108295.2,1004692.8,1791446.4,912078.2,879368.2,1,4,5,0,4,4,295,5324,5619,0,2,2,0,1,1,180,3424,3604
Alabama,1981,2757886.2,2344620.4,3920337.2,2038500.3,1881836.9,1470869.8,1287016.4,1218985.6,1125634.8,10190.4,5144.8,5045.6,6840.9,3531.9,3309,6507.3,3325.4,3181.9,11345.6,6559.1,4786.5,8202.6,4941.8,3260.8,7411.5,4351.9,3059.6,992850.5,534685.3,458165.2,625715.7,352118.3,273597.4,530230.8,294143.5,236087.3,33726,16607.9,17118.1,21516.7,10983.5,10533.2,18805.6,9395.7,9409.9,1600.7,666.2,934.5,1206.3,556.7,649.6,1132,520,612,2870624,1474837,1395787,2094404,1098737.6,995666.4,1780533.2,907249.1,873284.1,1,4,5,0,0,0,202,4516,4718,0,1,1,0,1,1,115,2818,2933
Alabama,1980,2733280,2328100,3907820,2032580,1875240,1458260,1275020,1211580,1116520,9420,4780,4640,6340,3300,3040,6080,3140,2940,10220,6080,4140,7420,4620,2800,6600,4e3,2600,990280,533800,456480,620120,349140,270980,525180,291720,233460,34940,17260,17680,22260,11420,10840,19380,9740,9640,1720,700,1020,1320,600,720,1240,560,680,2861240,1469960,1391280,2075820,1089180,986640,1769620,902420,867200,0,0,0,0,0,0,164,3511,3675,0,0,0,0,0,0,89,2197,2286
Alabama,1979,2678252,2282980,3861618,2007482,1854136,1428664,1249588,1189042,1093938,8718,4412,4306,5916,3070,2846,5642,2926,2716,9398,5602,3796,6838,4258,2580,6080,3690,2390,982012,529050,452962,607418,341896,265522,513932,285828,228104,32056,15824,16232,20384,10448,9936,17782,8936,8846,1648,700,948,1238,570,668,1166,534,632,2827786,1451894,1375892,2036458,1068422,968036,1738378,887128,851250,0,0,0,0,0,0,161,2880,3041,0,0,0,0,0,0,91,2211,2302
Alabama,1978,2623224,2237860,3815416,1982384,1833032,1399068,1224156,1166504,1071356,8016,4044,3972,5492,2840,2652,5204,2712,2492,8576,5124,3452,6256,3896,2360,5560,3380,2180,973744,524300,449444,594716,334652,260064,502684,279936,222748,29172,14388,14784,18508,9476,9032,16184,8132,8052,1576,700,876,1156,540,616,1092,508,584,2794332,1433828,1360504,1997096,1047664,949432,1707136,871836,835300,0,0,0,1,0,1,158,3116,3274,0,0,0,0,0,0,100,2097,2197
