state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,design_capacity_female,design_capacity_male,design_capacity_total,operational_capacity_female,operational_capacity_male,operational_capacity_total,rated_capacity_female,rated_capacity_male,rated_capacity_total
Wyoming,2016,445361,363174,585501,288697,296804,218603,226758,174854,188320,296,2111,2407,282,2006,2288,282,2006,2288
Wyoming,2015,446677,368905,586107,293248,292859,222276,224401,181073,187832,296,2111,2407,282,2006,2288,282,2006,2288
Wyoming,2014,446810,374770,584153,287723,296430,220223,226587,180903,193867,296,2111,2407,282,2006,2288,282,2006,2288
Wyoming,2013,442390,373526,582658,286499,296159,219105,223285,182064,191462,296,2111,2407,282,2006,2288,282,2006,2288
Wyoming,2012,440162,371589,576412,284411,292001,218097,222065,181444,190145,296,2111,2407,282,2006,2288,282,2006,2288
Wyoming,2011,433541,367758,568158,278935,289223,212981,220560,177593,190165,261,1960,2221,296,2281,2577,296,2281,2577
Wyoming,2010,427961,363280,564460,277752,286708,210827,217134,176212,187068,261,1960,2221,261,2120,2381,261,2120,2381
Wyoming,2009,414877,351648,544270,264778,279492,204172,210705,169202,182446,278,1320,1598,283,1320,1603,298,1415,1713
Wyoming,2008,404715,343138,532668,263380,269288,201704,203011,167914,175224,278,1320,1598,283,1320,1603,298,1415,1713
Wyoming,2007,396119,337062,522830,255652,267178,194600,201519,162972,174090,278,1150,1428,283,1153,1436,298,1213,1511
Wyoming,2006,393018,336338,515004,255976,259028,196867,196151,164884,171454,278,1150,1428,283,1153,1436,298,1213,1511
Wyoming,2005,383367,327533,494170,248594,245576,194756,188611,163422,164111,112,1119,1231,121,1139,1260,135,1148,1283
Wyoming,2004,376652,323598,492534,245797,246737,189525,187127,160839,162759,112,1049,1161,121,1069,1190,135,1097,1232
Wyoming,2003,367675,315308,487341,243545,243796,185285,182390,156305,159003,112,1049,1161,106,1040,1146,116,1074,1190
Wyoming,2002,363129,310337,484833,241138,243695,182866,180263,153869,156468,112,1029,1141,106,945,1051,116,995,1111
Wyoming,2001,358315,308081,480332,240876,239456,180820,177495,152861,155220,112,1029,1141,106,946,1052,116,998,1114
Wyoming,2000,347372,296289,473089,233255,239834,174054,173318,146185,150104,99,1152,1251,141,1162,1303,162,1152,1314
Wyoming,1999,344373.6,293952.8,471099,232686.1,238412.9,172697.4,171676.2,145060,148892.8,84,963,1047,130,1113,1243,144,1087,1231
Wyoming,1998,341375.2,291616.6,469109,232117.2,236991.8,171340.8,170034.4,143935,147681.6,NA,NA,1047,NA,NA,1243,NA,NA,1231
Wyoming,1997,338376.8,289280.4,467119,231548.3,235570.7,169984.2,168392.6,142810,146470.4,NA,NA,1047,NA,NA,1243,NA,NA,1231
Wyoming,1996,335378.4,286944.2,465129,230979.4,234149.6,168627.6,166750.8,141685,145259.2,NA,NA,1035,NA,NA,1244,NA,NA,981
Wyoming,1995,332380,284608,463139,230410.5,232728.5,167271,165109,140560,144048,NA,NA,1035,NA,NA,1244,NA,NA,981
Wyoming,1994,329381.6,282271.8,461149,229841.6,231307.4,165914.4,163467.2,139435,142836.8,NA,NA,1035,NA,NA,1126,NA,NA,977
Wyoming,1993,326383.2,279935.6,459159,229272.7,229886.3,164557.8,161825.4,138310,141625.6,NA,NA,977,NA,NA,977,NA,NA,977
Wyoming,1992,323384.8,277599.4,457169,228703.8,228465.2,163201.2,160183.6,137185,140414.4,NA,NA,977,NA,NA,977,NA,NA,977
Wyoming,1991,320386.4,275263.2,455179,228134.9,227044.1,161844.6,158541.8,136060,139203.2,NA,NA,619,NA,NA,777,NA,NA,88
Wyoming,1990,317388,272927,453189,227566,225623,160488,156900,134935,137992,NA,NA,614,NA,NA,795,NA,NA,793
Wyoming,1989,318059.2,274800.3,455106.1,227869.4,227236.7,160325.2,157734,135471.5,139328.8,NA,NA,609,NA,NA,795,NA,NA,788
Wyoming,1988,318730.4,276673.6,457023.2,228172.8,228850.4,160162.4,158568,136008,140665.6,NA,NA,NA,NA,NA,950,NA,NA,NA
Wyoming,1987,319401.6,278546.9,458940.3,228476.2,230464.1,159999.6,159402,136544.5,142002.4,NA,NA,NA,NA,NA,950,NA,NA,NA
Wyoming,1986,320072.8,280420.2,460857.4,228779.6,232077.8,159836.8,160236,137081,143339.2,NA,NA,NA,NA,NA,950,NA,NA,NA
Wyoming,1985,320744,282293.5,462774.5,229083,233691.5,159674,161070,137617.5,144676,NA,NA,605,NA,NA,675,NA,NA,605
Wyoming,1984,321415.2,284166.8,464691.6,229386.4,235305.2,159511.2,161904,138154,146012.8,NA,NA,606,NA,NA,682,NA,NA,NA
Wyoming,1983,322086.4,286040.1,466608.7,229689.8,236918.9,159348.4,162738,138690.5,147349.6,NA,NA,566,NA,NA,701,NA,NA,NA
