state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Nebraska,1996,1187692.8,980233.2,1633471,828488.4,804982.6,614873.8,572819,492370.6,487862.6,NA,NA,NA,NA,NA,NA,104,715,819,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,151,1395,1546,0,0,0,0,0,0,45,657,702
Nebraska,1995,1181060.5,973320,1624234,825070.5,799163.5,612242.5,568818,488998.5,484321.5,NA,NA,NA,NA,NA,NA,90,628,718,NA,NA,NA,0,0,0,0,4,4,NA,NA,NA,NA,NA,NA,135,1203,1338,0,0,0,0,0,0,42,531,573
Nebraska,1994,1174428.2,966406.8,1614997,821652.6,793344.4,609611.2,564817,485626.4,480780.4,NA,NA,NA,NA,NA,NA,99,756,855,NA,NA,NA,0,0,0,0,6,6,NA,NA,NA,NA,NA,NA,143,1265,1408,1,1,2,0,0,0,40,476,516
Nebraska,1993,1167795.9,959493.6,1605760,818234.7,787525.3,606979.9,560816,482254.3,477239.3,NA,NA,NA,NA,NA,NA,107,734,841,NA,NA,NA,0,0,0,0,6,6,NA,NA,NA,NA,NA,NA,141,1295,1436,1,2,3,0,0,0,31,537,568
Nebraska,1992,1161163.6,952580.4,1596523,814816.8,781706.2,604348.6,556815,478882.2,473698.2,NA,NA,NA,NA,NA,NA,86,726,812,NA,NA,NA,0,0,0,4,4,8,NA,NA,NA,NA,NA,NA,125,1257,1382,0,2,2,0,0,0,33,510,543
Nebraska,1991,1154531.3,945667.2,1587286,811398.9,775887.1,601717.3,552814,475510.1,470157.1,NA,NA,NA,NA,NA,NA,95,781,876,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,126,1189,1315,3,0,3,0,0,0,26,393,419
Nebraska,1990,1147899,938754,1578049,807981,770068,599086,548813,472138,466616,NA,NA,NA,NA,NA,NA,73,700,773,NA,NA,NA,0,0,0,0,7,7,0,0,0,NA,NA,NA,112,1133,1245,0,0,0,0,0,0,37,405,442
Nebraska,1989,1145509.1,937802.6,1577894.1,807978.9,769915.2,598073.4,547435.7,472158.2,465644.4,NA,NA,NA,NA,NA,NA,82,565,647,NA,NA,NA,0,0,0,2,1,3,0,0,0,NA,NA,NA,106,983,1089,0,0,0,0,0,0,18,385,403
Nebraska,1988,1143119.2,936851.2,1577739.2,807976.8,769762.4,597060.8,546058.4,472178.4,464672.8,NA,NA,NA,NA,NA,NA,31,615,646,NA,NA,NA,0,0,0,2,3,5,2,NA,NA,NA,NA,NA,95,880,975,52,0,52,0,0,0,8,229,237
Nebraska,1987,1140729.3,935899.8,1577584.3,807974.7,769609.6,596048.2,544681.1,472198.6,463701.2,NA,NA,NA,NA,NA,NA,30,469,499,NA,NA,NA,0,0,0,0,0,0,1,7,8,NA,NA,NA,74,752,826,31,1,32,0,0,0,10,254,264
Nebraska,1986,1138339.4,934948.4,1577429.4,807972.6,769456.8,595035.6,543303.8,472218.8,462729.6,NA,NA,NA,NA,NA,NA,20,294,314,NA,NA,NA,1,0,1,0,0,0,1,11,12,NA,NA,NA,66,626,692,37,0,37,0,0,0,7,317,324
Nebraska,1985,1135949.5,933997,1577274.5,807970.5,769304,594023,541926.5,472239,461758,NA,NA,NA,NA,NA,NA,12,261,273,NA,NA,NA,0,0,0,0,0,0,0,10,10,NA,NA,NA,48,496,544,22,0,22,0,0,0,14,213,227
Nebraska,1984,1133559.6,933045.6,1577119.6,807968.4,769151.2,593010.4,540549.2,472259.2,460786.4,NA,NA,NA,NA,NA,NA,25,355,380,NA,NA,NA,0,0,0,0,0,0,0,9,9,NA,NA,NA,36,584,620,4,0,4,0,0,0,5,207,212
Nebraska,1983,1131169.7,932094.2,1576964.7,807966.3,768998.4,591997.8,539171.9,472279.4,459814.8,NA,NA,NA,NA,NA,NA,38,334,372,NA,NA,NA,0,0,0,0,2,2,0,8,8,NA,NA,NA,54,592,646,0,0,0,0,0,0,15,235,250
Nebraska,1982,1128779.8,931142.8,1576809.8,807964.2,768845.6,590985.2,537794.6,472299.6,458843.2,NA,NA,NA,0,0,0,28,329,357,NA,NA,NA,0,0,0,0,0,0,3,5,8,0,0,0,35,583,618,0,0,0,0,1,1,4,212,216
Nebraska,1981,1126389.9,930191.4,1576654.9,807962.1,768692.8,589972.6,536417.3,472319.8,457871.6,NA,NA,NA,0,0,0,20,283,303,NA,NA,NA,0,0,0,0,0,0,0,10,10,0,0,0,29,680,709,0,0,0,0,0,0,8,378,386
Nebraska,1980,1124e3,929240,1576500,807960,768540,588960,535040,472340,456900,NA,NA,NA,0,0,0,28,274,302,NA,NA,NA,0,0,0,0,0,0,0,7,7,0,1,1,35,577,612,0,0,0,0,0,0,5,286,291
Nebraska,1979,1109060,916546,1567660,803434,764226,581094,527966,466136,450410,NA,NA,NA,0,0,0,36,363,399,NA,NA,NA,0,0,0,0,0,0,1,6,7,0,0,0,47,577,624,0,0,0,0,0,0,6,184,190
Nebraska,1978,1094120,903852,1558820,798908,759912,573228,520892,459932,443920,0,0,0,0,0,0,32,395,427,2,25,27,0,0,0,0,0,0,0,9,9,0,0,0,46,558,604,0,0,0,0,2,2,12,123,135
