state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Nebraska,2016,1435296,1169912,1907116,956973,950143,724739,710557,578225,591687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2015,1426194,1165803,1896190,952942,943248,724298,701896,579144,586659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2014,1412937,1161182,1881503,942332,939171,717025,695912,575802,585380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2013,1404304,1158219,1868516,942838,925678,715133,689171,575868,582351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2012,1390194,1152335,1855525,937600,917925,709002,681192,574783,577552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2011,1383448,1149737,1842641,928462,914179,706151,677297,572429,577308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2010,1372662,1139817,1830429,921958,908471,697890,674772,562150,577667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2009,1349219,1122311,1796622,902165,894457,685233,663986,553903,568408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2008,1328234,1106692,1783432,900386,883046,680017,648217,550803,555889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2007,1314994,1096632,1774571,895567,879004,672429,642565,546689,549943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2006,1321027,1100473,1768331,891526,876805,675529,645498,546472,554001,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9,0,0,0,0,0,0,2,7,9
Nebraska,2005,1272694,1067059,1706343,867196,839147,656256,616438,537866,529193,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,2,6,8
Nebraska,2004,1270329,1070575,1708711,861868,846843,652429,617900,536976,533599,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,7,7
Nebraska,2003,1249961,1049267,1686921,847805,839116,640250,609711,526345,522922,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,0,7,7
Nebraska,2002,1242275,1039634,1678166,853502,824664,637185,605090,519804,519830,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8
Nebraska,2001,1226065,1024548,1664625,841703,822922,631273,594792,512822,511726,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,1,0,8,8
Nebraska,2000,1214222,1007886,1670419,842160,828259,625399,588823,505859,502027,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,0,1,7,8
Nebraska,1999,1207589.7,1000972.8,1661182,838742.1,822439.9,622767.7,584822,502486.9,498485.9,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,2,0,10,10
Nebraska,1998,1200957.4,994059.6,1651945,835324.2,816620.8,620136.4,580821,499114.8,494944.8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,5,NA,NA,NA,0,0,0,NA,NA,NA
Nebraska,1997,1194325.1,987146.4,1642708,831906.3,810801.7,617505.1,576820,495742.7,491403.7,0,1,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,8,8,NA,NA,NA,0,0,0,NA,NA,NA
