year,state,total_admissions,aggravated_or_simple_assault_total_admissions,burglary_total_admissions,drugs_total_admissions,fraud_total_admissions,motor_vehicle_theft_total_admissions,murder_total_admissions,negligent_manslaughter_total_admissions,other_property_offenses_total_admissions,other_unknown_total_admissions,other_violent_offenses_total_admissions,public_order_total_admissions,rape_or_sexual_assault_total_admissions,robbery_total_admissions,theft_total_admissions,aggravated_or_simple_assault_female_total_admissions,aggravated_or_simple_assault_male_total_admissions,burglary_female_total_admissions,burglary_male_total_admissions,drugs_female_total_admissions,drugs_male_total_admissions,fraud_female_total_admissions,fraud_male_total_admissions,motor_vehicle_theft_female_total_admissions,motor_vehicle_theft_male_total_admissions,murder_female_total_admissions,murder_male_total_admissions,negligent_manslaughter_female_total_admissions,negligent_manslaughter_male_total_admissions,other_property_offenses_female_total_admissions,other_property_offenses_male_total_admissions,other_unknown_female_total_admissions,other_unknown_male_total_admissions,other_violent_offenses_female_total_admissions,other_violent_offenses_male_total_admissions,public_order_female_total_admissions,public_order_male_total_admissions,rape_or_sexual_assault_female_total_admissions,rape_or_sexual_assault_male_total_admissions,robbery_female_total_admissions,robbery_male_total_admissions,theft_female_total_admissions,theft_male_total_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
1991,Michigan,13394,857,2028,2896,606,325,384,200,882,68,81,1066,1163,1525,1313,34,823,34,1994,234,2662,148,458,5,320,25,359,24,176,22,860,7,61,11,70,59,1007,11,1152,70,1455,198,1115,NA,26,831,NA,NA,25,2003,NA,NA,54,2842,NA,NA,4,602,NA,NA,1,324,NA,NA,3,381,NA,NA,3,197,NA,NA,5,877,NA,NA,NA,68,NA,NA,NA,81,NA,NA,14,1052,NA,NA,32,1131,NA,NA,15,1510,NA,NA,14,1299,NA,NA,NA,NA,26,34,797,NA,NA,NA,NA,NA,25,34,1969,NA,NA,NA,NA,2,52,232,2610,NA,NA,NA,NA,NA,4,148,454,NA,NA,NA,NA,NA,1,5,319,NA,NA,NA,NA,1,2,24,357,NA,NA,NA,NA,NA,3,24,173,NA,NA,NA,NA,NA,5,22,855,NA,NA,NA,NA,NA,NA,7,61,NA,NA,NA,NA,NA,NA,11,70,NA,NA,NA,NA,NA,14,59,993,NA,NA,NA,NA,1,31,10,1121,NA,NA,NA,NA,1,14,69,1441,NA,NA,NA,NA,1,13,197,1102,NA,NA
1992,Michigan,13497,884,1987,3041,638,304,447,162,750,43,82,1217,1182,1466,1294,37,847,34,1953,275,2766,150,488,8,296,35,412,20,142,26,724,5,38,7,75,94,1123,16,1166,55,1411,215,1079,NA,17,867,NA,NA,24,1963,NA,NA,59,2982,NA,NA,NA,638,NA,NA,6,298,NA,NA,4,443,NA,NA,3,159,NA,NA,5,745,NA,NA,NA,43,NA,NA,1,81,NA,NA,24,1193,NA,NA,24,1158,NA,NA,12,1454,NA,NA,19,1275,NA,NA,NA,NA,17,37,830,NA,NA,NA,NA,1,23,33,1930,NA,NA,NA,NA,4,55,271,2711,NA,NA,NA,NA,NA,NA,150,488,NA,NA,NA,NA,NA,6,8,290,NA,NA,NA,NA,NA,4,35,408,NA,NA,NA,NA,NA,3,20,139,NA,NA,NA,NA,NA,5,26,719,NA,NA,NA,NA,NA,NA,5,38,NA,NA,NA,NA,NA,1,7,74,NA,NA,NA,NA,1,23,93,1100,NA,NA,NA,NA,NA,24,16,1142,NA,NA,NA,NA,NA,12,55,1399,NA,NA,NA,NA,2,17,213,1062,NA,NA
1993,Michigan,12599,825,1796,2750,601,293,381,152,724,53,80,1220,1183,1423,1118,40,785,38,1758,263,2487,147,454,9,284,25,356,24,128,25,699,9,44,6,74,93,1127,12,1171,59,1364,182,936,NA,23,802,NA,NA,26,1770,NA,NA,54,2696,NA,NA,7,594,NA,NA,6,287,NA,NA,4,377,NA,NA,4,148,NA,NA,5,719,NA,NA,1,52,NA,NA,NA,80,NA,NA,29,1191,NA,NA,28,1155,NA,NA,12,1411,NA,NA,11,1107,NA,NA,NA,NA,23,40,762,NA,NA,NA,NA,NA,26,38,1732,NA,NA,NA,NA,2,52,261,2435,NA,NA,NA,NA,1,6,146,448,NA,NA,NA,NA,1,5,8,279,NA,NA,NA,NA,NA,4,25,352,NA,NA,NA,NA,NA,4,24,124,NA,NA,NA,NA,NA,5,25,694,NA,NA,NA,NA,NA,1,9,43,NA,NA,NA,NA,NA,NA,6,74,NA,NA,NA,NA,NA,29,93,1098,NA,NA,NA,NA,NA,28,12,1143,NA,NA,NA,NA,NA,12,59,1352,NA,NA,NA,NA,3,8,179,928,NA,NA
1994,Michigan,12152,849,1754,2499,677,272,383,136,659,40,69,1276,1017,1458,1063,51,798,35,1719,253,2246,185,492,6,266,23,360,20,116,35,624,6,34,9,60,72,1204,6,1011,62,1396,203,860,NA,34,815,NA,NA,17,1737,NA,NA,56,2443,NA,NA,6,671,NA,NA,7,265,NA,NA,5,378,NA,NA,NA,136,NA,NA,8,651,NA,NA,NA,40,NA,NA,1,68,NA,NA,21,1255,NA,NA,25,992,NA,NA,12,1446,NA,NA,7,1056,NA,NA,NA,NA,34,51,764,NA,NA,NA,NA,NA,17,35,1702,NA,NA,NA,NA,4,52,249,2194,NA,NA,NA,NA,2,4,183,488,NA,NA,NA,NA,NA,7,6,259,NA,NA,NA,NA,NA,5,23,355,NA,NA,NA,NA,NA,NA,20,116,NA,NA,NA,NA,2,6,33,618,NA,NA,NA,NA,NA,NA,6,34,NA,NA,NA,NA,NA,1,9,59,NA,NA,NA,NA,1,20,71,1184,NA,NA,NA,NA,NA,25,6,986,NA,NA,NA,NA,NA,12,62,1384,NA,NA,NA,NA,1,6,202,854,NA,NA
1995,Michigan,11713,881,1619,2419,587,321,373,119,577,23,86,1368,996,1343,1001,63,818,35,1584,278,2141,153,434,6,315,31,342,22,97,27,550,5,18,8,78,92,1276,10,986,58,1285,178,823,NA,27,854,NA,NA,22,1597,NA,NA,55,2364,NA,NA,7,580,NA,NA,5,316,NA,NA,7,366,NA,NA,3,116,NA,NA,10,567,NA,NA,NA,23,NA,NA,1,85,NA,NA,41,1327,NA,NA,15,981,NA,NA,14,1329,NA,NA,11,990,NA,NA,NA,1,26,62,792,NA,NA,NA,NA,1,21,34,1563,NA,NA,NA,NA,5,50,273,2091,NA,NA,NA,NA,NA,7,153,427,NA,NA,NA,NA,NA,5,6,310,NA,NA,NA,NA,NA,7,31,335,NA,NA,NA,NA,NA,3,22,94,NA,NA,NA,NA,1,9,26,541,NA,NA,NA,NA,NA,NA,5,18,NA,NA,NA,NA,NA,1,8,77,NA,NA,NA,NA,1,40,91,1236,NA,NA,NA,NA,NA,15,10,971,NA,NA,NA,NA,3,11,55,1274,NA,NA,NA,NA,1,10,177,813,NA,NA
1996,Michigan,12988,894,1948,2646,711,347,407,88,676,29,95,1503,1072,1542,1030,54,840,31,1917,272,2374,169,542,11,336,32,375,7,81,29,647,5,24,17,78,108,1395,9,1063,80,1462,181,849,NA,33,861,NA,NA,24,1924,NA,NA,88,2558,NA,NA,9,702,NA,NA,6,341,NA,NA,13,394,NA,NA,1,87,NA,NA,15,661,NA,NA,NA,29,NA,NA,1,94,NA,NA,33,1470,NA,NA,36,1036,NA,NA,30,1512,NA,NA,7,1023,NA,NA,NA,NA,33,54,807,NA,NA,NA,NA,NA,24,31,1893,NA,NA,NA,NA,8,80,264,2294,NA,NA,NA,NA,2,7,167,535,NA,NA,NA,NA,NA,6,11,330,NA,NA,NA,NA,NA,13,32,362,NA,NA,NA,NA,NA,1,7,80,NA,NA,NA,NA,NA,15,29,632,NA,NA,NA,NA,NA,NA,5,24,NA,NA,NA,NA,1,NA,16,78,NA,NA,NA,NA,1,32,107,1363,NA,NA,NA,NA,NA,36,9,1027,NA,NA,NA,NA,NA,30,80,1432,NA,NA,NA,NA,1,6,180,843,NA,NA
1997,Michigan,13583,894,1991,2740,759,352,429,91,719,15,100,1636,1167,1568,1122,63,831,33,1958,261,2479,188,571,19,333,42,387,6,85,29,690,2,13,7,93,101,1535,14,1153,65,1503,187,935,NA,33,861,NA,NA,27,1964,NA,NA,67,2673,NA,NA,6,753,NA,NA,14,338,NA,NA,10,419,NA,NA,1,90,NA,NA,16,703,NA,NA,1,14,NA,NA,2,98,NA,NA,46,1590,NA,NA,38,1129,NA,NA,29,1539,NA,NA,23,1099,NA,NA,NA,NA,33,63,798,NA,NA,NA,NA,NA,27,33,1931,NA,NA,NA,NA,2,65,259,2414,NA,NA,NA,NA,1,5,187,566,NA,NA,NA,NA,NA,14,19,319,NA,NA,NA,NA,NA,10,42,377,NA,NA,NA,NA,NA,1,6,84,NA,NA,NA,NA,1,15,28,675,NA,NA,NA,NA,NA,1,2,12,NA,NA,NA,NA,NA,2,7,91,NA,NA,NA,NA,2,44,99,1491,NA,NA,NA,NA,NA,38,14,1115,NA,NA,NA,NA,NA,29,65,1474,NA,NA,NA,NA,6,17,181,918,NA,NA
1998,Michigan,13966,942,2140,2998,752,556,375,83,507,25,105,1712,1160,1613,998,56,886,44,2096,279,2719,206,546,24,532,37,338,9,74,23,484,4,21,10,95,127,1585,23,1137,74,1539,164,834,NA,30,912,NA,NA,32,2108,NA,NA,103,2895,NA,NA,11,741,NA,NA,10,546,NA,NA,9,366,NA,NA,1,82,NA,NA,11,496,NA,NA,2,23,NA,NA,1,104,NA,NA,47,1665,NA,NA,41,1119,NA,NA,36,1577,NA,NA,14,984,NA,NA,NA,NA,30,56,856,NA,NA,NA,NA,1,31,43,2065,NA,NA,NA,NA,12,91,267,2628,NA,NA,NA,NA,NA,11,206,535,NA,NA,NA,NA,NA,10,24,522,NA,NA,NA,NA,NA,9,37,329,NA,NA,NA,NA,NA,1,9,73,NA,NA,NA,NA,1,10,22,474,NA,NA,NA,NA,NA,2,4,19,NA,NA,NA,NA,NA,1,10,94,NA,NA,NA,NA,3,44,124,1541,NA,NA,NA,NA,NA,41,23,1096,NA,NA,NA,NA,1,35,73,1504,NA,NA,NA,NA,1,13,163,821,NA,NA
1999,Michigan,12797,895,2008,2606,737,545,367,65,420,10,94,1653,1149,1401,847,52,843,58,1950,202,2404,188,549,26,519,32,335,8,57,20,400,1,9,9,85,102,1551,17,1132,77,1324,152,695,NA,41,854,NA,NA,37,1971,NA,NA,91,2515,NA,NA,4,733,NA,NA,11,534,NA,NA,13,354,NA,NA,2,63,NA,NA,6,414,NA,NA,1,9,NA,NA,3,91,NA,NA,42,1611,NA,NA,43,1106,NA,NA,21,1380,NA,NA,16,831,NA,NA,NA,NA,41,52,802,NA,NA,NA,NA,2,35,56,1915,NA,NA,NA,NA,3,88,199,2316,NA,NA,NA,NA,1,3,187,546,NA,NA,NA,NA,NA,11,26,508,NA,NA,NA,NA,NA,13,32,322,NA,NA,NA,NA,NA,2,8,55,NA,NA,NA,NA,NA,6,20,394,NA,NA,NA,NA,NA,1,1,8,NA,NA,NA,NA,NA,3,9,82,NA,NA,NA,NA,NA,42,102,1509,NA,NA,NA,NA,NA,43,17,1089,NA,NA,NA,NA,3,18,74,1306,NA,NA,NA,NA,2,14,150,681,NA,NA
2e3,Michigan,13207,870,1998,2465,711,457,466,51,482,244,112,1862,1248,1434,807,61,809,48,1950,231,2234,218,493,20,437,47,419,5,46,30,452,8,236,14,98,104,1758,20,1228,70,1364,126,681,NA,NA,869,1,NA,NA,1998,NA,NA,NA,2465,NA,NA,NA,711,NA,NA,NA,457,NA,NA,NA,466,NA,NA,NA,51,NA,NA,NA,482,NA,NA,NA,244,NA,NA,NA,112,NA,NA,NA,1862,NA,NA,NA,1248,NA,1,NA,1433,NA,NA,NA,807,NA,NA,NA,NA,NA,61,808,NA,1,NA,NA,NA,NA,48,1950,NA,NA,NA,NA,NA,NA,231,2234,NA,NA,NA,NA,NA,NA,218,493,NA,NA,NA,NA,NA,NA,20,437,NA,NA,NA,NA,NA,NA,47,419,NA,NA,NA,NA,NA,NA,5,46,NA,NA,NA,NA,NA,NA,30,452,NA,NA,NA,NA,NA,NA,8,236,NA,NA,NA,NA,NA,NA,14,98,NA,NA,NA,NA,NA,NA,104,1758,NA,NA,NA,NA,NA,NA,20,1228,NA,NA,NA,1,NA,NA,70,1363,NA,NA,NA,NA,NA,NA,126,681,NA,NA
