state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Colorado,2016,4280618,3594974,5540545,2750477,2790068,2137926,2142692,1764528,1830446,26386,12764,13622,22167,11018,11149,19447,9931,9516,178173,99704,78469,138814,78074,60740,123527,69591,53936,221204,100818,120386,165977,75124,90853,146266,64992,81274,1180593,577884,602709,788370,386365,402005,720110,349066,371044,136165,65882,70283,79684,39068,40616,74526,35919,38607,3798024,1893425,1904599,3085606,1548277,1537329,2511098,1235029,1276069,76,523,599,15,195,210,233,3308,3541,526,5712,6238,0,0,0,1049,8219,9268
Colorado,2015,4199053,3550797,5456574,2713952,2742622,2100768,2098285,1747545,1803252,27011,12922,14089,21136,10226,10910,18297,8674,9623,171177,91681,79496,133911,72588,61323,120554,64930,55624,217089,101054,116035,160069,74120,85949,143888,65352,78536,1165546,572060,593486,772366,378326,394040,707423,343799,363624,138043,69263,68780,81215,42725,38490,75726,38856,36870,3737708,1866972,1870736,3030356,1522783,1507573,2484909,1225934,1258975,69,523,592,12,193,205,263,3380,3643,510,5838,6348,0,0,0,988,8265,9253
Colorado,2014,4108534,3488581,5355866,2664744,2691122,2061256,2047278,1722475,1766106,30622,16432,14190,22967,12959,10008,21426,12081,9345,157835,86356,71479,124374,69396,54978,110506,60654,49852,205396,95510,109886,154609,71287,83322,138734,63078,75656,1136022,557740,578282,746832,368171,378661,684865,334756,350109,139591,71060,68531,78799,39618,39181,72711,36717,35994,3686400,1837646,1848754,2980953,1499825,1481128,2460339,1215189,1245150,66,515,581,12,195,207,244,3618,3862,544,5966,6510,0,0,0,1042,8443,9485
Colorado,2013,4027780,3444514,5268367,2616599,2651768,2017621,2010159,1694605,1749909,24795,13660,11135,19706,10753,8953,17793,9657,8136,154415,86100,68315,118036,67240,50796,106316,59970,46346,200359,91853,108506,152055,70275,81780,136862,61580,75282,1108736,539942,568794,721809,352440,369369,664616,320211,344405,139268,64205,75063,80494,38241,42253,75807,35828,39979,3640794,1820839,1819955,2935680,1478672,1457008,2443120,1207359,1235761,65,505,570,13,195,208,277,3571,3848,515,6104,6619,0,0,0,945,8181,9126
Colorado,2012,3956423,3405027,5187582,2582695,2604887,1981592,1974831,1676679,1728348,29587,15706,13881,22079,11322,10757,20572,10505,10067,152699,81463,71236,116029,62998,53031,104526,55558,48968,202818,95454,107364,147550,68731,78819,133151,60926,72225,1088145,529917,558228,706266,345361,360905,651745,315459,336286,112664,54951,57713,67453,30757,36696,64067,28867,35200,3601669,1805204,1796465,2897046,1462423,1434623,2430966,1205364,1225602,59,481,540,14,191,205,269,3672,3941,463,6171,6634,0,0,0,918,8224,9142
Colorado,2011,3890434,3356506,5116796,2548745,2568051,1954486,1935948,1656763,1699743,27062,12270,14792,20632,9554,11078,19181,9065,10116,145330,80180,65150,110130,62260,47870,99977,56075,43902,195600,93763,101837,148519,69796,78723,133321,61055,72266,1070869,523210,547659,689742,338186,351556,636448,308944,327504,116022,57907,58115,64440,32707,31733,60692,30087,30605,3561913,1781415,1780498,2856971,1441983,1414988,2406887,1191537,1215350,78,487,565,27,212,239,307,3905,4212,553,6607,7160,0,0,0,1056,8746,9802
Colorado,2010,3820050,3309314,5049071,2514593,2534478,1921492,1898558,1636743,1672571,26201,11108,15093,21057,9218,11839,18699,8032,10667,137723,75251,62472,105788,58806,46982,95299,52552,42747,187330,88204,99126,139459,66021,73438,126295,58487,67808,1048707,510575,538132,671220,330960,340260,620593,303344,317249,119917,59281,60636,64946,32534,32412,61738,30786,30952,3529193,1770174,1759019,2817580,1423953,1393627,2386690,1183542,1203148,89,495,584,24,217,241,326,4083,4409,582,6946,7528,0,0,0,1031,9020,10051
Colorado,2009,3797239,3303684,5024748,2496186,2528562,1896008,1901231,1617218,1686466,30100,13293,16807,23846,11243,12603,22039,10424,11615,130622,71443,59179,101167,55689,45478,91230,49705,41525,186606,90816,95790,136429,63875,72554,123917,56295,67622,1017424,488101,529323,651274,307784,343490,602786,280547,322239,121017,58838,62179,61923,29974,31949,57681,27575,30106,3538979,1773695,1765284,2822600,1427443,1395157,2406031,1192672,1213359,94,522,616,NA,NA,NA,361,4142,4503,583,6832,7415,NA,NA,NA,1038,8976,10014
Colorado,2008,3733023,3260695,4939456,2451628,2487828,1865840,1867183,1599383,1661312,32809,18123,14686,25239,14593,10646,23601,13451,10150,133977,69565,64412,104871,56050,48821,94192,50106,44086,171260,8e4,91260,125763,58393,67370,114820,52194,62626,993198,471302,521896,639689,301594,338095,592631,275172,317459,107528,54628,52900,57963,29409,28554,54779,27477,27302,3500684,1758010,1742674,2779498,1405801,1373697,2380672,1180983,1199689,92,512,604,NA,NA,NA,395,4164,4559,631,6666,7297,0,0,0,1179,9266,10445
Colorado,2007,3671619,3217074,4861515,2409823,2451692,1825429,1846190,1566941,1650133,34137,16992,17145,26567,13934,12633,25060,13128,11932,130165,70912,59253,99903,54033,45870,91799,48968,42831,177754,86488,91266,124717,58830,65887,113074,51988,61086,967536,454980,512556,635307,292826,342481,587939,267355,320584,91195,45971,45224,48723,23835,24888,46341,22718,23623,3460728,1734480,1726248,2736402,1381971,1354431,2352861,1162784,1190077,62,445,507,NA,NA,NA,404,4066,4470,608,6535,7143,NA,NA,NA,1247,9235,10482
