state,year,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_total_female_admissions,aggravated_or_simple_assault_total_male_admissions,aggravated_or_simple_assault_total_total_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_black_total_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_other_or_unknown_total_admissions,burglary_total_female_admissions,burglary_total_male_admissions,burglary_total_total_admissions,burglary_white_female_admissions,burglary_white_male_admissions,burglary_white_total_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_black_total_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_other_or_unknown_total_admissions,drugs_total_female_admissions,drugs_total_male_admissions,drugs_total_total_admissions,drugs_white_female_admissions,drugs_white_male_admissions,drugs_white_total_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_black_total_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_other_or_unknown_total_admissions,fraud_total_female_admissions,fraud_total_male_admissions,fraud_total_total_admissions,fraud_white_female_admissions,fraud_white_male_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_total_female_admissions,motor_vehicle_theft_total_male_admissions,motor_vehicle_theft_total_total_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,motor_vehicle_theft_white_total_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_black_total_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_other_or_unknown_total_admissions,murder_total_female_admissions,murder_total_male_admissions,murder_total_total_admissions,murder_white_female_admissions,murder_white_male_admissions,murder_white_total_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_total_female_admissions,negligent_manslaughter_total_male_admissions,negligent_manslaughter_total_total_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_total_female_admissions,other_property_offenses_total_male_admissions,other_property_offenses_total_total_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_property_offenses_white_total_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_total_female_admissions,other_unknown_total_male_admissions,other_unknown_total_total_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_total_female_admissions,other_violent_offenses_total_male_admissions,other_violent_offenses_total_total_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,other_violent_offenses_white_total_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_black_total_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_other_or_unknown_total_admissions,public_order_total_female_admissions,public_order_total_male_admissions,public_order_total_total_admissions,public_order_white_female_admissions,public_order_white_male_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_total_female_admissions,rape_or_sexual_assault_total_male_admissions,rape_or_sexual_assault_total_total_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_black_total_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_other_or_unknown_total_admissions,robbery_total_female_admissions,robbery_total_male_admissions,robbery_total_total_admissions,robbery_white_female_admissions,robbery_white_male_admissions,robbery_white_total_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_black_total_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_other_or_unknown_total_admissions,theft_total_female_admissions,theft_total_male_admissions,theft_total_total_admissions,theft_white_female_admissions,theft_white_male_admissions,theft_white_total_admissions,total_black_female_admissions,total_black_male_admissions,total_black_total_admissions,total_hispanic_female_admissions,total_hispanic_male_admissions,total_hispanic_total_admissions,total_other_or_unknown_female_admissions,total_other_or_unknown_male_admissions,total_other_or_unknown_total_admissions,total_total_female_admissions,total_total_male_admissions,total_total_total_admissions,total_white_female_admissions,total_white_male_admissions,total_white_total_admissions,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white
South Dakota,1991,NA,2,2,NA,NA,NA,3,14,17,6,47,53,3,31,34,NA,2,2,NA,NA,NA,NA,51,51,2,131,133,2,78,80,NA,NA,NA,NA,NA,NA,1,2,3,8,70,78,7,68,75,NA,4,4,NA,NA,NA,8,10,18,22,54,76,14,40,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2,2,2,6,8,1,4,5,NA,NA,NA,NA,NA,NA,1,NA,1,3,11,14,2,11,13,NA,NA,NA,NA,NA,NA,NA,5,5,2,15,17,2,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,2,3,5,2,7,9,NA,3,3,NA,1,1,NA,NA,NA,5,45,50,13,175,188,8,129,137,NA,1,1,NA,NA,NA,NA,7,7,NA,61,61,NA,53,53,NA,2,2,NA,NA,NA,NA,4,4,NA,14,14,NA,8,8,NA,NA,NA,NA,NA,NA,3,25,28,13,105,118,10,80,90,1,13,14,NA,NA,NA,23,168,191,74,696,770,50,515,565,497507.4,401011.6,695771.3,354136.7,341634.6,257389.6,240117.8,200944.4,200067.2,3284.4,1220.8,2063.6,2131.8,778.1,1353.7,2058,752,1306,6080.1,2786.7,3293.4,3117.8,1357.2,1760.6,2950.4,1282.2,1668.2,1372,789.4,582.6,549.7,291.3,258.4,532.7,274.3,258.4,637331.8,324666.3,312665.5,466132.4,241181.9,224950.5,371729,185869.1,185859.9
South Dakota,1992,NA,1,1,NA,NA,NA,2,27,29,4,62,66,2,34,36,NA,6,6,NA,1,1,NA,38,38,5,139,144,5,94,99,NA,4,4,NA,NA,NA,1,8,9,16,73,89,15,61,76,NA,2,2,NA,NA,NA,7,6,13,15,60,75,8,52,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,2,3,NA,NA,NA,NA,NA,NA,1,5,6,4,16,20,3,11,14,NA,NA,NA,NA,NA,NA,1,6,7,2,22,24,1,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,1,1,2,2,8,10,1,7,8,NA,1,1,NA,NA,NA,8,59,67,13,199,212,5,139,144,NA,3,3,NA,NA,NA,NA,15,15,NA,86,86,NA,68,68,NA,1,1,NA,NA,NA,NA,5,5,NA,18,18,NA,12,12,NA,4,4,NA,NA,NA,4,19,23,12,110,122,8,87,95,NA,22,22,NA,1,1,25,189,214,74,797,871,49,585,634,500217.8,403814.2,698336.6,354559.4,343777.2,258210.2,242007.6,201816.8,201997.4,3369.8,1167.6,2202.2,2251.6,755.2,1496.4,2186,732,1454,6792.2,3154.4,3637.8,3468.6,1582.4,1886.2,3286.8,1499.4,1787.4,2515,1406.8,1108.2,1052.4,544.6,507.8,1018.4,510.6,507.8,641371.6,326042.6,315329,469702.8,242639.8,227063,375211,187288.2,187922.8
South Dakota,1993,NA,1,1,NA,NA,NA,2,19,21,3,57,60,1,37,38,NA,4,4,NA,NA,NA,1,31,32,3,130,133,2,95,97,NA,7,7,NA,1,1,NA,9,9,5,79,84,5,62,67,NA,1,1,NA,NA,NA,6,5,11,12,50,62,6,44,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,4,4,NA,2,2,NA,NA,NA,NA,NA,NA,2,4,6,2,10,12,NA,6,6,NA,NA,NA,NA,1,1,1,6,7,1,19,20,NA,12,12,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,3,NA,2,2,NA,1,1,NA,NA,NA,NA,2,2,2,10,12,2,7,9,NA,5,5,NA,NA,NA,7,62,69,11,209,220,4,142,146,NA,2,2,NA,NA,NA,1,12,13,1,90,91,NA,76,76,NA,NA,NA,NA,NA,NA,NA,1,1,NA,15,15,NA,14,14,NA,4,4,NA,NA,NA,3,18,21,19,102,121,16,80,96,NA,25,25,NA,2,2,23,172,195,59,778,837,36,579,615,502928.2,406616.8,700901.9,354982.1,345919.8,259030.8,243897.4,202689.2,203927.6,3455.2,1114.4,2340.8,2371.4,732.3,1639.1,2314,712,1602,7504.3,3522.1,3982.2,3819.4,1807.6,2011.8,3623.2,1716.6,1906.6,3658,2024.2,1633.8,1555.1,797.9,757.2,1504.1,746.9,757.2,645411.4,327418.9,317992.5,473273.2,244097.7,229175.5,378693,188707.3,189985.7
South Dakota,1994,NA,4,4,NA,NA,NA,7,16,23,12,61,73,5,41,46,NA,5,5,NA,NA,NA,1,42,43,5,131,136,4,84,88,3,7,10,NA,NA,NA,1,5,6,18,84,102,14,72,86,NA,1,1,NA,NA,NA,5,8,13,13,57,70,8,48,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,5,5,NA,4,4,NA,NA,NA,NA,NA,NA,1,4,5,1,17,18,NA,13,13,NA,NA,NA,NA,NA,NA,1,5,6,3,21,24,2,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,4,4,1,11,12,1,7,8,NA,1,1,NA,NA,NA,10,64,74,23,206,229,13,141,154,NA,4,4,NA,NA,NA,1,14,15,3,83,86,2,65,67,1,1,2,NA,NA,NA,1,7,8,4,21,25,2,13,15,NA,3,3,NA,NA,NA,4,21,25,10,111,121,6,87,93,4,26,30,NA,NA,NA,32,191,223,93,811,904,57,594,651,505638.6,409419.4,703467.2,355404.8,348062.4,259851.4,245787.2,203561.6,205857.8,3540.6,1061.2,2479.4,2491.2,709.4,1781.8,2442,692,1750,8216.4,3889.8,4326.6,4170.2,2032.8,2137.4,3959.6,1933.8,2025.8,4801,2641.6,2159.4,2057.8,1051.2,1006.6,1989.8,983.2,1006.6,649451.2,328795.2,320656,476843.6,245555.6,231288,382175,190126.4,192048.6
South Dakota,1995,NA,6,6,NA,NA,NA,5,29,34,7,81,88,2,46,48,NA,4,4,NA,NA,NA,1,33,34,2,124,126,1,87,88,NA,5,5,NA,NA,NA,3,9,12,15,127,142,12,113,125,1,3,4,NA,NA,NA,9,4,13,25,58,83,15,51,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,NA,2,2,NA,1,1,NA,NA,NA,NA,4,4,NA,16,16,NA,11,11,NA,1,1,NA,NA,NA,1,5,6,2,17,19,1,11,12,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,1,1,2,14,16,2,13,15,NA,4,4,NA,NA,NA,8,69,77,33,232,265,25,159,184,NA,4,4,NA,NA,NA,NA,18,18,NA,86,86,NA,64,64,1,3,4,NA,NA,NA,NA,6,6,2,26,28,1,17,18,3,4,7,NA,NA,NA,1,14,15,20,108,128,16,90,106,5,37,42,NA,NA,NA,28,192,220,108,896,1004,75,667,742,508349,412222,706032.5,355827.5,350205,260672,247677,204434,207788,3626,1008,2618,2611,686.5,1924.5,2570,672,1898,8928.5,4257.5,4671,4521,2258,2263,4296,2151,2145,5944,3259,2685,2560.5,1304.5,1256,2475.5,1219.5,1256,653491,330171.5,323319.5,480414,247013.5,233400.5,385657,191545.5,194111.5
South Dakota,1996,NA,9,9,NA,NA,NA,4,25,29,6,102,108,2,68,70,NA,3,3,NA,NA,NA,2,34,36,6,147,153,4,110,114,1,8,9,NA,NA,NA,5,10,15,34,168,202,28,150,178,1,NA,1,NA,NA,NA,9,10,19,30,64,94,20,54,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,11,11,NA,8,8,NA,NA,NA,NA,NA,NA,NA,1,1,NA,14,14,NA,13,13,NA,2,2,NA,NA,NA,3,NA,3,3,21,24,NA,19,19,1,NA,1,NA,NA,NA,NA,1,1,2,8,10,1,7,8,NA,NA,NA,NA,NA,NA,NA,2,2,NA,10,10,NA,8,8,NA,3,3,NA,NA,NA,10,50,60,22,235,257,12,182,194,NA,6,6,NA,NA,NA,2,6,8,2,80,82,NA,68,68,NA,1,1,NA,NA,NA,NA,10,10,1,27,28,1,16,17,NA,5,5,1,NA,1,6,16,22,18,133,151,11,112,123,3,37,40,1,NA,1,41,168,209,124,1020,1144,79,815,894,511059.4,415024.6,708597.8,356250.2,352347.6,261492.6,249566.8,205306.4,209718.2,3711.4,954.8,2756.6,2730.8,663.6,2067.2,2698,652,2046,9640.6,4625.2,5015.4,4871.8,2483.2,2388.6,4632.4,2368.2,2264.2,7087,3876.4,3210.6,3063.2,1557.8,1505.4,2961.2,1455.8,1505.4,657530.8,331547.8,325983,483984.4,248471.4,235513,389139,192964.6,196174.4
South Dakota,1997,NA,4,4,NA,NA,NA,5,27,32,8,82,90,3,51,54,NA,7,7,NA,NA,NA,2,36,38,6,148,154,4,105,109,NA,17,17,NA,NA,NA,7,11,18,40,191,231,33,163,196,1,2,3,NA,NA,NA,4,12,16,24,74,98,19,60,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,3,5,8,3,12,15,NA,7,7,NA,NA,NA,NA,NA,NA,2,2,4,2,13,15,NA,11,11,NA,NA,NA,NA,NA,NA,NA,2,2,2,6,8,2,4,6,NA,NA,NA,NA,NA,NA,NA,2,2,NA,14,14,NA,12,12,NA,7,7,NA,NA,NA,10,55,65,32,255,287,22,193,215,NA,3,3,NA,NA,NA,NA,3,3,NA,76,76,NA,70,70,NA,1,1,NA,NA,NA,1,3,4,3,17,20,2,13,15,NA,6,6,NA,NA,NA,6,14,20,20,138,158,14,118,132,1,48,49,NA,NA,NA,40,172,212,140,1029,1169,99,809,908,513769.8,417827.2,711163.1,356672.9,354490.2,262313.2,251456.6,206178.8,211648.4,3796.8,901.6,2895.2,2850.6,640.7,2209.9,2826,632,2194,10352.7,4992.9,5359.8,5222.6,2708.4,2514.2,4968.8,2585.4,2383.4,8230,4493.8,3736.2,3565.9,1811.1,1754.8,3446.9,1692.1,1754.8,661570.6,332924.1,328646.5,487554.8,249929.3,237625.5,392621,194383.7,198237.3
South Dakota,1998,NA,6,6,1,NA,1,6,36,42,9,109,118,2,67,69,NA,4,4,NA,NA,NA,2,45,47,8,162,170,6,113,119,1,12,13,NA,NA,NA,6,15,21,57,227,284,50,200,250,1,2,3,NA,NA,NA,8,16,24,36,78,114,27,60,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,3,2,5,NA,NA,NA,NA,NA,NA,1,1,2,1,12,13,NA,11,11,NA,1,1,NA,NA,NA,1,8,9,3,39,42,2,30,32,NA,NA,NA,NA,NA,NA,NA,1,1,NA,13,13,NA,12,12,NA,1,1,NA,NA,NA,2,NA,2,3,11,14,1,10,11,NA,3,3,NA,NA,NA,17,82,99,42,304,346,25,219,244,NA,1,1,NA,NA,NA,1,16,17,3,83,86,2,66,68,NA,4,4,NA,NA,NA,1,4,5,10,25,35,9,17,26,2,3,5,NA,NA,NA,5,20,25,29,129,158,22,106,128,4,37,41,1,NA,1,50,244,294,204,1194,1398,149,913,1062,516480.2,420629.8,713728.4,357095.6,356632.8,263133.8,253346.4,207051.2,213578.6,3882.2,848.4,3033.8,2970.4,617.8,2352.6,2954,612,2342,11064.8,5360.6,5704.2,5573.4,2933.6,2639.8,5305.2,2802.6,2502.6,9373,5111.2,4261.8,4068.6,2064.4,2004.2,3932.6,1928.4,2004.2,665610.4,334300.4,331310,491125.2,251387.2,239738,396103,195802.8,200300.2
South Dakota,1999,NA,8,8,NA,NA,NA,3,53,56,9,132,141,6,71,77,NA,10,10,NA,NA,NA,5,50,55,9,169,178,4,109,113,1,10,11,NA,NA,NA,8,14,22,39,237,276,30,213,243,1,4,5,NA,NA,NA,8,13,21,41,74,115,32,57,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,7,10,3,6,9,NA,NA,NA,NA,NA,NA,4,8,12,9,34,43,5,26,31,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4,4,NA,3,3,NA,1,1,NA,NA,NA,NA,6,6,NA,16,16,NA,9,9,2,6,8,NA,NA,NA,12,76,88,44,316,360,30,234,264,NA,2,2,NA,NA,NA,NA,9,9,2,80,82,2,69,71,NA,2,2,NA,NA,NA,NA,11,11,NA,31,31,NA,18,18,NA,5,5,NA,NA,NA,11,30,41,21,152,173,10,117,127,4,49,53,NA,NA,NA,51,272,323,177,1253,1430,122,932,1054,519190.6,423432.4,716293.7,357518.3,358775.4,263954.4,255236.2,207923.6,215508.8,3967.6,795.2,3172.4,3090.2,594.9,2495.3,3082,592,2490,11776.9,5728.3,6048.6,5924.2,3158.8,2765.4,5641.6,3019.8,2621.8,10516,5728.6,4787.4,4571.3,2317.7,2253.6,4418.3,2164.7,2253.6,669650.2,335676.7,333973.5,494695.6,252845.1,241850.5,399585,197221.9,202363.1
South Dakota,2e3,NA,19,19,NA,1,1,6,140,146,11,292,303,5,132,137,NA,5,5,NA,NA,NA,2,59,61,3,158,161,1,94,95,NA,18,18,NA,NA,NA,14,26,40,41,227,268,27,183,210,1,7,8,NA,1,1,9,11,20,30,84,114,20,65,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,NA,3,3,NA,NA,NA,NA,NA,NA,1,8,9,2,18,20,1,10,11,NA,3,3,NA,NA,NA,2,15,17,5,48,53,3,30,33,NA,NA,NA,NA,NA,NA,1,7,8,4,20,24,3,13,16,NA,1,1,NA,NA,NA,3,2,5,4,11,15,1,8,9,1,7,8,NA,NA,NA,23,86,109,46,317,363,22,224,246,NA,2,2,NA,NA,NA,NA,16,16,2,103,105,2,85,87,NA,3,3,NA,NA,NA,1,8,9,4,24,28,3,13,16,NA,4,4,NA,NA,NA,10,33,43,28,153,181,18,116,134,2,70,72,NA,2,2,72,411,483,180,1459,1639,106,976,1082,521901,426235,718859,357941,360918,264775,257126,208796,217439,4053,742,3311,3210,572,2638,3210,572,2638,12489,6096,6393,6275,3384,2891,5978,3237,2741,11659,6346,5313,5074,2571,2503,4904,2401,2503,673690,337053,336637,498266,254303,243963,403067,198641,204426
