state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Maryland,2006,4253201,3651864,5615727,2900643,2715084,2234705,2018496,1882176,1769688,NA,NA,NA,NA,NA,NA,427,2497,2924,8,153,161,NA,NA,NA,29,343,372,NA,NA,NA,316,6124,6440,803,9553,10356,0,19,19,0,0,0,19,336,355
Maryland,2005,4064639,3498789,5453441,2820544,2632897,2142612,1922027,1815111,1683678,0,0,0,0,0,0,419,2767,3186,9,188,197,NA,NA,NA,27,352,379,0,0,0,391,6331,6722,870,10013,10883,0,13,13,0,1,1,21,279,300
Maryland,2004,4036800,3474970,5424648,2805891,2618757,2138682,1898118,1809034,1665936,0,0,0,0,0,0,436,2661,3097,6,137,143,0,0,0,31,338,369,0,0,0,443,6103,6546,939,9748,10687,2,11,13,0,1,1,17,400,417
Maryland,2003,4006514,3451110,5380487,2797390,2583097,2118017,1888497,1793580,1657530,0,0,0,0,0,0,409,2370,2779,3,126,129,0,0,0,34,327,361,0,0,0,405,6184,6589,868,9483,10351,1,14,15,0,0,0,16,377,393
Maryland,2002,3950234,3402432,5329992,2759027,2570965,2091828,1858406,1773481,1628951,0,0,0,0,0,0,346,1887,2233,3,107,110,0,0,0,39,313,352,0,0,0,350,5635,5985,812,8937,9749,3,19,22,0,0,0,68,895,963
Maryland,2001,3845370,3306163,5247157,2720491,2526666,2041140,1804230,1723282,1582881,0,0,0,0,0,0,423,2284,2707,9,100,109,0,0,0,48,316,364,0,0,0,381,5706,6087,924,9258,10182,3,20,23,0,1,1,57,753,810
Maryland,2000,3792153,3259443,5120923,2684195,2436728,2051425,1740728,1725905,1533538,0,0,0,0,0,0,378,2460,2838,7,127,134,0,0,0,54,346,400,0,0,0,328,5906,6234,837,9314,10151,0,13,13,0,0,0,65,410,475
Maryland,1999,3774410.3,3247239,5086910.3,2661619.6,2425290.7,2035421.4,1738988.9,1713614.9,1533624.1,NA,NA,NA,NA,NA,NA,462,2657,3119,8,97,105,0,0,0,47,348,395,NA,NA,NA,359,5716,6075,966,9474,10440,1,7,8,0,0,0,87,587,674
Maryland,1998,3756667.6,3235035,5052897.6,2639044.2,2413853.4,2019417.8,1737249.8,1701324.8,1533710.2,NA,NA,NA,NA,NA,NA,473,2879,3352,NA,NA,NA,0,8,8,63,461,524,NA,NA,NA,336,5509,5845,904,9722,10626,2,14,16,0,1,1,24,676,700
Maryland,1997,3738924.9,3222831,5018884.9,2616468.8,2402416.1,2003414.2,1735510.7,1689034.7,1533796.3,NA,NA,NA,NA,NA,NA,479,3566,4045,NA,NA,NA,0,26,26,59,401,460,NA,NA,NA,292,4756,5048,881,9416,10297,0,7,7,0,0,0,39,499,538
Maryland,1996,3721182.2,3210627,4984872.2,2593893.4,2390978.8,1987410.6,1733771.6,1676744.6,1533882.4,NA,NA,NA,NA,NA,NA,420,3431,3851,NA,NA,NA,0,14,14,70,562,632,NA,NA,NA,262,3768,4030,788,8397,9185,0,10,10,0,12,12,26,380,406
Maryland,1995,3703439.5,3198423,4950859.5,2571318,2379541.5,1971407,1732032.5,1664454.5,1533968.5,NA,NA,NA,NA,NA,NA,413,3558,3971,NA,NA,NA,0,12,12,47,592,639,NA,NA,NA,194,3769,3963,671,8414,9085,0,5,5,0,0,0,7,291,298
Maryland,1994,3685696.8,3186219,4916846.8,2548742.6,2368104.2,1955403.4,1730293.4,1652164.4,1534054.6,NA,NA,NA,NA,NA,NA,326,3586,3912,NA,NA,NA,0,12,12,54,511,565,NA,NA,NA,232,3598,3830,631,8166,8797,0,12,12,1,5,6,8,273,281
Maryland,1993,3667954.1,3174015,4882834.1,2526167.2,2356666.9,1939399.8,1728554.3,1639874.3,1534140.7,NA,NA,NA,NA,NA,NA,320,3593,3913,NA,NA,NA,0,0,0,66,525,591,NA,NA,NA,201,3289,3490,605,7882,8487,2,5,7,0,8,8,6,262,268
Maryland,1992,3650211.4,3161811,4848821.4,2503591.8,2345229.6,1923396.2,1726815.2,1627584.2,1534226.8,NA,NA,NA,NA,NA,NA,349,3558,3907,NA,NA,NA,0,0,0,70,510,580,NA,NA,NA,153,3039,3192,577,7563,8140,0,7,7,0,15,15,4,283,287
Maryland,1991,3632468.7,3149607,4814808.7,2481016.4,2333792.3,1907392.6,1725076.1,1615294.1,1534312.9,NA,NA,NA,NA,NA,NA,321,3419,3740,NA,NA,NA,0,0,0,67,388,455,NA,NA,NA,171,2647,2818,573,6898,7471,0,7,7,8,0,8,3,296,299
Maryland,1990,3614726,3137403,4780796,2458441,2322355,1891389,1723337,1603004,1534399,NA,NA,NA,NA,NA,NA,226,3133,3359,NA,NA,NA,0,7,7,89,540,629,NA,NA,NA,124,2376,2500,445,6392,6837,0,11,11,0,3,3,4,188,192
Maryland,1989,3557175.4,3090990.7,4724354.4,2430210.9,2294143.5,1862082.1,1695093.3,1580199.6,1510791.1,NA,NA,NA,NA,NA,NA,197,2628,2825,NA,NA,NA,0,3,3,66,477,543,NA,NA,NA,73,1892,1965,343,5252,5595,2,9,11,0,0,0,0,140,140
Maryland,1988,3499624.8,3044578.4,4667912.8,2401980.8,2265932,1832775.2,1666849.6,1557395.2,1487183.2,NA,NA,NA,NA,NA,NA,154,2184,2338,NA,NA,NA,0,40,40,43,395,438,NA,NA,NA,78,1875,1953,283,4692,4975,0,13,13,0,6,6,1,81,82
Maryland,1987,3442074.2,2998166.1,4611471.2,2373750.7,2237720.5,1803468.3,1638605.9,1534590.8,1463575.3,NA,NA,NA,NA,NA,NA,74,1842,1916,NA,NA,NA,0,45,45,52,310,362,NA,NA,NA,136,1878,2014,265,4311,4576,1,30,31,0,0,0,1,82,83
Maryland,1986,3384523.6,2951753.8,4555029.6,2345520.6,2209509,1774161.4,1610362.2,1511786.4,1439967.4,NA,NA,NA,NA,NA,NA,55,1602,1657,NA,NA,NA,0,35,35,57,314,371,NA,NA,NA,116,1821,1937,233,4006,4239,2,23,25,1,30,31,2,61,63
Maryland,1985,3326973,2905341.5,4498588,2317290.5,2181297.5,1744854.5,1582118.5,1488982,1416359.5,NA,NA,NA,NA,NA,NA,73,1561,1634,NA,NA,NA,0,33,33,51,325,376,NA,NA,NA,98,1793,1891,236,3954,4190,3,33,36,3,51,54,4,54,58
Maryland,1984,3269422.4,2858929.2,4442146.4,2289060.4,2153086,1715547.6,1553874.8,1466177.6,1392751.6,NA,NA,NA,NA,NA,NA,67,1358,1425,NA,NA,NA,0,0,0,0,0,0,41,349,390,84,1599,1683,212,3499,3711,7,23,30,3,10,13,3,44,47
Maryland,1983,3211871.8,2812516.9,4385704.8,2260830.3,2124874.5,1686240.7,1525631.1,1443373.2,1369143.7,NA,NA,NA,NA,NA,NA,80,1466,1546,NA,NA,NA,0,0,0,0,0,0,37,420,457,91,1295,1386,233,3375,3608,7,38,45,3,2,5,5,32,37
Maryland,1982,3154321.2,2766104.6,4329263.2,2232600.2,2096663,1656933.8,1497387.4,1420568.8,1345535.8,NA,NA,NA,0,0,0,71,1527,1598,NA,NA,NA,0,0,0,0,0,0,41,485,526,53,997,1050,189,3522,3711,15,288,303,0,5,5,0,38,38
Maryland,1981,3096770.6,2719692.3,4272821.6,2204370.1,2068451.5,1627626.9,1469143.7,1397764.4,1321927.9,NA,NA,NA,0,0,0,116,1971,2087,NA,NA,NA,0,0,0,0,0,0,55,669,724,54,739,793,253,4106,4359,10,315,325,2,12,14,0,11,11
Maryland,1980,3039220,2673280,4216380,2176140,2040240,1598320,1440900,1374960,1298320,NA,NA,NA,0,0,0,126,2641,2767,NA,NA,NA,0,0,0,0,0,0,75,518,593,31,532,563,288,5148,5436,7,413,420,27,245,272,4,186,190
Maryland,1979,2989148,2631612,4186272,2160866,2025406,1572038,1417110,1354044,1277568,NA,NA,NA,0,0,0,163,2650,2813,NA,NA,NA,0,0,0,0,0,0,83,467,550,22,493,515,313,5030,5343,6,321,327,5,291,296,10,211,221
Maryland,1978,2939076,2589944,4156164,2145592,2010572,1545756,1393320,1333128,1256816,0,0,0,0,0,0,143,2371,2514,3,438,441,0,0,0,0,0,0,90,554,644,18,398,416,289,4825,5114,8,350,358,19,523,542,8,173,181
