state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Alaska,2006,493947,451968,670053,325587,344466,241369,252578,219786,232182,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,5,6,0,0,0,0,0,0,1,5,6
Alaska,2005,465089,427770,658002,323203,334799,230881,234208,211645,216125,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4
Alaska,2004,448242,412375,635963,312916,323047,222554,225688,203715,208660,NA,NA,NA,0,1,1,0,0,0,NA,NA,NA,0,1,1,0,5,5,0,2,2,0,1,1,0,10,10
Alaska,2003,441735,405161,629832,308071,321761,216406,225329,198023,207138,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,4,4,0,NA,NA,0,1,1,0,5,5
Alaska,2002,433463,398812,624252,305164,319088,212864,220599,194410,204402,NA,NA,NA,0,4,4,0,0,0,NA,NA,NA,0,0,0,1,6,7,0,0,0,0,2,2,1,12,13
Alaska,2001,424576,394247,615531,300465,315066,208455,216121,193241,201006,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,1,0,1,0,5,5,0,0,0,0,1,1,2,8,10
Alaska,2000,406721,373955,609687,296257,313430,196913,209808,180006,193949,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,1,1,1,3,4,0,0,0,0,3,3,1,8,9
Alaska,1999,403894.6,372421.2,603787.9,292809.6,310978.3,195021.8,208872.8,178647,193774.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,3,4,0,0,0,0,1,1,2,4,6
Alaska,1998,401068.2,370887.4,597888.8,289362.2,308526.6,193130.6,207937.6,177288,193599.4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1997,398241.8,369353.6,591989.7,285914.8,306074.9,191239.4,207002.4,175929,193424.6,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,0,1,1,NA,NA,NA
Alaska,1996,395415.4,367819.8,586090.6,282467.4,303623.2,189348.2,206067.2,174570,193249.8,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1995,392589,366286,580191.5,279020,301171.5,187457,205132,173211,193075,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,2,2,NA,NA,NA
Alaska,1994,389762.6,364752.2,574292.4,275572.6,298719.8,185565.8,204196.8,171852,192900.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,1993,386936.2,363218.4,568393.3,272125.2,296268.1,183674.6,203261.6,170493,192725.4,0,2,2,1,4,5,0,0,0,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,3,3,NA,NA,NA
Alaska,1992,384109.8,361684.6,562494.2,268677.8,293816.4,181783.4,202326.4,169134,192550.6,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,3,3,NA,NA,NA
Alaska,1991,381283.4,360150.8,556595.1,265230.4,291364.7,179892.2,201391.2,167775,192375.8,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA
Alaska,1990,378457,358617,550696,261783,288913,178001,200456,166416,192201,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1989,367833.3,348949.3,536224.4,254824.7,281399.7,172918.9,194914.4,161988.4,186960.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1988,357209.6,339281.6,521752.8,247866.4,273886.4,167836.8,189372.8,157560.8,181720.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,0,1,1,NA,NA,NA
Alaska,1987,346585.9,329613.9,507281.2,240908.1,266373.1,162754.7,183831.2,153133.2,176480.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1986,335962.2,319946.2,492809.6,233949.8,258859.8,157672.6,178289.6,148705.6,171240.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1985,325338.5,310278.5,478338,226991.5,251346.5,152590.5,172748,144278,166000.5,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,0,1,1,NA,NA,NA
Alaska,1984,314714.8,300610.8,463866.4,220033.2,243833.2,147508.4,167206.4,139850.4,160760.4,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1983,304091.1,290943.1,449394.8,213074.9,236319.9,142426.3,161664.8,135422.8,155520.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1982,293467.4,281275.4,434923.2,206116.6,228806.6,137344.2,156123.2,130995.2,150280.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1981,282843.7,271607.7,420451.6,199158.3,221293.3,132262.1,150581.6,126567.6,145040.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1980,272220,261940,405980,192200,213780,127180,145040,122140,139800,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1979,262608,252706,395442,187010,208432,122192,140416,117346,135360,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
Alaska,1978,252996,243472,384904,181820,203084,117204,135792,112552,130920,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
