state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
South Dakota,2006,585043,479096,781919,389405,392514,296720,288323,236171,242925,69216,33482,35734,38986,20678,18308,35956,19262,16694,8788,4834,3954,6052,3683,2369,5914,3545,2369,8073,2140,5933,4954,1324,3630,4593,1324,3269,13389,6338,7051,9704,3995,5709,8651,3717,4934,12576,8304,4272,5778,3654,2124,5321,3287,2034,669877,334307,335570,519569,263386,256183,418661,205036,213625,119,802,921,NA,NA,NA,8,167,175,8,90,98,9,NA,NA,215,1938,2153
South Dakota,2005,564080,467484,755152,384762,370390,291960,272120,238173,229311,62360,33439,28921,37730,21680,16050,35144,20244,14900,4225,2055,2170,2577,1542,1035,2463,1542,921,5668,2792,2876,3378,1296,2082,3378,1296,2082,12311,6334,5977,8331,4003,4328,7558,3635,3923,10655,6152,4503,5113,2986,2127,4592,2534,2058,659933,333990,325943,506951,260453,246498,414349,208922,205427,122,739,861,0,0,0,10,180,190,0,0,0,NA,NA,NA,224,2185,2409
South Dakota,2004,552674,458347,741480,373419,368061,281365,271309,228198,230149,16305,8772,7533,10349,5991,4358,9456,5357,4099,5838,3295,2543,4077,2265,1812,4052,2265,1787,5759,2180,3579,3778,1041,2737,3778,1041,2737,12773,5963,6810,7853,3817,4036,7507,3615,3892,8493,4353,4140,3015,1692,1323,2838,1610,1228,692312,348856,343456,523602,266559,257043,430716,214310,216406,98,684,782,0,0,0,12,147,159,0,0,0,NA,NA,NA,182,1971,2153
South Dakota,2003,542217,447807,735349,372323,363026,277228,264989,223587,224220,15567,8893,6674,9530,5467,4063,8627,4986,3641,4440,2209,2231,3392,1801,1591,3291,1758,1533,5149,2180,2969,3425,1334,2091,3319,1228,2091,9931,5285,4646,6118,3179,2939,5658,2750,2908,9148,4824,4324,3447,2064,1383,3329,1974,1355,691114,348932,342182,516305,263383,252922,423583,210891,212692,88,658,746,0,0,0,11,125,136,0,0,0,0,0,0,172,1995,2167
South Dakota,2002,538713,443797,731963,369837,362126,275483,263230,221707,222090,13129,6656,6473,8530,4635,3895,7363,4186,3177,4451,2644,1807,3425,2110,1315,3272,2036,1236,4603,1891,2712,2984,1004,1980,2944,964,1980,10404,5533,4871,6247,3412,2835,5449,2819,2630,13569,6884,6685,6162,3484,2678,5771,3200,2571,685807,346229,339578,511365,260838,250527,418998,208502,210496,70,619,689,0,0,0,4,124,128,0,0,0,0,0,0,153,1948,2101
South Dakota,2001,543772,451518,727968,368508,359460,279087,264685,227121,224397,19864,11096,8768,11859,6846,5013,11123,6581,4542,6436,3627,2809,5092,2988,2104,5007,2957,2050,5268,1973,3295,3589,1350,2239,3536,1350,2186,11361,5424,5937,6877,3382,3495,6106,3041,3065,12775,6955,5820,5549,3693,1856,5266,3446,1820,672264,339433,332831,510806,260828,249978,420480,209746,210734,65,583,648,0,0,0,4,111,115,0,0,0,0,0,0,151,1876,2027
South Dakota,2000,521901,426235,718859,357941,360918,264775,257126,208796,217439,12994,5829,7165,5879,2228,3651,5879,2228,3651,3974,1875,2099,3197,1717,1480,3197,1717,1480,4053,742,3311,3210,572,2638,3210,572,2638,12489,6096,6393,6275,3384,2891,5978,3237,2741,11659,6346,5313,5074,2571,2503,4904,2401,2503,673690,337053,336637,498266,254303,243963,403067,198641,204426,70,507,577,0,0,0,2,105,107,0,0,0,0,0,0,128,1804,1932
South Dakota,1999,519190.6,423432.4,716293.7,357518.3,358775.4,263954.4,255236.2,207923.6,215508.8,16473.5,7720.1,8753.4,7821.8,3357,4464.8,7618,3244.3,4373.7,3909.5,1869.4,2040.1,3087.5,1680.9,1406.6,3087.5,1680.9,1406.6,3967.6,795.2,3172.4,3090.2,594.9,2495.3,3082,592,2490,11776.9,5728.3,6048.6,5924.2,3158.8,2765.4,5641.6,3019.8,2621.8,10516,5728.6,4787.4,4571.3,2317.7,2253.6,4418.3,2164.7,2253.6,669650.2,335676.7,333973.5,494695.6,252845.1,241850.5,399585,197221.9,202363.1,56,472,528,0,0,0,7,84,91,NA,NA,NA,0,0,0,126,1761,1887
South Dakota,1998,516480.2,420629.8,713728.4,357095.6,356632.8,263133.8,253346.4,207051.2,213578.6,19953,9611.2,10341.8,9764.6,4486,5278.6,9357,4260.6,5096.4,3845,1863.8,1981.2,2978,1644.8,1333.2,2978,1644.8,1333.2,3882.2,848.4,3033.8,2970.4,617.8,2352.6,2954,612,2342,11064.8,5360.6,5704.2,5573.4,2933.6,2639.8,5305.2,2802.6,2502.6,9373,5111.2,4261.8,4068.6,2064.4,2004.2,3932.6,1928.4,2004.2,665610.4,334300.4,331310,491125.2,251387.2,239738,396103,195802.8,200300.2,60,439,499,NA,NA,NA,5,92,97,NA,NA,NA,0,0,0,138,1688,1826
South Dakota,1997,513769.8,417827.2,711163.1,356672.9,354490.2,262313.2,251456.6,206178.8,211648.4,23432.5,11502.3,11930.2,11707.4,5615,6092.4,11096,5276.9,5819.1,3780.5,1858.2,1922.3,2868.5,1608.7,1259.8,2868.5,1608.7,1259.8,3796.8,901.6,2895.2,2850.6,640.7,2209.9,2826,632,2194,10352.7,4992.9,5359.8,5222.6,2708.4,2514.2,4968.8,2585.4,2383.4,8230,4493.8,3736.2,3565.9,1811.1,1754.8,3446.9,1692.1,1754.8,661570.6,332924.1,328646.5,487554.8,249929.3,237625.5,392621,194383.7,198237.3,57,381,438,NA,NA,NA,6,93,99,NA,NA,NA,0,0,0,106,1599,1705
South Dakota,1996,511059.4,415024.6,708597.8,356250.2,352347.6,261492.6,249566.8,205306.4,209718.2,26912,13393.4,13518.6,13650.2,6744,6906.2,12835,6293.2,6541.8,3716,1852.6,1863.4,2759,1572.6,1186.4,2759,1572.6,1186.4,3711.4,954.8,2756.6,2730.8,663.6,2067.2,2698,652,2046,9640.6,4625.2,5015.4,4871.8,2483.2,2388.6,4632.4,2368.2,2264.2,7087,3876.4,3210.6,3063.2,1557.8,1505.4,2961.2,1455.8,1505.4,657530.8,331547.8,325983,483984.4,248471.4,235513,389139,192964.6,196174.4,48,385,433,0,0,0,7,80,87,NA,NA,NA,NA,NA,NA,86,1457,1543
South Dakota,1995,508349,412222,706032.5,355827.5,350205,260672,247677,204434,207788,30391.5,15284.5,15107,15593,7873,7720,14574,7309.5,7264.5,3651.5,1847,1804.5,2649.5,1536.5,1113,2649.5,1536.5,1113,3626,1008,2618,2611,686.5,1924.5,2570,672,1898,8928.5,4257.5,4671,4521,2258,2263,4296,2151,2145,5944,3259,2685,2560.5,1304.5,1256,2475.5,1219.5,1256,653491,330171.5,323319.5,480414,247013.5,233400.5,385657,191545.5,194111.5,46,371,417,0,0,0,6,63,69,NA,NA,NA,NA,NA,NA,80,1275,1355
South Dakota,1994,505638.6,409419.4,703467.2,355404.8,348062.4,259851.4,245787.2,203561.6,205857.8,33871,17175.6,16695.4,17535.8,9002,8533.8,16313,8325.8,7987.2,3587,1841.4,1745.6,2540,1500.4,1039.6,2540,1500.4,1039.6,3540.6,1061.2,2479.4,2491.2,709.4,1781.8,2442,692,1750,8216.4,3889.8,4326.6,4170.2,2032.8,2137.4,3959.6,1933.8,2025.8,4801,2641.6,2159.4,2057.8,1051.2,1006.6,1989.8,983.2,1006.6,649451.2,328795.2,320656,476843.6,245555.6,231288,382175,190126.4,192048.6,41,361,402,0,0,0,3,57,60,NA,NA,NA,0,0,0,59,1187,1246
South Dakota,1993,502928.2,406616.8,700901.9,354982.1,345919.8,259030.8,243897.4,202689.2,203927.6,37350.5,19066.7,18283.8,19478.6,10131,9347.6,18052,9342.1,8709.9,3522.5,1835.8,1686.7,2430.5,1464.3,966.2,2430.5,1464.3,966.2,3455.2,1114.4,2340.8,2371.4,732.3,1639.1,2314,712,1602,7504.3,3522.1,3982.2,3819.4,1807.6,2011.8,3623.2,1716.6,1906.6,3658,2024.2,1633.8,1555.1,797.9,757.2,1504.1,746.9,757.2,645411.4,327418.9,317992.5,473273.2,244097.7,229175.5,378693,188707.3,189985.7,32,326,358,0,NA,NA,0,47,47,NA,NA,NA,0,0,0,56,1092,1148
South Dakota,1992,500217.8,403814.2,698336.6,354559.4,343777.2,258210.2,242007.6,201816.8,201997.4,40830,20957.8,19872.2,21421.4,11260,10161.4,19791,10358.4,9432.6,3458,1830.2,1627.8,2321,1428.2,892.8,2321,1428.2,892.8,3369.8,1167.6,2202.2,2251.6,755.2,1496.4,2186,732,1454,6792.2,3154.4,3637.8,3468.6,1582.4,1886.2,3286.8,1499.4,1787.4,2515,1406.8,1108.2,1052.4,544.6,507.8,1018.4,510.6,507.8,641371.6,326042.6,315329,469702.8,242639.8,227063,375211,187288.2,187922.8,1,38,39,NA,NA,NA,28,341,369,NA,NA,NA,0,0,0,50,1029,1079
South Dakota,1991,497507.4,401011.6,695771.3,354136.7,341634.6,257389.6,240117.8,200944.4,200067.2,44309.5,22848.9,21460.6,23364.2,12389,10975.2,21530,11374.7,10155.3,3393.5,1824.6,1568.9,2211.5,1392.1,819.4,2211.5,1392.1,819.4,3284.4,1220.8,2063.6,2131.8,778.1,1353.7,2058,752,1306,6080.1,2786.7,3293.4,3117.8,1357.2,1760.6,2950.4,1282.2,1668.2,1372,789.4,582.6,549.7,291.3,258.4,532.7,274.3,258.4,637331.8,324666.3,312665.5,466132.4,241181.9,224950.5,371729,185869.1,185859.9,30,320,350,NA,NA,NA,1,31,32,NA,NA,NA,0,0,0,49,943,992
South Dakota,1990,494797,398209,693206,353714,339492,256569,238228,200072,198137,47789,24740,23049,25307,13518,11789,23269,12391,10878,3329,1819,1510,2102,1356,746,2102,1356,746,3199,1274,1925,2012,801,1211,1930,772,1158,5368,2419,2949,2767,1132,1635,2614,1065,1549,229,172,57,47,38,9,47,38,9,633292,323290,310002,462562,239724,222838,368247,184450,183797,30,304,334,0,0,0,2,39,41,0,0,0,0,0,0,51,921,972
South Dakota,1989,493769.3,398088.1,693203.4,353532.6,339670.8,255858.1,237911.2,199988.8,198099.3,47494.1,24586,22908.1,25030.3,13370.2,11660.1,22994.1,12245.9,10748.2,3204.1,1749.1,1455,2027.8,1298.4,729.4,2021.8,1296.4,725.4,3093.1,1226.6,1866.5,1960.8,770.9,1189.9,1881,738.8,1142.2,5295.2,2427.1,2868.1,2728.3,1136.8,1591.5,2578.6,1070.5,1508.1,240.1,166.8,73.3,60.3,46.2,14.1,58.3,44.2,14.1,633876.8,323377,310499.8,461961.8,239235.6,222726.2,368554.3,184593,183961.3,30,290,320,0,0,0,2,32,34,1,9,10,0,0,0,51,847,898
South Dakota,1988,492741.6,397967.2,693200.8,353351.2,339849.6,255147.2,237594.4,199905.6,198061.6,47199.2,24432,22767.2,24753.6,13222.4,11531.2,22719.2,12100.8,10618.4,3079.2,1679.2,1400,1953.6,1240.8,712.8,1941.6,1236.8,704.8,2987.2,1179.2,1808,1909.6,740.8,1168.8,1832,705.6,1126.4,5222.4,2435.2,2787.2,2689.6,1141.6,1548,2543.2,1076,1467.2,251.2,161.6,89.6,73.6,54.4,19.2,69.6,50.4,19.2,634461.6,323464,310997.6,461361.6,238747.2,222614.4,368861.6,184736,184125.6,20,236,256,0,0,0,3,28,31,1,10,11,0,0,0,23,710,733
South Dakota,1987,491713.9,397846.3,693198.2,353169.8,340028.4,254436.3,237277.6,199822.4,198023.9,46904.3,24278,22626.3,24476.9,13074.6,11402.3,22444.3,11955.7,10488.6,2954.3,1609.3,1345,1879.4,1183.2,696.2,1861.4,1177.2,684.2,2881.3,1131.8,1749.5,1858.4,710.7,1147.7,1783,672.4,1110.6,5149.6,2443.3,2706.3,2650.9,1146.4,1504.5,2507.8,1081.5,1426.3,262.3,156.4,105.9,86.9,62.6,24.3,80.9,56.6,24.3,635046.4,323551,311495.4,460761.4,238258.8,222502.6,369168.9,184879,184289.9,19,246,265,0,0,0,2,24,26,0,10,10,0,0,0,32,810,842
South Dakota,1986,490686.2,397725.4,693195.6,352988.4,340207.2,253725.4,236960.8,199739.2,197986.2,46609.4,24124,22485.4,24200.2,12926.8,11273.4,22169.4,11810.6,10358.8,2829.4,1539.4,1290,1805.2,1125.6,679.6,1781.2,1117.6,663.6,2775.4,1084.4,1691,1807.2,680.6,1126.6,1734,639.2,1094.8,5076.8,2451.4,2625.4,2612.2,1151.2,1461,2472.4,1087,1385.4,273.4,151.2,122.2,100.2,70.8,29.4,92.2,62.8,29.4,635631.2,323638,311993.2,460161.2,237770.4,222390.8,369476.2,185022,184454.2,14,264,278,0,0,0,2,28,30,1,9,10,0,0,0,33,823,856
South Dakota,1985,489658.5,397604.5,693193,352807,340386,253014.5,236644,199656,197948.5,46314.5,23970,22344.5,23923.5,12779,11144.5,21894.5,11665.5,10229,2704.5,1469.5,1235,1731,1068,663,1701,1058,643,2669.5,1037,1632.5,1756,650.5,1105.5,1685,606,1079,5004,2459.5,2544.5,2573.5,1156,1417.5,2437,1092.5,1344.5,284.5,146,138.5,113.5,79,34.5,103.5,69,34.5,636216,323725,312491,459561,237282,222279,369783.5,185165,184618.5,13,227,240,0,0,0,1,21,22,0,9,9,0,0,0,25,760,785
South Dakota,1984,488630.8,397483.6,693190.4,352625.6,340564.8,252303.6,236327.2,199572.8,197910.8,46019.6,23816,22203.6,23646.8,12631.2,11015.6,21619.6,11520.4,10099.2,2579.6,1399.6,1180,1656.8,1010.4,646.4,1620.8,998.4,622.4,2563.6,989.6,1574,1704.8,620.4,1084.4,1636,572.8,1063.2,4931.2,2467.6,2463.6,2534.8,1160.8,1374,2401.6,1098,1303.6,295.6,140.8,154.8,126.8,87.2,39.6,114.8,75.2,39.6,636800.8,323812,312988.8,458960.8,236793.6,222167.2,370090.8,185308,184782.8,10,215,225,0,0,0,0,22,22,0,8,8,0,0,0,22,652,674
South Dakota,1983,487603.1,397362.7,693187.8,352444.2,340743.6,251592.7,236010.4,199489.6,197873.1,45724.7,23662,22062.7,23370.1,12483.4,10886.7,21344.7,11375.3,9969.4,2454.7,1329.7,1125,1582.6,952.8,629.8,1540.6,938.8,601.8,2457.7,942.2,1515.5,1653.6,590.3,1063.3,1587,539.6,1047.4,4858.4,2475.7,2382.7,2496.1,1165.6,1330.5,2366.2,1103.5,1262.7,306.7,135.6,171.1,140.1,95.4,44.7,126.1,81.4,44.7,637385.6,323899,313486.6,458360.6,236305.2,222055.4,370398.1,185451,184947.1,19,188,207,0,0,0,0,20,20,0,6,6,0,0,0,22,577,599
South Dakota,1982,486575.4,397241.8,693185.2,352262.8,340922.4,250881.8,235693.6,199406.4,197835.4,45429.8,23508,21921.8,23093.4,12335.6,10757.8,21069.8,11230.2,9839.6,2329.8,1259.8,1070,1508.4,895.2,613.2,1460.4,879.2,581.2,2351.8,894.8,1457,1602.4,560.2,1042.2,1538,506.4,1031.6,4785.6,2483.8,2301.8,2457.4,1170.4,1287,2330.8,1109,1221.8,317.8,130.4,187.4,153.4,103.6,49.8,137.4,87.6,49.8,637970.4,323986,313984.4,457760.4,235816.8,221943.6,370705.4,185594,185111.4,16,158,174,0,0,0,0,16,16,0,5,5,0,0,0,27,574,601
South Dakota,1981,485547.7,397120.9,693182.6,352081.4,341101.2,250170.9,235376.8,199323.2,197797.7,45134.9,23354,21780.9,22816.7,12187.8,10628.9,20794.9,11085.1,9709.8,2204.9,1189.9,1015,1434.2,837.6,596.6,1380.2,819.6,560.6,2245.9,847.4,1398.5,1551.2,530.1,1021.1,1489,473.2,1015.8,4712.8,2491.9,2220.9,2418.7,1175.2,1243.5,2295.4,1114.5,1180.9,328.9,125.2,203.7,166.7,111.8,54.9,148.7,93.8,54.9,638555.2,324073,314482.2,457160.2,235328.4,221831.8,371012.7,185737,185275.7,12,155,167,0,0,0,0,14,14,0,5,5,0,0,0,17,495,512
South Dakota,1980,484520,397e3,693180,351900,341280,249460,235060,199240,197760,44840,23200,21640,22540,12040,10500,20520,10940,9580,2080,1120,960,1360,780,580,1300,760,540,2140,800,1340,1500,500,1e3,1440,440,1e3,4640,2500,2140,2380,1180,1200,2260,1120,1140,340,120,220,180,120,60,160,100,60,639140,324160,314980,456560,234840,221720,371320,185880,185440,7,159,166,0,0,0,0,15,15,0,6,6,0,0,0,11,443,454
South Dakota,1979,478308,392150,690252,350570,339682,246344,231964,196866,195284,43426,22540,20886,21696,11626,10070,19758,10586,9172,1872,1008,864,1224,702,522,1170,684,486,2156,830,1326,1480,520,960,1426,466,960,4256,2280,1976,2202,1092,1110,2084,1038,1046,306,108,198,162,108,54,144,90,54,638236,323804,314432,451544,232296,219248,367568,184002,183566,5,120,125,0,0,0,0,12,12,0,5,5,0,0,0,19,406,425
South Dakota,1978,472096,387300,687324,349240,338084,243228,228868,194492,192808,42012,21880,20132,20852,11212,9640,18996,10232,8764,1664,896,768,1088,624,464,1040,608,432,2172,860,1312,1460,540,920,1412,492,920,3872,2060,1812,2024,1004,1020,1908,956,952,272,96,176,144,96,48,128,80,48,637332,323448,313884,446528,229752,216776,363816,182124,181692,5,142,147,0,0,0,0,10,10,0,3,3,0,0,0,13,362,375
