state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Nevada,2006,1861104,1605447,2495529,1222992,1272537,914346,946758,780308,825139,28872,16040,12832,21950,12191,9759,19240,10793,8447,155436,82295,73141,124290,67420,56870,110248,59551,50697,181624,89824,91800,125733,62725,63008,112859,55904,56955,605059,284594,320465,385715,177241,208474,365994,166762,199232,60185,29604,30581,30822,15803,15019,28483,14449,14034,1464353,720635,743718,1172594,578966,593628,968623,472849,495774,19,182,201,25,237,262,252,3237,3489,94,2081,2175,0,80,80,737,5861,6598
Nevada,2005,1759522,1512730,2376017,1178560,1197457,875281,884241,742290,770440,22292,11890,10402,15716,8558,7158,14310,7868,6442,145668,77114,68554,114751,62108,52643,101818,53866,47952,165765,84517,81248,113647,58846,54801,101642,52818,48824,557370,266030,291340,351009,164217,186792,332887,154648,178239,58562,31104,27458,32196,16262,15934,28345,14250,14095,1426360,707905,718455,1132203,565290,566913,933728,458840,474888,16,175,191,18,222,240,225,2858,3083,74,1870,1944,2,99,101,607,5555,6162
Nevada,2004,1700427,1465063,2301197,1136138,1165059,843535,856892,717959,747104,25806,12494,13312,20388,10106,10282,18038,8484,9554,139032,74512,64520,107965,59328,48637,96064,52699,43365,153946,80050,73896,107630,55525,52105,96134,49734,46400,527570,248926,278644,332581,153154,179427,315942,144639,171303,48166,23785,24381,22370,13215,9155,20685,12043,8642,1406677,696371,710306,1109493,552207,557286,918200,450360,467840,21,184,205,22,278,300,218,2794,3012,55,1658,1713,0,23,23,562,5550,6112
Nevada,2003,1630262,1402849,2207574,1094028,1113546,810407,819855,689119,713730,24870,13663,11207,17456,9634,7822,14420,7333,7087,115591,63935,51656,91101,50053,41048,82398,44247,38151,137806,71653,66153,95349,49625,45724,84384,43648,40736,487022,229758,257264,307913,141392,166521,292817,133741,159076,49385,26005,23380,26404,15480,10924,24034,13996,10038,1392900,689014,703886,1092039,544223,547816,904796,446154,458642,15,173,188,13,254,267,215,2555,2770,50,1430,1480,0,0,0,557,5215,5772
Nevada,2002,1571877,1354731,2139794,1055004,1084790,779880,791997,664252,690479,21867,11687,10180,15903,9124,6779,14129,8065,6064,103707,55554,48153,82980,44569,38411,75665,40162,35503,133877,67408,66469,92957,47424,45533,83153,42060,41093,458223,214888,243335,289331,133859,155472,274728,126556,148172,52265,27254,25011,24211,13334,10877,23043,12326,10717,1369855,678213,691642,1066495,531570,534925,884013,435083,448930,15,173,188,13,254,267,215,2555,2770,50,1430,1480,0,0,0,557,5215,5772
Nevada,2001,1514832,1301739,2072391,1027191,1045200,753075,761757,637356,664383,23651,14086,9565,16334,9344,6990,15086,8469,6617,95500,53171,42329,73396,41510,31886,65362,36605,28757,133877,67895,65982,89864,46570,43294,79979,40525,39454,425077,199645,225432,267220,122461,144759,254039,115882,138157,47599,25705,21894,27567,15e3,12567,25471,13409,12062,1346687,666689,679998,1040451,518190,522261,861802,422466,439336,13,160,173,9,116,125,224,2567,2791,39,1362,1401,1,109,110,555,5078,5633
Nevada,2000,1448097,1251824,1950488,990509,959979,738015,710082,627693,624131,21385,10343,11042,18072,8382,9690,16528,7907,8621,85064,53689,31375,72195,45365,26830,64196,40807,23389,129200,66932,62268,91239,45571,45668,85426,43551,41875,390201,185931,204270,247360,117451,129909,239877,113305,126572,37746,24781,12965,29820,20398,9422,26737,17862,8875,1286892,648833,638059,989411,500848,488563,819060,404261,414799,15,152,167,10,128,138,236,2526,2762,37,1321,1358,0,114,114,548,4976,5524
Nevada,1999,1393375.5,1205128.6,1875034.8,950116.3,924918.5,708525.1,684850.4,602929.8,602198.8,21146.3,10276.2,10870.1,17608.5,8238.2,9370.3,16114.4,7761.4,8353,80187.3,50379.5,29807.8,67692.2,42437.3,25254.9,60291.3,38213.9,22077.4,124025.2,63911.4,60113.8,87200.4,43430.5,43769.9,81627.9,41424.3,40203.6,363147.4,172995.5,190151.9,230460.8,109263.9,121196.9,223344.4,105338.3,118006.1,34096.2,22376.9,11719.3,26900.7,18391.3,8509.4,24119.2,16107.9,8011.3,1252432.4,630176.8,622255.6,963512.9,486763.9,476749,799631.4,394084,405547.4,14,140,154,NA,NA,NA,221,2460,2681,36,1339,1375,33,1350,1383,461,4729,5190
Nevada,1998,1338654,1158433.2,1799581.6,909723.6,889858,679035.2,659618.8,578166.6,580266.6,20907.6,10209.4,10698.2,17145,8094.4,9050.6,15700.8,7615.8,8085,75310.6,47070,28240.6,63189.4,39509.6,23679.8,56386.6,35620.8,20765.8,118850.4,60890.8,57959.6,83161.8,41290,41871.8,77829.8,39297.6,38532.2,336093.8,160060,176033.8,213561.6,101076.8,112484.8,206811.8,97371.6,109440.2,30446.4,19972.8,10473.6,23981.4,16384.6,7596.8,21501.4,14353.8,7147.6,1217972.8,611520.6,606452.2,937614.8,472679.8,464935,780202.8,383907,396295.8,18,156,174,NA,NA,NA,222,2435,2657,35,1320,1355,36,1344,1380,463,4861,5324
Nevada,1997,1283932.5,1111737.8,1724128.4,869330.9,854797.5,649545.3,634387.2,553403.4,558334.4,20668.9,10142.6,10526.3,16681.5,7950.6,8730.9,15287.2,7470.2,7817,70433.9,43760.5,26673.4,58686.6,36581.9,22104.7,52481.9,33027.7,19454.2,113675.6,57870.2,55805.4,79123.2,39149.5,39973.7,74031.7,37170.9,36860.8,309040.2,147124.5,161915.7,196662.4,92889.7,103772.7,190279.2,89404.9,100874.3,26796.6,17568.7,9227.9,21062.1,14377.9,6684.2,18883.6,12599.7,6283.9,1183513.2,592864.4,590648.8,911716.7,458595.7,453121,760774.2,373730,387044.2,18,141,159,NA,NA,NA,199,2208,2407,44,1224,1268,46,1250,1296,429,4620,5049
Nevada,1996,1229211,1065042.4,1648675.2,828938.2,819737,620055.4,609155.6,528640.2,536402.2,20430.2,10075.8,10354.4,16218,7806.8,8411.2,14873.6,7324.6,7549,65557.2,40451,25106.2,54183.8,33654.2,20529.6,48577.2,30434.6,18142.6,108500.8,54849.6,53651.2,75084.6,37009,38075.6,70233.6,35044.2,35189.4,281986.6,134189,147797.6,179763.2,84702.6,95060.6,173746.6,81438.2,92308.4,23146.8,15164.6,7982.2,18142.8,12371.2,5771.6,16265.8,10845.6,5420.2,1149053.6,574208.2,574845.4,885818.6,444511.6,441307,741345.6,363553,377792.6,17,113,130,7,100,107,165,2127,2292,37,1146,1183,40,1169,1209,369,4332,4701
Nevada,1995,1174489.5,1018347,1573222,788545.5,784676.5,590565.5,583924,503877,514470,20191.5,10009,10182.5,15754.5,7663,8091.5,14460,7179,7281,60680.5,37141.5,23539,49681,30726.5,18954.5,44672.5,27841.5,16831,103326,51829,51497,71046,34868.5,36177.5,66435.5,32917.5,33518,254933,121253.5,133679.5,162864,76515.5,86348.5,157214,73471.5,83742.5,19497,12760.5,6736.5,15223.5,10364.5,4859,13648,9091.5,4556.5,1114594,555552,559042,859920.5,430427.5,429493,721917,353376,368541,16,101,117,9,79,88,163,1954,2117,19,876,895,21,1006,1027,321,4043,4364
Nevada,1994,1119768,971651.6,1497768.8,748152.8,749616,561075.6,558692.4,479113.8,492537.8,19952.8,9942.2,10010.6,15291,7519.2,7771.8,14046.4,7033.4,7013,55803.8,33832,21971.8,45178.2,27798.8,17379.4,40767.8,25248.4,15519.4,98151.2,48808.4,49342.8,67007.4,32728,34279.4,62637.4,30790.8,31846.6,227879.4,108318,119561.4,145964.8,68328.4,77636.4,140681.4,65504.8,75176.6,15847.2,10356.4,5490.8,12304.2,8357.8,3946.4,11030.2,7337.4,3692.8,1080134.4,536895.8,543238.6,834022.4,416343.4,417679,702488.4,343199,359289.4,12,92,104,11,72,83,128,1861,1989,23,740,763,26,858,884,264,3669,3933
Nevada,1993,1065046.5,924956.2,1422315.6,707760.1,714555.5,531585.7,533460.8,454350.6,470605.6,19714.1,9875.4,9838.7,14827.5,7375.4,7452.1,13632.8,6887.8,6745,50927.1,30522.5,20404.6,40675.4,24871.1,15804.3,36863.1,22655.3,14207.8,92976.4,45787.8,47188.6,62968.8,30587.5,32381.3,58839.3,28664.1,30175.2,200825.8,95382.5,105443.3,129065.6,60141.3,68924.3,124148.8,57538.1,66610.7,12197.4,7952.3,4245.1,9384.9,6351.1,3033.8,8412.4,5583.3,2829.1,1045674.8,518239.6,527435.2,808124.3,402259.3,405865,683059.8,333022,350037.8,6,86,92,5,57,62,114,1709,1823,12,545,557,11,606,617,247,3297,3544
Nevada,1992,1010325,878260.8,1346862.4,667367.4,679495,502095.8,508229.2,429587.4,448673.4,19475.4,9808.6,9666.8,14364,7231.6,7132.4,13219.2,6742.2,6477,46050.4,27213,18837.4,36172.6,21943.4,14229.2,32958.4,20062.2,12896.2,87801.6,42767.2,45034.4,58930.2,28447,30483.2,55041.2,26537.4,28503.8,173772.2,82447,91325.2,112166.4,51954.2,60212.2,107616.2,49571.4,58044.8,8547.6,5548.2,2999.4,6465.6,4344.4,2121.2,5794.6,3829.2,1965.4,1011215.2,499583.4,511631.8,782226.2,388175.2,394051,663631.2,322845,340786.2,7,70,77,6,42,48,144,1622,1766,14,496,510,14,498,512,267,3379,3646
Nevada,1991,955603.5,831565.4,1271409.2,626974.7,644434.5,472605.9,482997.6,404824.2,426741.2,19236.7,9741.8,9494.9,13900.5,7087.8,6812.7,12805.6,6596.6,6209,41173.7,23903.5,17270.2,31669.8,19015.7,12654.1,29053.7,17469.1,11584.6,82626.8,39746.6,42880.2,54891.6,26306.5,28585.1,51243.1,24410.7,26832.4,146718.6,69511.5,77207.1,95267.2,43767.1,51500.1,91083.6,41604.7,49478.9,4897.8,3144.1,1753.7,3546.3,2337.7,1208.6,3176.8,2075.1,1101.7,976755.6,480927.2,495828.4,756328.1,374091.1,382237,644202.6,312668,331534.6,6,71,77,9,41,50,152,1567,1719,19,492,511,19,497,516,246,2895,3141
Nevada,1990,900882,784870,1195956,586582,609374,443116,457766,380061,404809,18998,9675,9323,13437,6944,6493,12392,6451,5941,36297,20594,15703,27167,16088,11079,25149,14876,10273,77452,36726,40726,50853,24166,26687,47445,22284,25161,119665,56576,63089,78368,35580,42788,74551,33638,40913,1248,740,508,627,331,296,559,321,238,942296,462271,480025,730430,360007,370423,624774,302491,322283,5,64,69,8,39,47,159,1529,1688,14,462,476,20,462,482,246,2822,3068
Nevada,1989,869281.8,758819,1156844.4,567861.8,588982.6,428060.4,441221.4,368032.9,390786.1,18378.2,9345.5,9032.7,12937.3,6659.6,6277.7,11928.8,6177.9,5750.9,34227.3,19384.6,14842.7,25584.3,15123.2,10461.1,23710.1,14014.4,9695.7,74760.8,35561.4,39199.4,48841.7,23293.4,25548.3,45618.5,21511.6,24106.9,113144.5,53558.4,59586.1,73921.2,33670,40251.2,70287.9,31814.2,38473.7,1237.2,716,521.2,634.3,331.9,302.4,567.1,318.9,248.2,915096.4,449295.9,465800.5,707363,348982.3,358380.7,606706.6,294195.9,312510.7,5,47,52,8,37,45,159,1351,1510,18,678,696,20,748,768,246,2491,2737
Nevada,1988,837681.6,732768,1117732.8,549141.6,568591.2,413004.8,424676.8,356004.8,376763.2,17758.4,9016,8742.4,12437.6,6375.2,6062.4,11465.6,5904.8,5560.8,32157.6,18175.2,13982.4,24001.6,14158.4,9843.2,22271.2,13152.8,9118.4,72069.6,34396.8,37672.8,46830.4,22420.8,24409.6,43792,20739.2,23052.8,106624,50540.8,56083.2,69474.4,31760,37714.4,66024.8,29990.4,36034.4,1226.4,692,534.4,641.6,332.8,308.8,575.2,316.8,258.4,887896.8,436320.8,451576,684296,337957.6,346338.4,588639.2,285900.8,302738.4,3,59,62,5,36,41,118,1421,1539,18,372,390,19,399,418,197,2624,2821
Nevada,1987,806081.4,706717,1078621.2,530421.4,548199.8,397949.2,408132.2,343976.7,362740.3,17138.6,8686.5,8452.1,11937.9,6090.8,5847.1,11002.4,5631.7,5370.7,30087.9,16965.8,13122.1,22418.9,13193.6,9225.3,20832.3,12291.2,8541.1,69378.4,33232.2,36146.2,44819.1,21548.2,23270.9,41965.5,19966.8,21998.7,100103.5,47523.2,52580.3,65027.6,29850,35177.6,61761.7,28166.6,33595.1,1215.6,668,547.6,648.9,333.7,315.2,583.3,314.7,268.6,860697.2,423345.7,437351.5,661229,326932.9,334296.1,570571.8,277605.7,292966.1,0,42,42,6,33,39,104,1245,1349,11,208,219,12,303,315,159,2530,2689
Nevada,1986,774481.2,680666,1039509.6,511701.2,527808.4,382893.6,391587.6,331948.6,348717.4,16518.8,8357,8161.8,11438.2,5806.4,5631.8,10539.2,5358.6,5180.6,28018.2,15756.4,12261.8,20836.2,12228.8,8607.4,19393.4,11429.6,7963.8,66687.2,32067.6,34619.6,42807.8,20675.6,22132.2,40139,19194.4,20944.6,93583,44505.6,49077.4,60580.8,27940,32640.8,57498.6,26342.8,31155.8,1204.8,644,560.8,656.2,334.6,321.6,591.4,312.6,278.8,833497.6,410370.6,423127,638162,315908.2,322253.8,552504.4,269310.6,283193.8,6,42,48,6,41,47,134,1300,1434,6,248,254,6,248,254,146,2438,2584
Nevada,1985,742881,654615,1000398,492981,507417,367838,375043,319920.5,334694.5,15899,8027.5,7871.5,10938.5,5522,5416.5,10076,5085.5,4990.5,25948.5,14547,11401.5,19253.5,11264,7989.5,17954.5,10568,7386.5,63996,30903,33093,40796.5,19803,20993.5,38312.5,18422,19890.5,87062.5,41488,45574.5,56134,26030,30104,53235.5,24519,28716.5,1194,620,574,663.5,335.5,328,599.5,310.5,289,806298,397395.5,408902.5,615095,304883.5,310211.5,534437,261015.5,273421.5,5,35,40,5,35,40,117,1123,1240,5,210,215,5,210,215,127,2109,2236
Nevada,1984,711280.8,628564,961286.4,474260.8,487025.6,352782.4,358498.4,307892.4,320671.6,15279.2,7698,7581.2,10438.8,5237.6,5201.2,9612.8,4812.4,4800.4,23878.8,13337.6,10541.2,17670.8,10299.2,7371.6,16515.6,9706.4,6809.2,61304.8,29738.4,31566.4,38785.2,18930.4,19854.8,36486,17649.6,18836.4,80542,38470.4,42071.6,51687.2,24120,27567.2,48972.4,22695.2,26277.2,1183.2,596,587.2,670.8,336.4,334.4,607.6,308.4,299.2,779098.4,384420.4,394678,592028,293858.8,298169.2,516369.6,252720.4,263649.2,3,48,51,3,29,32,104,1103,1207,4,153,157,4,156,160,114,1924,2038
Nevada,1983,679680.6,602513,922174.8,455540.6,466634.2,337726.8,341953.8,295864.3,306648.7,14659.4,7368.5,7290.9,9939.1,4953.2,4985.9,9149.6,4539.3,4610.3,21809.1,12128.2,9680.9,16088.1,9334.4,6753.7,15076.7,8844.8,6231.9,58613.6,28573.8,30039.8,36773.9,18057.8,18716.1,34659.5,16877.2,17782.3,74021.5,35452.8,38568.7,47240.4,22210,25030.4,44709.3,20871.4,23837.9,1172.4,572,600.4,678.1,337.3,340.8,615.7,306.3,309.4,751898.8,371445.3,380453.5,568961,282834.1,286126.9,498302.2,244425.3,253876.9,1,12,13,2,21,23,81,935,1016,4,141,145,11,221,232,69,1835,1904
Nevada,1982,648080.4,576462,883063.2,436820.4,446242.8,322671.2,325409.2,283836.2,292625.8,14039.6,7039,7000.6,9439.4,4668.8,4770.6,8686.4,4266.2,4420.2,19739.4,10918.8,8820.6,14505.4,8369.6,6135.8,13637.8,7983.2,5654.6,55922.4,27409.2,28513.2,34762.6,17185.2,17577.4,32833,16104.8,16728.2,67501,32435.2,35065.8,42793.6,20300,22493.6,40446.2,19047.6,21398.6,1161.6,548,613.6,685.4,338.2,347.2,623.8,304.2,319.6,724699.2,358470.2,366229,545894,271809.4,274084.6,480234.8,236130.2,244104.6,1,13,14,3,23,26,55,594,649,3,77,80,0,0,0,88,1935,2023
Nevada,1981,616480.2,550411,843951.6,418100.2,425851.4,307615.6,308864.6,271808.1,278602.9,13419.8,6709.5,6710.3,8939.7,4384.4,4555.3,8223.2,3993.1,4230.1,17669.7,9709.4,7960.3,12922.7,7404.8,5517.9,12198.9,7121.6,5077.3,53231.2,26244.6,26986.6,32751.3,16312.6,16438.7,31006.5,15332.4,15674.1,60980.5,29417.6,31562.9,38346.8,18390,19956.8,36183.1,17223.8,18959.3,1150.8,524,626.8,692.7,339.1,353.6,631.9,302.1,329.8,697499.6,345495.1,352004.5,522827,260784.7,262042.3,462167.4,227835.1,234332.3,3,13,16,3,25,28,44,547,591,4,72,76,0,0,0,36,1445,1481
Nevada,1980,584880,524360,804840,399380,405460,292560,292320,259780,264580,12800,6380,6420,8440,4100,4340,7760,3720,4040,15600,8500,7100,11340,6440,4900,10760,6260,4500,50540,25080,25460,30740,15440,15300,29180,14560,14620,54460,26400,28060,33900,16480,17420,31920,15400,16520,1140,500,640,700,340,360,640,300,340,670300,332520,337780,499760,249760,25e4,444100,219540,224560,1,20,21,1,11,12,50,495,545,4,48,52,0,0,0,48,1213,1261
Nevada,1979,558222,500914,773226,383522,389704,278964,279258,248052,252862,12030,6002,6028,7876,3840,4036,7234,3478,3756,14330,7800,6530,10396,5886,4510,9874,5724,4150,47976,23742,24234,29086,14566,14520,27642,13764,13878,49954,24250,25704,31090,15132,15958,29238,14130,15108,1066,460,606,630,306,324,576,270,306,647870,321268,326602,479144,239234,239910,426350,210686,215664,1,28,29,3,5,8,35,412,447,1,59,60,0,1,1,52,1029,1081
Nevada,1978,531564,477468,741612,367664,373948,265368,266196,236324,241144,11260,5624,5636,7312,3580,3732,6708,3236,3472,13060,7100,5960,9452,5332,4120,8988,5188,3800,45412,22404,23008,27432,13692,13740,26104,12968,13136,45448,22100,23348,28280,13784,14496,26556,12860,13696,992,420,572,560,272,288,512,240,272,625440,310016,315424,458528,228708,229820,408600,201832,206768,2,27,29,2,5,7,35,373,408,1,53,54,0,0,0,37,869,906
