state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Arizona,1996,3254013.8,2730701.2,4427174.8,2234283.4,2192891.4,1658489,1595524.8,1362620.6,1368080.6,NA,NA,NA,NA,NA,NA,670,6344,7014,0,0,0,17,296,313,130,1031,1161,12,126,138,63,330,393,0,0,0,906,8184,9090,3,38,41
Arizona,1995,3157699,2647871,4298120.5,2170350,2127770.5,1611418.5,1546280.5,1322735,1325136,NA,NA,NA,NA,NA,NA,676,6155,6831,0,0,0,22,254,276,124,1020,1144,5,84,89,42,280,322,0,0,0,894,7854,8748,3,38,41
Arizona,1994,3061384.2,2565040.8,4169066.2,2106416.6,2062649.6,1564348,1497036.2,1282849.4,1282191.4,NA,NA,NA,NA,NA,NA,681,6681,7362,0,0,0,13,278,291,151,990,1141,8,63,71,42,311,353,0,0,0,912,8383,9295,5,40,45
Arizona,1993,2965069.4,2482210.6,4040011.9,2042483.2,1997528.7,1517277.5,1447791.9,1242963.8,1239246.8,NA,NA,NA,NA,NA,NA,564,6042,6606,0,0,0,12,323,335,86,760,846,8,64,72,31,160,191,0,0,0,725,7446,8171,4,38,42
Arizona,1992,2868754.6,2399380.4,3910957.6,1978549.8,1932407.8,1470207,1398547.6,1203078.2,1196302.2,NA,NA,NA,NA,NA,NA,507,5316,5823,0,0,0,10,149,159,121,1009,1130,1,8,9,38,192,230,0,0,0,726,6979,7705,0,41,41
Arizona,1991,2772439.8,2316550.2,3781903.3,1914616.4,1867286.9,1423136.5,1349303.3,1163192.6,1153357.6,NA,NA,NA,NA,NA,NA,531,5613,6144,0,0,0,2,98,100,108,925,1033,0,5,5,38,107,145,0,0,0,731,7059,7790,6,36,42
Arizona,1990,2676125,2233720,3652849,1850683,1802166,1376066,1300059,1123307,1110413,NA,NA,NA,NA,NA,NA,452,5152,5604,0,0,0,0,0,0,50,344,394,0,30,30,51,439,490,0,0,0,571,6086,6657,2,32,34
Arizona,1989,2601036.5,2174588,3559942.1,1804700.7,1755241.4,1338135.4,1262901.1,1094792.3,1079795.7,NA,NA,NA,NA,NA,NA,416,4844,5260,0,0,0,4,13,17,21,314,335,0,44,44,68,329,397,0,2,2,510,5651,6161,0,5,5
Arizona,1988,2525948,2115456,3467035.2,1758718.4,1708316.8,1300204.8,1225743.2,1066277.6,1049178.4,NA,NA,NA,NA,NA,NA,357,4024,4381,0,2,2,1,21,22,29,407,436,3,44,47,45,371,416,0,0,0,438,5025,5463,2,21,23
Arizona,1987,2450859.5,2056324,3374128.3,1712736.1,1661392.2,1262274.2,1188585.3,1037762.9,1018561.1,NA,NA,NA,NA,NA,NA,311,3987,4298,0,4,4,2,11,13,21,511,532,8,58,66,36,421,457,0,0,0,382,5152,5534,2,35,37
Arizona,1986,2375771,1997192,3281221.4,1666753.8,1614467.6,1224343.6,1151427.4,1009248.2,987943.8,NA,NA,NA,NA,NA,NA,250,3463,3713,0,0,0,2,18,20,19,341,360,6,29,35,42,345,387,0,0,0,321,4308,4629,1,11,12
Arizona,1985,2300682.5,1938060,3188314.5,1620771.5,1567543,1186413,1114269.5,980733.5,957326.5,NA,NA,NA,NA,NA,NA,221,3023,3244,0,0,0,1,34,35,0,274,274,0,56,56,12,366,378,0,2,2,240,3885,4125,2,45,47
Arizona,1984,2225594,1878928,3095407.6,1574789.2,1520618.4,1148482.4,1077111.6,952218.8,926709.2,NA,NA,NA,NA,NA,NA,164,2801,2965,0,0,0,0,39,39,12,117,129,6,90,96,11,146,157,0,0,0,195,3214,3409,2,21,23
Arizona,1983,2150505.5,1819796,3002500.7,1528806.9,1473693.8,1110551.8,1039953.7,923704.1,896091.9,NA,NA,NA,NA,NA,NA,171,2709,2880,0,0,0,0,38,38,12,113,125,6,87,93,11,141,152,0,0,0,202,3108,3310,2,20,22
Arizona,1982,2075417,1760664,2909593.8,1482824.6,1426769.2,1072621.2,1002795.8,895189.4,865474.6,NA,NA,NA,NA,NA,NA,155,2420,2575,0,0,0,2,53,55,11,92,103,7,68,75,5,97,102,0,0,0,195,2915,3110,0,20,20
Arizona,1981,2000328.5,1701532,2816686.9,1436842.3,1379844.6,1034690.6,965637.9,866674.7,834857.3,NA,NA,NA,NA,NA,NA,140,2121,2261,0,0,0,5,107,112,11,192,203,6,94,100,3,80,83,0,0,0,181,2738,2919,2,17,19
Arizona,1980,1925240,1642400,2723780,1390860,1332920,996760,928480,838160,804240,NA,NA,NA,NA,NA,NA,126,1735,1861,0,0,0,9,59,68,5,57,62,3,52,55,4,32,36,0,0,0,175,2101,2276,9,26,35
Arizona,1979,1844166,1574900,2627942,1341584,1286358,954584,889582,803854,771046,NA,NA,NA,NA,NA,NA,77,1459,1536,0,0,0,0,0,0,0,0,0,3,65,68,2,35,37,0,0,0,124,1853,1977,26,91,117
Arizona,1978,1763092,1507400,2532104,1292308,1239796,912408,850684,769548,737852,8,208,216,10,32,42,108,1173,1281,0,0,0,0,163,163,2,44,46,3,69,72,3,55,58,0,0,0,134,1774,1908,0,30,30
