state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Utah,2016,2130119,1834043,3051217,1511732,1539485,1066e3,1064119,905760,928283,23380,10871,12509,16657,7615,9042,15020,6826,8194,99862,48057,51805,75565,37429,38136,69019,33221,35798,30598,13120,17478,19704,9135,10569,18975,8798,10177,420634,204602,216032,260903,126552,134351,245490,117353,128137,76240,38970,37270,39189,20642,18547,37906,20078,17828,2400503,1196112,1204391,1718101,864627,853474,1447633,719484,728149,26,280,306,13,190,203,10,403,413,56,1136,1192,0,0,0,298,3658,3956
Utah,2015,2084167,1799650,2995919,1484834,1511085,1045462,1038705,892624,907026,31764,15050,16714,23649,11365,12284,21521,10427,11094,89767,45931,43836,66475,35849,30626,60177,32669,27508,33300,13082,20218,22639,8979,13660,21941,8620,13321,409228,199086,210142,252587,123930,128657,237221,115407,121814,67209,32276,34933,33232,15365,17867,31374,14598,16776,2364651,1179409,1185242,1685585,849974,835611,1427416,710903,716513,26,271,297,19,191,210,13,409,422,67,1146,1213,0,0,0,386,3857,4243
Utah,2014,2037753,1767048,2942902,1464140,1478762,1024043,1013710,876070,890978,29676,15416,14260,20957,11117,9840,19033,10091,8942,88772,45430,43342,66628,35295,31333,60884,31849,29035,31286,12445,18841,20701,7629,13072,19313,6813,12500,396840,195744,201096,242961,119811,123150,230375,112168,118207,65126,32017,33109,29262,14570,14692,28057,13644,14413,2331202,1163088,1168114,1657244,835621,821623,1409386,701505,707881,38,303,341,21,197,218,19,424,443,81,1208,1289,0,0,0,501,4176,4677
Utah,2013,2003461,1744933,2900872,1438422,1462450,1005827,997634,866879,878054,29027,13257,15770,20086,9768,10318,18984,8914,10070,89168,46690,42478,66482,35968,30514,61689,33125,28564,27542,11966,15576,16959,6361,10598,15619,5985,9634,388211,184909,203302,236456,113852,122604,223456,106990,116466,61917,29803,32114,27116,14025,13091,26004,13233,12771,2305007,1151797,1153210,1636362,825853,810509,1399181,698632,700549,31,283,314,19,185,204,24,428,452,100,1249,1349,0,0,0,486,4211,4697
Utah,2012,1969769,1721756,2855287,1415657,1439630,988836,980933,854875,866881,24579,12073,12506,17801,9286,8515,16616,8648,7968,85727,42826,42901,64419,32999,31420,59607,30348,29259,26145,11695,14450,18366,7916,10450,17617,7404,10213,379248,182545,196703,229660,111077,118583,218136,105268,112868,61495,29907,31588,27295,13698,13597,26162,13084,13078,2278093,1136611,1141482,1612228,813860,798368,1383618,690123,693495,23,258,281,19,185,204,19,415,434,119,1251,1370,0,0,0,456,4159,4615
Utah,2011,1935858,1695679,2817222,1399754,1417468,971560,964298,839405,856274,27770,13717,14053,18608,10425,8183,17938,10043,7895,78197,40447,37750,57482,30196,27286,53083,27540,25543,29217,11366,17851,15819,5337,10482,15250,5210,10040,372839,181304,191535,224168,108263,115905,213574,102450,111124,58391,26821,31570,27086,11942,15144,25706,11027,14679,2250808,1126099,1124709,1592695,805397,787298,1370128,683135,686993,34,242,276,21,191,212,28,435,463,111,1237,1348,0,0,0,416,4131,4547
Utah,2010,1904618,1672289,2776469,1379892,1396577,957896,946722,830960,841329,28187,15364,12823,19578,10749,8829,17486,9688,7798,76272,38309,37963,57141,28985,28156,53682,27180,26502,27292,11185,16107,16623,6504,10119,15441,5771,9670,362181,173723,188458,216920,104072,112848,207297,99071,108226,52919,26772,26147,24331,13601,10730,23387,13151,10236,2229618,1114539,1115079,1570025,793985,776040,1354996,676099,678897,28,256,284,19,178,197,20,434,454,98,1223,1321,0,0,0,435,4078,4513
Utah,2009,1917297,1686022,2784572,1376770,1407802,959375,957922,831255,854767,29366,14085,15281,19905,9398,10507,18025,8577,9448,80754,39024,41730,58129,29805,28324,54314,27923,26391,27421,11223,16198,15108,5317,9791,13704,4272,9432,342715,160100,182615,200769,92613,108156,190749,86698,104051,46137,21704,24433,21020,9740,11280,20166,9186,10980,2258179,1130634,1127545,1602366,812502,789864,1389064,694599,694465,30,273,303,19,171,190,22,442,464,96,1173,1269,0,0,0,406,3866,4272
Utah,2008,1891024,1662116,2736424,1356509,1379915,952e3,939024,824682,837434,27496,14333,13163,18234,9377,8857,16759,8746,8013,74931,38952,35979,55382,29466,25916,50821,26916,23905,27848,13433,14415,16936,7621,9315,15733,7102,8631,323938,154811,169127,193733,91439,102294,182760,85401,97359,44733,21899,22834,17921,9442,8479,17086,9162,7924,2237478,1113081,1124397,1588818,804655,784163,1378957,687355,691602,31,256,287,13,178,191,29,416,445,119,1154,1273,0,0,0,448,3867,4315
Utah,2007,1830635,1617817,2645330,1310877,1334453,913263,917372,795655,822162,29549,15237,14312,20477,11209,9268,19017,10437,8580,74483,40669,33814,52913,28747,24166,49803,26859,22944,24461,10585,13876,15729,6063,9666,15315,5846,9469,307132,144195,162937,186735,84674,102061,178225,79845,98380,39132,18913,20219,14791,7289,7502,14087,6876,7211,2170573,1081278,1089295,1539990,775281,764709,1341370,665792,675578,37,265,302,12,177,189,29,427,456,124,1106,1230,0,0,0,429,3872,4301
