state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,design_capacity_female,design_capacity_male,design_capacity_total,operational_capacity_female,operational_capacity_male,operational_capacity_total,rated_capacity_female,rated_capacity_male,rated_capacity_total
Louisiana,2016,3564536,2935832,4681666,2390206,2291460,1844753,1719783,1489542,1446290,1171,15593,16764,1536,14588,16124,1171,16950,18121
Louisiana,2015,3555920,2948468,4670724,2383927,2286797,1844560,1711360,1499072,1449396,1171,15593,16764,936,14588,15524,1171,16950,18121
Louisiana,2014,3534984,2954086,4649676,2378697,2270979,1832919,1702065,1501257,1452829,1171,15593,16764,1098,14588,15686,1171,16950,18121
Louisiana,2013,3515282,2957034,4625470,2367933,2257537,1819728,1695554,1501511,1455523,1171,15593,16764,1098,14433,15531,1171,16950,18121
Louisiana,2012,3484029,2933137,4601893,2354322,2247571,1804690,1679339,1487436,1445701,NA,NA,NA,1098,17760,18858,1076,17523,18599
Louisiana,2011,3456063,2926373,4574836,2334375,2240461,1792595,1663468,1484915,1441458,NA,NA,NA,1098,17742,18840,1084,17759,18843
Louisiana,2010,3426437,2904926,4544228,2317994,2226234,1773050,1653387,1472606,1432320,NA,NA,NA,1138,19195,20333,1078,17930,19008
Louisiana,2009,3369803,2854561,4492076,2307172,2184904,1758827,1610976,1457379,1397182,NA,NA,NA,1229,19491,20720,1101,18788,19889
Louisiana,2008,3311064,2810356,4410796,2271185,2139611,1730461,1580603,1435650,1374706,NA,NA,NA,1229,19540,20769,1161,19696,20857
Louisiana,2007,3210012,2726790,4293204,2205573,2087631,1678321,1531691,1394703,1332087,NA,NA,NA,1132,19509,20641,1169,19292,20461
Louisiana,2006,3211629,2719283,4287768,2209486,2078282,1678546,1533083,1385247,1334036,NA,NA,NA,1162,19190,20352,1145,19670,20815
Louisiana,2005,3245235,2786667,4387181,2266760,2120421,1708499,1536736,1441809,1344858,NA,NA,NA,1090,18960,20050,1030,18341,19371
Louisiana,2004,3222315,2762696,4383224,2280739,2102485,1707266,1515049,1438831,1323865,NA,NA,NA,970,18694,19664,986,18484,19470
Louisiana,2003,3194605,2737873,4364568,2262801,2101767,1692681,1501924,1421912,1315961,NA,NA,NA,970,19060,20030,1024,18474,19498
Louisiana,2002,3172908,2715570,4348960,2266865,2082095,1685637,1487271,1415763,1299807,NA,NA,NA,970,19040,20010,1034,18654,19688
Louisiana,2001,3102174,2641419,4328743,2247191,2081552,1649113,1453061,1376861,1264558,NA,NA,NA,990,18941,19931,1038,18622,19660
Louisiana,2000,3121107,2648498,4321694,2236215,2085479,1653932,1467175,1373980,1274518,NA,NA,NA,1060,18641,19701,1020,18428,19448
Louisiana,1999,3105716.1,2637100.5,4308365.4,2230446.6,2077918.8,1646341.8,1459374.3,1367983.5,1269117,NA,NA,NA,940,18423,19363,959,18215,19174
Louisiana,1998,3090325.2,2625703,4295036.8,2224678.2,2070358.6,1638751.6,1451573.6,1361987,1263716,NA,NA,NA,NA,NA,18975,NA,NA,19016
Louisiana,1997,3074934.3,2614305.5,4281708.2,2218909.8,2062798.4,1631161.4,1443772.9,1355990.5,1258315,NA,NA,NA,NA,NA,18467,NA,NA,18470
Louisiana,1996,3059543.4,2602908,4268379.6,2213141.4,2055238.2,1623571.2,1435972.2,1349994,1252914,NA,NA,NA,NA,NA,17664,NA,NA,17631
Louisiana,1995,3044152.5,2591510.5,4255051,2207373,2047678,1615981,1428171.5,1343997.5,1247513,NA,NA,NA,NA,NA,17804,NA,NA,17231
Louisiana,1994,3028761.6,2580113,4241722.4,2201604.6,2040117.8,1608390.8,1420370.8,1338001,1242112,NA,NA,NA,NA,NA,15675,NA,NA,15884
Louisiana,1993,3013370.7,2568715.5,4228393.8,2195836.2,2032557.6,1600800.6,1412570.1,1332004.5,1236711,NA,NA,17131,NA,NA,17131,NA,NA,17131
Louisiana,1992,2997979.8,2557318,4215065.2,2190067.8,2024997.4,1593210.4,1404769.4,1326008,1231310,NA,NA,17131,NA,NA,17131,NA,NA,17131
Louisiana,1991,2982588.9,2545920.5,4201736.6,2184299.4,2017437.2,1585620.2,1396968.7,1320011.5,1225909,NA,NA,15493,NA,NA,15493,NA,NA,15493
Louisiana,1990,2967198,2534523,4188408,2178531,2009877,1578030,1389168,1314015,1220508,NA,NA,14697,NA,NA,14697,NA,NA,14697
Louisiana,1989,2957020.2,2530656.7,4190887.2,2178557.9,2012329.3,1571453,1385567.2,1311537.5,1219119.2,NA,NA,13535,NA,NA,13535,NA,NA,13535
Louisiana,1988,2946842.4,2526790.4,4193366.4,2178584.8,2014781.6,1564876,1381966.4,1309060,1217730.4,NA,NA,12330,NA,NA,12330,NA,NA,12330
Louisiana,1987,2936664.6,2522924.1,4195845.6,2178611.7,2017233.9,1558299,1378365.6,1306582.5,1216341.6,NA,NA,11738,NA,NA,11738,NA,NA,11738
Louisiana,1986,2926486.8,2519057.8,4198324.8,2178638.6,2019686.2,1551722,1374764.8,1304105,1214952.8,NA,NA,11080,NA,NA,11080,NA,NA,11080
Louisiana,1985,2916309,2515191.5,4200804,2178665.5,2022138.5,1545145,1371164,1301627.5,1213564,NA,NA,11017,NA,NA,11017,NA,NA,11017
Louisiana,1984,2906131.2,2511325.2,4203283.2,2178692.4,2024590.8,1538568,1367563.2,1299150,1212175.2,NA,NA,10967,NA,NA,10967,NA,NA,10967
Louisiana,1983,2895953.4,2507458.9,4205762.4,2178719.3,2027043.1,1531991,1363962.4,1296672.5,1210786.4,NA,NA,10699,NA,NA,10699,NA,NA,10699
