state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
New Hampshire,1999,892254.9,762146.3,1190894,616162.1,574731.9,468692.9,423562,390168.8,371977.5,164,2083,0,0,0,164,2083,2247,20,0,20,164,2083,2247
New Hampshire,1998,884934.8,756371.6,1181266,609954.2,571311.8,463972.8,420962,386382.6,369989,NA,NA,NA,NA,NA,NA,NA,NA,11,0,11,160,1980,2140
New Hampshire,1997,877614.7,750596.9,1171638,603746.3,567891.7,459252.7,418362,382596.4,368000.5,NA,NA,NA,NA,NA,NA,NA,NA,6,0,6,131,1973,2104
New Hampshire,1996,870294.6,744822.2,1162010,597538.4,564471.6,454532.6,415762,378810.2,366012,NA,NA,NA,NA,NA,NA,NA,NA,9,2,11,141,1896,2037
New Hampshire,1995,862974.5,739047.5,1152382,591330.5,561051.5,449812.5,413162,375024,364023.5,NA,NA,NA,NA,NA,NA,NA,NA,4,2,6,123,1879,2002
New Hampshire,1994,855654.4,733272.8,1142754,585122.6,557631.4,445092.4,410562,371237.8,362035,NA,NA,NA,NA,NA,NA,NA,NA,12,46,58,138,1928,2066
New Hampshire,1993,848334.3,727498.1,1133126,578914.7,554211.3,440372.3,407962,367451.6,360046.5,NA,NA,NA,NA,NA,NA,NA,NA,32,22,54,135,1764,1899
New Hampshire,1992,841014.2,721723.4,1123498,572706.8,550791.2,435652.2,405362,363665.4,358058,NA,NA,NA,NA,NA,NA,NA,NA,34,18,52,127,1737,1864
New Hampshire,1991,833694.1,715948.7,1113870,566498.9,547371.1,430932.1,402762,359879.2,356069.5,NA,NA,NA,NA,NA,NA,NA,NA,23,8,31,109,1409,1518
New Hampshire,1990,826374,710174,1104242,560291,543951,426212,400162,356093,354081,NA,NA,NA,NA,NA,NA,NA,NA,24,19,43,73,1284,1357
New Hampshire,1989,809728.6,695516.6,1085707.8,551569.9,534137.9,418172.8,391555.8,349235.7,346280.9,NA,NA,NA,NA,NA,NA,NA,NA,0,34,34,5,1130,1135
New Hampshire,1988,793083.2,680859.2,1067173.6,542848.8,524324.8,410133.6,382949.6,342378.4,338480.8,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,5,978,983
New Hampshire,1987,776437.8,666201.8,1048639.4,534127.7,514511.7,402094.4,374343.4,335521.1,330680.7,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,1,844,845
New Hampshire,1986,759792.4,651544.4,1030105.2,525406.6,504698.6,394055.2,365737.2,328663.8,322880.6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,760,761
New Hampshire,1985,743147,636887,1011571,516685.5,494885.5,386016,357131,321806.5,315080.5,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,1,642,643
New Hampshire,1984,726501.6,622229.6,993036.8,507964.4,485072.4,377976.8,348524.8,314949.2,307280.4,NA,NA,NA,NA,NA,NA,NA,NA,0,27,27,1,547,548
New Hampshire,1983,709856.2,607572.2,974502.6,499243.3,475259.3,369937.6,339918.6,308091.9,299480.3,NA,NA,NA,NA,NA,NA,NA,NA,0,25,25,2,457,459
New Hampshire,1982,693210.8,592914.8,955968.4,490522.2,465446.2,361898.4,331312.4,301234.6,291680.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,445
New Hampshire,1981,676565.4,578257.4,937434.2,481801.1,455633.1,353859.2,322706.2,294377.3,283880.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,364
New Hampshire,1980,659920,563600,918900,473080,445820,345820,314100,287520,276080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,313
New Hampshire,1979,641988,547930,900650,463482,437168,336408,305580,279618,268312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,308
New Hampshire,1978,624056,532260,882400,453884,428516,326996,297060,271716,260544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,264
