state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Michigan,2006,7618465,6438426,10095643,5127278,4968365,3911443,3707022,3225273,3213153,44777,21352,23425,34105,17217,16888,31378,15823,15555,246328,126677,119651,187566,96693,90873,176158,89784,86374,1394336,742840,651496,965943,521176,444767,853697,453624,400073,398935,190875,208060,258085,120743,137342,244731,113191,131540,161507,76560,84947,83990,41736,42254,77329,37708,39621,7849760,3968974,3880786,6088776,3113878,2974898,5055133,2515143,2539990,22,377,399,NA,NA,NA,999,25803,26802,13,785,798,7,141,148,1121,22176,23297
Michigan,2005,7369085,6245646,9857477,5022761,4834716,3804735,3564350,3155515,3090131,49949,25155,24794,37366,19120,18246,34466,17361,17105,234549,121348,113201,172096,88274,83822,161869,82514,79355,1391478,750441,641037,934764,519551,415213,821785,451119,370666,378232,178111,200121,238238,116043,122195,224283,108672,115611,135087,68114,66973,74332,39729,34603,68244,35760,32484,7668182,3879592,3788590,5912289,3022018,2890271,4934999,2460089,2474910,25,341,366,5,121,126,977,24904,25881,16,843,859,5,116,121,1083,21107,22190
Michigan,2004,7335671,6224416,9858908,5051238,4807670,3812228,3523443,3168780,3055636,45447,24583,20864,33938,17767,16171,31884,16758,15126,220462,113403,107059,162839,84240,78599,158840,81824,77016,1371188,746321,624867,925557,520184,405373,816452,455443,361009,359111,167642,191469,230138,109841,120297,213648,99267,114381,148432,83091,65341,79091,46479,32612,73102,43258,29844,7714268,3916198,3798070,5904108,3033717,2870391,4930490,2472230,2458260,24,337,361,7,117,124,1033,24728,25761,23,864,887,5,107,112,1021,20614,21635
Michigan,2003,7299296,6200155,9825840,5037876,4787964,3790848,3508448,3154031,3046124,48503,23733,24770,36653,19437,17216,32544,17066,15478,215332,112787,102545,162455,83540,78915,149985,76497,73488,1356541,737193,619348,920583,518993,401590,811806,452893,358913,341722,173001,168721,216371,104517,111854,203315,97578,105737,154287,77649,76638,73185,35913,37272,66518,32313,34205,7709455,3913513,3795942,5890049,3028448,2861601,4935987,2477684,2458303,23,311,334,6,116,122,1109,25169,26278,27,945,972,5,98,103,1028,20518,21546
Michigan,2002,7234529,6138007,9797198,5016885,4780313,3761415,3473114,3120371,3017636,37403,20267,17136,26686,15607,11079,24391,13541,10850,204637,107432,97205,151308,78603,72705,142990,73203,69787,1352794,728485,624309,912464,509608,402856,803551,445187,358364,336104,161710,174394,209212,101458,107754,196644,94325,102319,166462,88594,77868,83788,45443,38345,76462,39898,36564,7699798,3910397,3789401,5851071,3010696,2840375,4893969,2454217,2439752,21,289,310,4,98,102,1181,26273,27454,34,1212,1246,3,91,94,1024,20360,21384
Michigan,2001,7289930,6203932,9740127,4987320,4752807,3792688,3497242,3159491,3044441,40545,19347,21198,32537,15379,17158,30814,14515,16299,193973,99077,94896,144996,75002,69994,137403,70326,67077,1327072,718739,608333,921835,519825,402010,813348,454030,359318,318727,150095,168632,205802,98429,107373,192758,92293,100465,183488,95571,87917,90499,47677,42822,83604,41902,41702,7676322,3904491,3771831,5894261,3036376,2857885,4946005,2486425,2459580,16,249,265,4,93,97,1156,25597,26753,39,1214,1253,1,100,101,933,19446,20379
Michigan,2000,7125917,6032102,9669167,4905269,4763898,3716180,3409737,3080216,2951886,28614,13758,14856,24648,12421,12227,22154,12421,9733,175283,78140,97143,129532,59837,69695,127008,59837,67171,1339166,726056,613110,876751,493896,382855,777932,440703,337229,320912,149440,171472,206171,94784,111387,190370,87331,103039,174534,84349,90185,100269,49999,50270,93319,46952,46367,7630658,3853526,3777132,5788546,3005243,2783303,4821319,2432972,2388347,17,225,242,4,83,87,1139,25076,26215,34,1152,1186,3,103,106,934,18946,19880
Michigan,1999,7095814.8,6008853.9,9630731.3,4892553.3,4738178,3702338.8,3393476,3068208.8,2940645.1,31195.8,15127.9,16067.9,25859.2,13100.7,12758.5,23372.6,12978.6,10394,168015,75592.6,92422.4,123485.9,57417.4,66068.5,120923.3,57252.4,63670.9,1332405.4,721327.8,611077.6,874904.8,491930.5,382974.3,775780.9,437901.9,337879,307840.6,143828.9,164011.7,196978.2,90960.4,106017.8,182123.8,83880.6,98243.2,157731.4,76256.2,81475.2,90476.1,45128.1,45348,84206.2,42375.6,41830.6,7633543.1,3860419.9,3773123.2,5784110.6,3003801.7,2780308.9,4822447.1,2433819.7,2388627.4,14,223,237,NA,NA,NA,1126,24476,25602,32,1139,1171,36,1244,1280,847,18585,19432
Michigan,1998,7065712.6,5985605.8,9592295.6,4879837.6,4712458,3688497.6,3377215,3056201.6,2929404.2,33777.6,16497.8,17279.8,27070.4,13780.4,13290,24591.2,13536.2,11055,160747,73045.2,87701.8,117439.8,54997.8,62442,114838.6,54667.8,60170.8,1325644.8,716599.6,609045.2,873058.6,489965,383093.6,773629.8,435100.8,338529,294769.2,138217.8,156551.4,187785.4,87136.8,100648.6,173877.6,80430.2,93447.4,140928.8,68163.4,72765.4,80683.2,40257.2,40426,75093.4,37799.2,37294.2,7636428.2,3867313.8,3769114.4,5779675.2,3002360.4,2777314.8,4823575.2,2434667.4,2388907.8,13,222,235,NA,NA,NA,1150,24186,25336,40,1024,1064,46,1131,1177,841,18226,19067
Michigan,1997,7035610.4,5962357.7,9553859.9,4867121.9,4686738,3674656.4,3360954,3044194.4,2918163.3,36359.4,17867.7,18491.7,28281.6,14460.1,13821.5,25809.8,14093.8,11716,153479,70497.8,82981.2,111393.7,52578.2,58815.5,108753.9,52083.2,56670.7,1318884.2,711871.4,607012.8,871212.4,487999.5,383212.9,771478.7,432299.7,339179,281697.8,132606.7,149091.1,178592.6,83313.2,95279.4,165631.4,76979.8,88651.6,124126.2,60070.6,64055.6,70890.3,35386.3,35504,65980.6,33222.8,32757.8,7639313.3,3874207.7,3765105.6,5775239.8,3000919.1,2774320.7,4824703.3,2435515.1,2389188.2,11,212,223,NA,NA,NA,1173,23763,24936,28,925,953,33,1040,1073,837,17645,18482
Michigan,1996,7005508.2,5939109.6,9515424.2,4854406.2,4661018,3660815.2,3344693,3032187.2,2906922.4,38941.2,19237.6,19703.6,29492.8,15139.8,14353,27028.4,14651.4,12377,146211,67950.4,78260.6,105347.6,50158.6,55189,102669.2,49498.6,53170.6,1312123.6,707143.2,604980.4,869366.2,486034,383332.2,769327.6,429498.6,339829,268626.4,126995.6,141630.8,169399.8,79489.6,89910.2,157385.2,73529.4,83855.8,107323.6,51977.8,55345.8,61097.4,30515.4,30582,56867.8,28646.4,28221.4,7642198.4,3881101.6,3761096.8,5770804.4,2999477.8,2771326.6,4825831.4,2436362.8,2389468.6,12,183,195,1,51,52,1093,22493,23586,28,825,853,51,1103,1154,763,16599,17362
Michigan,1995,6975406,5915861.5,9476988.5,4841690.5,4635298,3646974,3328432,3020180,2895681.5,41523,20607.5,20915.5,30704,15819.5,14884.5,28247,15209,13038,138943,65403,73540,99301.5,47739,51562.5,96584.5,46914,49670.5,1305363,702415,602948,867520,484068.5,383451.5,767176.5,426697.5,340479,255555,121384.5,134170.5,160207,75666,84541,149139,70079,79060,90521,43885,46636,51304.5,25644.5,25660,47755,24070,23685,7645083.5,3887995.5,3757088,5766369,2998036.5,2768332.5,4826959.5,2437210.5,2389749,7,174,181,1,45,46,1081,21859,22940,23,727,750,48,1022,1070,705,16170,16875
Michigan,1994,6945303.8,5892613.4,9438552.8,4828974.8,4609578,3633132.8,3312171,3008172.8,2884440.6,44104.8,21977.4,22127.4,31915.2,16499.2,15416,29465.6,15766.6,13699,131675,62855.6,68819.4,93255.4,45319.4,47936,90499.8,44329.4,46170.4,1298602.4,697686.8,600915.6,865673.8,482103,383570.8,765025.4,423896.4,341129,242483.6,115773.4,126710.2,151014.2,71842.4,79171.8,140892.8,66628.6,74264.2,73718.4,35792.2,37926.2,41511.6,20773.6,20738,38642.2,19493.6,19148.6,7647968.6,3894889.4,3753079.2,5761933.6,2996595.2,2765338.4,4828087.6,2438058.2,2390029.4,7,169,176,1,46,47,1201,21686,22887,20,683,703,29,794,823,783,15915,16698
Michigan,1993,6915201.6,5869365.3,9400117.1,4816259.1,4583858,3619291.6,3295910,2996165.6,2873199.7,46686.6,23347.3,23339.3,33126.4,17178.9,15947.5,30684.2,16324.2,14360,124407,60308.2,64098.8,87209.3,42899.8,44309.5,84415.1,41744.8,42670.3,1291841.8,692958.6,598883.2,863827.6,480137.5,383690.1,762874.3,421095.3,341779,229412.2,110162.3,119249.9,141821.4,68018.8,73802.6,132646.6,63178.2,69468.4,56915.8,27699.4,29216.4,31718.7,15902.7,15816,29529.4,14917.2,14612.2,7650853.7,3901783.3,3749070.4,5757498.2,2995153.9,2762344.3,4829215.7,2438905.9,2390309.8,7,161,168,1,32,33,1073,21026,22099,19,636,655,28,747,775,689,15554,16243
Michigan,1992,6885099.4,5846117.2,9361681.4,4803543.4,4558138,3605450.4,3279649,2984158.4,2861958.8,49268.4,24717.2,24551.2,34337.6,17858.6,16479,31902.8,16881.8,15021,117139,57760.8,59378.2,81163.2,40480.2,40683,78330.4,39160.2,39170.2,1285081.2,688230.4,596850.8,861981.4,478172,383809.4,760723.2,418294.2,342429,216340.8,104551.2,111789.6,132628.6,64195.2,68433.4,124400.4,59727.8,64672.6,40113.2,19606.6,20506.6,21925.8,11031.8,10894,20416.6,10340.8,10075.8,7653738.8,3908677.2,3745061.6,5753062.8,2993712.6,2759350.2,4830343.8,2439753.6,2390590.2,6,144,150,2,20,22,1129,21272,22401,22,597,619,33,717,750,672,15118,15790
Michigan,1991,6854997.2,5822869.1,9323245.7,4790827.7,4532418,3591609.2,3263388,2972151.2,2850717.9,51850.2,26087.1,25763.1,35548.8,18538.3,17010.5,33121.4,17439.4,15682,109871,55213.4,54657.6,75117.1,38060.6,37056.5,72245.7,36575.6,35670.1,1278320.6,683502.2,594818.4,860135.2,476206.5,383928.7,758572.1,415493.1,343079,203269.4,98940.1,104329.3,123435.8,60371.6,63064.2,116154.2,56277.4,59876.8,23310.6,11513.8,11796.8,12132.9,6160.9,5972,11303.8,5764.4,5539.4,7656623.9,3915571.1,3741052.8,5748627.4,2992271.3,2756356.1,4831471.9,2440601.3,2390870.6,11,126,137,2,23,25,1055,19930,20985,27,542,569,31,659,690,635,13951,14586
Michigan,1990,6824895,5799621,9284810,4778112,4506698,3577768,3247127,2960144,2839477,54432,27457,26975,36760,19218,17542,34340,17997,16343,102603,52666,49937,69071,35641,33430,66161,33991,32170,1271560,678774,592786,858289,474241,384048,756421,412692,343729,190198,93329,96869,114243,56548,57695,107908,52827,55081,6508,3421,3087,2340,1290,1050,2191,1188,1003,7659509,3922465,3737044,5744192,2990830,2753362,4832600,2441449,2391151,5,116,121,0,20,20,1029,18616,19645,30,461,491,30,580,610,522,13247,13769
Michigan,1989,6792747.5,5786418.9,9283643,4776692.8,4506950.2,3560587.2,3232160.3,2954791.6,2831627.3,53314.8,26905.3,26409.5,35704,18658.2,17045.8,33332,17439.3,15892.7,98280.7,50533.4,47747.3,66067.9,34146.9,31921,63186.9,32505.9,30681,1263840,674150.6,589689.4,847732.1,467938.9,379793.2,748572.9,408128.8,340444.1,187210.2,92046.1,95164.1,111774.7,55423.2,56351.5,105595.2,51844.3,53750.9,6391.2,3318.9,3072.3,2348,1251,1097,2195.9,1149.2,1046.7,7674606.1,3929738.5,3744867.6,5729120.8,2983169,2745951.8,4833536,2443724.1,2389811.9,5,107,112,0,16,16,1029,17290,18319,27,378,405,30,493,523,522,12147,12669
Michigan,1988,6760600,5773216.8,9282476,4775273.6,4507202.4,3543406.4,3217193.6,2949439.2,2823777.6,52197.6,26353.6,25844,34648,18098.4,16549.6,32324,16881.6,15442.4,93958.4,48400.8,45557.6,63064.8,32652.8,30412,60212.8,31020.8,29192,1256120,669527.2,586592.8,837175.2,461636.8,375538.4,740724.8,403565.6,337159.2,184222.4,90763.2,93459.2,109306.4,54298.4,55008,103282.4,50861.6,52420.8,6274.4,3216.8,3057.6,2356,1212,1144,2200.8,1110.4,1090.4,7689703.2,3937012,3752691.2,5714049.6,2975508,2738541.6,4834472,2445999.2,2388472.8,3,101,104,0,12,12,875,14939,15814,21,335,356,24,440,464,431,10787,11218
Michigan,1987,6728452.5,5760014.7,9281309,4773854.4,4507454.6,3526225.6,3202226.9,2944086.8,2815927.9,51080.4,25801.9,25278.5,33592,17538.6,16053.4,31316,16323.9,14992.1,89636.1,46268.2,43367.9,60061.7,31158.7,28903,57238.7,29535.7,27703,1248400,664903.8,583496.2,826618.3,455334.7,371283.6,732876.7,399002.4,333874.3,181234.6,89480.3,91754.3,106838.1,53173.6,53664.5,100969.6,49878.9,51090.7,6157.6,3114.7,3042.9,2364,1173,1191,2205.7,1071.6,1134.1,7704800.3,3944285.5,3760514.8,5698978.4,2967847,2731131.4,4835408,2448274.3,2387133.7,3,102,105,NA,0,NA,802,12674,13476,12,285,297,15,387,402,363,9533,9896
Michigan,1986,6696305,5746812.6,9280142,4772435.2,4507706.8,3509044.8,3187260.2,2938734.4,2808078.2,49963.2,25250.2,24713,32536,16978.8,15557.2,30308,15766.2,14541.8,85313.8,44135.6,41178.2,57058.6,29664.6,27394,54264.6,28050.6,26214,1240680,660280.4,580399.6,816061.4,449032.6,367028.8,725028.6,394439.2,330589.4,178246.8,88197.4,90049.4,104369.8,52048.8,52321,98656.8,48896.2,49760.6,6040.8,3012.6,3028.2,2372,1134,1238,2210.6,1032.8,1177.8,7719897.4,3951559,3768338.4,5683907.2,2960186,2723721.2,4836344,2450549.4,2385794.6,4,84,88,NA,0,NA,696,11174,11870,11,242,253,12,242,254,306,8224,8530
Michigan,1985,6664157.5,5733610.5,9278975,4771016,4507959,3491864,3172293.5,2933382,2800228.5,48846,24698.5,24147.5,31480,16419,15061,29300,15208.5,14091.5,80991.5,42003,38988.5,54055.5,28170.5,25885,51290.5,26565.5,24725,1232960,655657,577303,805504.5,442730.5,362774,717180.5,389876,327304.5,175259,86914.5,88344.5,101901.5,50924,50977.5,96344,47913.5,48430.5,5924,2910.5,3013.5,2380,1095,1285,2215.5,994,1221.5,7734994.5,3958832.5,3776162,5668836,2952525,2716311,4837280,2452824.5,2384455.5,2,80,82,NA,NA,NA,579,9497,10076,7,199,206,9,256,265,224,7108,7332
Michigan,1984,6632010,5720408.4,9277808,4769596.8,4508211.2,3474683.2,3157326.8,2928029.6,2792378.8,47728.8,24146.8,23582,30424,15859.2,14564.8,28292,14650.8,13641.2,76669.2,39870.4,36798.8,51052.4,26676.4,24376,48316.4,25080.4,23236,1225240,651033.6,574206.4,794947.6,436428.4,358519.2,709332.4,385312.8,324019.6,172271.2,85631.6,86639.6,99433.2,49799.2,49634,94031.2,46930.8,47100.4,5807.2,2808.4,2998.8,2388,1056,1332,2220.4,955.2,1265.2,7750091.6,3966106,3783985.6,5653764.8,2944864,2708900.8,4838216,2455099.6,2383116.4,4,64,68,0,3,3,484,7850,8334,9,173,182,11,217,228,184,5787,5971
Michigan,1983,6599862.5,5707206.3,9276641,4768177.6,4508463.4,3457502.4,3142360.1,2922677.2,2784529.1,46611.6,23595.1,23016.5,29368,15299.4,14068.6,27284,14093.1,13190.9,72346.9,37737.8,34609.1,48049.3,25182.3,22867,45342.3,23595.3,21747,1217520,646410.2,571109.8,784390.7,430126.3,354264.4,701484.3,380749.6,320734.7,169283.4,84348.7,84934.7,96964.9,48674.4,48290.5,91718.4,45948.1,45770.3,5690.4,2706.3,2984.1,2396,1017,1379,2225.3,916.4,1308.9,7765188.7,3973379.5,3791809.2,5638693.6,2937203,2701490.6,4839152,2457374.7,2381777.3,4,71,75,0,0,0,465,7799,8264,5,165,170,6,198,204,178,5661,5839
Michigan,1982,6567715,5694004.2,9275474,4766758.4,4508715.6,3440321.6,3127393.4,2917324.8,2776679.4,45494.4,23043.4,22451,28312,14739.6,13572.4,26276,13535.4,12740.6,68024.6,35605.2,32419.4,45046.2,23688.2,21358,42368.2,22110.2,20258,1209800,641786.8,568013.2,773833.8,423824.2,350009.6,693636.2,376186.4,317449.8,166295.6,83065.8,83229.8,94496.6,47549.6,46947,89405.6,44965.4,44440.2,5573.6,2604.2,2969.4,2404,978,1426,2230.2,877.6,1352.6,7780285.8,3980653,3799632.8,5623622.4,2929542,2694080.4,4840088,2459649.8,2380438.2,4,54,58,0,1,1,446,8201,8647,4,163,167,42,638,680,172,5666,5838
Michigan,1981,6535567.5,5680802.1,9274307,4765339.2,4508967.8,3423140.8,3112426.7,2911972.4,2768829.7,44377.2,22491.7,21885.5,27256,14179.8,13076.2,25268,12977.7,12290.3,63702.3,33472.6,30229.7,42043.1,22194.1,19849,39394.1,20625.1,18769,1202080,637163.4,564916.6,763276.9,417522.1,345754.8,685788.1,371623.2,314164.9,163307.8,81782.9,81524.9,92028.3,46424.8,45603.5,87092.8,43982.7,43110.1,5456.8,2502.1,2954.7,2412,939,1473,2235.1,838.8,1396.3,7795382.9,3987926.5,3807456.4,5608551.2,2921881,2686670.2,4841024,2461924.9,2379099.1,2,73,75,0,1,1,445,8070,8515,4,205,209,4,744,748,179,5639,5818
Michigan,1980,6503420,5667600,9273140,4763920,4509220,3405960,3097460,2906620,2760980,43260,21940,21320,26200,13620,12580,24260,12420,11840,59380,31340,28040,39040,20700,18340,36420,19140,17280,1194360,632540,561820,752720,411220,341500,677940,367060,310880,160320,80500,79820,89560,45300,44260,84780,43e3,41780,5340,2400,2940,2420,900,1520,2240,800,1440,7810480,3995200,3815280,5593480,2914220,2679260,4841960,2464200,2377760,2,57,59,0,1,1,326,7477,7803,3,201,204,196,1833,2029,110,5122,5232
Michigan,1979,6413958,5591780,9232636,4744398,4488238,3359794,3054164,2870628,2721152,40764,20686,20078,24700,12808,11892,22794,11628,11166,55242,29166,26076,36426,19320,17106,33998,17906,16092,1173604,620636,552968,734808,400878,333930,662516,358244,304272,148878,74770,74108,83284,42040,41244,78732,39890,38842,5366,2400,2966,2548,960,1588,2346,850,1496,7808782,3996740,3812042,5532192,2883788,2648404,4791394,2442110,2349284,2,58,60,1,1,2,343,7800,8143,3,226,229,168,1177,1345,114,5338,5452
Michigan,1978,6324496,5515960,9192132,4724876,4467256,3313628,3010868,2834636,2681324,38268,19432,18836,23200,11996,11204,21328,10836,10492,51104,26992,24112,33812,17940,15872,31576,16672,14904,1152848,608732,544116,716896,390536,326360,647092,349428,297664,137436,69040,68396,77008,38780,38228,72684,36780,35904,5392,2400,2992,2676,1020,1656,2452,900,1552,7807084,3998280,3808804,5470904,2853356,2617548,4740828,2420020,2320808,1,51,52,1,5,6,293,8101,8394,6,259,265,211,576,787,115,5590,5705
