state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Connecticut,1996,2481162.6,2064217.6,3289733.2,1701828.8,1587904.4,1310635,1170527.6,1059973.2,1004244.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,2872,3139,1380,15191,16571
Connecticut,1995,2489269,2073438.5,3288466,1700575,1587891,1312971,1176298,1062698,1010740.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,2588,2821,975,13827,14802
Connecticut,1994,2497375.4,2082659.4,3287198.8,1699321.2,1587877.6,1315307,1182068.4,1065422.8,1017236.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,2530,2740,999,13381,14380
Connecticut,1993,2505481.8,2091880.3,3285931.6,1698067.4,1587864.2,1317643,1187838.8,1068147.6,1023732.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,1964,2166,994,12697,13691
Connecticut,1992,2513588.2,2101101.2,3284664.4,1696813.6,1587850.8,1319979,1193609.2,1070872.4,1030228.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,1695,1855,710,10693,11403
Connecticut,1991,2521694.6,2110322.1,3283397.2,1695559.8,1587837.4,1322315,1199379.6,1073597.2,1036724.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,1525,1651,660,10317,10977
Connecticut,1990,2529801,2119543,3282130,1694306,1587824,1324651,1205150,1076322,1043221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,1748,1915,683,9817,10500
Connecticut,1989,2504546.9,2101526.7,3265213,1686421.4,1578791.6,1312829.9,1191717,1068653.8,1032872.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,1872,2035,647,8654,9301
Connecticut,1988,2479292.8,2083510.4,3248296,1678536.8,1569759.2,1301008.8,1178284,1060985.6,1022524.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,2116,2305,550,7455,8005
Connecticut,1987,2454038.7,2065494.1,3231379,1670652.2,1560726.8,1289187.7,1164851,1053317.4,1012176.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,1712,1876,452,7059,7511
Connecticut,1986,2428784.6,2047477.8,3214462,1662767.6,1551694.4,1277366.6,1151418,1045649.2,1001828.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,1404,1537,395,6510,6905
Connecticut,1985,2403530.5,2029461.5,3197545,1654883,1542662,1265545.5,1137985,1037981,991480.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,1109,1182,323,5826,6149
Connecticut,1984,2378276.4,2011445.2,3180628,1646998.4,1533629.6,1253724.4,1124552,1030312.8,981132.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1050,1101,287,5431,5718
Connecticut,1983,2353022.3,1993428.9,3163711,1639113.8,1524597.2,1241903.3,1111119,1022644.6,970784.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,967,1038,281,5193,5474
Connecticut,1982,2327768.2,1975412.6,3146794,1631229.2,1515564.8,1230082.2,1097686,1014976.4,960436.2,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1242,1322,204,4952,5156
Connecticut,1981,2302514.1,1957396.3,3129877,1623344.6,1506532.4,1218261.1,1084253,1007308.2,950088.1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,1150,1231,252,5011,5263
Connecticut,1980,2277260,1939380,3112960,1615460,1497500,1206440,1070820,999640,939740,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,1110,1201,206,4102,4308
Connecticut,1979,2250434,1919572,3103794,1609964,1493830,1192056,1058378,990266,929306,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1487,1525,142,3919,4061
Connecticut,1978,2223608,1899764,3094628,1604468,1490160,1177672,1045936,980892,918872,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,875,907,145,3044,3189
