state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
New Mexico,2004,1371623,1170326,1855776,949504,906272,710841,660782,597899,572427,0,0,0,0,2,2,320,2330,2650,103,445,548,0,0,0,15,27,42,49,14,63,45,931,976,0,0,0,532,3766,4298,0,17,17
New Mexico,2003,1339421,1130608,1837417,936914,900503,691546,647875,576846,553762,0,0,0,0,1,1,331,2282,2613,86,454,540,0,0,0,13,4,17,7,16,23,104,863,967,0,0,0,542,3629,4171,1,9,10
New Mexico,2002,1322313,1118313,1823047,926580,896467,680299,642014,569645,548668,0,0,0,0,1,1,117,1125,1242,62,231,293,0,0,0,0,0,0,3,77,80,50,352,402,0,0,0,232,1788,2020,0,2,2
New Mexico,2001,1295567,1101763,1794179,915211,878968,675038,620529,567812,533951,0,0,0,0,0,0,267,2013,2280,41,1,42,0,0,0,0,0,0,1,34,35,20,168,188,0,0,0,329,2233,2562,0,17,17
New Mexico,2000,1276183,1088258,1770085,897462,872623,645035,631148,547172,541086,0,0,0,0,1,1,292,1939,2231,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,823,930,0,0,0,NA,NA,NA,399,2786,3185,NA,23,NA
New Mexico,1999,1254881.7,1070799.3,1743791.1,884190,859601.1,635233.2,619648.5,538653.9,532145.4,0,0,0,0,4,4,99,998,1097,0,77,77,NA,NA,NA,0,233,233,45,374,419,NA,NA,NA,0,0,0,144,1814,1958,0,128,128
New Mexico,1998,1233580.4,1053340.6,1717497.2,870918,846579.2,625431.4,608149,530135.8,523204.8,NA,NA,NA,NA,NA,NA,101,1530,1631,0,0,0,NA,NA,NA,0,196,196,NA,NA,NA,52,423,475,0,1,1,153,2194,2347,0,34,34
New Mexico,1997,1212279.1,1035881.9,1691203.3,857646,833557.3,615629.6,596649.5,521617.7,514264.2,NA,NA,NA,NA,NA,NA,252,1587,1839,0,0,0,NA,NA,NA,3,345,348,NA,NA,NA,78,711,789,0,0,0,334,2699,3033,1,47,48
New Mexico,1996,1190977.8,1018423.2,1664909.4,844374,820535.4,605827.8,585150,513099.6,505323.6,NA,NA,NA,NA,NA,NA,230,1412,1642,0,0,0,NA,NA,NA,40,376,416,NA,NA,NA,80,657,737,0,0,0,351,2494,2845,0,30,30
New Mexico,1995,1169676.5,1000964.5,1638615.5,831102,807513.5,596026,573650.5,504581.5,496383,NA,NA,NA,NA,NA,NA,122,1138,1260,0,0,0,NA,NA,NA,38,325,363,NA,NA,NA,50,623,673,0,0,0,210,2136,2346,0,21,21
New Mexico,1994,1148375.2,983505.8,1612321.6,817830,794491.6,586224.2,562151,496063.4,487442.4,NA,NA,NA,NA,NA,NA,96,1101,1197,0,0,0,NA,NA,NA,15,382,397,NA,NA,NA,38,619,657,0,0,0,155,2163,2318,2,15,17
New Mexico,1993,1127073.9,966047.1,1586027.7,804558,781469.7,576422.4,550651.5,487545.3,478501.8,NA,NA,NA,NA,NA,NA,133,1130,1263,0,0,0,NA,NA,NA,9,330,339,NA,NA,NA,55,603,658,1,2,3,198,2136,2334,0,23,23
New Mexico,1992,1105772.6,948588.4,1559733.8,791286,768447.8,566620.6,539152,479027.2,469561.2,NA,NA,NA,NA,NA,NA,114,1321,1435,0,0,0,NA,NA,NA,6,130,136,NA,NA,NA,45,576,621,0,3,3,173,2082,2255,1,19,20
New Mexico,1991,1084471.3,931129.7,1533439.9,778014,755425.9,556818.8,527652.5,470509.1,460620.6,NA,NA,NA,NA,NA,NA,77,1075,1152,0,0,0,NA,NA,NA,10,5,15,NA,NA,NA,25,404,429,NA,NA,NA,113,1519,1632,0,13,13
New Mexico,1990,1063170,913671,1507146,764742,742404,547017,516153,461991,451680,NA,NA,NA,NA,NA,NA,124,1208,1332,0,17,17,0,0,0,4,4,8,NA,NA,NA,48,480,528,0,0,0,181,1733,1914,3,10,13
New Mexico,1989,1045315,900227.9,1487435.4,755073.8,732361.6,538063.3,507251.7,455497.9,444730,NA,NA,NA,NA,NA,NA,111,1346,1457,0,0,0,0,0,0,0,35,35,NA,NA,NA,36,453,489,0,0,0,150,1876,2026,1,17,18
New Mexico,1988,1027460,886784.8,1467724.8,745405.6,722319.2,529109.6,498350.4,449004.8,437780,NA,NA,NA,NA,NA,NA,80,1038,1118,33,333,366,9,69,78,0,0,0,NA,NA,NA,25,436,461,0,1,1,151,1909,2060,0,5,5
New Mexico,1987,1009605,873341.7,1448014.2,735737.4,712276.8,520155.9,489449.1,442511.7,430830,NA,NA,NA,NA,NA,NA,82,1115,1197,0,0,0,0,0,0,0,0,0,NA,NA,NA,19,376,395,0,1,1,109,1570,1679,2,27,29
New Mexico,1986,991750,859898.6,1428303.6,726069.2,702234.4,511202.2,480547.8,436018.6,423880,NA,NA,NA,NA,NA,NA,96,1266,1362,0,0,0,0,0,0,0,0,0,NA,NA,NA,20,399,419,0,1,1,120,1723,1843,2,21,23
New Mexico,1985,973895,846455.5,1408593,716401,692192,502248.5,471646.5,429525.5,416930,NA,NA,NA,NA,NA,NA,125,1244,1369,0,0,0,0,0,0,0,0,0,NA,NA,NA,24,335,359,0,2,2,154,1643,1797,0,21,21
New Mexico,1984,956040,833012.4,1388882.4,706732.8,682149.6,493294.8,462745.2,423032.4,409980,NA,NA,NA,NA,NA,NA,86,1014,1100,0,0,0,0,0,0,0,0,0,NA,NA,NA,24,346,370,0,3,3,111,1419,1530,0,27,27
New Mexico,1983,938185,819569.3,1369171.8,697064.6,672107.2,484341.1,453843.9,416539.3,403030,NA,NA,NA,NA,NA,NA,52,865,917,0,0,0,0,0,0,0,0,0,4,18,22,30,331,361,0,6,6,96,1250,1346,0,0,0
New Mexico,1982,920330,806126.2,1349461.2,687396.4,662064.8,475387.4,444942.6,410046.2,396080,NA,NA,NA,NA,NA,NA,41,730,771,0,0,0,0,0,0,0,0,0,1,4,5,8,219,227,0,4,4,60,987,1047,0,0,0
New Mexico,1981,902475,792683.1,1329750.6,677728.2,652022.4,466433.7,436041.3,403553.1,389130,NA,NA,NA,NA,NA,NA,23,365,388,0,332,332,4,46,50,12,118,130,0,6,6,9,206,215,0,0,0,55,1200,1255,6,100,106
New Mexico,1980,884620,779240,1310040,668060,641980,457480,427140,397060,382180,NA,NA,NA,NA,NA,NA,26,446,472,0,0,0,1,15,16,0,8,8,0,2,2,3,135,138,0,0,0,31,636,667,0,4,4
New Mexico,1979,856248,754916,1280716,653194,627522,442812,413436,384844,370072,NA,NA,NA,NA,NA,NA,25,570,595,0,0,0,0,0,0,0,4,4,1,14,15,7,145,152,0,9,9,44,793,837,0,0,0
New Mexico,1978,827876,730592,1251392,638328,613064,428144,399732,372628,357964,0,0,0,1,23,24,29,525,554,0,41,41,0,0,0,0,0,0,0,25,25,4,100,104,2,16,18,36,730,766,0,0,0
