state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Virginia,2002,5293745,4573830,7063475,3632993,3430482,2765154,2528591,2344174,2229656,0,0,0,1,2,3,64,660,724,0,0,0,0,71,71,16,124,140,0,0,0,143,1900,2043,1038,8778,9816,0,0,0,0,0,0,814,6019,6833
Virginia,2001,5163018,4444425,6955099,3578222,3376877,2699527,2463491,2274998,2169427,0,0,0,1,2,3,64,660,724,0,0,0,0,0,0,16,124,140,NA,NA,NA,143,1900,2043,1038,8778,9816,NA,NA,NA,0,0,0,814,6019,6833
Virginia,2000,5034454,4363762,6761816,3469341,3292475,2637040,2397414,2239802,2123960,0,0,0,0,0,0,91,658,749,0,0,0,0,0,0,0,0,0,0,0,0,158,2155,2313,1002,8146,9148,0,0,0,0,0,0,742,5028,5770
Virginia,1999,4999195.2,4334424.6,6703755.9,3437412.3,3266343.6,2615224.5,2383970.7,2220447,2113977.6,0,0,0,0,0,0,86,754,840,0,0,0,0,0,0,8,72,80,0,0,0,159,2385,2544,761,6924,7685,0,0,0,0,0,0,506,3650,4156
Virginia,1998,4963936.4,4305087.2,6645695.8,3405483.6,3240212.2,2593409,2370527.4,2201092,2103995.2,NA,NA,NA,NA,NA,NA,202,1154,1356,NA,NA,NA,0,0,0,30,117,147,NA,NA,NA,170,2667,2837,963,8041,9004,NA,NA,NA,NA,NA,NA,558,4038,4596
Virginia,1997,4928677.6,4275749.8,6587635.7,3373554.9,3214080.8,2571593.5,2357084.1,2181737,2094012.8,NA,NA,NA,NA,NA,NA,387,2678,3065,NA,NA,NA,0,0,0,51,273,324,NA,NA,NA,268,3085,3353,1152,9314,10466,NA,NA,NA,NA,NA,NA,444,3186,3630
Virginia,1996,4893418.8,4246412.4,6529575.6,3341626.2,3187949.4,2549778,2343640.8,2162382,2084030.4,NA,NA,NA,NA,NA,NA,532,2960,3492,NA,NA,NA,0,1,1,110,702,812,NA,NA,NA,398,4515,4913,1143,8878,10021,NA,NA,NA,NA,NA,NA,97,619,716
Virginia,1995,4858160,4217075,6471515.5,3309697.5,3161818,2527962.5,2330197.5,2143027,2074048,NA,NA,NA,NA,NA,NA,450,3055,3505,NA,NA,NA,0,0,0,81,461,542,NA,NA,NA,533,5524,6057,1166,9856,11022,NA,NA,NA,NA,NA,NA,50,337,387
Virginia,1994,4822901.2,4187737.6,6413455.4,3277768.8,3135686.6,2506147,2316754.2,2123672,2064065.6,NA,NA,NA,NA,NA,NA,403,2379,2782,NA,NA,NA,0,0,0,27,344,371,NA,NA,NA,382,4124,4506,898,7536,8434,NA,NA,NA,34,151,185,18,209,227
Virginia,1993,4787642.4,4158400.2,6355395.3,3245840.1,3109555.2,2484331.5,2303310.9,2104317,2054083.2,NA,NA,NA,NA,NA,NA,712,4554,5266,NA,NA,NA,0,0,0,64,495,559,1,12,13,344,4280,4624,1180,9663,10843,NA,NA,NA,43,133,176,13,126,139
Virginia,1992,4752383.6,4129062.8,6297335.2,3213911.4,3083423.8,2462516,2289867.6,2084962,2044100.8,NA,NA,NA,NA,NA,NA,724,5484,6208,NA,NA,NA,0,0,0,87,637,724,1,15,16,341,4259,4600,1196,10710,11906,NA,NA,NA,28,105,133,14,137,151
Virginia,1991,4717124.8,4099725.4,6239275.1,3181982.7,3057292.4,2440700.5,2276424.3,2065607,2034118.4,NA,NA,NA,NA,NA,NA,746,5555,6301,NA,NA,NA,0,0,0,55,598,653,1,9,10,183,2810,2993,1017,9254,10271,NA,NA,NA,20,79,99,6,93,99
Virginia,1990,4681866,4070388,6181215,3150054,3031161,2418885,2262981,2046252,2024136,NA,NA,NA,NA,NA,NA,598,5227,5825,NA,NA,NA,0,0,0,55,485,540,0,7,7,116,1986,2102,816,8120,8936,0,0,0,19,45,64,5,87,92
Virginia,1989,4599751.4,4003233.2,6098105.5,3108976.6,2989128.9,2378096.5,2221654.9,2014276.8,1988956.4,NA,NA,NA,NA,NA,NA,346,3753,4099,NA,NA,NA,0,0,0,27,370,397,1,6,7,97,2038,2135,491,6354,6845,0,0,0,4,27,31,4,58,62
Virginia,1988,4517636.8,3936078.4,6014996,3067899.2,2947096.8,2337308,2180328.8,1982301.6,1953776.8,NA,NA,NA,NA,NA,NA,375,3304,3679,NA,NA,NA,0,3,3,38,349,387,0,2,2,73,1660,1733,500,5594,6094,3,57,60,5,38,43,3,67,70
Virginia,1987,4435522.2,3868923.6,5931886.5,3026821.8,2905064.7,2296519.5,2139002.7,1950326.4,1918597.2,NA,NA,NA,NA,NA,NA,355,3500,3855,NA,NA,NA,0,0,0,22,300,322,0,7,7,78,1513,1591,475,5634,6109,3,50,53,4,37,41,7,86,93
Virginia,1986,4353407.6,3801768.8,5848777,2985744.4,2863032.6,2255731,2097676.6,1918351.2,1883417.6,NA,NA,NA,NA,NA,NA,314,2541,2855,NA,NA,NA,0,0,0,16,247,263,0,8,8,85,1576,1661,445,4671,5116,3,48,51,6,24,30,14,133,147
Virginia,1985,4271293,3734614,5765667.5,2944667,2821000.5,2214942.5,2056350.5,1886376,1848238,NA,NA,NA,NA,NA,NA,206,2265,2471,NA,NA,NA,0,0,0,4,79,83,1,3,4,86,1339,1425,315,3990,4305,4,78,82,5,19,24,9,101,110
Virginia,1984,4189178.4,3667459.2,5682558,2903589.6,2778968.4,2174154,2015024.4,1854400.8,1813058.4,NA,NA,NA,NA,NA,NA,231,2684,2915,NA,NA,NA,0,0,0,1,8,9,0,2,2,80,1056,1136,323,4100,4423,3,83,86,1,12,13,6,114,120
Virginia,1983,4107063.8,3600304.4,5599448.5,2862512.2,2736936.3,2133365.5,1973698.3,1822425.6,1777878.8,NA,NA,NA,NA,NA,NA,213,3549,3762,NA,NA,NA,0,0,0,1,11,12,0,5,5,75,1199,1274,312,5162,5474,9,112,121,0,8,8,8,140,148
Virginia,1982,4024949.2,3533149.6,5516339,2821434.8,2694904.2,2092577,1932372.2,1790450.4,1742699.2,NA,NA,NA,0,0,0,191,3157,3348,NA,NA,NA,2,2,4,1,19,20,0,1,1,53,1722,1775,266,5321,5587,6,75,81,1,7,8,7,158,165
Virginia,1981,3942834.6,3465994.8,5433229.5,2780357.4,2652872.1,2051788.5,1891046.1,1758475.2,1707519.6,NA,NA,NA,0,0,0,157,2332,2489,NA,NA,NA,0,3,3,0,17,17,0,2,2,48,999,1047,230,3818,4048,1,62,63,0,0,0,10,248,258
Virginia,1980,3860720,3398840,5350120,2739280,2610840,2011e3,1849720,1726500,1672340,NA,NA,NA,0,0,0,95,1710,1805,NA,NA,NA,0,0,0,0,4,4,0,6,6,46,960,1006,190,3163,3353,6,197,203,0,3,3,6,125,131
Virginia,1979,3779588,3329326,5280388,2700712,2579676,1966540,1813048,1690090,1639236,NA,NA,NA,0,0,0,116,1920,2036,NA,NA,NA,0,1,1,0,2,2,0,2,2,26,592,618,198,3308,3506,12,169,181,2,13,15,26,521,547
Virginia,1978,3698456,3259812,5210656,2662144,2548512,1922080,1776376,1653680,1606132,0,0,0,0,0,0,74,1370,1444,2,87,89,2,6,8,1,0,1,0,6,6,0,0,0,148,2620,2768,12,199,211,2,29,31,54,906,960
