year,state,total_releases,aggravated_or_simple_assault_total_releases,burglary_total_releases,drugs_total_releases,fraud_total_releases,motor_vehicle_theft_total_releases,murder_total_releases,negligent_manslaughter_total_releases,other_property_offenses_total_releases,other_unknown_total_releases,other_violent_offenses_total_releases,public_order_total_releases,rape_or_sexual_assault_total_releases,robbery_total_releases,theft_total_releases,aggravated_or_simple_assault_female_total_releases,aggravated_or_simple_assault_male_total_releases,burglary_female_total_releases,burglary_male_total_releases,drugs_female_total_releases,drugs_male_total_releases,fraud_female_total_releases,fraud_male_total_releases,motor_vehicle_theft_female_total_releases,motor_vehicle_theft_male_total_releases,murder_female_total_releases,murder_male_total_releases,negligent_manslaughter_female_total_releases,negligent_manslaughter_male_total_releases,other_property_offenses_female_total_releases,other_property_offenses_male_total_releases,other_unknown_female_total_releases,other_unknown_male_total_releases,other_violent_offenses_female_total_releases,other_violent_offenses_male_total_releases,public_order_female_total_releases,public_order_male_total_releases,rape_or_sexual_assault_female_total_releases,rape_or_sexual_assault_male_total_releases,robbery_female_total_releases,robbery_male_total_releases,theft_female_total_releases,theft_male_total_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,Mississippi,3789,194,1153,944,290,NA,15,108,92,1,21,154,95,295,427,10,184,32,1121,119,825,86,204,NA,NA,NA,15,16,92,6,86,NA,1,4,17,11,143,NA,95,13,282,45,382,158,NA,1,35,796,NA,2,355,689,10,NA,245,178,NA,1,111,NA,NA,NA,NA,11,NA,NA,4,83,NA,2,23,63,NA,NA,29,1,NA,NA,NA,12,NA,NA,9,88,1,2,63,65,NA,NA,30,223,NA,2,70,283,NA,1,143,8,150,NA,NA,NA,1,2,33,20,776,NA,NA,NA,2,12,343,82,607,1,9,NA,NA,36,209,45,133,NA,NA,NA,1,41,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,4,16,67,NA,NA,NA,2,NA,23,4,59,NA,NA,NA,NA,2,27,NA,1,NA,NA,NA,NA,NA,NA,3,9,NA,NA,NA,NA,1,8,5,83,NA,1,1,1,5,58,NA,65,NA,NA,NA,NA,NA,30,10,213,NA,NA,NA,2,3,67,33,250,NA,NA,NA,1,12,131
1992,Mississippi,5140,322,1456,1046,446,NA,42,155,148,1,28,241,189,424,642,19,303,32,1424,135,911,109,337,NA,NA,5,37,24,131,10,138,NA,1,6,22,10,231,2,187,11,413,66,576,263,NA,2,57,1020,2,5,429,790,22,1,233,281,NA,NA,165,NA,NA,NA,NA,24,NA,NA,18,118,NA,2,35,107,NA,2,39,1,NA,NA,NA,18,1,NA,9,148,NA,NA,93,126,NA,NA,63,350,1,NA,73,436,NA,2,204,17,246,NA,NA,NA,2,2,55,16,1004,NA,2,NA,5,16,413,98,692,1,21,NA,1,36,197,69,212,NA,NA,NA,NA,40,125,NA,NA,NA,NA,NA,NA,NA,NA,4,20,NA,NA,NA,NA,1,17,19,99,NA,NA,NA,2,5,30,9,98,NA,NA,NA,2,1,38,NA,1,NA,NA,NA,NA,NA,NA,3,15,NA,1,NA,NA,3,6,7,141,NA,NA,NA,NA,3,90,1,125,NA,NA,NA,NA,1,62,11,339,NA,1,NA,NA,NA,73,54,382,NA,NA,NA,2,12,192
1993,Mississippi,4372,260,1060,1188,382,NA,16,101,138,NA,22,337,117,302,449,20,240,27,1033,146,1042,109,273,NA,NA,1,15,13,88,10,128,NA,NA,4,18,23,314,4,113,8,294,57,392,207,NA,NA,53,711,2,1,346,967,23,2,196,245,NA,1,136,NA,NA,NA,NA,10,NA,NA,6,79,1,NA,21,88,1,1,48,NA,NA,NA,NA,15,NA,NA,7,189,NA,2,146,66,NA,NA,51,238,NA,1,63,315,NA,2,132,19,188,NA,NA,NA,NA,1,52,12,699,NA,2,NA,1,15,331,117,850,NA,23,1,1,28,168,61,184,NA,NA,1,NA,47,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,1,5,12,67,NA,1,NA,NA,1,20,7,81,NA,1,NA,1,3,45,NA,NA,NA,NA,NA,NA,NA,NA,2,13,NA,NA,NA,NA,2,5,14,175,NA,NA,NA,2,9,137,2,64,NA,NA,NA,NA,2,49,6,232,NA,NA,NA,1,2,61,49,266,NA,NA,NA,2,8,124
1994,Mississippi,3898,217,852,1136,281,NA,30,73,126,3,27,369,133,266,385,10,207,23,829,125,1011,67,214,NA,NA,4,26,12,61,8,118,NA,3,5,22,23,346,4,129,7,259,54,331,177,NA,NA,40,576,1,4,271,894,36,NA,206,170,NA,NA,111,NA,NA,NA,NA,19,NA,NA,11,57,NA,NA,16,91,NA,NA,35,NA,NA,NA,3,16,NA,NA,11,227,NA,2,140,72,NA,NA,61,222,1,2,41,290,NA,NA,95,9,168,NA,NA,NA,NA,1,39,8,568,NA,1,NA,4,15,256,98,796,3,33,NA,NA,24,182,38,132,NA,NA,NA,NA,29,82,NA,NA,NA,NA,NA,NA,NA,NA,2,17,NA,NA,NA,NA,2,9,8,49,NA,NA,NA,NA,4,12,6,85,NA,NA,NA,NA,2,33,NA,NA,NA,NA,NA,NA,NA,3,5,11,NA,NA,NA,NA,NA,11,14,213,NA,NA,NA,2,9,131,1,71,NA,NA,NA,NA,3,58,4,218,NA,1,NA,2,3,38,47,243,NA,NA,NA,NA,7,88
1995,Mississippi,4182,194,851,1281,342,NA,25,97,114,1,19,425,131,260,442,12,182,23,828,138,1143,104,238,NA,NA,3,22,21,76,6,108,NA,1,3,16,34,391,2,129,7,253,64,378,153,NA,NA,41,582,2,2,265,1025,24,NA,232,205,NA,1,136,NA,NA,NA,NA,14,NA,NA,11,73,1,1,22,73,NA,NA,41,1,NA,NA,NA,10,NA,NA,9,245,1,2,177,65,NA,NA,66,222,NA,NA,38,316,NA,1,125,9,144,NA,NA,NA,NA,3,38,16,566,NA,2,NA,2,7,258,99,926,NA,24,NA,NA,39,193,61,144,NA,NA,NA,1,43,93,NA,NA,NA,NA,NA,NA,NA,NA,2,12,NA,NA,NA,NA,1,10,16,57,NA,1,NA,1,5,17,2,71,NA,NA,NA,NA,4,37,NA,1,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,3,6,17,228,NA,1,NA,2,17,160,1,64,NA,NA,NA,NA,1,65,5,217,NA,NA,NA,NA,2,36,49,267,NA,NA,NA,1,15,110
1996,Mississippi,5586,305,1089,1622,454,NA,36,116,158,1,24,714,169,301,597,23,282,42,1047,142,1480,127,327,NA,NA,3,33,18,98,9,149,NA,1,1,23,54,660,1,168,8,293,100,497,247,1,1,56,738,3,1,347,1296,40,2,284,289,NA,1,164,NA,NA,NA,NA,24,NA,NA,12,95,NA,NA,21,125,NA,1,32,1,NA,NA,NA,14,NA,NA,10,410,2,5,297,90,1,1,77,255,1,1,44,408,2,1,186,22,225,NA,1,NA,1,1,55,24,714,NA,3,NA,1,18,329,102,1194,2,38,NA,2,38,246,76,213,NA,NA,NA,1,51,113,NA,NA,NA,NA,NA,NA,NA,NA,1,23,NA,NA,NA,NA,2,10,12,83,NA,NA,NA,NA,6,15,7,118,NA,NA,NA,1,2,30,NA,1,NA,NA,NA,NA,NA,NA,1,13,NA,NA,NA,NA,NA,10,24,386,NA,2,NA,5,30,267,NA,90,NA,1,NA,1,1,76,8,247,NA,1,NA,1,NA,44,80,328,1,1,NA,1,19,167
1997,Mississippi,5952,317,1136,1776,473,NA,36,124,179,NA,26,878,120,341,546,17,300,31,1105,173,1603,134,339,NA,NA,4,32,24,100,14,165,NA,NA,3,23,55,823,NA,120,19,322,83,463,264,NA,2,51,727,1,7,401,1392,32,2,350,283,NA,NA,190,NA,NA,NA,NA,23,NA,NA,13,97,NA,NA,27,131,1,NA,47,NA,NA,NA,NA,19,NA,NA,7,476,5,9,388,58,NA,2,60,286,NA,1,54,365,2,NA,179,15,249,NA,NA,NA,2,2,49,18,709,NA,1,NA,7,13,388,111,1281,4,28,NA,2,58,292,73,210,NA,NA,NA,NA,61,129,NA,NA,NA,NA,NA,NA,NA,NA,3,20,NA,NA,NA,NA,1,12,20,77,NA,NA,NA,NA,4,23,10,121,NA,1,NA,NA,4,43,NA,NA,NA,NA,NA,NA,NA,NA,3,16,NA,NA,NA,NA,NA,7,25,451,NA,5,NA,9,30,358,NA,58,NA,NA,NA,2,NA,60,11,275,NA,NA,NA,1,8,46,66,299,NA,2,NA,NA,17,162
1998,Mississippi,6033,368,1062,1686,448,3,55,153,187,2,31,955,123,397,563,35,333,37,1025,193,1493,150,298,NA,3,3,52,19,134,13,174,NA,2,6,25,73,882,1,122,23,374,98,465,314,1,NA,53,689,3,1,369,1338,23,1,324,256,NA,NA,192,3,NA,NA,NA,38,NA,NA,17,120,NA,NA,33,143,NA,NA,44,1,NA,NA,1,20,NA,NA,11,541,3,9,402,62,1,1,59,332,NA,3,62,374,NA,1,188,29,285,NA,1,NA,NA,6,47,16,673,NA,3,NA,1,21,348,135,1203,3,20,NA,1,55,269,79,177,NA,NA,NA,NA,71,121,NA,3,NA,NA,NA,NA,NA,NA,2,36,NA,NA,NA,NA,1,16,15,105,NA,NA,NA,NA,4,29,9,134,NA,NA,NA,NA,4,40,NA,1,NA,NA,NA,NA,NA,1,1,19,NA,NA,NA,NA,5,6,32,509,NA,3,1,8,40,362,NA,62,NA,1,NA,1,1,58,20,312,NA,NA,NA,3,3,59,76,298,NA,NA,NA,1,22,166
1999,Mississippi,5956,322,1058,1673,464,42,55,136,179,6,32,972,144,343,530,27,295,37,1021,183,1490,133,331,1,41,3,52,26,110,16,163,2,4,6,26,67,905,NA,144,16,327,69,461,250,1,2,69,670,3,5,380,1305,17,NA,351,274,1,NA,189,28,NA,NA,14,37,1,NA,17,102,NA,NA,34,137,NA,NA,42,4,NA,NA,2,25,NA,NA,7,527,2,12,431,79,2,NA,63,280,NA,NA,63,349,NA,NA,181,25,225,NA,1,NA,2,2,67,16,654,NA,3,2,3,19,361,110,1195,1,16,NA,NA,72,279,76,198,NA,1,NA,NA,57,132,NA,28,NA,NA,NA,NA,1,13,2,35,NA,1,NA,NA,1,16,17,85,NA,NA,NA,NA,9,25,10,127,NA,NA,NA,NA,6,36,2,2,NA,NA,NA,NA,NA,2,5,20,NA,NA,NA,NA,1,6,23,504,NA,2,1,11,43,388,NA,79,NA,2,NA,NA,NA,63,10,270,NA,NA,NA,NA,6,57,53,296,NA,NA,NA,NA,16,165
2e3,Mississippi,5901,330,1015,1763,522,75,76,144,184,8,19,727,157,359,522,29,301,33,982,176,1587,176,346,2,73,8,68,19,125,14,170,1,7,3,16,33,694,4,153,11,348,80,442,278,2,NA,50,663,2,1,349,1415,10,1,337,301,10,1,210,49,NA,1,25,58,NA,1,17,117,2,NA,25,135,NA,NA,49,3,NA,NA,5,12,NA,1,6,394,5,5,323,84,NA,2,71,306,1,NA,52,357,NA,NA,165,25,253,NA,2,NA,NA,4,46,13,650,NA,2,1,NA,19,330,113,1302,NA,10,NA,1,63,274,90,211,2,8,NA,1,84,126,2,47,NA,NA,NA,1,NA,25,5,53,NA,NA,NA,1,3,14,11,106,NA,2,NA,NA,8,17,9,126,NA,NA,NA,NA,5,44,NA,3,NA,NA,NA,NA,1,4,1,11,NA,NA,1,NA,1,5,10,384,NA,5,NA,5,23,300,1,83,NA,NA,NA,2,3,68,10,296,NA,1,NA,NA,1,51,61,296,NA,NA,NA,NA,19,146
