state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Washington,2006,4859395,4171816,6395798,3210390,3185408,2459251,2400144,2069892,2101924,84135,42570,41565,59602,29706,29896,54896,26829,28067,458149,242014,216135,354400,192639,161761,319552,171382,148170,204563,97862,106701,144367,66866,77501,133788,60887,72901,586020,276851,309169,360916,164405,196511,343555,153901,189654,198551,101216,97335,105603,55587,50016,99683,52232,47451,4864380,2449877,2414503,3834507,1950048,1884459,3220342,1604661,1615681,80,606,686,NA,NA,NA,224,3207,3431,124,1663,1787,NA,NA,NA,1018,10036,11054
Washington,2005,4676603,4030546,6157786,3095414,3062372,2375133,2301470,2015873,2014673,75235,36145,39090,53558,25513,28045,50109,23816,26293,426975,226440,200535,329818,179001,150817,296694,158578,138116,199505,92398,107107,140547,63926,76621,129890,58475,71415,546209,255418,290791,341678,157159,184519,326775,149491,177284,184694,98488,86206,101746,57233,44513,95543,52857,42686,4725168,2386525,2338643,3709256,1892301,1816955,3131535,1572656,1558879,97,593,690,NA,NA,NA,217,3207,3424,114,1616,1730,NA,NA,NA,987,9960,10947
Washington,2004,4581637,3957796,6071325,3062840,3008485,2336404,2245233,1983637,1974159,69413,37068,32345,49472,27094,22378,44448,23693,20755,398709,218245,180464,317779,178643,139136,288917,161478,127439,194763,96056,98707,134661,67238,67423,124988,61943,63045,523837,247801,276036,320899,148236,172663,308362,141208,167154,196420,93144,103276,101861,46337,55524,93163,42133,51030,4688183,2370526,2317657,3656965,1868856,1788109,3097918,1553182,1544736,68,616,684,NA,NA,NA,221,3159,3380,87,1491,1578,NA,NA,NA,932,9578,10510
Washington,2003,4501566,3882202,5988638,3021529,2967109,2296410,2205156,1944825,1937377,62974,32561,30413,46988,25019,21969,42640,22154,20486,405036,218853,186183,311029,174280,136749,281572,156469,125103,188421,86744,101677,133123,60779,72344,123962,55326,68636,484005,227565,256440,299979,140061,159918,288312,132600,155712,191308,100753,90555,96149,49363,46786,90257,45993,44264,4656894,2355053,2301841,3614298,1846908,1767390,3055459,1532283,1523176,64,553,617,16,412,428,232,3118,3350,95,1572,1667,10,48,58,868,9154,10022
Washington,2002,4426673,3825364,5937852,2985345,2952507,2252514,2174159,1911251,1914113,59680,30627,29053,38252,21713,16539,33189,17619,15570,360610,194784,165826,279617,151030,128587,254218,134279,119939,189570,88652,100918,133772,61947,71825,125131,57246,67885,482631,231151,251480,295082,135747,159335,288038,132394,155644,206520,94607,111913,104987,52995,51992,98770,49857,48913,4638841,2345524,2293317,3574963,1829082,1745881,3026018,1519856,1506162,66,491,557,15,418,433,258,3245,3503,94,1685,1779,9,38,47,812,8926,9738
Washington,2001,4331354,3732001,5852281,2956139,2896142,2213585,2117769,1873388,1858613,53837,26150,27687,38407,20743,17664,35595,18549,17046,349486,183423,166063,267534,145699,121835,242556,129679,112877,170174,79238,90936,118441,54214,64227,109207,49655,59552,451452,224188,227264,274670,130402,144268,261172,122337,138835,220557,115284,105273,116217,65773,50444,109200,63432,45768,4606775,2327856,2278919,3516085,1796754,1719331,2974271,1489736,1484535,54,469,523,13,387,400,228,3022,3250,97,1684,1781,6,29,35,681,8488,9169
Washington,2000,4249005,3667693,5776726,2901145,2875581,2161191,2087814,1836278,1831415,45929,20844,25085,36064,19124,16940,33710,17251,16459,378491,178828,199663,278863,142503,136360,257032,129277,127755,181200,96480,84720,124373,59895,64478,111818,52754,59064,398711,186999,211712,232817,104600,128217,226107,102731,123376,204743,118733,86010,93934,54039,39895,86574,47907,38667,4567652,2299261,2268391,3482954,1781030,1701924,2952452,1486358,1466094,45,443,488,14,371,385,249,3052,3301,87,1737,1824,13,29,42,657,8218,8875
Washington,1999,4183157.1,3606559.8,5683249.8,2854657.8,2828592,2128011.9,2055145.2,1804701.3,1801858.5,49005.3,22635.9,26369.4,37623.9,19886.1,17737.8,35125.2,17997.9,17127.3,361014.6,171942.9,189071.7,265213.2,136098.6,129114.6,244464,123597.3,120866.7,177456.3,93477.9,83978.4,121508.7,58270.2,63238.5,109480.8,51411.6,58069.2,379427.7,177984.9,201442.8,221654.1,99697.8,121956.3,215176.5,97799.7,117376.8,184674.6,107064,77610.6,84724.2,48709.2,36015,78082.2,43181.4,34900.8,4531671.3,2281552.2,2250119.1,3452433,1765350,1687083,2924231.1,1470713.4,1453517.7,53,459,512,16,325,341,252,3035,3287,99,1779,1878,18,69,87,772,9588,10360
Washington,1998,4117309.2,3545426.6,5589773.6,2808170.6,2781603,2094832.8,2022476.4,1773124.6,1772302,52081.6,24427.8,27653.8,39183.8,20648.2,18535.6,36540.4,18744.8,17795.6,343538.2,165057.8,178480.4,251563.4,129694.2,121869.2,231896,117917.6,113978.4,173712.6,90475.8,83236.8,118644.4,56645.4,61999,107143.6,50069.2,57074.4,360144.4,168970.8,191173.6,210491.2,94795.6,115695.6,204246,92868.4,111377.6,164606.2,95395,69211.2,75514.4,43379.4,32135,69590.4,38455.8,31134.6,4495690.6,2263843.4,2231847.2,3421912,1749670,1672242,2896010.2,1455068.8,1440941.4,37,420,457,NA,NA,NA,258,2997,3255,80,1777,1857,16,86,102,692,9314,10006
Washington,1997,4051461.3,3484293.4,5496297.4,2761683.4,2734614,2061653.7,1989807.6,1741547.9,1742745.5,55157.9,26219.7,28938.2,40743.7,21410.3,19333.4,37955.6,19491.7,18463.9,326061.8,158172.7,167889.1,237913.6,123289.8,114623.8,219328,112237.9,107090.1,169968.9,87473.7,82495.2,115780.1,55020.6,60759.5,104806.4,48726.8,56079.6,340861.1,159956.7,180904.4,199328.3,89893.4,109434.9,193315.5,87937.1,105378.4,144537.8,83726,60811.8,66304.6,38049.6,28255,61098.6,33730.2,27368.4,4459709.9,2246134.6,2213575.3,3391391,1733990,1657401,2867789.3,1439424.2,1428365.1,45,382,427,NA,NA,NA,220,2742,2962,83,1775,1858,26,103,129,619,8757,9376
Washington,1996,3985613.4,3423160.2,5402821.2,2715196.2,2687625,2028474.6,1957138.8,1709971.2,1713189,58234.2,28011.6,30222.6,42303.6,22172.4,20131.2,39370.8,20238.6,19132.2,308585.4,151287.6,157297.8,224263.8,116885.4,107378.4,206760,106558.2,100201.8,166225.2,84471.6,81753.6,112915.8,53395.8,59520,102469.2,47384.4,55084.8,321577.8,150942.6,170635.2,188165.4,84991.2,103174.2,182385,83005.8,99379.2,124469.4,72057,52412.4,57094.8,32719.8,24375,52606.8,29004.6,23602.2,4423729.2,2228425.8,2195303.4,3360870,1718310,1642560,2839568.4,1423779.6,1415788.8,52,321,373,8,297,305,225,2694,2919,77,1812,1889,27,66,93,608,8229,8837
Washington,1995,3919765.5,3362027,5309345,2668709,2640636,1995295.5,1924470,1678394.5,1683632.5,61310.5,29803.5,31507,43863.5,22934.5,20929,40786,20985.5,19800.5,291109,144402.5,146706.5,210614,110481,100133,194192,100878.5,93313.5,162481.5,81469.5,81012,110051.5,51771,58280.5,100132,46042,54090,302294.5,141928.5,160366,177002.5,80089,96913.5,171454.5,78074.5,93380,104401,60388,44013,47885,27390,20495,44115,24279,19836,4387748.5,2210717,2177031.5,3330349,1702630,1627719,2811347.5,1408135,1403212.5,43,298,341,10,266,276,203,2500,2703,64,1695,1759,34,52,86,503,7699,8202
Washington,1994,3853917.6,3300893.8,5215868.8,2622221.8,2593647,1962116.4,1891801.2,1646817.8,1654076,64386.8,31595.4,32791.4,45423.4,23696.6,21726.8,42201.2,21732.4,20468.8,273632.6,137517.4,136115.2,196964.2,104076.6,92887.6,181624,95198.8,86425.2,158737.8,78467.4,80270.4,107187.2,50146.2,57041,97794.8,44699.6,53095.2,283011.2,132914.4,150096.8,165839.6,75186.8,90652.8,160524,73143.2,87380.8,84332.6,48719,35613.6,38675.2,22060.2,16615,35623.2,19553.4,16069.8,4351767.8,2193008.2,2158759.6,3299828,1686950,1612878,2783126.6,1392490.4,1390636.2,33,275,308,7,228,235,173,2278,2451,62,1635,1697,39,73,112,446,7281,7727
Washington,1993,3788069.7,3239760.6,5122392.6,2575734.6,2546658,1928937.3,1859132.4,1615241.1,1624519.5,67463.1,33387.3,34075.8,46983.3,24458.7,22524.6,43616.4,22479.3,21137.1,256156.2,130632.3,125523.9,183314.4,97672.2,85642.2,169056,89519.1,79536.9,154994.1,75465.3,79528.8,104322.9,48521.4,55801.5,95457.6,43357.2,52100.4,263727.9,123900.3,139827.6,154676.7,70284.6,84392.1,149593.5,68211.9,81381.6,64264.2,37050,27214.2,29465.4,16730.4,12735,27131.4,14827.8,12303.6,4315787.1,2175299.4,2140487.7,3269307,1671270,1598037,2754905.7,1376845.8,1378059.9,37,296,333,11,187,198,175,2096,2271,57,1610,1667,37,109,146,406,7065,7471
Washington,1992,3722221.8,3178627.4,5028916.4,2529247.4,2499669,1895758.2,1826463.6,1583664.4,1594963,70539.4,35179.2,35360.2,48543.2,25220.8,23322.4,45031.6,23226.2,21805.4,238679.8,123747.2,114932.6,169664.6,91267.8,78396.8,156488,83839.4,72648.6,151250.4,72463.2,78787.2,101458.6,46896.6,54562,93120.4,42014.8,51105.6,244444.6,114886.2,129558.4,143513.8,65382.4,78131.4,138663,63280.6,75382.4,44195.8,25381,18814.8,20255.6,11400.6,8855,18639.6,10102.2,8537.4,4279806.4,2157590.6,2122215.8,3238786,1655590,1583196,2726684.8,1361201.2,1365483.6,33,346,379,7,149,156,169,2036,2205,60,1476,1536,35,243,278,374,6567,6941
Washington,1991,3656373.9,3117494.2,4935440.2,2482760.2,2452680,1862579.1,1793794.8,1552087.7,1565406.5,73615.7,36971.1,36644.6,50103.1,25982.9,24120.2,46446.8,23973.1,22473.7,221203.4,116862.1,104341.3,156014.8,84863.4,71151.4,143920,78159.7,65760.3,147506.7,69461.1,78045.6,98594.3,45271.8,53322.5,90783.2,40672.4,50110.8,225161.3,105872.1,119289.2,132350.9,60480.2,71870.7,127732.5,58349.3,69383.2,24127.4,13712,10415.4,11045.8,6070.8,4975,10147.8,5376.6,4771.2,4243825.7,2139881.8,2103943.9,3208265,1639910,1568355,2698463.9,1345556.6,1352907.3,27,345,372,5,86,91,156,1810,1966,49,1293,1342,38,344,382,313,6032,6345
Washington,1990,3590526,3056361,4841964,2436273,2405691,1829400,1761126,1520511,1535850,76692,38763,37929,51663,26745,24918,47862,24720,23142,203727,109977,93750,142365,78459,63906,131352,72480,58872,143763,66459,77304,95730,43647,52083,88446,39330,49116,205878,96858,109020,121188,55578,65610,116802,53418,63384,4059,2043,2016,1836,741,1095,1656,651,1005,4207845,2122173,2085672,3177744,1624230,1553514,2670243,1329912,1340331,18,287,305,5,68,73,62,1489,1551,41,1028,1069,18,757,775,228,4959,5187
Washington,1989,3530561.4,3009820.9,4771583.6,2401595.7,2369987.9,1799384,1731177.4,1497927.9,1511893,74966.8,37998.7,36968.1,50200.7,26054.5,24146.2,46537.8,24086,22451.8,194152.3,104795.3,89357,135502.5,74709.1,60793.4,125018.8,69054,55964.8,139956.7,64675.1,75281.6,93091,42344.3,50746.7,86101.4,38221,47880.4,197538.2,92974.2,104564,116091.2,53254.2,62837,111841.8,51168.2,60673.6,4191.1,2100.7,2090.4,1944.4,814.9,1129.5,1772.4,729.9,1042.5,4160778.5,2099051.7,2061726.8,3133731.6,1602207,1531524.6,2638548.7,1314668.8,1323879.9,18,232,250,5,61,66,62,1315,1377,13,708,721,18,778,796,228,4211,4439
Washington,1988,3470596.8,2963280.8,4701203.2,2366918.4,2334284.8,1769368,1701228.8,1475344.8,1487936,73241.6,37234.4,36007.2,48738.4,25364,23374.4,45213.6,23452,21761.6,184577.6,99613.6,84964,128640,70959.2,57680.8,118685.6,65628,53057.6,136150.4,62891.2,73259.2,90452,41041.6,49410.4,83756.8,37112,46644.8,189198.4,89090.4,100108,110994.4,50930.4,60064,106881.6,48918.4,57963.2,4323.2,2158.4,2164.8,2052.8,888.8,1164,1888.8,808.8,1080,4113712,2075930.4,2037781.6,3089719.2,1580184,1509535.2,2606854.4,1299425.6,1307428.8,5,206,211,6,67,73,57,1225,1282,9,490,499,13,540,553,168,3529,3697
Washington,1987,3410632.2,2916740.7,4630822.8,2332241.1,2298581.7,1739352,1671280.2,1452761.7,1463979,71516.4,36470.1,35046.3,47276.1,24673.5,22602.6,43889.4,22818,21071.4,175002.9,94431.9,80571,121777.5,67209.3,54568.2,112352.4,62202,50150.4,132344.1,61107.3,71236.8,87813,39738.9,48074.1,81412.2,36003,45409.2,180858.6,85206.6,95652,105897.6,48606.6,57291,101921.4,46668.6,55252.8,4455.3,2216.1,2239.2,2161.2,962.7,1198.5,2005.2,887.7,1117.5,4066645.5,2052809.1,2013836.4,3045706.8,1558161,1487545.8,2575160.1,1284182.4,1290977.7,8,242,250,3,65,68,49,1129,1178,6,426,432,17,479,496,143,3996,4139
Washington,1986,3350667.6,2870200.6,4560442.4,2297563.8,2262878.6,1709336,1641331.6,1430178.6,1440022,69791.2,35705.8,34085.4,45813.8,23983,21830.8,42565.2,22184,20381.2,165428.2,89250.2,76178,114915,63459.4,51455.6,106019.2,58776,47243.2,128537.8,59323.4,69214.4,85174,38436.2,46737.8,79067.6,34894,44173.6,172518.8,81322.8,91196,100800.8,46282.8,54518,96961.2,44418.8,52542.4,4587.4,2273.8,2313.6,2269.6,1036.6,1233,2121.6,966.6,1155,4019579,2029687.8,1989891.2,3001694.4,1536138,1465556.4,2543465.8,1268939.2,1274526.6,16,242,258,1,46,47,59,1182,1241,6,360,366,9,427,436,137,4484,4621
Washington,1985,3290703,2823660.5,4490062,2262886.5,2227175.5,1679320,1611383,1407595.5,1416065,68066,34941.5,33124.5,44351.5,23292.5,21059,41241,21550,19691,155853.5,84068.5,71785,108052.5,59709.5,48343,99686,55350,44336,124731.5,57539.5,67192,82535,37133.5,45401.5,76723,33785,42938,164179,77439,86740,95704,43959,51745,92001,42169,49832,4719.5,2331.5,2388,2378,1110.5,1267.5,2238,1045.5,1192.5,3972512.5,2006566.5,1965946,2957682,1514115,1443567,2511771.5,1253696,1258075.5,7,260,267,3,48,51,55,1218,1273,14,370,384,14,441,455,151,4712,4863
Washington,1984,3230738.4,2777120.4,4419681.6,2228209.2,2191472.4,1649304,1581434.4,1385012.4,1392108,66340.8,34177.2,32163.6,42889.2,22602,20287.2,39916.8,20916,19000.8,146278.8,78886.8,67392,101190,55959.6,45230.4,93352.8,51924,41428.8,120925.2,55755.6,65169.6,79896,35830.8,44065.2,74378.4,32676,41702.4,155839.2,73555.2,82284,90607.2,41635.2,48972,87040.8,39919.2,47121.6,4851.6,2389.2,2462.4,2486.4,1184.4,1302,2354.4,1124.4,1230,3925446,1983445.2,1942000.8,2913669.6,1492092,1421577.6,2480077.2,1238452.8,1241624.4,12,270,282,2,36,38,79,1214,1293,13,359,372,17,456,473,144,4591,4735
Washington,1983,3170773.8,2730580.3,4349301.2,2193531.9,2155769.3,1619288,1551485.8,1362429.3,1368151,64615.6,33412.9,31202.7,41426.9,21911.5,19515.4,38592.6,20282,18310.6,136704.1,73705.1,62999,94327.5,52209.7,42117.8,87019.6,48498,38521.6,117118.9,53971.7,63147.2,77257,34528.1,42728.9,72033.8,31567,40466.8,147499.4,69671.4,77828,85510.4,39311.4,46199,82080.6,37669.4,44411.2,4983.7,2446.9,2536.8,2594.8,1258.3,1336.5,2470.8,1203.3,1267.5,3878379.5,1960323.9,1918055.6,2869657.2,1470069,1399588.2,2448382.9,1223209.6,1225173.3,15,247,262,1,42,43,79,1211,1290,8,328,336,21,449,470,136,4448,4584
Washington,1982,3110809.2,2684040.2,4278920.8,2158854.6,2120066.2,1589272,1521537.2,1339846.2,1344194,62890.4,32648.6,30241.8,39964.6,21221,18743.6,37268.4,19648,17620.4,127129.4,68523.4,58606,87465,48459.8,39005.2,80686.4,45072,35614.4,113312.6,52187.8,61124.8,74618,33225.4,41392.6,69689.2,30458,39231.2,139159.6,65787.6,73372,80413.6,36987.6,43426,77120.4,35419.6,41700.8,5115.8,2504.6,2611.2,2703.2,1332.2,1371,2587.2,1282.2,1305,3831313,1937202.6,1894110.4,2825644.8,1448046,1377598.8,2416688.6,1207966.4,1208722.2,14,223,237,0,38,38,70,1158,1228,4,277,281,18,343,361,154,4304,4458
Washington,1981,3050844.6,2637500.1,4208540.4,2124177.3,2084363.1,1559256,1491588.6,1317263.1,1320237,61165.2,31884.3,29280.9,38502.3,20530.5,17971.8,35944.2,19014,16930.2,117554.7,63341.7,54213,80602.5,44709.9,35892.6,74353.2,41646,32707.2,109506.3,50403.9,59102.4,71979,31922.7,40056.3,67344.6,29349,37995.6,130819.8,61903.8,68916,75316.8,34663.8,40653,72160.2,33169.8,38990.4,5247.9,2562.3,2685.6,2811.6,1406.1,1405.5,2703.6,1361.1,1342.5,3784246.5,1914081.3,1870165.2,2781632.4,1426023,1355609.4,2384994.3,1192723.2,1192271.1,14,197,211,0,38,38,64,1042,1106,7,214,221,11,243,254,123,3604,3727
Washington,1980,2990880,2590960,4138160,2089500,2048660,1529240,1461640,1294680,1296280,59440,31120,28320,37040,19840,17200,34620,18380,16240,107980,58160,49820,73740,40960,32780,68020,38220,29800,105700,48620,57080,69340,30620,38720,65e3,28240,36760,122480,58020,64460,70220,32340,37880,67200,30920,36280,5380,2620,2760,2920,1480,1440,2820,1440,1380,3737180,1890960,1846220,2737620,1404e3,1333620,2353300,1177480,1175820,11,160,171,0,40,40,57,845,902,3,188,191,0,2,2,120,3147,3267
Washington,1979,2916282,2526744,4064484,2051270,2013214,1490796,1425486,1262902,1263842,56236,29318,26918,34816,18576,16240,32508,17202,15306,101772,54574,47198,69406,38414,30992,63908,35788,28120,101970,46898,55072,66416,29358,37058,62220,27096,35124,112532,53378,59154,64378,29676,34702,61630,28378,33252,5372,2608,2764,2948,1472,1476,2848,1426,1422,3686602,1864494,1822108,2678318,1373300,1305018,2303630,1153012,1150618,10,167,177,2,39,41,70,848,918,8,192,200,3,16,19,130,3227,3357
Washington,1978,2841684,2462528,3990808,2013040,1977768,1452352,1389332,1231124,1231404,53032,27516,25516,32592,17312,15280,30396,16024,14372,95564,50988,44576,65072,35868,29204,59796,33356,26440,98240,45176,53064,63492,28096,35396,59440,25952,33488,102584,48736,53848,58536,27012,31524,56060,25836,30224,5364,2596,2768,2976,1464,1512,2876,1412,1464,3636024,1838028,1797996,2619016,1342600,1276416,2253960,1128544,1125416,9,171,180,0,21,21,71,843,914,4,171,175,11,64,75,145,3228,3373
