state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Delaware,2016,747851,593084,952065,493471,458594,391639,356212,305466,287618,1,5,6,672,2929,3601,0,0,0,0,0,0,0,0,0,47,225,272,0,0,0,7,50,57,738,3311,4049,0,2,2,0,0,0,2,40,42
Delaware,2015,741578,593841,945934,490694,455240,389245,352333,307006,286835,1,5,6,678,3126,3804,0,0,0,0,0,0,0,0,0,49,228,277,0,0,0,3,59,62,752,3520,4272,0,5,5,0,0,0,4,34,38
Delaware,2014,731376,590993,935614,481081,454533,381457,349919,302595,288398,1,2,3,711,3088,3799,0,0,0,0,0,0,0,0,0,53,195,248,0,0,0,2,65,67,776,3454,4230,1,4,5,0,0,0,1,33,34
Delaware,2013,722020,588191,925749,476664,449085,378164,343856,303535,284656,0,7,7,674,3173,3847,0,0,0,0,0,0,0,0,0,29,189,218,0,0,0,7,64,71,729,3535,4264,1,5,6,0,0,0,6,37,43
Delaware,2012,712118,581471,917092,471181,445911,371043,341075,298441,283030,0,6,6,612,2960,3572,0,0,0,0,0,0,0,0,0,34,212,246,0,0,0,16,63,79,679,3343,4022,0,4,4,0,0,0,5,53,58
Delaware,2011,702607,577593,907135,467671,439464,366298,336309,296956,280637,0,11,11,548,2862,3410,0,0,0,0,0,0,0,0,0,10,25,35,0,0,0,8,44,52,577,3034,3611,0,0,0,0,0,0,0,9,9
Delaware,2010,694074,573567,899769,464042,435727,361964,332110,293402,280165,0,4,4,141,1210,1351,0,0,0,0,0,0,0,0,0,22,101,123,0,0,0,3,53,56,177,1509,1686,0,1,1,0,0,0,2,32,34
Delaware,2009,678296,559747,885122,455854,429268,355415,322881,288568,271179,0,6,6,177,1127,1304,0,0,0,0,0,0,1,9,10,24,153,177,0,0,0,4,37,41,222,1483,1705,0,2,2,0,0,0,5,67,72
Delaware,2008,665733,553726,873092,450434,422658,350048,315685,286521,267205,0,3,3,148,996,1144,0,1,1,0,0,0,NA,NA,NA,37,154,191,NA,NA,NA,12,55,67,243,1378,1621,0,1,1,0,0,0,5,70,75
Delaware,2007,663002,553714,864764,445873,418891,346041,316961,283373,270341,2,5,7,238,1336,1574,0,0,0,0,0,0,0,0,0,28,119,147,0,0,0,1,20,21,298,1614,1912,0,0,0,0,0,0,5,64,69
Delaware,2006,647391,535793,853476,439937,413539,337790,309601,274382,261411,1,6,7,151,1018,1169,0,0,0,0,0,0,0,0,0,14,113,127,0,0,0,2,34,36,185,1293,1478,0,1,1,0,0,0,3,43,46
Delaware,2005,625838,523626,825598,421599,403999,326069,299769,267476,256150,1,4,5,124,1003,1127,0,1,1,0,0,0,0,0,0,28,231,259,0,0,0,0,20,20,166,1417,1583,0,1,1,0,0,0,2,65,67
Delaware,2004,612417,514329,805421,413177,392244,320190,292227,264417,249912,5,33,38,135,840,975,1,4,5,0,0,0,0,0,0,77,484,561,0,0,0,13,103,116,280,1826,2106,4,51,55,0,0,0,6,97,103
Delaware,2003,594441,498017,792494,408205,384289,311297,283144,257136,240881,4,34,38,113,750,863,0,10,10,0,2,2,0,0,0,117,705,822,0,0,0,4,91,95,303,1908,2211,3,39,42,0,0,0,2,66,68
Delaware,2002,593063,499100,782221,403618,378603,311271,281792,257501,241599,9,28,37,164,1148,1312,0,0,0,0,0,0,0,0,0,159,984,1143,0,0,0,36,468,504,515,3640,4155,5,40,45,0,1,1,25,339,364
Delaware,2001,574499,481719,771580,398780,372800,302532,271967,249202,232517,0,0,0,3,30,33,0,0,0,0,0,0,0,0,0,154,1107,1261,0,0,0,35,453,488,320,2049,2369,2,37,39,2,1,3,22,212,234
Delaware,2000,564517,478344,756530,384350,372180,292964,271553,244069,234275,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,144,1131,1275,0,0,0,28,396,424,263,2024,2287,0,27,27,0,1,1,27,252,279
Delaware,1999,558107.1,473202.8,747043.7,380029.3,367014.4,289962.3,268144.8,241613.1,231589.7,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,123,966,1089,0,0,0,29,385,414,276,1936,2212,0,32,32,0,0,0,21,242,263
Delaware,1998,551697.2,468061.6,737557.4,375708.6,361848.8,286960.6,264736.6,239157.2,228904.4,NA,NA,NA,NA,NA,NA,1,25,26,NA,NA,NA,0,0,0,97,605,702,0,0,0,23,405,428,195,1746,1941,1,355,356,0,0,0,18,191,209
Delaware,1997,545287.3,462920.4,728071.1,371387.9,356683.2,283958.9,261328.4,236701.3,226219.1,NA,NA,NA,NA,NA,NA,0,31,31,NA,NA,NA,0,0,0,75,449,524,0,0,0,46,423,469,170,1447,1617,0,33,33,0,0,0,16,243,259
Delaware,1996,538877.4,457779.2,718584.8,367067.2,351517.6,280957.2,257920.2,234245.4,223533.8,NA,NA,NA,NA,NA,NA,1,33,34,NA,NA,NA,0,0,0,69,311,380,0,0,0,36,468,504,153,1223,1376,8,39,47,0,1,1,11,219,230
Delaware,1995,532467.5,452638,709098.5,362746.5,346352,277955.5,254512,231789.5,220848.5,NA,NA,NA,NA,NA,NA,1,38,39,NA,NA,NA,0,0,0,48,227,275,0,0,0,47,457,504,127,1067,1194,6,44,50,0,1,1,10,175,185
Delaware,1994,526057.6,447496.8,699612.2,358425.8,341186.4,274953.8,251103.8,229333.6,218163.2,NA,NA,NA,NA,NA,NA,5,59,64,NA,NA,NA,0,0,0,53,289,342,0,0,0,44,444,488,137,1162,1299,2,60,62,0,1,1,9,136,145
Delaware,1993,519647.7,442355.6,690125.9,354105.1,336020.8,271952.1,247695.6,226877.7,215477.9,NA,NA,NA,NA,NA,NA,10,94,104,NA,NA,NA,0,0,0,51,229,280,0,0,0,39,362,401,141,1110,1251,6,47,53,0,0,0,10,163,173
Delaware,1992,513237.8,437214.4,680639.6,349784.4,330855.2,268950.4,244287.4,224421.8,212792.6,NA,NA,NA,NA,NA,NA,15,168,183,NA,NA,NA,0,0,0,23,155,178,0,0,0,29,302,331,106,982,1088,4,45,49,0,1,1,12,133,145
Delaware,1991,506827.9,432073.2,671153.3,345463.7,325689.6,265948.7,240879.2,221965.9,210107.3,NA,NA,NA,NA,NA,NA,20,148,168,NA,NA,NA,0,0,0,16,108,124,0,0,0,15,357,372,91,926,1017,4,25,29,0,0,0,10,110,120
Delaware,1990,500418,426932,661667,341143,320524,262947,237471,219510,207422,NA,NA,NA,NA,NA,NA,16,152,168,NA,NA,NA,0,0,0,20,132,152,0,0,0,20,450,470,83,1034,1117,0,26,26,0,0,0,6,86,92
Delaware,1989,492824.2,421208.8,654544.3,337732.7,316811.6,259142.3,233681.9,216685,204523.8,NA,NA,NA,NA,NA,NA,17,148,165,NA,NA,NA,0,0,0,8,64,72,0,0,0,29,419,448,93,933,1026,0,7,7,0,1,1,10,126,136
Delaware,1988,485230.4,415485.6,647421.6,334322.4,313099.2,255337.6,229892.8,213860,201625.6,NA,NA,NA,NA,NA,NA,22,228,250,NA,NA,NA,0,0,0,7,62,69,0,0,0,17,337,354,78,915,993,0,0,0,0,0,0,11,100,111
Delaware,1987,477636.6,409762.4,640298.9,330912.1,309386.8,251532.9,226103.7,211035,198727.4,NA,NA,NA,NA,NA,NA,23,201,224,NA,NA,NA,0,0,0,6,50,56,0,0,0,17,278,295,73,801,874,0,0,0,0,1,1,6,98,104
Delaware,1986,470042.8,404039.2,633176.2,327501.8,305674.4,247728.2,222314.6,208210,195829.2,NA,NA,NA,NA,NA,NA,14,164,178,NA,NA,NA,0,0,0,2,53,55,0,0,0,10,282,292,47,717,764,0,0,0,0,0,0,2,60,62
Delaware,1985,462449,398316,626053.5,324091.5,301962,243923.5,218525.5,205385,192931,NA,NA,NA,NA,NA,NA,5,176,181,NA,NA,NA,0,0,0,5,31,36,0,0,0,15,243,258,47,660,707,0,0,0,0,0,0,5,53,58
