state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
South Carolina,2016,3861305,3093306,4961119,2554934,2406185,2017533,1843772,1587865,1505441,0,0,0,133,1058,1191,142,1176,1318,0,9,9,0,0,0,0,12,12,0,2,2,114,1548,1662,634,6084,6718,0,0,0,0,0,0,242,2187,2429
South Carolina,2015,3807727,3072261,4896146,2511586,2384560,1983746,1823981,1575150,1497111,0,0,0,144,1071,1215,157,1394,1551,0,10,10,0,0,0,1,13,14,0,0,0,83,1538,1621,603,6002,6605,0,0,0,0,0,0,215,1897,2112
South Carolina,2014,3751743,3052725,4832482,2479946,2352536,1952338,1799405,1560300,1492425,0,0,0,158,1157,1315,120,1355,1475,1,8,9,0,0,0,0,13,13,0,0,0,80,1425,1505,609,6298,6907,0,0,0,0,0,0,242,2269,2511
South Carolina,2013,3696456,3032381,4774839,2455831,2319008,1925267,1771189,1550074,1482307,0,0,0,122,1232,1354,109,1124,1233,0,7,7,0,0,0,0,19,19,1,0,1,67,1277,1344,542,6181,6723,0,0,0,0,0,0,241,2449,2690
South Carolina,2012,3642927,3012049,4723723,2427435,2296288,1898700,1744227,1542277,1469772,0,0,0,178,1355,1533,111,1278,1389,0,16,16,0,64,64,1,12,13,0,1,1,48,1032,1080,618,6707,7325,0,0,0,0,0,0,278,2869,3147
South Carolina,2011,3598500,2986941,4679230,2406763,2272467,1874186,1724314,1526413,1460528,0,0,0,178,1408,1586,141,1731,1872,0,11,11,0,0,0,0,16,16,1,2,3,58,950,1008,722,7201,7923,0,0,0,0,0,0,337,3e3,3337
South Carolina,2010,3555183,2969516,4636312,2385140,2251172,1850283,1704900,1514446,1455070,0,0,0,161,1564,1725,139,1960,2099,0,13,13,0,0,0,0,16,16,1,2,3,53,885,938,763,7966,8729,0,0,0,0,0,0,403,3398,3801
South Carolina,2009,3482873,2908780,4561242,2344655,2216587,1817926,1664947,1482810,1425970,NA,NA,NA,215,1767,1982,122,1818,1940,2,20,22,0,0,0,0,33,33,0,3,3,63,998,1061,836,8507,9343,NA,NA,NA,0,0,0,428,3720,4148
South Carolina,2008,3416097,2867503,4479800,2300546,2179254,1788356,1627741,1470506,1396997,NA,NA,NA,192,1752,1944,131,1891,2022,0,16,16,0,0,0,1,28,29,0,3,3,50,910,960,835,8687,9522,NA,NA,NA,0,0,0,459,3860,4319
South Carolina,2007,3346810,2815502,4407709,2267145,2140564,1745348,1601462,1434213,1381289,NA,NA,NA,189,1668,1857,199,2003,2202,0,14,14,0,0,0,2,16,18,0,2,2,54,931,985,878,8596,9474,NA,NA,NA,0,0,0,427,3750,4177
