year,state,total_admissions,aggravated_or_simple_assault_total_admissions,burglary_total_admissions,drugs_total_admissions,fraud_total_admissions,motor_vehicle_theft_total_admissions,murder_total_admissions,negligent_manslaughter_total_admissions,other_property_offenses_total_admissions,other_unknown_total_admissions,other_violent_offenses_total_admissions,public_order_total_admissions,rape_or_sexual_assault_total_admissions,robbery_total_admissions,theft_total_admissions,aggravated_or_simple_assault_female_total_admissions,aggravated_or_simple_assault_male_total_admissions,burglary_female_total_admissions,burglary_male_total_admissions,drugs_female_total_admissions,drugs_male_total_admissions,fraud_female_total_admissions,fraud_male_total_admissions,motor_vehicle_theft_female_total_admissions,motor_vehicle_theft_male_total_admissions,murder_female_total_admissions,murder_male_total_admissions,negligent_manslaughter_female_total_admissions,negligent_manslaughter_male_total_admissions,other_property_offenses_female_total_admissions,other_property_offenses_male_total_admissions,other_unknown_female_total_admissions,other_unknown_male_total_admissions,other_violent_offenses_female_total_admissions,other_violent_offenses_male_total_admissions,public_order_female_total_admissions,public_order_male_total_admissions,rape_or_sexual_assault_female_total_admissions,rape_or_sexual_assault_male_total_admissions,robbery_female_total_admissions,robbery_male_total_admissions,theft_female_total_admissions,theft_male_total_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
2010,Montana,1221,159,111,171,94,NA,34,8,37,1,81,276,91,51,107,21,138,7,104,47,124,39,55,NA,NA,4,30,2,6,4,33,NA,1,5,76,24,252,1,90,3,48,12,95,NA,8,151,NA,NA,6,105,NA,NA,14,157,NA,NA,3,91,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,8,NA,NA,1,36,NA,NA,NA,1,NA,NA,3,78,NA,NA,6,270,NA,NA,5,86,NA,NA,4,47,NA,NA,3,104,NA,NA,NA,NA,8,21,130,NA,NA,NA,NA,NA,6,7,98,NA,NA,NA,NA,3,11,44,113,NA,NA,NA,NA,NA,3,39,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,1,4,32,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,4,74,NA,NA,NA,NA,NA,6,24,246,NA,NA,NA,NA,1,4,NA,86,NA,NA,NA,NA,NA,4,3,44,NA,NA,NA,NA,NA,3,12,92,NA,NA
2011,Montana,1237,173,122,198,64,NA,30,6,29,4,96,217,120,48,130,12,161,12,110,47,151,24,40,NA,NA,5,25,1,5,2,27,NA,4,10,86,24,193,NA,120,1,47,18,112,NA,11,162,NA,NA,9,113,NA,NA,4,194,NA,NA,3,61,NA,NA,NA,NA,NA,NA,1,29,NA,NA,NA,6,NA,NA,1,28,NA,NA,NA,4,NA,NA,10,86,NA,NA,6,211,NA,NA,2,118,NA,NA,2,46,NA,NA,2,128,NA,NA,NA,1,10,11,151,NA,NA,NA,NA,NA,9,12,101,NA,NA,NA,NA,1,3,46,148,NA,NA,NA,NA,NA,3,24,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,24,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,1,2,26,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,8,8,78,NA,NA,NA,NA,NA,6,24,187,NA,NA,NA,NA,NA,2,NA,118,NA,NA,NA,NA,NA,2,1,45,NA,NA,NA,NA,NA,2,18,110,NA,NA
2012,Montana,1064,159,100,153,48,NA,12,3,31,3,94,221,104,42,94,20,139,10,90,39,114,15,33,NA,NA,2,10,2,1,NA,31,NA,3,14,80,17,204,2,102,1,41,13,81,NA,NA,159,NA,NA,NA,100,NA,NA,NA,153,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,3,NA,NA,NA,31,NA,NA,NA,3,NA,NA,NA,94,NA,NA,NA,221,NA,NA,NA,104,NA,NA,NA,42,NA,NA,NA,94,NA,NA,NA,NA,NA,20,139,NA,NA,NA,NA,NA,NA,10,90,NA,NA,NA,NA,NA,NA,39,114,NA,NA,NA,NA,NA,NA,15,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,14,80,NA,NA,NA,NA,NA,NA,17,204,NA,NA,NA,NA,NA,NA,2,102,NA,NA,NA,NA,NA,NA,1,41,NA,NA,NA,NA,NA,NA,13,81,NA,NA
2013,Montana,1247,179,123,188,82,NA,32,7,27,1,106,225,118,46,113,15,164,11,112,35,153,31,51,NA,NA,5,27,2,5,NA,27,NA,1,10,96,18,207,1,117,5,41,18,95,NA,NA,179,NA,NA,NA,123,NA,NA,NA,188,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,7,NA,NA,NA,27,NA,NA,NA,1,NA,NA,NA,106,NA,NA,NA,225,NA,NA,NA,118,NA,NA,NA,46,NA,NA,NA,113,NA,NA,NA,NA,NA,15,164,NA,NA,NA,NA,NA,NA,11,112,NA,NA,NA,NA,NA,NA,35,153,NA,NA,NA,NA,NA,NA,31,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,27,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,10,96,NA,NA,NA,NA,NA,NA,18,207,NA,NA,NA,NA,NA,NA,1,117,NA,NA,NA,NA,NA,NA,5,41,NA,NA,NA,NA,NA,NA,18,95,NA,NA
2014,Montana,1223,165,111,204,67,NA,23,8,39,16,92,224,124,48,102,10,155,11,100,54,150,23,44,NA,NA,1,22,NA,8,3,36,1,15,18,74,27,197,2,122,5,43,14,88,NA,NA,165,NA,NA,NA,111,NA,NA,NA,204,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,8,NA,NA,NA,39,NA,NA,NA,16,NA,NA,NA,92,NA,NA,NA,224,NA,NA,NA,124,NA,NA,NA,48,NA,NA,NA,102,NA,NA,NA,NA,NA,10,155,NA,NA,NA,NA,NA,NA,11,100,NA,NA,NA,NA,NA,NA,54,150,NA,NA,NA,NA,NA,NA,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,3,36,NA,NA,NA,NA,NA,NA,1,15,NA,NA,NA,NA,NA,NA,18,74,NA,NA,NA,NA,NA,NA,27,197,NA,NA,NA,NA,NA,NA,2,122,NA,NA,NA,NA,NA,NA,5,43,NA,NA,NA,NA,NA,NA,14,88,NA,NA
2015,Montana,1121,148,86,207,40,NA,43,2,23,NA,103,215,135,52,67,11,137,6,80,59,148,16,24,NA,NA,4,39,NA,2,3,20,NA,NA,17,86,21,194,2,133,5,47,7,60,NA,NA,148,NA,NA,NA,86,NA,NA,NA,207,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,2,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,215,NA,NA,NA,135,NA,NA,NA,52,NA,NA,NA,67,NA,NA,NA,NA,NA,11,137,NA,NA,NA,NA,NA,NA,6,80,NA,NA,NA,NA,NA,NA,59,148,NA,NA,NA,NA,NA,NA,16,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,39,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,86,NA,NA,NA,NA,NA,NA,21,194,NA,NA,NA,NA,NA,NA,2,133,NA,NA,NA,NA,NA,NA,5,47,NA,NA,NA,NA,NA,NA,7,60,NA,NA
2016,Montana,1191,148,109,245,39,NA,36,5,31,NA,100,220,125,54,79,11,137,15,94,59,186,17,22,NA,NA,4,32,1,4,1,30,NA,NA,8,92,27,193,3,122,1,53,11,68,NA,NA,148,NA,NA,NA,109,NA,NA,NA,245,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,5,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,220,NA,NA,NA,125,NA,NA,NA,54,NA,NA,NA,79,NA,NA,NA,NA,NA,11,137,NA,NA,NA,NA,NA,NA,15,94,NA,NA,NA,NA,NA,NA,59,186,NA,NA,NA,NA,NA,NA,17,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,32,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,92,NA,NA,NA,NA,NA,NA,27,193,NA,NA,NA,NA,NA,NA,3,122,NA,NA,NA,NA,NA,NA,1,53,NA,NA,NA,NA,NA,NA,11,68,NA,NA
1991,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
