year,state,total_admissions,aggravated_or_simple_assault_total_admissions,burglary_total_admissions,drugs_total_admissions,fraud_total_admissions,motor_vehicle_theft_total_admissions,murder_total_admissions,negligent_manslaughter_total_admissions,other_property_offenses_total_admissions,other_unknown_total_admissions,other_violent_offenses_total_admissions,public_order_total_admissions,rape_or_sexual_assault_total_admissions,robbery_total_admissions,theft_total_admissions,aggravated_or_simple_assault_female_total_admissions,aggravated_or_simple_assault_male_total_admissions,burglary_female_total_admissions,burglary_male_total_admissions,drugs_female_total_admissions,drugs_male_total_admissions,fraud_female_total_admissions,fraud_male_total_admissions,motor_vehicle_theft_female_total_admissions,motor_vehicle_theft_male_total_admissions,murder_female_total_admissions,murder_male_total_admissions,negligent_manslaughter_female_total_admissions,negligent_manslaughter_male_total_admissions,other_property_offenses_female_total_admissions,other_property_offenses_male_total_admissions,other_unknown_female_total_admissions,other_unknown_male_total_admissions,other_violent_offenses_female_total_admissions,other_violent_offenses_male_total_admissions,public_order_female_total_admissions,public_order_male_total_admissions,rape_or_sexual_assault_female_total_admissions,rape_or_sexual_assault_male_total_admissions,robbery_female_total_admissions,robbery_male_total_admissions,theft_female_total_admissions,theft_male_total_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
2011,Kansas,4852,550,666,1335,275,NA,116,33,50,8,196,461,464,368,330,37,513,38,628,238,1097,90,185,NA,NA,13,103,7,26,5,45,1,7,17,179,39,422,7,457,31,337,66,264,189,56,25,280,177,47,17,425,415,121,39,760,71,28,4,172,NA,NA,NA,NA,34,18,3,61,6,3,2,22,10,1,1,38,2,3,2,1,57,44,3,92,137,46,19,259,94,66,15,289,178,39,11,140,111,26,5,188,19,170,2,54,3,22,13,267,8,169,5,42,2,15,23,402,42,373,24,97,12,27,160,600,24,47,4,24,2,2,60,112,NA,NA,NA,NA,NA,NA,NA,NA,3,31,1,17,1,2,8,53,2,4,NA,3,NA,2,5,17,2,8,NA,1,NA,1,3,35,NA,2,NA,3,1,1,NA,1,2,55,6,38,NA,3,9,83,12,125,2,44,3,16,22,237,2,92,NA,66,1,14,4,285,16,162,2,37,1,10,12,128,23,88,6,20,1,4,36,152
2012,Kansas,4951,584,648,1261,313,NA,107,28,47,53,183,555,432,287,453,52,532,51,597,200,1061,116,197,NA,NA,17,90,4,24,3,44,6,47,14,169,32,523,10,422,20,267,77,376,211,71,10,292,168,40,15,425,362,108,34,757,67,28,6,212,NA,NA,NA,NA,50,13,4,40,6,3,1,18,7,3,1,36,9,3,1,40,52,21,6,104,153,59,19,324,65,56,12,299,146,21,6,114,125,33,6,289,21,190,2,69,1,9,28,264,11,157,1,39,NA,15,39,386,30,332,13,95,7,27,150,607,24,43,8,20,5,1,79,133,NA,NA,NA,NA,NA,NA,NA,NA,4,46,1,12,1,3,11,29,3,3,NA,3,NA,1,1,17,NA,7,NA,3,NA,1,3,33,NA,9,NA,3,NA,1,6,34,4,48,3,18,NA,6,7,97,5,148,4,55,1,18,22,302,1,64,1,55,1,11,7,292,7,139,2,19,1,5,10,104,28,97,9,24,NA,6,40,249
2013,Kansas,4950,531,686,1265,259,NA,103,32,48,55,198,578,449,282,464,31,500,62,624,210,1055,96,163,NA,NA,9,94,4,28,5,43,7,48,20,178,44,534,11,438,21,261,98,366,163,56,18,294,171,37,15,463,336,110,27,792,49,21,4,185,NA,NA,NA,NA,34,10,6,53,8,2,2,20,14,2,1,31,15,8,NA,32,56,24,9,109,181,53,19,325,67,66,12,304,145,24,2,111,129,22,12,301,9,154,2,54,2,16,18,276,7,164,4,33,1,14,50,413,29,307,22,88,4,23,155,637,15,34,5,16,2,2,74,111,NA,NA,NA,NA,NA,NA,NA,NA,2,32,NA,10,NA,6,7,46,NA,8,1,1,NA,2,3,17,2,12,NA,2,NA,1,3,28,1,14,1,7,NA,NA,5,27,4,52,3,21,NA,9,13,96,6,175,6,47,2,17,30,295,NA,67,1,65,1,11,9,295,6,139,1,23,NA,2,14,97,21,108,12,10,NA,12,65,236
2014,Kansas,5349,572,667,1548,305,NA,119,28,45,67,201,657,412,228,500,51,521,49,618,333,1215,114,191,NA,NA,19,100,2,26,1,44,3,64,24,177,60,597,10,402,25,203,109,391,188,71,17,296,163,37,16,451,348,121,41,1038,67,26,9,203,NA,NA,NA,NA,39,10,12,58,3,3,NA,22,6,5,1,33,19,9,2,37,50,17,7,127,182,48,19,408,74,63,12,263,110,28,7,83,123,28,10,339,13,175,8,63,3,14,27,269,7,156,5,32,1,15,36,415,32,316,29,92,9,32,263,775,24,43,11,15,4,5,75,128,NA,NA,NA,NA,NA,NA,NA,NA,3,36,NA,10,3,9,13,45,NA,3,NA,3,NA,NA,2,20,NA,6,NA,5,NA,1,1,32,1,18,NA,9,NA,2,2,35,4,46,3,14,NA,7,17,110,7,175,3,45,5,14,45,363,2,72,1,62,1,11,6,257,6,104,2,26,1,6,16,67,32,91,8,20,2,8,67,272
2015,Kansas,5558,557,663,1613,291,NA,120,28,51,105,218,625,407,272,608,35,522,79,584,313,1300,108,183,NA,NA,10,110,2,26,5,46,15,90,24,194,51,574,9,398,25,247,137,471,174,80,20,283,148,65,24,426,319,169,44,1081,57,16,11,207,NA,NA,NA,NA,44,17,6,53,7,3,3,15,10,3,1,37,25,12,7,61,48,28,7,135,164,75,18,368,59,71,15,262,136,30,3,103,146,45,16,401,6,168,5,75,2,18,22,261,8,140,3,62,3,21,65,361,28,291,17,152,13,31,255,826,14,43,5,11,7,4,82,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,3,14,1,5,6,47,1,6,NA,3,NA,3,1,14,1,9,NA,3,NA,1,4,33,4,21,1,11,2,5,8,53,1,47,1,27,NA,7,22,113,6,158,8,67,NA,18,37,331,1,58,1,70,NA,15,7,255,10,126,3,27,NA,3,12,91,36,110,12,33,4,12,85,316
2016,Kansas,6104,663,637,1811,292,NA,141,24,64,237,240,686,401,279,629,49,614,73,564,386,1425,109,183,NA,NA,19,122,5,19,5,59,53,184,17,223,68,618,12,389,21,258,151,478,183,99,33,348,168,70,19,380,310,221,45,1235,62,21,8,201,NA,NA,NA,NA,63,23,6,49,6,4,2,12,12,7,5,40,33,24,10,170,68,29,5,138,172,88,22,404,58,38,13,292,139,36,9,95,157,50,6,416,16,167,6,93,3,30,24,324,13,155,7,63,2,17,51,329,26,284,31,190,10,35,319,916,21,41,7,14,4,4,77,124,NA,NA,NA,NA,NA,NA,NA,NA,4,59,4,19,1,5,10,39,1,5,NA,4,NA,2,4,8,1,11,1,6,NA,5,3,37,3,30,3,21,2,8,45,125,3,65,4,25,NA,5,10,128,6,166,4,84,5,17,53,351,3,55,NA,38,NA,13,9,283,8,131,2,34,NA,9,11,84,31,126,12,38,2,4,106,310
1991,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
