state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
West Virginia,2006,1428728,1164212,1818470,927833,890637,737806,690922,584605,579607,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,13,13,0,0,0,0,0,0,0,13,13
West Virginia,2005,1396212,1146453,1781817,906603,875214,721008,675204,578620,567833,NA,NA,NA,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,9,9,0,0,0,0,0,0,0,10,10
West Virginia,2004,1387973,1140089,1771784,907959,863825,723574,664399,580722,559367,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,1,1,0,10,10,0,0,0,0,1,1,0,13,13
West Virginia,2003,1378583,1131390,1767580,906693,860887,720228,658355,576390,555e3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,13,14,0,0,0,0,1,1,1,14,15
West Virginia,2002,1373614,1126911,1761291,910684,850607,716730,656884,571859,555052,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8
West Virginia,2001,1361659,1115905,1758405,904323,854082,711497,650162,566993,548912,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,17,17,0,0,0,0,1,1,0,18,18
West Virginia,2000,1376793,1115609,1770413,905382,865031,706516,670277,562725,552884,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,13,15,0,0,0,0,1,1,2,14,16
West Virginia,1999,1373385.7,1113313.4,1771971.6,907676.7,864294.9,707388,665997.7,562733.6,550579.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,7,7,0,0,0,0,0,0,0,7,7
West Virginia,1998,1369978.4,1111017.8,1773530.2,909971.4,863558.8,708260,661718.4,562742.2,548275.6,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1997,1366571.1,1108722.2,1775088.8,912266.1,862822.7,709132,657439.1,562750.8,545971.4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,9,9,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1996,1363163.8,1106426.6,1776647.4,914560.8,862086.6,710004,653159.8,562759.4,543667.2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,6,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1995,1359756.5,1104131,1778206,916855.5,861350.5,710876,648880.5,562768,541363,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,6,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1994,1356349.2,1101835.4,1779764.6,919150.2,860614.4,711748,644601.2,562776.6,539058.8,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,6,7,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1993,1352941.9,1099539.8,1781323.2,921444.9,859878.3,712620,640321.9,562785.2,536754.6,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1992,1349534.6,1097244.2,1782881.8,923739.6,859142.2,713492,636042.6,562793.8,534450.4,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,8,8,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1991,1346127.3,1094948.6,1784440.4,926034.3,858406.1,714364,631763.3,562802.4,532146.2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1990,1342720,1092653,1785999,928329,857670,715236,627484,562811,529842,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1989,1347154,1100131.7,1802083.1,935696.1,866387,716904.4,630249.6,566719.9,533411.8,1,3,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1988,1351588,1107610.4,1818167.2,943063.2,875104,718572.8,633015.2,570628.8,536981.6,0,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1987,1356022,1115089.1,1834251.3,950430.3,883821,720241.2,635780.8,574537.7,540551.4,0,3,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1986,1360456,1122567.8,1850335.4,957797.4,892538,721909.6,638546.4,578446.6,544121.2,0,7,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1985,1364890,1130046.5,1866419.5,965164.5,901255,723578,641312,582355.5,547691,0,2,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1984,1369324,1137525.2,1882503.6,972531.6,909972,725246.4,644077.6,586264.4,551260.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1983,1373758,1145003.9,1898587.7,979898.7,918689,726914.8,646843.2,590173.3,554830.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1982,1378192,1152482.6,1914671.8,987265.8,927406,728583.2,649608.8,594082.2,558400.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1981,1382626,1159961.3,1930755.9,994632.9,936123,730251.6,652374.4,597991.1,561970.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1980,1387060,1167440,1946840,1002e3,944840,731920,655140,601900,565540,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA
West Virginia,1979,1363974,1148846,1927496,992410,935086,719908,644066,593150,555696,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,1,1,NA,NA,NA
West Virginia,1978,1340888,1130252,1908152,982820,925332,707896,632992,584400,545852,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA
