state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Wyoming,1988,318730.4,276673.6,457023.2,228172.8,228850.4,160162.4,158568,136008,140665.6,NA,NA,NA,NA,NA,NA,21,286,307,0,0,0,0,0,0,0,0,0,0,9,9,0,20,20,0,0,0,35,332,367,14,7,21
Wyoming,1987,319401.6,278546.9,458940.3,228476.2,230464.1,159999.6,159402,136544.5,142002.4,NA,NA,NA,NA,NA,NA,24,284,308,0,0,0,0,0,0,0,0,0,0,8,8,0,5,5,0,3,3,24,320,344,0,8,8
Wyoming,1986,320072.8,280420.2,460857.4,228779.6,232077.8,159836.8,160236,137081,143339.2,NA,NA,NA,NA,NA,NA,30,286,316,0,0,0,0,0,0,0,0,0,0,2,2,1,27,28,0,1,1,31,317,348,NA,NA,NA
Wyoming,1985,320744,282293.5,462774.5,229083,233691.5,159674,161070,137617.5,144676,NA,NA,NA,NA,NA,NA,27,328,355,0,0,0,0,0,0,0,0,0,0,8,8,1,23,24,0,1,1,28,373,401,NA,NA,NA
Wyoming,1984,321415.2,284166.8,464691.6,229386.4,235305.2,159511.2,161904,138154,146012.8,NA,NA,NA,NA,NA,NA,20,286,306,0,0,0,0,0,0,0,0,0,0,12,12,3,11,14,2,1,3,25,315,340,NA,NA,NA
Wyoming,1983,322086.4,286040.1,466608.7,229689.8,236918.9,159348.4,162738,138690.5,147349.6,NA,NA,NA,NA,NA,NA,25,305,330,0,0,0,0,0,0,0,0,0,0,6,6,0,13,13,0,0,0,25,336,361,NA,NA,NA
Wyoming,1982,322757.6,287913.4,468525.8,229993.2,238532.6,159185.6,163572,139227,148686.4,NA,NA,NA,NA,NA,NA,18,335,353,0,0,0,0,0,0,0,0,0,0,3,3,1,13,14,0,0,0,19,360,379,0,0,0
Wyoming,1981,323428.8,289786.7,470442.9,230296.6,240146.3,159022.8,164406,139763.5,150023.2,NA,NA,NA,NA,NA,NA,10,286,296,0,0,0,0,0,0,0,0,0,0,6,6,0,8,8,0,1,1,10,316,326,0,0,0
Wyoming,1980,324100,291660,472360,230600,241760,158860,165240,140300,151360,NA,NA,NA,NA,NA,NA,19,210,229,0,0,0,0,0,0,0,0,0,0,9,9,0,5,5,0,4,4,19,239,258,0,0,0
Wyoming,1979,312830,280644,458324,224420,233904,153684,159146,135340,145304,NA,NA,NA,NA,NA,NA,27,229,256,0,0,0,0,0,0,0,0,0,0,4,4,0,6,6,0,1,1,17,247,264,0,0,0
Wyoming,1978,301560,269628,444288,218240,226048,148508,153052,130380,139248,0,0,0,0,3,3,13,198,211,1,0,1,0,0,0,0,0,0,0,3,3,2,8,10,0,0,0,16,216,232,0,4,4
