state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
California,2016,30161367,25208518,39250017,19752605,19497412,15316063,14845304,12543904,12664614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,15849,17063,2329,32199,34528,1081,15806,16887,2,6,8,2,42,44
California,2015,30036576,25242668,39144818,19718423,19426395,15252323,14784253,12565280,12677388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2935,38322,41257,NA,NA,NA,NA,NA,NA,NA,NA,NA
California,2014,29657288,25051350,38802500,19544750,19257750,15066286,14591002,12484967,12566383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2637,35922,38559,NA,NA,NA,NA,NA,NA,NA,NA,NA
California,2013,29166485,24748650,38332521,19273782,19058739,14802893,14363592,12315189,12433461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,33996,36353,0,0,0,0,0,0,0,0,0
California,2012,28811886,24580453,38041430,19130566,18910864,14618952,14192934,12231612,12348841,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,1064,16692,17756,4216,43489,47705,175,56,231,0,0,0,2974,26511,29485
California,2011,28428497,24342806,37691912,18938705,18753207,14423636,14004861,12112730,12230076,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,7927,87614,95541,9475,100110,109585,9,97,106,0,0,0,1533,12143,13676
California,2010,28045434,24084544,37349363,18782439,18566924,14238965,13806469,11987395,12097149,0,0,0,0,0,0,0,0,0,1,15,16,0,0,0,0,0,0,0,0,0,11350,108591,119941,11458,110530,121988,3,51,54,0,0,0,101,1627,1728
California,2009,27529898,23675378,36961664,18440773,18520891,13855146,13674752,11638857,12036521,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,29,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,12805,114036,126841,12937,119795,132732,4,3822,3826,NA,NA,NA,114,1682,1796
California,2008,27407685,23581891,36756666,18373167,18383499,13811667,13596018,11614904,11966987,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,33,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,13233,121741,134974,13356,123704,137060,8,86,94,NA,NA,NA,102,1657,1759
California,2007,27145831,23428281,36553215,18272008,18281207,13680468,13465363,11535522,11892759,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,23,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,13449,120327,133776,13608,122480,136088,6,129,135,NA,NA,NA,133,1792,1925
California,2006,26913190,23266323,36457549,18235868,18221681,13565186,13348004,11462253,11804070,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,12865,114952,127817,13030,117216,130246,10,142,152,NA,NA,NA,139,1855,1994
California,2005,25665530,22202559,35340566,17798914,17541652,13076050,12589480,11101730,11100829,0,0,0,0,0,0,0,0,0,9,30,39,NA,NA,NA,NA,NA,NA,0,0,0,11836,107649,119485,12016,109940,121956,7,180,187,0,0,0,160,1870,2030
California,2004,25494686,22071260,35057375,17687829,17369546,13016395,12478291,11041125,11030135,0,0,0,0,0,0,0,0,0,13,109,122,0,0,0,0,0,0,0,0,0,10748,104112,114860,10971,107112,118083,14,185,199,0,0,0,186,2519,2705
California,2003,25298742,21939768,34644509,17472389,17172120,12908627,12390115,10982624,10957144,0,0,0,0,0,0,0,0,0,20,215,235,0,0,0,0,0,0,0,0,0,10068,102377,112445,10325,108765,119090,13,196,209,0,0,0,220,2890,3110
California,2002,24903151,21595083,34325414,17368754,16956660,12743589,12159562,10851630,10743453,0,0,0,0,0,0,0,0,0,11,219,230,0,0,0,0,0,0,0,0,0,10494,103717,114211,10914,109214,120128,24,191,215,0,0,0,210,3234,3444
California,2001,24050763,20781306,33713792,17050634,16663158,12311489,11739274,10440547,10340759,0,0,0,0,0,0,0,0,0,12,202,214,0,0,0,0,0,0,0,0,0,12082,110805,122887,12672,117736,130408,6,206,212,0,0,0,254,3268,3522
California,2000,23923698,20727821,33087051,16699671,16387380,12243261,11680437,10396081,10331740,0,0,0,0,0,0,0,0,0,12,285,297,0,0,0,0,0,0,0,0,0,12262,110131,122393,12835,117436,130271,23,330,353,0,0,0,219,2926,3145
California,1999,23730164.9,20564152.8,32749918.6,16516501.7,16233416.9,12128977.7,11601187.2,10295615.4,10268537.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,367,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,12488,110071,122559,13071,117109,130180,19,246,265,NA,NA,NA,187,2766,2953
