state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
North Carolina,2006,6698837,5694588,8856505,4512790,4343715,3470416,3228421,2870376,2824212,0,0,0,0,0,0,14,720,734,3,47,50,0,0,0,0,0,0,0,0,0,133,2298,2431,828,9200,10028,0,2,2,0,2,2,675,6032,6707
North Carolina,2005,6263828,5344228,8397785,4290893,4106892,3261122,3002706,2725328,2618900,0,0,0,0,0,0,31,963,994,5,46,51,5,28,33,0,0,0,0,0,0,145,2032,2177,823,8987,9810,0,9,9,0,1,1,634,5838,6472
North Carolina,2004,6161972,5261402,8270028,4251129,4018899,3212267,2949705,2688647,2572755,NA,NA,NA,0,0,0,37,1136,1173,2,47,49,NA,NA,NA,5,45,50,NA,NA,NA,117,1810,1927,679,8692,9371,2,5,7,0,0,0,514,5558,6072
North Carolina,2003,6072671,5189510,8146508,4181218,3965290,3156962,2915709,2632728,2556782,0,0,0,0,0,0,17,850,867,0,9,9,0,0,0,7,37,44,0,0,0,110,1979,2089,655,8479,9134,0,0,0,0,0,0,516,5522,6038
North Carolina,2002,6002367,5134862,8063874,4128724,3935150,3121325,2881042,2607656,2527206,0,0,0,0,0,0,0,0,0,4,91,95,0,0,0,0,0,0,0,0,0,171,3109,3280,634,8396,9030,0,0,0,1,4,5,451,5091,5542
North Carolina,2001,5875491,5023771,7932350,4071390,3860960,3059353,2816138,2550425,2473346,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,91,95,NA,NA,NA,NA,NA,NA,0,0,0,171,3109,3280,634,8396,9030,NA,NA,NA,1,4,5,451,5091,5542
North Carolina,2000,5803749,4958444,7792140,3986845,3805295,3025681,2778068,2514502,2443942,NA,NA,NA,0,0,0,245,3790,4035,NA,NA,NA,0,0,0,5,28,33,NA,NA,NA,0,0,0,708,8979,9687,NA,NA,NA,0,1,1,455,5099,5554
North Carolina,1999,5724399,4889409.6,7674145.8,3929027.1,3745118.7,2985627.6,2738771.4,2479780.5,2409629.1,NA,NA,NA,0,0,0,378,4918,5296,0,101,101,0,0,0,0,0,0,0,0,0,NA,NA,NA,788,10023,10811,0,0,0,0,3,3,407,4908,5315
North Carolina,1998,5645049,4820375.2,7556151.6,3871209.2,3684942.4,2945574.2,2699474.8,2445059,2375316.2,NA,NA,NA,0,0,0,531,6029,6560,NA,NA,NA,0,0,0,0,33,33,0,0,0,NA,NA,NA,922,10804,11726,0,0,0,1,2,3,380,4591,4971
North Carolina,1997,5565699,4751340.8,7438157.4,3813391.3,3624766.1,2905520.8,2660178.2,2410337.5,2341003.3,NA,NA,NA,0,0,0,859,7542,8401,NA,NA,NA,0,0,0,8,27,35,0,0,0,NA,NA,NA,1186,11314,12500,0,0,0,0,0,0,307,3566,3873
North Carolina,1996,5486349,4682306.4,7320163.2,3755573.4,3564589.8,2865467.4,2620881.6,2375616,2306690.4,NA,NA,NA,0,0,0,1195,10093,11288,NA,NA,NA,0,0,0,1,32,33,0,0,0,NA,NA,NA,1417,13105,14522,0,1,1,0,0,0,201,2617,2818
North Carolina,1995,5406999,4613272,7202169,3697755.5,3504413.5,2825414,2581585,2340894.5,2272377.5,NA,NA,NA,0,0,0,1300,11605,12905,NA,NA,NA,0,0,0,9,106,115,0,0,0,NA,NA,NA,1411,13455,14866,0,2,2,0,0,0,93,1480,1573
North Carolina,1994,5327649,4544237.6,7084174.8,3639937.6,3444237.2,2785360.6,2542288.4,2306173,2238064.6,NA,NA,NA,0,7,7,2242,19243,21485,NA,NA,NA,0,0,0,9,37,46,0,0,0,NA,NA,NA,2272,19916,22188,0,0,0,0,0,0,17,372,389
North Carolina,1993,5248299,4475203.2,6966180.6,3582119.7,3384060.9,2745307.2,2502991.8,2271451.5,2203751.7,NA,NA,NA,1,18,19,2170,21390,23560,NA,NA,NA,0,0,0,6,42,48,0,0,0,NA,NA,NA,2197,21978,24175,0,0,0,0,0,0,15,302,317
North Carolina,1992,5168949,4406168.8,6848186.4,3524301.8,3323884.6,2705253.8,2463695.2,2236730,2169438.8,NA,NA,NA,1,25,26,2032,20496,22528,NA,NA,NA,0,0,0,3,40,43,0,0,0,NA,NA,NA,2057,21100,23157,0,0,0,1,8,9,10,303,313
North Carolina,1991,5089599,4337134.4,6730192.2,3466483.9,3263708.3,2665200.4,2424398.6,2202008.5,2135125.9,NA,NA,NA,5,23,28,1771,18704,20475,NA,NA,NA,0,0,0,1,37,38,0,0,0,NA,NA,NA,1801,19387,21188,0,0,0,0,7,7,15,318,333
North Carolina,1990,5010249,4268100,6612198,3408666,3203532,2625147,2385102,2167287,2100813,NA,NA,NA,3,26,29,1342,15041,16383,NA,NA,NA,0,0,0,2,33,35,0,0,0,NA,NA,NA,1385,15868,17253,0,0,0,0,0,0,22,371,393
North Carolina,1989,4931738.1,4208532,6541154.2,3372245.4,3168908.8,2584898.3,2346839.8,2138796.3,2069735.7,NA,NA,NA,1,26,27,1140,13196,14336,NA,NA,NA,0,0,0,1,54,55,0,0,0,NA,NA,NA,1181,14151,15332,0,0,0,0,0,0,23,498,521
North Carolina,1988,4853227.2,4148964,6470110.4,3335824.8,3134285.6,2544649.6,2308577.6,2110305.6,2038658.4,NA,NA,NA,5,38,43,758,10203,10961,NA,NA,NA,0,0,0,4,54,58,0,0,0,NA,NA,NA,833,11635,12468,0,0,0,11,73,84,11,744,755
North Carolina,1987,4774716.3,4089396,6399066.6,3299404.2,3099662.4,2504400.9,2270315.4,2081814.9,2007581.1,NA,NA,NA,1,38,39,634,8389,9023,NA,NA,NA,0,0,0,4,63,67,0,0,0,NA,NA,NA,686,10261,10947,0,3,3,7,125,132,35,1172,1207
North Carolina,1986,4696205.4,4029828,6328022.8,3262983.6,3065039.2,2464152.2,2232053.2,2053324.2,1976503.8,NA,NA,NA,4,43,47,471,6520,6991,NA,NA,NA,0,0,0,5,66,71,0,0,0,NA,NA,NA,550,8724,9274,0,1,1,12,195,207,52,1455,1507
North Carolina,1985,4617694.5,3970260,6256979,3226563,3030416,2423903.5,2193791,2024833.5,1945426.5,NA,NA,NA,0,35,35,204,3030,3234,NA,NA,NA,0,0,0,11,97,108,0,0,0,173,2266,2439,487,7994,8481,0,5,5,20,231,251,71,1913,1984
North Carolina,1984,4539183.6,3910692,6185935.2,3190142.4,2995792.8,2383654.8,2155528.8,1996342.8,1914349.2,NA,NA,NA,NA,NA,NA,159,2738,2897,NA,NA,NA,0,0,0,10,113,123,0,0,0,135,2200,2335,416,7571,7987,0,4,4,28,443,471,74,1705,1779
North Carolina,1983,4460672.7,3851124,6114891.4,3153721.8,2961169.6,2343406.1,2117266.6,1967852.1,1883271.9,NA,NA,NA,NA,NA,NA,290,4086,4376,NA,NA,NA,0,0,0,3,59,62,0,0,0,120,2280,2400,568,9467,10035,0,0,0,27,409,436,113,2192,2305
North Carolina,1982,4382161.8,3791556,6043847.6,3117301.2,2926546.4,2303157.4,2079004.4,1939361.4,1852194.6,NA,NA,NA,0,0,0,411,6322,6733,NA,NA,NA,0,0,0,0,0,0,4,57,61,0,0,0,529,8431,8960,0,0,0,0,0,0,101,1486,1587
North Carolina,1981,4303650.9,3731988,5972803.8,3080880.6,2891923.2,2262908.7,2040742.2,1910870.7,1821117.3,NA,NA,NA,0,0,0,396,6494,6890,NA,NA,NA,0,0,0,0,0,0,11,83,94,0,0,0,491,8513,9004,0,0,0,0,0,0,60,1263,1323
North Carolina,1980,4225140,3672420,5901760,3044460,2857300,2222660,2002480,1882380,1790040,NA,NA,NA,0,0,0,304,5488,5792,NA,NA,NA,0,0,0,0,0,0,8,94,102,0,0,0,375,7115,7490,0,0,0,0,0,0,37,878,915
North Carolina,1979,4132806,3596878,5821134,3000774,2820360,2173154,1959652,1844452,1752426,NA,NA,NA,0,0,0,322,5175,5497,NA,NA,NA,0,0,0,1,12,13,5,90,95,0,0,0,382,7137,7519,0,0,0,0,0,0,29,1052,1081
North Carolina,1978,4040472,3521336,5740508,2957088,2783420,2123648,1916824,1806524,1714812,0,0,0,0,0,0,307,5418,5725,15,827,842,0,0,0,1,70,71,0,0,0,0,0,0,362,7791,8153,0,0,0,0,0,0,37,1456,1493
