year,state,total_prisoners,aggravated_or_simple_assault_total_total_prisoners,burglary_total_total_prisoners,drugs_total_total_prisoners,fraud_total_total_prisoners,motor_vehicle_theft_total_total_prisoners,murder_total_total_prisoners,negligent_manslaughter_total_total_prisoners,other_property_offenses_total_total_prisoners,other_unknown_total_total_prisoners,other_violent_offenses_total_total_prisoners,public_order_total_total_prisoners,rape_or_sexual_assault_total_total_prisoners,robbery_total_total_prisoners,theft_total_total_prisoners,aggravated_or_simple_assault_total_female_prisoners,aggravated_or_simple_assault_total_male_prisoners,burglary_total_female_prisoners,burglary_total_male_prisoners,drugs_total_female_prisoners,drugs_total_male_prisoners,fraud_total_female_prisoners,fraud_total_male_prisoners,motor_vehicle_theft_total_female_prisoners,motor_vehicle_theft_total_male_prisoners,murder_total_female_prisoners,murder_total_male_prisoners,negligent_manslaughter_total_female_prisoners,negligent_manslaughter_total_male_prisoners,other_property_offenses_total_female_prisoners,other_property_offenses_total_male_prisoners,other_unknown_total_female_prisoners,other_unknown_total_male_prisoners,other_violent_offenses_total_female_prisoners,other_violent_offenses_total_male_prisoners,public_order_total_female_prisoners,public_order_total_male_prisoners,rape_or_sexual_assault_total_female_prisoners,rape_or_sexual_assault_total_male_prisoners,robbery_total_female_prisoners,robbery_total_male_prisoners,theft_total_female_prisoners,theft_total_male_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_total_prisoners,burglary_hispanic_total_prisoners,burglary_other_or_unknown_total_prisoners,burglary_white_total_prisoners,drugs_black_total_prisoners,drugs_hispanic_total_prisoners,drugs_other_or_unknown_total_prisoners,drugs_white_total_prisoners,fraud_black_total_prisoners,fraud_hispanic_total_prisoners,fraud_other_or_unknown_total_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_total_prisoners,murder_hispanic_total_prisoners,murder_other_or_unknown_total_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_total_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_total_prisoners,public_order_hispanic_total_prisoners,public_order_other_or_unknown_total_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_total_prisoners,robbery_hispanic_total_prisoners,robbery_other_or_unknown_total_prisoners,robbery_white_total_prisoners,theft_black_total_prisoners,theft_hispanic_total_prisoners,theft_other_or_unknown_total_prisoners,theft_white_total_prisoners,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_white_female_prisoners,theft_white_male_prisoners
2e3,Connecticut,13290,979,740,3420,91,25,947,43,154,1007,433,3047,666,1047,691,61,918,20,720,185,3235,9,82,NA,25,55,892,4,39,16,138,52,955,25,408,277,2770,4,662,37,1010,79,612,438,271,10,260,251,201,3,285,1928,1127,14,351,37,18,1,35,12,8,NA,5,463,228,3,253,4,7,NA,32,53,35,1,65,463,296,7,241,157,84,2,190,1304,701,14,1028,226,154,5,281,542,237,6,262,271,139,2,279,36,402,12,259,NA,10,13,247,7,244,2,199,NA,3,11,274,72,1856,62,1065,3,11,48,303,3,34,NA,18,NA,1,6,29,NA,12,NA,8,NA,NA,NA,5,25,438,10,218,NA,3,20,233,NA,4,1,6,NA,NA,3,29,9,44,2,33,NA,1,5,60,19,444,13,283,NA,7,20,221,10,147,5,79,NA,2,10,180,108,1196,50,651,2,12,117,911,NA,226,1,153,NA,5,3,278,19,523,2,235,NA,6,16,246,36,235,11,128,NA,2,32,247
2001,Connecticut,13572,986,687,3445,85,30,1000,45,162,990,497,3339,643,952,711,60,926,11,676,208,3237,18,67,1,29,55,945,3,42,15,147,55,935,27,470,285,3054,2,641,36,916,76,635,446,260,10,270,236,181,6,264,1935,1110,16,384,43,12,1,29,10,8,NA,12,491,243,4,262,4,8,NA,33,51,37,1,73,473,290,11,216,181,107,4,205,1359,739,13,1228,218,156,4,265,488,231,5,228,264,166,4,277,37,409,11,249,NA,10,12,258,4,232,1,180,NA,6,6,258,90,1845,61,1049,1,15,56,328,11,32,1,11,NA,1,6,23,1,9,NA,8,NA,NA,NA,12,26,465,10,233,1,3,18,244,NA,4,NA,8,NA,NA,3,30,10,41,1,36,NA,1,4,69,21,452,16,274,1,10,17,199,8,173,6,101,NA,4,13,192,100,1259,66,673,NA,13,119,1109,NA,218,NA,156,NA,4,2,263,17,471,3,228,NA,5,16,212,37,227,8,158,NA,4,31,246
2002,Connecticut,14587,1089,743,3656,108,36,1008,45,150,1058,503,3684,675,997,835,88,1001,23,720,203,3453,27,81,1,35,61,947,4,41,10,140,60,998,35,468,379,3305,4,671,30,967,111,724,485,289,12,303,243,191,6,303,1987,1240,12,417,55,16,1,36,18,10,NA,8,486,244,4,274,8,5,NA,32,58,25,1,66,490,292,6,270,192,103,4,204,1434,811,17,1422,218,165,3,289,503,253,4,237,313,169,6,347,46,439,23,266,NA,12,19,284,6,237,2,189,NA,6,15,288,94,1893,53,1187,1,11,55,362,18,37,1,15,NA,1,8,28,NA,18,NA,10,NA,NA,1,7,28,458,10,234,1,3,22,252,NA,8,NA,5,NA,NA,4,28,8,50,1,24,NA,1,1,65,22,468,11,281,NA,6,27,243,12,180,7,96,NA,4,16,188,128,1306,63,748,2,15,186,1236,NA,218,NA,165,NA,3,4,285,15,488,4,249,NA,4,11,226,40,273,10,159,NA,6,61,286
2003,Connecticut,13724,1002,722,3325,95,29,1002,51,120,1022,524,3330,682,1028,792,68,934,28,694,181,3144,19,76,3,26,63,939,4,47,9,111,62,960,25,499,320,3010,4,678,28,1000,101,691,414,293,8,287,228,187,6,301,1803,1159,11,352,51,11,1,32,13,8,NA,8,488,247,4,263,10,4,NA,37,41,23,1,55,478,302,8,234,199,123,5,197,1283,759,20,1268,223,172,4,283,526,271,3,228,290,163,5,334,35,379,18,275,NA,8,15,272,6,222,3,184,NA,6,19,282,71,1732,54,1105,2,9,54,298,8,43,1,10,NA,1,10,22,NA,13,1,7,NA,NA,2,6,29,459,12,235,1,3,21,242,NA,10,NA,4,NA,NA,4,33,5,36,1,22,NA,1,3,52,19,459,10,292,2,6,31,203,8,191,7,116,NA,5,10,187,92,1191,54,705,3,17,171,1097,NA,223,NA,172,NA,4,4,279,14,512,6,265,NA,3,8,220,49,241,7,156,1,4,44,290
2004,Connecticut,13690,1024,706,3143,93,21,1103,56,102,1082,558,3175,767,1154,706,72,952,26,680,183,2960,25,68,3,18,61,1042,7,49,10,92,71,1011,13,545,285,2890,2,765,36,1118,84,622,445,294,12,273,225,190,8,283,1657,1115,8,363,47,11,NA,35,11,5,NA,5,536,260,4,303,11,5,NA,40,32,25,1,44,505,309,6,262,208,137,7,206,1212,748,15,1200,249,204,3,311,576,285,10,283,240,156,3,307,31,414,20,274,1,11,20,253,1,224,5,185,NA,8,20,263,68,1589,57,1058,1,7,57,306,16,31,NA,11,NA,NA,9,26,1,10,1,4,NA,NA,1,4,27,509,14,246,1,3,19,284,1,10,NA,5,NA,NA,6,34,5,27,2,23,NA,1,3,41,24,481,19,290,NA,6,28,234,5,203,3,134,NA,7,5,201,84,1128,56,692,2,13,143,1057,NA,249,NA,204,NA,3,2,309,17,559,3,282,NA,10,16,267,27,213,7,149,2,1,48,259
2005,Connecticut,13619,1048,757,2904,104,20,1117,50,128,1041,571,3255,750,1187,687,75,973,29,728,140,2764,25,79,2,18,61,1056,6,44,11,117,65,976,22,549,282,2973,1,749,37,1150,105,582,471,293,16,268,233,213,10,301,1519,1022,15,348,61,11,1,31,6,7,1,6,533,271,5,308,8,6,1,35,40,32,1,55,477,301,5,258,203,159,5,204,1200,786,11,1258,235,206,5,304,580,294,7,306,260,116,3,308,36,435,18,275,2,14,19,249,8,225,3,210,1,9,17,284,50,1469,50,972,2,13,38,310,17,44,1,10,NA,1,7,24,NA,6,NA,7,NA,1,2,4,23,510,15,256,2,3,21,287,1,7,NA,6,NA,1,5,30,4,36,5,27,NA,1,2,53,22,455,15,286,NA,5,28,230,4,199,4,155,NA,5,14,190,88,1112,60,726,NA,11,134,1124,NA,235,NA,206,NA,5,1,303,17,563,6,288,NA,7,14,292,38,222,12,104,NA,3,55,253
2006,Connecticut,14280,1037,754,3076,99,24,1142,54,117,1112,576,3588,767,1190,744,70,967,24,730,159,2917,28,71,NA,24,64,1078,5,49,10,107,83,1029,17,559,316,3272,3,764,31,1159,106,638,490,297,16,234,243,197,7,307,1654,999,11,412,44,13,3,39,10,10,NA,4,546,280,6,310,9,7,NA,38,36,27,2,52,500,322,10,280,194,166,5,211,1348,864,14,1362,233,212,7,315,592,280,7,311,256,159,4,325,40,450,15,282,3,13,12,222,8,235,3,194,NA,7,13,294,57,1597,57,942,1,10,44,368,12,32,3,10,NA,3,13,26,NA,10,NA,10,NA,NA,NA,4,24,522,15,265,2,4,23,287,NA,9,NA,7,NA,NA,5,33,6,30,2,25,NA,2,2,50,25,475,21,301,2,8,35,245,6,188,1,165,NA,5,10,201,99,1249,58,806,NA,14,159,1203,NA,233,NA,212,NA,7,3,312,14,578,3,277,NA,7,14,297,38,218,11,148,1,3,56,269
2007,Connecticut,14825,1090,830,3174,88,21,1208,56,113,1237,603,3582,799,1263,761,75,1015,30,800,123,3051,31,57,2,19,67,1141,7,49,7,106,85,1152,15,588,308,3274,2,797,34,1229,110,651,522,302,13,253,270,225,4,331,1744,1017,9,404,45,8,2,33,6,12,NA,3,581,297,8,322,7,7,NA,42,33,25,1,54,562,341,8,326,201,169,6,227,1383,823,17,1359,261,218,5,315,636,298,7,322,249,172,4,336,46,476,14,288,2,11,13,240,8,262,5,220,NA,4,17,314,43,1701,40,977,NA,9,40,364,20,25,NA,8,NA,2,11,22,NA,6,NA,12,NA,NA,2,1,23,558,17,280,2,6,25,297,NA,7,NA,7,NA,NA,7,35,2,31,4,21,NA,1,1,53,24,538,21,320,NA,8,40,286,2,199,4,165,NA,6,9,218,102,1281,59,764,NA,17,147,1212,NA,261,NA,218,NA,5,2,313,13,623,4,294,NA,7,17,305,39,210,10,162,NA,4,61,275
2008,Connecticut,14611,1112,804,3030,105,16,1209,51,128,1254,595,3564,808,1207,728,84,1028,21,783,140,2890,24,81,2,14,69,1140,5,46,12,116,92,1162,22,573,267,3297,2,806,36,1171,104,624,503,320,13,276,274,227,6,297,1657,1004,14,355,40,18,1,46,8,4,NA,4,586,297,9,317,7,8,NA,36,32,31,3,62,600,327,13,314,199,156,2,238,1396,829,16,1323,253,240,4,311,590,279,8,330,263,158,1,306,41,462,16,304,1,12,26,250,6,268,4,223,NA,6,11,286,45,1612,45,959,NA,14,50,305,13,27,2,16,NA,1,9,37,NA,8,NA,4,NA,NA,2,2,23,563,19,278,3,6,24,293,NA,7,NA,8,NA,NA,5,31,4,28,3,28,NA,3,5,57,26,574,20,307,1,12,45,269,4,195,4,152,NA,2,14,224,97,1299,31,798,1,15,138,1185,NA,253,1,239,NA,4,1,310,9,581,4,275,2,6,21,309,42,221,10,148,NA,1,52,254
2009,Connecticut,13770,1145,802,2562,81,12,1220,58,114,1143,542,3460,826,1172,633,71,1074,18,784,94,2468,15,66,NA,12,63,1157,9,49,12,102,76,1067,19,523,245,3215,3,823,37,1135,88,545,517,319,12,297,268,226,7,301,1414,830,7,311,38,14,2,27,5,5,NA,2,599,292,8,321,8,6,NA,44,30,27,NA,57,535,296,7,305,170,141,3,228,1287,811,14,1348,251,251,5,319,571,263,7,331,206,124,NA,303,36,481,15,304,NA,12,20,277,7,261,2,224,NA,7,9,292,33,1381,25,805,NA,7,36,275,8,30,2,12,NA,2,5,22,NA,5,NA,5,NA,NA,NA,2,22,577,17,275,3,5,21,300,NA,8,NA,6,NA,NA,9,35,4,26,3,24,NA,NA,5,52,19,516,17,279,1,6,39,266,3,167,3,138,NA,3,13,215,68,1219,34,777,NA,14,143,1205,NA,251,1,250,NA,5,2,317,9,562,6,257,2,5,20,311,28,178,7,117,NA,NA,53,250
