state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Maine,2006,1045344,868110,1321574,675894,645680,540265,505079,437035,431075,8231,4473,3758,6359,3610,2749,6135,3565,2570,13533,8218,5315,9392,6091,3301,8772,5578,3194,13084,5432,7652,7577,3166,4411,7463,3052,4411,14296,8056,6240,9753,4543,5210,9092,4324,4768,18524,6627,11897,12087,4482,7605,10748,3841,6907,1253906,643088,610818,1000176,518373,481803,825900,416675,409225,3,41,44,2,9,11,4,122,126,1,33,34,3,19,22,131,1739,1870
Maine,2005,1015555,843359,1282474,659699,622775,527683,487872,431432,411927,6332,3653,2679,5221,2999,2222,5087,2891,2196,9953,5095,4858,7043,3220,3823,6641,2840,3801,9871,4689,5182,5694,2475,3219,5649,2475,3174,12407,5985,6422,9063,4305,4758,7884,3771,4113,12901,6250,6651,6340,3237,3103,5922,3122,2800,1231010,634027,596983,982194,511447,470747,812176,416333,395843,7,39,46,2,9,11,3,112,115,0,0,0,5,24,29,107,1669,1776
Maine,2004,995714,828660,1278725,656259,622466,518143,477571,423297,405363,4566,2056,2510,3441,1638,1803,3339,1536,1803,9292,5245,4047,7051,4706,2345,6307,4137,2170,7397,3281,4116,4894,1751,3143,4763,1659,3104,11419,6645,4774,6878,3944,2934,6878,3944,2934,19079,9763,9316,10110,5336,4774,9550,5233,4317,1226972,629269,597703,963340,500768,462572,797823,406788,391035,6,32,38,1,6,7,5,111,116,0,0,0,3,30,33,102,1635,1737
Maine,2003,985646,820008,1270602,651560,619042,511934,473712,416838,403170,8285,3399,4886,7126,3e3,4126,6956,3e3,3956,9459,6223,3236,6479,4506,1973,5688,3871,1817,5162,2411,2751,3317,1709,1608,3199,1709,1490,9946,5226,4720,6268,3497,2771,5680,3275,2405,13169,5617,7552,7607,2832,4775,7187,2559,4628,1224581,628684,595897,954849,496390,458459,791298,402424,388874,1,13,14,0,2,2,5,91,96,0,0,0,4,39,43,97,1613,1710
Maine,2002,981538,818457,1259547,648733,610814,513353,468185,418198,400259,5443,3026,2417,4067,2150,1917,3882,2070,1812,10309,6418,3891,6819,4349,2470,6632,4162,2470,5262,2495,2767,3309,1791,1518,3207,1791,1416,8870,6005,2865,5385,3861,1524,4945,3421,1524,14298,7161,7137,8785,4892,3893,8085,4457,3628,1215365,623628,591737,953173,496310,456863,791706,402297,389409,0,15,15,0,6,6,2,62,64,1,9,10,28,273,301,59,1440,1499
Maine,2001,979193,815811,1251745,641534,610211,507634,471559,412931,402880,5362,2232,3130,3738,1692,2046,3617,1661,1956,7344,3442,3902,4694,2292,2402,4315,2044,2271,5034,2176,2858,2538,1056,1482,2284,1028,1256,8976,3601,5375,6177,2973,3204,5569,2804,2765,17215,6701,10514,11637,4898,6739,9430,3565,5865,1207814,623382,584432,950409,494723,455686,790596,401829,388767,0,23,23,0,6,6,3,47,50,1,8,9,14,250,264,41,1306,1347
Maine,2000,919688,754528,1225962,641845,584117,487918,431770,393475,361053,11075,4127,6948,5872,2762,3110,5872,2762,3110,4689,1840,2849,4034,1840,2194,3637,1840,1797,2348,571,1777,1130,0,1130,1130,0,1130,16356,12078,4278,9678,7632,2046,8059,6013,2046,19369,9302,10067,11260,5073,6187,10836,4649,6187,1172125,613927,558198,887714,470611,417103,724994,378211,346783,1,14,15,0,4,4,2,46,48,0,7,7,10,151,161,57,1394,1451
Maine,1999,919453.7,755839.9,1226056.2,640324.2,585732,486841.7,432612,392834.8,363005.1,10652,4027.5,6624.5,5716.2,2683,3033.2,5703.5,2674.7,3028.8,4930.3,2038.6,2891.7,4093.4,1906.5,2186.9,3725.4,1899.8,1825.6,2644.9,737.4,1907.5,1353,117.9,1235.1,1348.1,114.8,1233.3,15493.5,11226.4,4267.1,9159.8,7081.2,2078.6,7692.2,5616.2,2076,17473.7,8398.9,9074.8,10153.7,4582.3,5571.4,9772.1,4200.7,5571.4,1174861.8,613895.4,560966.4,888977.6,470470.8,418506.8,727598.6,378328.6,349270,0,11,11,0,4,4,2,60,62,0,6,6,0,55,55,62,1508,1570
Maine,1998,919219.4,757151.8,1226150.4,638803.4,587347,485765.4,433454,392194.6,364957.2,10229,3928,6301,5560.4,2604,2956.4,5535,2587.4,2947.6,5171.6,2237.2,2934.4,4152.8,1973,2179.8,3813.8,1959.6,1854.2,2941.8,903.8,2038,1576,235.8,1340.2,1566.2,229.6,1336.6,14631,10374.8,4256.2,8641.6,6530.4,2111.2,7325.4,5219.4,2106,15578.4,7495.8,8082.6,9047.4,4091.6,4955.8,8708.2,3752.4,4955.8,1177598.6,613863.8,563734.8,890241.2,470330.6,419910.6,730203.2,378446.2,351757,1,12,13,NA,NA,NA,1,56,57,0,4,4,8,172,180,92,1433,1525
Maine,1997,918985.1,758463.7,1226244.6,637282.6,588962,484689.1,434296,391554.4,366909.3,9806,3828.5,5977.5,5404.6,2525,2879.6,5366.5,2500.1,2866.4,5412.9,2435.8,2977.1,4212.2,2039.5,2172.7,3902.2,2019.4,1882.8,3238.7,1070.2,2168.5,1799,353.7,1445.3,1784.3,344.4,1439.9,13768.5,9523.2,4245.3,8123.4,5979.6,2143.8,6958.6,4822.6,2136,13683.1,6592.7,7090.4,7941.1,3600.9,4340.2,7644.3,3304.1,4340.2,1180335.4,613832.2,566503.2,891504.8,470190.4,421314.4,732807.8,378563.8,354244,1,13,14,NA,NA,NA,2,56,58,0,0,0,2,77,79,57,1412,1469
Maine,1996,918750.8,759775.6,1226338.8,635761.8,590577,483612.8,435138,390914.2,368861.4,9383,3729,5654,5248.8,2446,2802.8,5198,2412.8,2785.2,5654.2,2634.4,3019.8,4271.6,2106,2165.6,3990.6,2079.2,1911.4,3535.6,1236.6,2299,2022,471.6,1550.4,2002.4,459.2,1543.2,12906,8671.6,4234.4,7605.2,5428.8,2176.4,6591.8,4425.8,2166,11787.8,5689.6,6098.2,6834.8,3110.2,3724.6,6580.4,2855.8,3724.6,1183072.2,613800.6,569271.6,892768.4,470050.2,422718.2,735412.4,378681.4,356731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maine,1995,918516.5,761087.5,1226433,634241,592192,482536.5,435980,390274,370813.5,8960,3629.5,5330.5,5093,2367,2726,5029.5,2325.5,2704,5895.5,2833,3062.5,4331,2172.5,2158.5,4079,2139,1940,3832.5,1403,2429.5,2245,589.5,1655.5,2220.5,574,1646.5,12043.5,7820,4223.5,7087,4878,2209,6225,4029,2196,9892.5,4786.5,5106,5728.5,2619.5,3109,5516.5,2407.5,3109,1185809,613769,572040,894032,469910,424122,738017,378799,359218,1,10,11,0,2,2,4,26,30,0,2,2,0,19,19,31,1303,1334
Maine,1994,918282.2,762399.4,1226527.2,632720.2,593807,481460.2,436822,389633.8,372765.6,8537,3530,5007,4937.2,2288,2649.2,4861,2238.2,2622.8,6136.8,3031.6,3105.2,4390.4,2239,2151.4,4167.4,2198.8,1968.6,4129.4,1569.4,2560,2468,707.4,1760.6,2438.6,688.8,1749.8,11181,6968.4,4212.6,6568.8,4327.2,2241.6,5858.2,3632.2,2226,7997.2,3883.4,4113.8,4622.2,2128.8,2493.4,4452.6,1959.2,2493.4,1188545.8,613737.4,574808.4,895295.6,469769.8,425525.8,740621.6,378916.6,361705,1,11,12,0,3,3,4,25,29,0,2,2,0,4,4,43,1383,1426
Maine,1993,918047.9,763711.3,1226621.4,631199.4,595422,480383.9,437664,388993.6,374717.7,8114,3430.5,4683.5,4781.4,2209,2572.4,4692.5,2150.9,2541.6,6378.1,3230.2,3147.9,4449.8,2305.5,2144.3,4255.8,2258.6,1997.2,4426.3,1735.8,2690.5,2691,825.3,1865.7,2656.7,803.6,1853.1,10318.5,6116.8,4201.7,6050.6,3776.4,2274.2,5491.4,3235.4,2256,6101.9,2980.3,3121.6,3515.9,1638.1,1877.8,3388.7,1510.9,1877.8,1191282.6,613705.8,577576.8,896559.2,469629.6,426929.6,743226.2,379034.2,364192,1,10,11,0,3,3,3,34,37,0,2,2,0,4,4,46,1368,1414
Maine,1992,917813.6,765023.2,1226715.6,629678.6,597037,479307.6,438506,388353.4,376669.8,7691,3331,4360,4625.6,2130,2495.6,4524,2063.6,2460.4,6619.4,3428.8,3190.6,4509.2,2372,2137.2,4344.2,2318.4,2025.8,4723.2,1902.2,2821,2914,943.2,1970.8,2874.8,918.4,1956.4,9456,5265.2,4190.8,5532.4,3225.6,2306.8,5124.6,2838.6,2286,4206.6,2077.2,2129.4,2409.6,1147.4,1262.2,2324.8,1062.6,1262.2,1194019.4,613674.2,580345.2,897822.8,469489.4,428333.4,745830.8,379151.8,366679,0,15,15,0,4,4,4,29,33,1,12,13,0,0,0,56,1411,1467
Maine,1991,917579.3,766335.1,1226809.8,628157.8,598652,478231.3,439348,387713.2,378621.9,7268,3231.5,4036.5,4469.8,2051,2418.8,4355.5,1976.3,2379.2,6860.7,3627.4,3233.3,4568.6,2438.5,2130.1,4432.6,2378.2,2054.4,5020.1,2068.6,2951.5,3137,1061.1,2075.9,3092.9,1033.2,2059.7,8593.5,4413.6,4179.9,5014.2,2674.8,2339.4,4757.8,2441.8,2316,2311.3,1174.1,1137.2,1303.3,656.7,646.6,1260.9,614.3,646.6,1196756.2,613642.6,583113.6,899086.4,469349.2,429737.2,748435.4,379269.4,369166,0,16,16,0,4,4,3,34,37,0,16,16,0,0,0,59,1463,1522
Maine,1990,917345,767647,1226904,626637,600267,477155,440190,387073,380574,6845,3132,3713,4314,1972,2342,4187,1889,2298,7102,3826,3276,4628,2505,2123,4521,2438,2083,5317,2235,3082,3360,1179,2181,3311,1148,2163,7731,3562,4169,4496,2124,2372,4391,2045,2346,416,271,145,197,166,31,197,166,31,1199493,613611,585882,900350,469209,431141,751040,379387,371653,0,10,10,0,0,0,1,29,30,0,4,4,0,0,0,45,1440,1485
Maine,1989,905796.5,757956.3,1216673.6,622067.3,594606.3,471805.5,433991,382747.7,375208.6,6562.5,3006.8,3555.7,4152.6,1910.8,2241.8,4024.3,1830.1,2194.2,6663.8,3591.4,3072.4,4353.2,2356.5,1996.7,4236.9,2282.2,1954.7,5125.3,2151.5,2973.8,3260,1141.1,2118.9,3195.9,1103.2,2092.7,7429.9,3439.8,3990.1,4320.4,2049.6,2270.8,4205.9,1964.5,2241.4,396.4,257.9,138.5,189.3,157.4,31.9,189.3,157.4,31.9,1190495.7,609619.9,580875.8,889521,464190.1,425330.9,742104,375410.3,366693.7,0,15,15,0,0,0,1,16,17,0,6,6,0,0,0,45,1378,1423
Maine,1988,894248,748265.6,1206443.2,617497.6,588945.6,466456,427792,378422.4,369843.2,6280,2881.6,3398.4,3991.2,1849.6,2141.6,3861.6,1771.2,2090.4,6225.6,3356.8,2868.8,4078.4,2208,1870.4,3952.8,2126.4,1826.4,4933.6,2068,2865.6,3160,1103.2,2056.8,3080.8,1058.4,2022.4,7128.8,3317.6,3811.2,4144.8,1975.2,2169.6,4020.8,1884,2136.8,376.8,244.8,132,181.6,148.8,32.8,181.6,148.8,32.8,1181498.4,605628.8,575869.6,878692,459171.2,419520.8,733168,371433.6,361734.4,0,5,5,0,0,0,1,15,16,0,0,0,0,0,0,35,1221,1256
Maine,1987,882699.5,738574.9,1196212.8,612927.9,583284.9,461106.5,421593,374097.1,364477.8,5997.5,2756.4,3241.1,3829.8,1788.4,2041.4,3698.9,1712.3,1986.6,5787.4,3122.2,2665.2,3803.6,2059.5,1744.1,3668.7,1970.6,1698.1,4741.9,1984.5,2757.4,3060,1065.3,1994.7,2965.7,1013.6,1952.1,6827.7,3195.4,3632.3,3969.2,1900.8,2068.4,3835.7,1803.5,2032.2,357.2,231.7,125.5,173.9,140.2,33.7,173.9,140.2,33.7,1172501.1,601637.7,570863.4,867863,454152.3,413710.7,724232,367456.9,356775.1,1,19,20,0,3,3,0,15,15,0,3,3,0,0,0,25,1265,1290
Maine,1986,871151,728884.2,1185982.4,608358.2,577624.2,455757,415394,369771.8,359112.4,5715,2631.2,3083.8,3668.4,1727.2,1941.2,3536.2,1653.4,1882.8,5349.2,2887.6,2461.6,3528.8,1911,1617.8,3384.6,1814.8,1569.8,4550.2,1901,2649.2,2960,1027.4,1932.6,2850.6,968.8,1881.8,6526.6,3073.2,3453.4,3793.6,1826.4,1967.2,3650.6,1723,1927.6,337.6,218.6,119,166.2,131.6,34.6,166.2,131.6,34.6,1163503.8,597646.6,565857.2,857034,449133.4,407900.6,715296,363480.2,351815.8,0,8,8,0,0,0,0,11,11,0,2,2,0,0,0,27,1270,1297
Maine,1985,859602.5,719193.5,1175752,603788.5,571963.5,450407.5,409195,365446.5,353747,5432.5,2506,2926.5,3507,1666,1841,3373.5,1594.5,1779,4911,2653,2258,3254,1762.5,1491.5,3100.5,1659,1441.5,4358.5,1817.5,2541,2860,989.5,1870.5,2735.5,924,1811.5,6225.5,2951,3274.5,3618,1752,1866,3465.5,1642.5,1823,318,205.5,112.5,158.5,123,35.5,158.5,123,35.5,1154506.5,593655.5,560851,846205,444114.5,402090.5,706360,359503.5,346856.5,0,18,18,0,0,0,0,15,15,0,2,2,0,0,0,32,1161,1193
Maine,1984,848054,709502.8,1165521.6,599218.8,566302.8,445058,402996,361121.2,348381.6,5150,2380.8,2769.2,3345.6,1604.8,1740.8,3210.8,1535.6,1675.2,4472.8,2418.4,2054.4,2979.2,1614,1365.2,2816.4,1503.2,1313.2,4166.8,1734,2432.8,2760,951.6,1808.4,2620.4,879.2,1741.2,5924.4,2828.8,3095.6,3442.4,1677.6,1764.8,3280.4,1562,1718.4,298.4,192.4,106,150.8,114.4,36.4,150.8,114.4,36.4,1145509.2,589664.4,555844.8,835376,439095.6,396280.4,697424,355526.8,341897.2,0,20,20,0,0,0,0,16,16,0,3,3,0,0,0,27,969,996
Maine,1983,836505.5,699812.1,1155291.2,594649.1,560642.1,439708.5,396797,356795.9,343016.2,4867.5,2255.6,2611.9,3184.2,1543.6,1640.6,3048.1,1476.7,1571.4,4034.6,2183.8,1850.8,2704.4,1465.5,1238.9,2532.3,1347.4,1184.9,3975.1,1650.5,2324.6,2660,913.7,1746.3,2505.3,834.4,1670.9,5623.3,2706.6,2916.7,3266.8,1603.2,1663.6,3095.3,1481.5,1613.8,278.8,179.3,99.5,143.1,105.8,37.3,143.1,105.8,37.3,1136511.9,585673.3,550838.6,824547,434076.7,390470.3,688488,351550.1,336937.9,0,16,16,0,1,1,0,14,14,0,2,2,0,0,0,33,1018,1051
Maine,1982,824957,690121.4,1145060.8,590079.4,554981.4,434359,390598,352470.6,337650.8,4585,2130.4,2454.6,3022.8,1482.4,1540.4,2885.4,1417.8,1467.6,3596.4,1949.2,1647.2,2429.6,1317,1112.6,2248.2,1191.6,1056.6,3783.4,1567,2216.4,2560,875.8,1684.2,2390.2,789.6,1600.6,5322.2,2584.4,2737.8,3091.2,1528.8,1562.4,2910.2,1401,1509.2,259.2,166.2,93,135.4,97.2,38.2,135.4,97.2,38.2,1127514.6,581682.2,545832.4,813718,429057.8,384660.2,679552,347573.4,331978.6,0,12,12,0,0,0,1,16,17,0,1,1,0,0,0,31,939,970
Maine,1981,813408.5,680430.7,1134830.4,585509.7,549320.7,429009.5,384399,348145.3,332285.4,4302.5,2005.2,2297.3,2861.4,1421.2,1440.2,2722.7,1358.9,1363.8,3158.2,1714.6,1443.6,2154.8,1168.5,986.3,1964.1,1035.8,928.3,3591.7,1483.5,2108.2,2460,837.9,1622.1,2275.1,744.8,1530.3,5021.1,2462.2,2558.9,2915.6,1454.4,1461.2,2725.1,1320.5,1404.6,239.6,153.1,86.5,127.7,88.6,39.1,127.7,88.6,39.1,1118517.3,577691.1,540826.2,802889,424038.9,378850.1,670616,343596.7,327019.3,1,10,11,0,0,0,1,14,15,0,0,0,0,0,0,24,942,966
Maine,1980,801860,670740,1124600,580940,543660,423660,378200,343820,326920,4020,1880,2140,2700,1360,1340,2560,1300,1260,2720,1480,1240,1880,1020,860,1680,880,800,3400,1400,2e3,2360,800,1560,2160,700,1460,4720,2340,2380,2740,1380,1360,2540,1240,1300,220,140,80,120,80,40,120,80,40,1109520,573700,535820,792060,419020,373040,661680,339620,322060,1,11,12,0,0,0,0,9,9,0,0,0,0,0,0,20,788,808
Maine,1979,785664,656966,1110860,574396,536464,415054,370610,336938,320028,3768,1762,2006,2540,1264,1276,2404,1200,1204,2528,1362,1166,1752,938,814,1562,812,750,3350,1420,1930,2294,790,1504,2104,690,1414,4348,2136,2212,2516,1262,1254,2336,1136,1200,218,146,72,128,92,36,128,92,36,1096648,567570,529078,776434,410708,365726,648432,333008,315424,1,11,12,0,0,0,0,8,8,0,0,0,0,0,0,17,739,756
Maine,1978,769468,643192,1097120,567852,529268,406448,363020,330056,313136,3516,1644,1872,2380,1168,1212,2248,1100,1148,2336,1244,1092,1624,856,768,1444,744,700,3300,1440,1860,2228,780,1448,2048,680,1368,3976,1932,2044,2292,1144,1148,2132,1032,1100,216,152,64,136,104,32,136,104,32,1083776,561440,522336,760808,402396,358412,635184,326396,308788,1,11,12,0,0,0,0,8,8,0,0,0,0,0,0,15,676,691
