year,state,total_releases,aggravated_or_simple_assault_total_total_releases,burglary_total_total_releases,drugs_total_total_releases,fraud_total_total_releases,motor_vehicle_theft_total_total_releases,murder_total_total_releases,negligent_manslaughter_total_total_releases,other_property_offenses_total_total_releases,other_unknown_total_total_releases,other_violent_offenses_total_total_releases,public_order_total_total_releases,rape_or_sexual_assault_total_total_releases,robbery_total_total_releases,theft_total_total_releases,aggravated_or_simple_assault_total_female_releases,aggravated_or_simple_assault_total_male_releases,burglary_total_female_releases,burglary_total_male_releases,drugs_total_female_releases,drugs_total_male_releases,fraud_total_female_releases,fraud_total_male_releases,motor_vehicle_theft_total_female_releases,motor_vehicle_theft_total_male_releases,murder_total_female_releases,murder_total_male_releases,negligent_manslaughter_total_female_releases,negligent_manslaughter_total_male_releases,other_property_offenses_total_female_releases,other_property_offenses_total_male_releases,other_unknown_total_female_releases,other_unknown_total_male_releases,other_violent_offenses_total_female_releases,other_violent_offenses_total_male_releases,public_order_total_female_releases,public_order_total_male_releases,rape_or_sexual_assault_total_female_releases,rape_or_sexual_assault_total_male_releases,robbery_total_female_releases,robbery_total_male_releases,theft_total_female_releases,theft_total_male_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,District of Columbia,2226,86,23,757,23,60,4,4,85,22,7,786,11,26,332,8,78,2,21,124,633,11,12,2,58,NA,4,1,3,12,73,5,17,NA,7,148,638,3,8,1,25,57,275,NA,NA,86,NA,NA,NA,23,NA,NA,3,754,NA,NA,NA,23,NA,NA,NA,60,NA,NA,NA,4,NA,NA,NA,4,NA,NA,1,84,NA,NA,NA,22,NA,NA,NA,7,NA,NA,1,785,NA,NA,NA,11,NA,NA,NA,26,NA,NA,NA,332,NA,NA,NA,NA,NA,8,78,NA,NA,NA,NA,NA,NA,2,21,NA,NA,NA,NA,1,2,123,631,NA,NA,NA,NA,NA,NA,11,12,NA,NA,NA,NA,NA,NA,2,58,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,1,12,72,NA,NA,NA,NA,NA,NA,5,17,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,1,148,637,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,57,275,NA,NA
1994,District of Columbia,1809,87,116,926,16,40,43,27,31,79,8,142,28,239,27,3,84,5,111,105,821,4,12,2,38,1,42,NA,27,2,29,2,77,NA,8,21,121,1,27,7,232,NA,27,7,1,78,1,12,2,102,NA,58,12,856,NA,1,NA,15,NA,4,3,33,NA,12,NA,31,NA,3,NA,23,1,4,NA,27,NA,3,NA,76,NA,1,NA,7,NA,7,3,132,NA,3,1,24,NA,33,4,202,NA,1,NA,26,NA,NA,7,NA,1,3,75,NA,1,1,11,NA,2,4,98,NA,NA,4,54,1,11,100,756,NA,NA,NA,1,NA,NA,4,11,NA,NA,NA,4,NA,3,2,31,NA,NA,NA,12,NA,NA,1,30,NA,NA,NA,3,NA,NA,NA,23,NA,1,NA,4,NA,NA,2,25,NA,NA,NA,3,NA,NA,2,74,NA,NA,NA,1,NA,NA,NA,7,NA,NA,1,6,NA,3,20,112,NA,NA,NA,3,NA,1,1,23,NA,NA,NA,33,NA,4,7,195,NA,NA,NA,1,NA,NA,NA,26,NA,NA
1995,District of Columbia,4009,272,210,1330,38,97,81,36,124,132,23,951,65,449,201,23,249,2,208,140,1190,5,33,NA,97,6,75,2,34,7,117,3,129,NA,23,114,837,NA,65,10,439,25,176,247,12,7,6,206,1,2,1,1259,26,22,23,34,NA,NA,4,87,2,2,6,78,NA,NA,3,34,NA,NA,2,114,6,1,3,130,NA,NA,2,17,2,3,1,854,49,26,22,61,1,1,2,441,3,1,4,184,7,5,5,22,225,NA,12,NA,7,1,5,2,204,NA,1,NA,2,NA,1,129,1130,2,24,1,21,8,15,4,30,NA,NA,NA,NA,1,3,NA,87,NA,2,NA,2,NA,6,5,73,NA,NA,NA,NA,1,2,2,32,NA,NA,NA,NA,NA,2,7,107,NA,6,NA,1,NA,3,2,128,NA,NA,NA,NA,1,1,NA,17,NA,2,NA,3,NA,1,101,753,6,43,1,25,6,16,NA,61,NA,1,NA,1,NA,2,10,431,NA,3,NA,1,NA,4,23,161,NA,7,1,4,1,4
1996,District of Columbia,6749,504,361,2565,67,138,137,61,175,226,42,1341,110,729,293,30,474,3,358,230,2335,17,50,1,137,9,128,7,54,9,166,9,217,2,40,115,1226,NA,110,23,706,36,257,470,4,17,13,353,1,4,3,2474,35,40,16,56,2,3,6,129,1,6,2,135,NA,1,1,53,1,4,3,153,3,4,15,220,NA,NA,6,34,3,3,2,1255,18,33,35,107,NA,NA,3,708,3,7,11,275,2,9,7,29,441,NA,4,NA,17,1,12,3,350,NA,1,NA,4,NA,3,223,2251,3,32,2,38,2,14,14,42,1,1,NA,3,2,4,1,128,NA,1,NA,6,NA,2,9,126,NA,NA,NA,1,NA,1,7,46,NA,1,NA,4,NA,3,7,146,NA,3,NA,4,2,13,9,211,NA,NA,NA,NA,NA,6,1,33,NA,3,NA,3,1,1,97,1158,2,16,NA,33,16,19,NA,107,NA,NA,NA,NA,NA,3,21,687,NA,3,NA,7,2,9,36,239,NA,2,NA,9,NA,7
2002,District of Columbia,2779,194,171,997,8,55,109,NA,16,336,NA,404,79,303,107,14,180,1,170,77,920,1,7,3,52,5,104,NA,NA,1,15,13,323,NA,NA,37,367,1,78,13,290,1,106,178,7,1,8,165,1,1,4,972,20,1,4,7,NA,NA,1,55,NA,NA,NA,104,NA,NA,5,NA,NA,NA,NA,14,1,NA,1,331,1,NA,4,NA,NA,NA,NA,383,7,NA,14,75,1,NA,3,290,2,1,10,104,NA,NA,3,14,164,NA,7,NA,1,NA,8,1,164,NA,1,NA,1,NA,4,77,895,NA,20,NA,1,NA,4,NA,7,NA,NA,NA,NA,1,NA,3,52,NA,NA,NA,NA,NA,NA,5,99,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,13,NA,1,NA,NA,NA,1,13,318,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,32,351,NA,7,NA,NA,5,9,1,74,NA,1,NA,NA,NA,3,11,279,NA,2,NA,1,2,8,1,103,NA,NA,NA,NA,NA,3
2003,District of Columbia,2578,196,127,945,14,69,106,NA,21,249,NA,368,79,317,87,10,186,2,125,74,871,1,13,4,65,8,98,NA,NA,2,19,18,231,NA,NA,31,337,NA,79,12,305,3,84,184,6,NA,6,123,1,NA,3,927,6,NA,12,11,1,1,1,67,1,NA,1,104,1,NA,1,NA,NA,NA,NA,20,NA,NA,1,235,7,1,6,NA,NA,NA,NA,349,7,NA,12,75,2,NA,2,307,5,1,4,82,4,NA,1,10,174,NA,6,NA,NA,NA,6,2,121,NA,1,NA,NA,NA,3,73,854,NA,6,NA,NA,1,11,1,10,NA,1,NA,1,NA,1,4,63,NA,1,NA,NA,NA,1,8,96,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,18,NA,NA,NA,NA,NA,1,16,219,1,6,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,29,320,NA,7,NA,NA,2,10,NA,75,NA,2,NA,NA,NA,2,11,296,NA,5,NA,1,1,3,3,79,NA,4,NA,NA,NA,1
2004,District of Columbia,2762,203,133,1110,13,115,108,NA,8,220,1,364,71,354,62,16,187,3,130,106,1004,4,9,5,110,4,104,NA,NA,NA,8,24,196,NA,1,36,328,NA,71,14,340,4,58,188,8,NA,7,131,NA,NA,2,1094,13,NA,3,12,NA,NA,1,108,4,NA,3,101,1,NA,6,NA,NA,NA,NA,7,1,NA,NA,207,7,NA,6,1,NA,NA,NA,345,11,1,7,69,1,NA,1,342,5,NA,7,58,2,NA,2,16,172,NA,8,NA,NA,NA,7,3,128,NA,NA,NA,NA,NA,2,104,990,1,12,NA,NA,1,2,4,8,NA,NA,NA,NA,NA,1,5,103,NA,4,NA,NA,NA,3,3,98,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,NA,NA,NA,23,184,NA,7,NA,NA,1,5,NA,1,NA,NA,NA,NA,NA,NA,32,313,NA,11,NA,1,4,3,NA,69,NA,1,NA,NA,NA,1,14,328,NA,5,NA,NA,NA,7,4,54,NA,2,NA,NA,NA,2
2005,District of Columbia,2958,257,135,1199,11,108,110,1,16,233,NA,404,66,370,48,21,236,5,130,110,1089,1,10,4,104,7,103,NA,1,1,15,28,205,NA,NA,46,358,NA,66,10,360,7,41,240,10,NA,7,132,3,NA,NA,1182,10,NA,7,11,NA,NA,NA,105,1,NA,2,102,2,1,5,1,NA,NA,NA,15,1,NA,NA,219,6,NA,8,NA,NA,NA,NA,387,9,1,7,63,1,NA,2,359,6,NA,5,47,NA,NA,1,21,219,NA,10,NA,NA,NA,7,4,128,1,2,NA,NA,NA,NA,110,1072,NA,10,NA,NA,NA,7,1,10,NA,NA,NA,NA,NA,NA,4,101,NA,1,NA,NA,NA,2,7,95,NA,2,NA,1,NA,5,NA,1,NA,NA,NA,NA,NA,NA,1,14,NA,1,NA,NA,NA,NA,27,192,NA,6,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,41,346,NA,9,NA,1,5,2,NA,63,NA,1,NA,NA,NA,2,10,349,NA,6,NA,NA,NA,5,7,40,NA,NA,NA,NA,NA,1
2006,District of Columbia,3329,203,125,1134,7,81,93,NA,10,882,NA,348,73,311,62,29,174,2,123,131,1003,NA,7,1,80,4,89,NA,NA,NA,10,72,810,NA,NA,57,291,1,72,4,307,2,60,192,8,1,2,123,1,NA,1,1123,4,NA,7,6,1,NA,NA,80,1,NA,NA,91,NA,NA,2,NA,NA,NA,NA,10,NA,NA,NA,852,13,1,16,NA,NA,NA,NA,326,9,1,12,70,NA,NA,3,297,9,NA,5,59,NA,NA,3,29,163,NA,8,NA,1,NA,2,2,121,NA,1,NA,NA,NA,1,129,994,NA,4,NA,NA,2,5,NA,6,NA,1,NA,NA,NA,NA,1,79,NA,1,NA,NA,NA,NA,4,87,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,71,781,NA,13,NA,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,52,274,NA,9,NA,1,5,7,1,69,NA,NA,NA,NA,NA,3,4,293,NA,9,NA,NA,NA,5,2,57,NA,NA,NA,NA,NA,3
2007,District of Columbia,3421,127,73,851,9,54,52,NA,10,1664,1,318,41,175,46,18,109,2,71,106,745,2,7,2,52,5,47,NA,NA,1,9,126,1538,NA,1,50,268,1,40,4,171,2,44,120,5,NA,2,68,1,1,3,843,4,NA,4,9,NA,NA,NA,54,NA,NA,NA,51,1,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,1608,31,1,24,1,NA,NA,NA,299,9,1,9,41,NA,NA,NA,166,6,NA,3,43,NA,NA,3,18,102,NA,5,NA,NA,NA,2,2,66,NA,1,NA,1,NA,3,103,740,1,3,NA,NA,2,2,2,7,NA,NA,NA,NA,NA,NA,2,52,NA,NA,NA,NA,NA,NA,5,46,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,120,1488,NA,31,NA,1,6,18,NA,1,NA,NA,NA,NA,NA,NA,45,254,NA,9,NA,1,5,4,1,40,NA,NA,NA,NA,NA,NA,1,165,1,5,NA,NA,2,1,2,41,NA,NA,NA,NA,NA,3
