state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Texas,2006,17007346,14831195,23507783,11802478,11705305,8629501,8377845,7363234,7467961,0,0,0,0,0,0,5785,36891,42676,66,1045,1111,51,1311,1362,17,806,823,752,8712,9464,1361,14447,15808,58,625,683,8090,63837,71927,0,0,0
Texas,2005,15951322,13968799,22250152,11282675,10967477,8195556,7755766,7062657,6906142,0,0,0,0,2,2,5759,36686,42445,9,70,79,72,1575,1647,21,778,799,793,8608,9401,1383,15070,16453,114,951,1065,8151,63740,71891,0,0,0
Texas,2004,15673529,13723603,21890579,11088092,10802487,8051240,7622289,6935409,6788194,0,0,0,0,4,4,5897,38364,44261,25,202,227,112,2057,2169,38,1100,1138,566,5923,6489,1302,11297,12599,0,0,0,7940,58947,66887,0,0,0
Texas,2003,15332952,13426631,21575409,10909366,10666043,7861600,7471352,6780666,6645965,0,0,0,0,4,4,4406,31560,35966,2500,17911,20411,214,3591,3805,162,2085,2247,295,3097,3392,101,1024,1125,342,2633,2975,8020,61905,69925,0,0,0
Texas,2002,15181549,13281594,21288789,10780768,10508021,7811541,7370008,6713321,6568273,0,0,0,0,0,0,5852,39903,45755,0,0,0,55,1134,1189,224,3735,3959,250,4011,4261,936,7346,8282,0,0,0,7317,56129,63446,0,0,0
Texas,2001,14697368,12836797,20773439,10577771,10195668,7579766,7117602,6508686,6328111,0,0,0,0,0,0,5167,38143,43310,0,0,0,64,1048,1112,283,4591,4874,252,3494,3746,684,7550,8234,0,0,0,6450,54826,61276,0,0,0
Texas,2000,14475893,12674756,20433842,10407035,10026807,7469667,7006226,6423919,6250837,0,0,0,0,2,2,3974,28272,32246,4953,35933,40886,121,1775,1896,245,4220,4465,105,848,953,447,3463,3910,0,0,0,9845,74513,84358,0,0,0
Texas,1999,14241263.6,12462444.5,20085596,10226778.6,9858817.4,7348573.7,6892689.9,6312658.1,6149786.4,0,0,0,0,5,5,3643,26477,30120,2021,12397,14418,238,3781,4019,96,2170,2266,387,3673,4060,189,1289,1478,0,0,0,6574,49802,56376,0,10,10
Texas,1998,14006634.2,12250133,19737350,10046522.2,9690827.8,7227480.4,6779153.8,6201397.2,6048735.8,NA,NA,NA,NA,NA,NA,4720,30156,34876,138,542,680,316,5667,5983,2122,8554,10676,990,6135,7125,NA,NA,NA,0,0,0,8286,51054,59340,NA,NA,NA
Texas,1997,13772004.8,12037821.5,19389104,9866265.8,9522838.2,7106387.1,6665617.7,6090136.3,5947685.2,NA,NA,NA,NA,NA,NA,3007,22401,25408,1590,7330,8920,267,3827,4094,NA,NA,NA,592,5403,5995,NA,NA,NA,0,0,0,5456,38961,44417,NA,NA,NA
Texas,1996,13537375.4,11825510,19040858,9686009.4,9354848.6,6985293.8,6552081.6,5978875.4,5846634.6,NA,NA,NA,NA,NA,NA,3369,21099,24468,1552,5130,6682,173,2490,2663,NA,NA,NA,425,4478,4903,NA,NA,NA,0,0,0,5519,33197,38716,NA,NA,NA
Texas,1995,13302746,11613198.5,18692612,9505753,9186859,6864200.5,6438545.5,5867614.5,5745584,NA,NA,NA,NA,NA,NA,3800,33044,36844,146,2407,2553,127,2962,3089,NA,NA,NA,1087,11851,12938,NA,NA,NA,0,0,0,5160,50272,55432,NA,NA,NA
Texas,1994,13068116.6,11400887,18344366,9325496.6,9018869.4,6743107.2,6325009.4,5756353.6,5644533.4,NA,NA,NA,NA,NA,NA,1972,24668,26640,NA,NA,NA,130,1620,1750,NA,NA,NA,1218,15241,16459,NA,NA,NA,0,0,0,3320,41542,44862,NA,NA,NA
Texas,1993,12833487.2,11188575.5,17996120,9145240.2,8850879.8,6622013.9,6211473.3,5645092.7,5543482.8,NA,NA,NA,NA,NA,NA,1717,13807,15524,245,692,937,28,1002,1030,NA,NA,NA,1166,11259,12425,NA,NA,NA,NA,NA,NA,3156,26760,29916,NA,NA,NA
Texas,1992,12598857.8,10976264,17647874,8964983.8,8682890.2,6500920.6,6097937.2,5533831.8,5442432.2,NA,NA,NA,NA,NA,NA,1658,22245,23903,0,0,0,55,1853,1908,NA,NA,NA,842,13187,14029,NA,NA,NA,NA,NA,NA,2557,37329,39886,0,8,8
Texas,1991,12364228.4,10763952.5,17299628,8784727.4,8514900.6,6379827.3,5984401.1,5422570.9,5341381.6,NA,NA,NA,NA,NA,NA,2194,19223,21417,0,0,0,85,2176,2261,NA,NA,NA,997,13120,14117,NA,NA,NA,NA,NA,NA,3277,34543,37820,0,0,0
Texas,1990,12129599,10551641,16951382,8604471,8346911,6258734,5870865,5311310,5240331,NA,NA,NA,NA,NA,NA,2419,26289,28708,0,0,0,132,3081,3213,NA,NA,NA,796,12956,13752,NA,NA,NA,NA,NA,NA,3351,42478,45829,0,1,1
Texas,1989,11907315.1,10360744.9,16683321.8,8469845.9,8213475.9,6145934.6,5761380.5,5217767,5142977.9,NA,NA,NA,NA,NA,NA,2063,19661,21724,0,0,0,213,3407,3620,NA,NA,NA,699,10655,11354,NA,NA,NA,NA,NA,NA,2979,33949,36928,0,0,0
Texas,1988,11685031.2,10169848.8,16415261.6,8335220.8,8080040.8,6033135.2,5651896,5124224,5045624.8,NA,NA,NA,NA,NA,NA,1868,19345,21213,0,0,0,272,4403,4675,NA,NA,NA,440,8118,8558,NA,NA,NA,NA,NA,NA,2591,32148,34739,0,0,0
Texas,1987,11462747.3,9978952.7,16147201.4,8200595.7,7946605.7,5920335.8,5542411.5,5030681,4948271.7,NA,NA,NA,NA,NA,NA,2023,20527,22550,170,0,170,270,5190,5460,NA,NA,NA,288,5901,6189,NA,NA,NA,NA,NA,NA,2754,31748,34502,0,0,0
Texas,1986,11240463.4,9788056.6,15879141.2,8065970.6,7813170.6,5807536.4,5432927,4937138,4850918.6,NA,NA,NA,NA,NA,NA,1963,20168,22131,0,0,0,249,5456,5705,NA,NA,NA,277,4519,4796,NA,NA,NA,NA,NA,NA,2491,30199,32690,0,0,0
Texas,1985,11018179.5,9597160.5,15611081,7931345.5,7679735.5,5694737,5323442.5,4843595,4753565.5,NA,NA,NA,NA,NA,NA,1472,16995,18467,0,0,0,217,4329,4546,NA,NA,NA,157,3558,3715,NA,NA,NA,NA,NA,NA,1849,24910,26759,2,1,3
Texas,1984,10795895.6,9406264.4,15343020.8,7796720.4,7546300.4,5581937.6,5213958,4750052,4656212.4,NA,NA,NA,NA,NA,NA,1349,15188,16537,0,107,107,161,3235,3396,NA,NA,NA,143,3236,3379,NA,NA,NA,NA,NA,NA,1658,21796,23454,5,3,8
Texas,1983,10573611.7,9215368.3,15074960.6,7662095.3,7412865.3,5469138.2,5104473.5,4656509,4558859.3,NA,NA,NA,NA,NA,NA,1224,16449,17673,0,0,0,117,2157,2274,NA,NA,NA,112,2769,2881,NA,NA,NA,NA,NA,NA,1457,21402,22859,4,11,15
Texas,1982,10351327.8,9024472.2,14806900.4,7527470.2,7279430.2,5356338.8,4994989,4562966,4461506.2,NA,NA,NA,NA,NA,NA,1154,15538,16692,0,121,121,75,1456,1531,0,0,0,103,2587,2690,0,0,0,0,0,0,1339,19804,21143,5,7,12
Texas,1981,10129043.9,8833576.1,14538840.2,7392845.1,7145995.1,5243539.4,4885504.5,4469423,4364153.1,NA,NA,NA,NA,NA,NA,963,12895,13858,0,74,74,60,866,926,0,0,0,101,1753,1854,0,0,0,0,0,0,1127,15623,16750,1,15,16
Texas,1980,9906760,8642680,14270780,7258220,7012560,5130740,4776020,4375880,4266800,NA,NA,NA,NA,NA,NA,801,12042,12843,0,81,81,23,513,536,0,0,0,83,1806,1889,0,0,0,0,0,0,909,14454,15363,1,5,6
Texas,1979,9632714,8402202,13961962,7105818,6856144,4992856,4639858,4259272,4142930,NA,NA,NA,NA,NA,NA,776,10865,11641,0,4,4,12,124,136,0,0,0,70,1506,1576,0,0,0,0,0,0,859,12524,13383,1,20,21
Texas,1978,9358668,8161724,13653144,6953416,6699728,4854972,4503696,4142664,4019060,0,0,0,0,13,13,657,10285,10942,0,0,0,0,22,22,0,0,0,88,1542,1630,0,0,0,0,0,0,747,11948,12695,2,86,88
