year,state,total_releases,aggravated_or_simple_assault_total_total_releases,burglary_total_total_releases,drugs_total_total_releases,fraud_total_total_releases,motor_vehicle_theft_total_total_releases,murder_total_total_releases,negligent_manslaughter_total_total_releases,other_property_offenses_total_total_releases,other_unknown_total_total_releases,other_violent_offenses_total_total_releases,public_order_total_total_releases,rape_or_sexual_assault_total_total_releases,robbery_total_total_releases,theft_total_total_releases,aggravated_or_simple_assault_total_female_releases,aggravated_or_simple_assault_total_male_releases,burglary_total_female_releases,burglary_total_male_releases,drugs_total_female_releases,drugs_total_male_releases,fraud_total_female_releases,fraud_total_male_releases,motor_vehicle_theft_total_female_releases,motor_vehicle_theft_total_male_releases,murder_total_female_releases,murder_total_male_releases,negligent_manslaughter_total_female_releases,negligent_manslaughter_total_male_releases,other_property_offenses_total_female_releases,other_property_offenses_total_male_releases,other_unknown_total_female_releases,other_unknown_total_male_releases,other_violent_offenses_total_female_releases,other_violent_offenses_total_male_releases,public_order_total_female_releases,public_order_total_male_releases,rape_or_sexual_assault_total_female_releases,rape_or_sexual_assault_total_male_releases,robbery_total_female_releases,robbery_total_male_releases,theft_total_female_releases,theft_total_male_releases,aggravated_or_simple_assault_black_total_releases,aggravated_or_simple_assault_hispanic_total_releases,aggravated_or_simple_assault_other_or_unknown_total_releases,aggravated_or_simple_assault_white_total_releases,burglary_black_total_releases,burglary_hispanic_total_releases,burglary_other_or_unknown_total_releases,burglary_white_total_releases,drugs_black_total_releases,drugs_hispanic_total_releases,drugs_other_or_unknown_total_releases,drugs_white_total_releases,fraud_black_total_releases,fraud_hispanic_total_releases,fraud_other_or_unknown_total_releases,fraud_white_total_releases,motor_vehicle_theft_black_total_releases,motor_vehicle_theft_hispanic_total_releases,motor_vehicle_theft_other_or_unknown_total_releases,motor_vehicle_theft_white_total_releases,murder_black_total_releases,murder_hispanic_total_releases,murder_other_or_unknown_total_releases,murder_white_total_releases,negligent_manslaughter_black_total_releases,negligent_manslaughter_hispanic_total_releases,negligent_manslaughter_other_or_unknown_total_releases,negligent_manslaughter_white_total_releases,other_property_offenses_black_total_releases,other_property_offenses_hispanic_total_releases,other_property_offenses_other_or_unknown_total_releases,other_property_offenses_white_total_releases,other_unknown_black_total_releases,other_unknown_hispanic_total_releases,other_unknown_other_or_unknown_total_releases,other_unknown_white_total_releases,other_violent_offenses_black_total_releases,other_violent_offenses_hispanic_total_releases,other_violent_offenses_other_or_unknown_total_releases,other_violent_offenses_white_total_releases,public_order_black_total_releases,public_order_hispanic_total_releases,public_order_other_or_unknown_total_releases,public_order_white_total_releases,rape_or_sexual_assault_black_total_releases,rape_or_sexual_assault_hispanic_total_releases,rape_or_sexual_assault_other_or_unknown_total_releases,rape_or_sexual_assault_white_total_releases,robbery_black_total_releases,robbery_hispanic_total_releases,robbery_other_or_unknown_total_releases,robbery_white_total_releases,theft_black_total_releases,theft_hispanic_total_releases,theft_other_or_unknown_total_releases,theft_white_total_releases,aggravated_or_simple_assault_black_female_releases,aggravated_or_simple_assault_black_male_releases,aggravated_or_simple_assault_hispanic_female_releases,aggravated_or_simple_assault_hispanic_male_releases,aggravated_or_simple_assault_other_or_unknown_female_releases,aggravated_or_simple_assault_other_or_unknown_male_releases,aggravated_or_simple_assault_white_female_releases,aggravated_or_simple_assault_white_male_releases,burglary_black_female_releases,burglary_black_male_releases,burglary_hispanic_female_releases,burglary_hispanic_male_releases,burglary_other_or_unknown_female_releases,burglary_other_or_unknown_male_releases,burglary_white_female_releases,burglary_white_male_releases,drugs_black_female_releases,drugs_black_male_releases,drugs_hispanic_female_releases,drugs_hispanic_male_releases,drugs_other_or_unknown_female_releases,drugs_other_or_unknown_male_releases,drugs_white_female_releases,drugs_white_male_releases,fraud_black_female_releases,fraud_black_male_releases,fraud_hispanic_female_releases,fraud_hispanic_male_releases,fraud_other_or_unknown_female_releases,fraud_other_or_unknown_male_releases,fraud_white_female_releases,fraud_white_male_releases,motor_vehicle_theft_black_female_releases,motor_vehicle_theft_black_male_releases,motor_vehicle_theft_hispanic_female_releases,motor_vehicle_theft_hispanic_male_releases,motor_vehicle_theft_other_or_unknown_female_releases,motor_vehicle_theft_other_or_unknown_male_releases,motor_vehicle_theft_white_female_releases,motor_vehicle_theft_white_male_releases,murder_black_female_releases,murder_black_male_releases,murder_hispanic_female_releases,murder_hispanic_male_releases,murder_other_or_unknown_female_releases,murder_other_or_unknown_male_releases,murder_white_female_releases,murder_white_male_releases,negligent_manslaughter_black_female_releases,negligent_manslaughter_black_male_releases,negligent_manslaughter_hispanic_female_releases,negligent_manslaughter_hispanic_male_releases,negligent_manslaughter_other_or_unknown_female_releases,negligent_manslaughter_other_or_unknown_male_releases,negligent_manslaughter_white_female_releases,negligent_manslaughter_white_male_releases,other_property_offenses_black_female_releases,other_property_offenses_black_male_releases,other_property_offenses_hispanic_female_releases,other_property_offenses_hispanic_male_releases,other_property_offenses_other_or_unknown_female_releases,other_property_offenses_other_or_unknown_male_releases,other_property_offenses_white_female_releases,other_property_offenses_white_male_releases,other_unknown_black_female_releases,other_unknown_black_male_releases,other_unknown_hispanic_female_releases,other_unknown_hispanic_male_releases,other_unknown_other_or_unknown_female_releases,other_unknown_other_or_unknown_male_releases,other_unknown_white_female_releases,other_unknown_white_male_releases,other_violent_offenses_black_female_releases,other_violent_offenses_black_male_releases,other_violent_offenses_hispanic_female_releases,other_violent_offenses_hispanic_male_releases,other_violent_offenses_other_or_unknown_female_releases,other_violent_offenses_other_or_unknown_male_releases,other_violent_offenses_white_female_releases,other_violent_offenses_white_male_releases,public_order_black_female_releases,public_order_black_male_releases,public_order_hispanic_female_releases,public_order_hispanic_male_releases,public_order_other_or_unknown_female_releases,public_order_other_or_unknown_male_releases,public_order_white_female_releases,public_order_white_male_releases,rape_or_sexual_assault_black_female_releases,rape_or_sexual_assault_black_male_releases,rape_or_sexual_assault_hispanic_female_releases,rape_or_sexual_assault_hispanic_male_releases,rape_or_sexual_assault_other_or_unknown_female_releases,rape_or_sexual_assault_other_or_unknown_male_releases,rape_or_sexual_assault_white_female_releases,rape_or_sexual_assault_white_male_releases,robbery_black_female_releases,robbery_black_male_releases,robbery_hispanic_female_releases,robbery_hispanic_male_releases,robbery_other_or_unknown_female_releases,robbery_other_or_unknown_male_releases,robbery_white_female_releases,robbery_white_male_releases,theft_black_female_releases,theft_black_male_releases,theft_hispanic_female_releases,theft_hispanic_male_releases,theft_other_or_unknown_female_releases,theft_other_or_unknown_male_releases,theft_white_female_releases,theft_white_male_releases
1991,Hawaii,454,16,48,57,13,3,20,4,4,149,19,31,20,29,41,NA,16,2,46,7,50,3,10,NA,3,1,19,NA,4,1,3,4,145,2,17,2,29,NA,20,2,27,8,33,NA,NA,16,NA,NA,NA,48,NA,NA,NA,57,NA,NA,NA,13,NA,NA,NA,3,NA,NA,NA,20,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,149,NA,NA,NA,19,NA,NA,NA,31,NA,NA,NA,20,NA,NA,NA,29,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,2,46,NA,NA,NA,NA,NA,NA,7,50,NA,NA,NA,NA,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,19,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,4,145,NA,NA,NA,NA,NA,NA,2,17,NA,NA,NA,NA,NA,NA,2,29,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,2,27,NA,NA,NA,NA,NA,NA,8,33,NA,NA
1992,Hawaii,350,20,47,77,9,8,20,2,5,23,13,66,12,23,25,1,19,2,45,4,73,3,6,1,7,NA,20,NA,2,NA,5,1,22,NA,13,5,61,NA,12,NA,23,5,20,NA,NA,20,NA,NA,NA,47,NA,NA,NA,77,NA,NA,NA,9,NA,NA,NA,8,NA,NA,NA,20,NA,NA,NA,2,NA,NA,NA,5,NA,NA,NA,23,NA,NA,NA,13,NA,NA,NA,66,NA,NA,NA,12,NA,NA,NA,23,NA,NA,NA,25,NA,NA,NA,NA,NA,1,19,NA,NA,NA,NA,NA,NA,2,45,NA,NA,NA,NA,NA,NA,4,73,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,22,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,5,61,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,5,20,NA,NA
1993,Hawaii,970,22,60,92,13,9,31,4,6,532,24,50,44,29,54,2,20,6,54,12,80,4,9,NA,9,2,29,NA,4,NA,6,53,479,1,23,10,40,NA,44,1,28,10,44,NA,NA,22,NA,NA,NA,60,NA,NA,NA,92,NA,NA,NA,13,NA,NA,NA,9,NA,NA,NA,31,NA,NA,NA,4,NA,NA,NA,6,NA,NA,NA,532,NA,NA,NA,24,NA,NA,NA,50,NA,NA,NA,44,NA,NA,NA,29,NA,NA,NA,54,NA,NA,NA,NA,NA,2,20,NA,NA,NA,NA,NA,NA,6,54,NA,NA,NA,NA,NA,NA,12,80,NA,NA,NA,NA,NA,NA,4,9,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,2,29,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,53,479,NA,NA,NA,NA,NA,NA,1,23,NA,NA,NA,NA,NA,NA,10,40,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,1,28,NA,NA,NA,NA,NA,NA,10,44,NA,NA
1994,Hawaii,1033,34,57,97,16,16,31,2,6,112,44,474,30,48,66,2,32,1,56,16,81,7,9,1,15,2,29,NA,2,NA,6,12,100,NA,44,45,429,NA,30,1,47,12,54,NA,NA,34,NA,NA,NA,57,NA,NA,NA,97,NA,NA,NA,16,NA,NA,NA,16,NA,NA,NA,31,NA,NA,NA,2,NA,NA,NA,6,NA,NA,NA,112,NA,NA,NA,44,NA,NA,NA,474,NA,NA,NA,30,NA,NA,NA,48,NA,NA,NA,66,NA,NA,NA,NA,NA,2,32,NA,NA,NA,NA,NA,NA,1,56,NA,NA,NA,NA,NA,NA,16,81,NA,NA,NA,NA,NA,NA,7,9,NA,NA,NA,NA,NA,NA,1,15,NA,NA,NA,NA,NA,NA,2,29,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,45,429,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,1,47,NA,NA,NA,NA,NA,NA,12,54,NA,NA
1995,Hawaii,1070,27,48,90,13,14,80,2,3,85,51,482,66,47,62,2,25,3,45,6,84,3,10,NA,14,NA,80,NA,2,NA,3,5,80,NA,51,46,436,NA,66,NA,47,5,57,NA,NA,27,NA,NA,NA,48,NA,NA,NA,90,NA,NA,NA,13,NA,NA,NA,14,NA,NA,NA,80,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,85,NA,NA,NA,51,NA,NA,NA,482,NA,NA,NA,66,NA,NA,NA,47,NA,NA,NA,62,NA,NA,NA,NA,NA,2,25,NA,NA,NA,NA,NA,NA,3,45,NA,NA,NA,NA,NA,NA,6,84,NA,NA,NA,NA,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,80,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,46,436,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,5,57,NA,NA
1996,Hawaii,963,40,59,93,17,17,29,1,7,64,37,483,24,28,64,3,37,4,55,14,79,3,14,2,15,2,27,NA,1,1,6,17,47,1,36,52,431,NA,24,2,26,12,52,NA,NA,40,NA,NA,NA,59,NA,NA,NA,93,NA,NA,NA,17,NA,NA,NA,17,NA,NA,NA,29,NA,NA,NA,1,NA,NA,NA,7,NA,NA,NA,64,NA,NA,NA,37,NA,NA,NA,483,NA,NA,NA,24,NA,NA,NA,28,NA,NA,NA,64,NA,NA,NA,NA,NA,3,37,NA,NA,NA,NA,NA,NA,4,55,NA,NA,NA,NA,NA,NA,14,79,NA,NA,NA,NA,NA,NA,3,14,NA,NA,NA,NA,NA,NA,2,15,NA,NA,NA,NA,NA,NA,2,27,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,17,47,NA,NA,NA,NA,NA,NA,1,36,NA,NA,NA,NA,NA,NA,52,431,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,2,26,NA,NA,NA,NA,NA,NA,12,52,NA,NA
1997,Hawaii,1108,31,65,114,14,30,18,13,4,72,43,572,38,45,49,2,29,5,60,28,86,5,9,5,25,NA,18,1,12,1,3,23,49,1,42,60,512,NA,38,2,43,14,35,1,NA,29,1,4,NA,46,15,8,3,77,26,2,1,9,2,2,1,24,3,NA,1,16,1,1,NA,7,5,NA,1,2,1,5,3,57,7,2,3,33,5,26,9,423,114,2,NA,26,10,2,NA,34,9,8,2,27,12,NA,1,NA,NA,2,27,NA,1,NA,4,NA,NA,4,42,1,14,1,7,NA,3,21,56,6,20,1,1,NA,1,3,6,1,1,NA,2,NA,1,4,20,1,2,NA,NA,NA,1,NA,16,NA,1,NA,1,NA,NA,NA,7,1,4,NA,NA,NA,1,1,1,NA,1,2,3,NA,3,17,40,4,3,NA,2,1,2,NA,33,NA,5,1,25,2,7,42,381,15,99,NA,2,NA,NA,NA,26,NA,10,NA,2,NA,NA,2,32,NA,9,1,7,1,1,8,19,4,8
1998,Hawaii,2470,104,176,511,64,112,17,11,36,110,139,807,95,92,196,8,96,17,159,137,374,29,35,11,101,NA,17,2,9,1,35,40,70,10,129,96,711,NA,95,19,73,58,138,6,NA,76,22,9,3,116,48,33,14,349,115,2,1,45,16,2,NA,89,21,2,NA,13,2,NA,2,8,1,NA,2,23,11,2,3,78,27,3,5,102,29,35,12,612,148,4,4,71,16,2,NA,67,23,8,2,141,45,NA,6,NA,NA,5,71,3,19,NA,9,NA,3,10,106,7,41,8,25,3,11,85,264,41,74,1,1,1,NA,19,26,8,8,NA,2,NA,NA,8,81,3,18,NA,2,NA,NA,NA,13,NA,2,NA,NA,1,1,1,7,NA,1,NA,NA,NA,2,1,22,NA,11,1,1,2,1,31,47,6,21,NA,3,1,4,5,97,4,25,1,34,1,11,68,544,26,122,NA,4,NA,4,NA,71,NA,16,1,1,NA,NA,11,56,7,16,3,5,1,1,38,103,16,29
1999,Hawaii,2451,99,186,497,65,103,13,22,29,117,139,782,82,114,203,7,92,16,170,109,388,25,40,10,93,NA,13,1,21,3,26,41,76,13,126,77,705,NA,82,7,107,58,145,6,1,73,19,4,5,137,40,36,15,347,99,3,NA,38,24,NA,3,78,22,2,NA,8,3,1,NA,16,5,NA,NA,23,6,4,NA,95,18,4,2,102,31,38,19,579,146,5,4,62,11,10,1,78,25,2,2,153,46,1,5,NA,1,5,68,1,18,NA,4,1,4,11,126,4,36,6,30,2,13,72,275,29,70,NA,3,NA,NA,15,23,10,14,NA,NA,1,2,6,72,3,19,NA,2,NA,NA,NA,8,NA,3,NA,1,NA,NA,1,15,NA,5,NA,NA,NA,NA,1,22,2,4,2,2,NA,NA,34,61,5,13,NA,4,NA,2,10,92,3,28,NA,38,4,15,58,521,15,131,NA,5,NA,4,NA,62,NA,11,2,8,NA,1,5,73,NA,25,2,NA,1,1,42,111,13,33
2e3,Hawaii,1058,29,51,170,21,27,8,14,9,19,27,563,39,31,50,5,24,9,42,56,114,9,12,8,19,NA,8,NA,14,1,8,2,17,1,26,64,499,NA,39,3,28,16,34,1,NA,20,8,2,NA,32,17,10,3,114,43,NA,NA,13,8,NA,NA,23,4,NA,NA,6,2,NA,NA,7,7,NA,NA,6,3,NA,NA,13,6,1,NA,23,3,31,22,376,134,2,2,23,12,2,NA,24,5,NA,2,30,18,NA,1,NA,NA,5,15,NA,8,NA,2,NA,NA,7,25,2,15,2,8,1,2,31,83,22,21,NA,NA,NA,NA,8,5,1,7,NA,NA,NA,NA,5,18,3,1,NA,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,7,NA,7,NA,NA,NA,NA,1,5,NA,3,NA,NA,NA,NA,1,12,1,5,NA,1,NA,NA,NA,23,1,2,6,25,6,16,30,346,22,112,NA,2,NA,2,NA,23,NA,12,NA,2,NA,NA,3,21,NA,5,NA,NA,1,1,12,18,3,15
