year,state,total_admissions,aggravated_or_simple_assault_total_admissions,burglary_total_admissions,drugs_total_admissions,fraud_total_admissions,motor_vehicle_theft_total_admissions,murder_total_admissions,negligent_manslaughter_total_admissions,other_property_offenses_total_admissions,other_unknown_total_admissions,other_violent_offenses_total_admissions,public_order_total_admissions,rape_or_sexual_assault_total_admissions,robbery_total_admissions,theft_total_admissions,aggravated_or_simple_assault_female_total_admissions,aggravated_or_simple_assault_male_total_admissions,burglary_female_total_admissions,burglary_male_total_admissions,drugs_female_total_admissions,drugs_male_total_admissions,fraud_female_total_admissions,fraud_male_total_admissions,motor_vehicle_theft_female_total_admissions,motor_vehicle_theft_male_total_admissions,murder_female_total_admissions,murder_male_total_admissions,negligent_manslaughter_female_total_admissions,negligent_manslaughter_male_total_admissions,other_property_offenses_female_total_admissions,other_property_offenses_male_total_admissions,other_unknown_female_total_admissions,other_unknown_male_total_admissions,other_violent_offenses_female_total_admissions,other_violent_offenses_male_total_admissions,public_order_female_total_admissions,public_order_male_total_admissions,rape_or_sexual_assault_female_total_admissions,rape_or_sexual_assault_male_total_admissions,robbery_female_total_admissions,robbery_male_total_admissions,theft_female_total_admissions,theft_male_total_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
1991,New York,29618,1055,3403,12525,358,241,1362,158,1101,121,152,1608,910,5852,772,81,974,91,3312,1794,10731,79,279,6,235,74,1288,18,140,47,1054,16,105,3,149,39,1569,5,905,238,5614,90,682,616,222,18,199,1461,723,51,1168,6211,5510,65,739,129,26,5,198,88,71,3,79,710,403,26,223,73,20,4,61,460,306,15,320,43,39,NA,39,56,45,5,46,790,450,20,348,381,153,21,355,3625,1580,80,567,430,155,10,177,55,561,18,204,1,17,7,192,41,1420,20,703,NA,51,30,1138,878,5333,793,4717,6,59,117,622,42,87,3,23,NA,5,34,164,NA,88,3,68,NA,3,3,76,49,661,12,391,NA,26,13,210,12,61,1,19,NA,4,5,56,26,434,8,298,NA,15,13,307,11,32,3,36,NA,NA,2,37,NA,56,2,43,NA,5,1,45,20,770,8,442,1,19,10,338,1,380,NA,153,NA,21,4,351,158,3467,50,1530,2,78,28,539,58,372,11,144,NA,10,21,156
1992,New York,31636,1305,3650,13411,369,276,977,167,1089,85,199,1891,954,6383,880,88,1217,72,3578,1600,11811,67,302,3,273,57,920,19,148,65,1024,17,68,5,194,20,1871,6,948,214,6169,72,808,700,359,19,227,1541,834,50,1225,6850,5767,87,707,155,35,4,175,98,80,3,95,499,302,23,153,58,32,4,73,463,322,7,297,27,32,NA,26,71,48,13,67,932,554,25,380,398,170,14,372,3914,1773,74,622,518,138,16,208,55,645,16,343,3,16,14,213,38,1503,10,824,NA,50,24,1201,852,5998,633,5134,8,79,107,600,37,118,5,30,1,3,24,151,2,96,1,79,NA,3,NA,95,37,462,10,292,2,21,8,145,8,50,2,30,2,2,7,66,47,416,12,310,NA,7,6,291,7,20,6,26,NA,NA,4,22,2,69,2,46,NA,13,1,66,8,924,7,547,NA,25,5,375,4,394,1,169,NA,14,1,371,133,3781,57,1716,2,72,22,600,38,480,8,130,3,13,23,185
1993,New York,35802,1612,4167,15109,436,350,1083,152,1207,114,226,2150,955,7197,1044,89,1523,100,4067,1687,13422,87,349,4,346,60,1023,19,133,83,1124,9,105,9,217,35,2115,6,949,218,6979,107,937,874,420,39,279,1841,944,58,1324,7638,6639,88,744,186,34,8,208,125,116,3,106,603,324,15,141,69,28,4,51,520,364,11,312,32,48,1,33,82,53,9,82,1053,585,40,472,388,137,17,413,4460,1911,96,730,602,182,20,240,56,818,21,399,1,38,11,268,50,1791,26,918,1,57,23,1301,900,6738,655,5984,8,80,124,620,54,132,3,31,3,5,27,181,NA,125,NA,116,NA,3,4,102,43,560,7,317,1,14,9,132,14,55,1,27,NA,4,4,47,53,467,15,349,1,10,14,298,1,31,8,40,NA,1,NA,33,4,78,3,50,NA,9,2,80,15,1038,11,574,2,38,7,465,3,385,1,136,NA,17,2,411,133,4327,59,1852,NA,96,26,704,67,535,14,168,1,19,25,215
1994,New York,34553,1452,3897,15114,431,377,965,152,1116,158,232,2151,1009,6531,968,71,1381,106,3791,1661,13453,88,343,7,370,59,906,16,136,60,1056,14,144,5,227,41,2110,10,999,230,6301,85,883,788,384,35,245,1717,837,57,1286,7710,6552,95,757,177,47,7,200,120,125,3,129,484,324,16,141,57,35,5,55,497,280,12,327,34,78,10,36,77,59,21,75,1106,539,42,464,393,169,18,429,3996,1791,81,663,521,173,31,243,44,744,14,370,1,34,12,233,52,1665,26,811,NA,57,28,1258,855,6855,663,5889,5,90,138,619,41,136,8,39,1,6,38,162,2,118,2,123,NA,3,3,126,31,453,13,311,2,14,13,128,4,53,1,34,NA,5,11,44,33,464,9,271,1,11,17,310,2,32,9,69,1,9,2,34,4,73,NA,59,NA,21,1,74,19,1087,8,531,1,41,13,451,2,391,1,168,NA,18,7,422,146,3850,46,1745,NA,81,38,625,38,483,15,158,NA,31,32,211
1995,New York,34678,1662,3950,15356,498,439,1067,183,1077,140,241,2096,1100,5930,939,98,1564,106,3844,1678,13678,114,384,3,436,65,1002,22,161,60,1017,13,127,9,232,46,2050,6,1094,199,5731,105,834,902,420,44,296,1724,808,68,1350,7879,6523,132,822,204,42,11,241,158,112,7,162,590,289,20,168,84,35,7,57,464,281,6,326,34,74,5,27,84,64,18,75,1054,487,34,521,453,177,27,443,3777,1389,87,677,515,176,16,232,61,841,19,401,4,40,14,282,52,1672,19,789,2,66,33,1317,871,7008,655,5868,3,129,149,673,59,145,8,34,1,10,46,195,1,157,NA,112,NA,7,2,160,44,546,4,285,NA,20,17,151,11,73,3,32,NA,7,8,49,28,436,10,271,2,4,20,306,3,31,4,70,NA,5,6,21,3,81,4,60,NA,18,2,73,16,1038,11,476,NA,34,19,502,2,451,1,176,NA,27,3,440,121,3656,45,1344,1,86,32,645,67,448,15,161,NA,16,23,209
1996,New York,32154,1483,3584,14658,441,414,866,163,1069,130,248,1751,1086,5469,792,98,1385,90,3494,1634,13024,80,361,3,411,45,821,18,145,60,1009,10,120,13,235,44,1707,10,1076,191,5278,97,695,834,329,39,281,1542,768,50,1224,7481,6197,138,842,198,30,4,209,157,118,5,134,442,269,26,129,70,24,5,64,461,240,25,343,40,63,4,23,88,66,24,70,899,377,34,441,416,174,24,472,3501,1264,119,585,441,118,20,213,69,765,13,316,1,38,15,266,40,1502,27,741,NA,50,23,1201,902,6579,565,5632,6,132,161,681,41,157,8,22,NA,4,31,178,NA,157,NA,118,NA,5,3,131,23,419,11,258,NA,26,11,118,8,62,3,21,NA,5,7,57,40,421,8,232,1,24,11,332,NA,40,8,55,NA,4,2,21,6,82,5,61,NA,24,2,68,22,877,8,369,NA,34,14,427,2,414,2,172,NA,24,6,466,129,3372,29,1235,1,118,32,553,51,390,13,105,3,17,30,183
1997,New York,29769,1522,3284,13423,436,392,847,164,938,104,246,1886,1052,4719,756,85,1437,96,3188,1515,11908,87,349,8,384,44,803,23,141,52,886,9,95,9,237,36,1850,5,1047,160,4559,100,656,813,401,55,253,1424,637,72,1151,6953,5530,147,793,201,43,7,185,162,102,6,122,459,251,21,116,56,38,7,63,422,228,16,272,37,51,2,14,98,52,26,70,955,375,30,526,415,170,27,440,2940,1160,70,549,402,128,25,201,54,759,16,385,1,54,14,239,51,1373,15,622,NA,72,30,1121,820,6133,460,5070,21,126,214,579,38,163,8,35,NA,7,41,144,3,159,2,100,1,5,2,120,22,437,11,240,NA,21,11,105,7,49,5,33,NA,7,11,52,27,395,8,220,2,14,15,257,4,33,4,47,NA,2,1,13,5,93,1,51,NA,26,3,67,12,943,7,368,1,29,16,510,1,414,1,169,NA,27,3,437,89,2851,34,1126,2,68,35,514,58,344,13,115,NA,25,29,172
1998,New York,28160,1491,3046,12925,423,319,769,138,814,127,183,1849,1104,4230,742,89,1402,97,2949,1429,11496,95,328,2,317,42,727,12,126,47,767,19,108,10,173,53,1796,5,1099,133,4097,103,639,801,399,34,257,1331,648,60,1007,6898,5172,128,727,182,30,9,202,121,90,5,103,408,223,27,111,50,29,8,51,357,192,19,246,45,48,5,29,66,46,8,63,900,399,36,514,407,187,24,486,2647,1044,67,472,402,113,21,206,63,738,9,390,2,32,15,242,52,1279,17,631,1,59,27,980,831,6067,432,4740,13,115,153,574,41,141,5,25,4,5,45,157,1,120,NA,90,NA,5,1,102,31,377,6,217,1,26,4,107,6,44,NA,29,NA,8,6,45,19,338,10,182,NA,19,18,228,6,39,7,41,1,4,5,24,5,61,2,44,NA,8,3,60,19,881,9,390,NA,36,25,489,NA,407,NA,187,NA,24,5,481,81,2566,27,1017,1,66,24,448,55,347,8,105,4,17,36,170
1999,New York,28676,1333,3026,12942,501,334,977,162,787,182,229,1951,1167,4324,761,102,1231,89,2937,1384,11558,98,403,4,330,48,929,17,145,54,733,17,165,16,213,49,1902,14,1153,142,4182,130,631,768,302,40,223,1287,606,68,1065,7057,4905,153,827,238,32,17,214,118,63,4,149,516,290,35,136,64,35,5,58,353,145,9,280,57,85,6,34,95,55,5,74,895,355,49,652,441,207,32,487,2749,978,76,521,370,137,15,239,63,705,22,280,1,39,16,207,46,1241,18,588,1,67,24,1041,814,6243,390,4515,15,138,165,662,48,190,4,28,3,14,43,171,1,117,NA,63,NA,4,3,146,26,490,12,278,NA,35,10,126,4,60,2,33,NA,5,11,47,21,332,8,137,NA,9,25,255,8,49,3,82,1,5,5,29,5,90,4,51,NA,5,7,67,16,879,8,347,1,48,24,628,6,435,3,204,NA,32,5,482,84,2665,28,950,1,75,29,492,67,303,19,118,NA,15,44,195
2e3,New York,27676,1549,2819,12694,530,345,666,143,821,115,225,1987,1144,3803,835,90,1459,96,2723,1293,11401,102,428,4,341,47,619,22,121,43,778,9,106,13,212,58,1929,6,1138,131,3672,100,735,853,363,33,300,1174,571,65,1009,6954,4746,137,857,255,46,14,215,107,76,12,150,349,171,16,130,49,38,4,52,333,165,22,301,53,49,5,8,77,50,14,84,899,326,48,714,409,188,31,516,2351,938,68,446,415,143,19,258,63,790,10,353,2,31,15,285,46,1128,17,554,1,64,32,977,748,6206,359,4387,11,126,175,682,53,202,12,34,1,13,36,179,2,105,NA,76,NA,12,2,148,23,326,8,163,NA,16,16,114,5,44,4,34,NA,4,13,39,27,306,1,164,1,21,14,287,3,50,3,46,1,4,2,6,3,74,5,45,NA,14,5,79,20,879,2,324,NA,48,36,678,NA,409,NA,188,NA,31,6,510,85,2266,20,918,NA,68,26,420,41,374,9,134,1,18,49,209
