state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Connecticut,2006,2691893,2253246,3504809,1799814,1704995,1405976,1285917,1146481,1106765,4,52,56,4,56,60,403,5324,5727,62,2,64,1,14,15,65,596,661,0,15,15,27,394,421,0,1,1,572,6519,7091,6,65,71
Connecticut,2005,2550309,2136722,3365768,1729313,1636455,1331878,1218431,1090545,1046177,3,59,62,1,56,57,417,4957,5374,45,1,46,2,13,15,49,554,603,2,24,26,25,422,447,0,2,2,549,6149,6698,5,61,66
Connecticut,2004,2556258,2147466,3389483,1738966,1650517,1338169,1218089,1098419,1049047,7,37,44,1,61,62,414,5009,5423,63,1,64,0,6,6,75,587,662,2,14,16,16,390,406,0,0,0,582,6182,6764,4,77,81
Connecticut,2003,2539350,2131137,3371241,1736293,1634948,1330300,1209050,1090659,1040478,4,57,61,3,42,45,412,4950,5362,66,NA,NA,3,15,18,101,641,742,1,15,16,15,350,365,0,2,2,608,6130,6738,3,58,61
Connecticut,2002,2483379,2066299,3350345,1737413,1612932,1308443,1174936,1063060,1003239,2,58,60,4,48,52,512,5380,5892,122,0,122,1,8,9,96,612,708,0,19,19,20,397,417,0,2,2,760,6582,7342,3,58,61
Connecticut,2001,2509829,2097982,3317131,1708570,1608561,1322814,1187015,1079452,1018530,4,74,78,6,57,63,438,4978,5416,94,3,97,1,11,12,95,515,610,0,17,17,19,402,421,1,2,3,664,6126,6790,6,67,73
Connecticut,2000,2448737,2027334,3294802,1706844,1587958,1301291,1147446,1049074,978260,3,77,80,4,70,74,373,4576,4949,102,1,103,1,9,10,110,657,767,1,4,5,16,334,350,0,1,1,611,5804,6415,1,75,76
Connecticut,1999,2456843.4,2036554.9,3293534.8,1705590.2,1587944.6,1303627,1153216.4,1051798.8,984756.1,4,36,40,8,96,104,543,4660,5203,0,3,3,0,19,19,93,695,788,1,9,10,14,268,282,0,1,1,665,5846,6511,2,59,61
Connecticut,1998,2464949.8,2045775.8,3292267.6,1704336.4,1587931.2,1305963,1158986.8,1054523.6,991252.2,NA,NA,NA,NA,NA,NA,73,874,947,0,0,0,1,4,5,65,519,584,0,0,0,8,252,260,1,5,6,167,1766,1933,0,0,0
Connecticut,1997,2473056.2,2054996.7,3291000.4,1703082.6,1587917.8,1308299,1164757.2,1057248.4,997748.3,NA,NA,NA,NA,NA,NA,73,813,886,64,317,381,1,8,9,74,435,509,0,9,9,20,205,225,0,5,5,242,1898,2140,0,1,1
Connecticut,1996,2481162.6,2064217.6,3289733.2,1701828.8,1587904.4,1310635,1170527.6,1059973.2,1004244.4,NA,NA,NA,NA,NA,NA,26,378,404,101,356,457,0,1,1,11,121,132,0,3,3,6,96,102,2,2,4,153,1074,1227,0,3,3
Connecticut,1995,2489269,2073438.5,3288466,1700575,1587891,1312971,1176298,1062698,1010740.5,NA,NA,NA,NA,NA,NA,64,659,723,0,0,0,1,1,2,19,258,277,0,3,3,8,233,241,2,3,5,122,1382,1504,0,4,4
Connecticut,1994,2497375.4,2082659.4,3287198.8,1699321.2,1587877.6,1315307,1182068.4,1065422.8,1017236.6,NA,NA,NA,NA,NA,NA,77,724,801,0,0,0,3,10,13,57,404,461,0,3,3,8,224,232,0,2,2,176,1704,1880,0,0,0
Connecticut,1993,2505481.8,2091880.3,3285931.6,1698067.4,1587864.2,1317643,1187838.8,1068147.6,1023732.7,NA,NA,NA,NA,NA,NA,315,2692,3007,0,0,0,10,80,90,278,3129,3407,0,4,4,10,187,197,0,5,5,754,6784,7538,0,1,1
Connecticut,1992,2513588.2,2101101.2,3284664.4,1696813.6,1587850.8,1319979,1193609.2,1070872.4,1030228.8,NA,NA,NA,NA,NA,NA,420,4629,5049,0,0,0,27,92,119,358,3416,3774,0,6,6,4,146,150,1,6,7,954,8824,9778,0,0,0
Connecticut,1991,2521694.6,2110322.1,3283397.2,1695559.8,1587837.4,1322315,1199379.6,1073597.2,1036724.9,NA,NA,NA,NA,NA,NA,581,5820,6401,0,0,0,23,159,182,361,4098,4459,0,3,3,1,66,67,1,6,7,1043,10789,11832,0,0,0
Connecticut,1990,2529801,2119543,3282130,1694306,1587824,1324651,1205150,1076322,1043221,NA,NA,NA,NA,NA,NA,446,6012,6458,0,0,0,29,187,216,320,4340,4660,0,4,4,1,86,87,0,10,10,853,11254,12107,0,2,2
Connecticut,1989,2504546.9,2101526.7,3265213,1686421.4,1578791.6,1312829.9,1191717,1068653.8,1032872.9,NA,NA,NA,NA,NA,NA,395,5601,5996,0,0,0,6,84,90,253,2797,3050,0,1,1,8,100,108,0,6,6,693,9009,9702,0,1,1
Connecticut,1988,2479292.8,2083510.4,3248296,1678536.8,1569759.2,1301008.8,1178284,1060985.6,1022524.8,NA,NA,NA,NA,NA,NA,291,3315,3606,0,0,0,0,6,6,57,784,841,0,5,5,6,85,91,0,5,5,364,4352,4716,0,3,3
Connecticut,1987,2454038.7,2065494.1,3231379,1670652.2,1560726.8,1289187.7,1164851,1053317.4,1012176.7,NA,NA,NA,NA,NA,NA,99,2650,2749,0,0,0,2,1,3,9,219,228,1,3,4,3,68,71,1,2,3,124,3059,3183,0,1,1
Connecticut,1986,2428784.6,2047477.8,3214462,1662767.6,1551694.4,1277366.6,1151418,1045649.2,1001828.6,NA,NA,NA,NA,NA,NA,87,2270,2357,0,0,0,NA,NA,NA,2,52,54,1,5,6,5,141,146,3,9,12,103,2613,2716,0,2,2
Connecticut,1985,2403530.5,2029461.5,3197545,1654883,1542662,1265545.5,1137985,1037981,991480.5,NA,NA,NA,NA,NA,NA,81,2224,2305,0,0,0,NA,NA,NA,NA,NA,NA,3,76,79,10,256,266,1,3,4,102,2638,2740,0,1,1
Connecticut,1984,2378276.4,2011445.2,3180628,1646998.4,1533629.6,1253724.4,1124552,1030312.8,981132.4,NA,NA,NA,NA,NA,NA,117,2008,2125,14,18,32,NA,NA,NA,NA,NA,NA,12,104,116,35,375,410,0,6,6,207,2574,2781,1,2,3
Connecticut,1983,2353022.3,1993428.9,3163711,1639113.8,1524597.2,1241903.3,1111119,1022644.6,970784.3,NA,NA,NA,NA,NA,NA,80,2118,2198,0,0,0,NA,NA,NA,0,2,2,12,106,118,8,381,389,0,3,3,120,2695,2815,0,0,0
Connecticut,1982,2327768.2,1975412.6,3146794,1631229.2,1515564.8,1230082.2,1097686,1014976.4,960436.2,NA,NA,NA,NA,NA,NA,65,1784,1849,0,0,0,0,85,85,1,91,92,0,0,0,21,633,654,0,0,0,120,2666,2786,23,24,47
Connecticut,1981,2302514.1,1957396.3,3129877,1623344.6,1506532.4,1218261.1,1084253,1007308.2,950088.1,NA,NA,NA,NA,NA,NA,74,1390,1464,1,9,10,15,719,734,5,151,156,0,0,0,5,157,162,0,6,6,126,2545,2671,8,66,74
Connecticut,1980,2277260,1939380,3112960,1615460,1497500,1206440,1070820,999640,939740,NA,NA,NA,NA,NA,NA,170,2231,2401,0,0,0,34,583,617,7,0,7,0,0,0,6,0,6,0,0,0,241,2918,3159,5,47,52
Connecticut,1979,2250434,1919572,3103794,1609964,1493830,1192056,1058378,990266,929306,NA,NA,NA,NA,NA,NA,165,2203,2368,25,0,25,32,570,602,0,0,0,0,0,0,0,0,0,0,0,0,246,2880,3126,7,41,48
Connecticut,1978,2223608,1899764,3094628,1604468,1490160,1177672,1045936,980892,918872,0,0,0,6,18,24,103,1497,1600,0,0,0,18,336,354,0,0,0,0,0,0,0,0,0,0,0,0,143,1960,2103,16,109,125
