state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Indiana,2016,5057836,4137541,6633053,3370413,3262640,2600621,2457215,2081024,2056517,30,88,118,618,3329,3947,869,6524,7393,0,0,0,0,0,0,0,0,0,0,0,0,272,1570,1842,2100,12589,14689,1,9,10,0,0,0,308,999,1307
Indiana,2015,5041017,4144444,6619680,3363981,3255699,2591946,2449071,2081569,2062875,40,100,140,797,3734,4531,972,6743,7715,0,0,0,0,0,0,0,0,0,0,0,0,292,1603,1895,2548,13677,16225,1,9,10,0,0,0,439,1411,1850
Indiana,2014,5014663,4147984,6596855,3351790,3245065,2579126,2435537,2083538,2064446,28,118,146,1004,4331,5335,961,7481,8442,0,0,0,0,0,0,0,0,0,0,0,0,290,1378,1668,2901,15182,18083,8,63,71,0,0,0,606,1745,2351
Indiana,2013,4985428,4144789,6570902,3343036,3227866,2565305,2420123,2087230,2057559,37,78,115,934,4281,5215,1262,8089,9351,0,0,0,0,0,0,0,0,0,0,0,0,273,1528,1801,2922,15197,18119,0,45,45,0,0,0,414,1120,1534
Indiana,2012,4947700,4134790,6537334,3316338,3220996,2543650,2404050,2077863,2056927,22,78,100,908,4552,5460,1132,8003,9135,0,0,0,0,0,0,0,0,0,0,0,0,290,1723,2013,2806,15930,18736,1,80,81,0,0,0,451,1437,1888
Indiana,2011,4921885,4121239,6516922,3311101,3205821,2530713,2391172,2067393,2053846,23,115,138,990,4812,5802,1040,7660,8700,0,0,0,0,0,0,0,0,0,0,0,0,296,1735,2031,2754,15838,18592,0,32,32,0,0,0,405,1409,1814
Indiana,2010,4886036,4098945,6490621,3293027,3197594,2513274,2372762,2058811,2040134,0,0,0,986,5318,6304,1081,8057,9138,20,92,112,0,0,0,0,0,0,0,0,0,313,1851,2164,2873,17162,20035,0,12,12,0,0,0,471,1765,2236
Indiana,2009,4836993,4067156,6423113,3266309,3156804,2488631,2348362,2035075,2032081,NA,NA,NA,1028,5221,6249,1301,9047,10348,33,95,128,NA,NA,NA,0,0,0,0,0,0,283,1538,1821,2923,16918,19841,4,10,14,0,0,0,271,918,1189
Indiana,2008,4794072,4034513,6376792,3240709,3136083,2464646,2329426,2016536,2017977,NA,NA,NA,861,4736,5597,1407,9003,10410,37,140,177,NA,NA,NA,0,1,1,0,0,0,233,1538,1771,2626,15892,18518,0,33,33,0,0,0,84,377,461
Indiana,2007,4751401,4018322,6345289,3219474,3125815,2439279,2312122,2007160,2011162,NA,NA,NA,869,4753,5622,1039,7217,8256,42,155,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1628,1900,2513,14795,17308,1,11,12,NA,NA,NA,288,976,1264
