state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Vermont,2016,504595,400859,624594,316422,308172,259493,245102,202139,198720,3110,1954,1156,2857,1862,995,2697,1827,870,7721,4613,3108,6506,3758,2748,5942,3429,2513,5629,1819,3810,4901,1265,3636,4362,921,3441,12188,6026,6162,7465,4573,2892,6550,3862,2688,14345,7556,6789,7123,4712,2411,6334,4269,2065,581601,294454,287147,475743,243323,232420,374974,187831,187143,1,22,23,0,7,7,7,168,175,2,9,11,0,0,0,125,1366,1491
Vermont,2015,508307,408879,626042,316023,310019,259259,249048,203587,205292,2295,1346,949,2295,1346,949,1725,1346,379,9702,5635,4067,7502,4392,3110,6958,4167,2791,8597,2573,6024,6681,1777,4904,6461,1668,4793,10673,5385,5288,8038,3965,4073,7453,3460,3993,11468,4868,6600,7182,3720,3462,6225,3291,2934,583307,296216,287091,476609,244059,232550,380057,189655,190402,2,11,13,0,10,10,3,172,175,0,5,5,0,0,0,142,1356,1498
Vermont,2014,504488,406248,626562,319919,306643,260641,243847,208182,198066,3402,2908,494,2940,2446,494,2807,2313,494,12936,6085,6851,9718,4835,4883,9431,4751,4680,6297,2862,3435,3629,1450,2179,3573,1394,2179,9872,6005,3867,7374,4713,2661,6622,4555,2067,10551,5733,4818,6903,3978,2925,5659,3642,2017,583504,296326,287178,473924,243219,230705,378156,191527,186629,2,12,14,0,11,11,3,196,199,0,6,6,0,0,0,148,1546,1694
Vermont,2013,502138,409070,626630,318348,308282,258317,243821,206198,202872,1608,1226,382,1259,916,343,1060,727,333,8812,4663,4149,6763,3679,3084,6097,3358,2739,6556,2260,4296,3949,1536,2413,3518,1429,2089,9245,4775,4470,6100,3038,3062,5671,2886,2785,11270,6934,4336,5727,3810,1917,4435,2915,1520,589139,298490,290649,478340,245338,233002,388289,194883,193406,0,8,8,1,12,13,3,205,208,0,4,4,0,0,0,147,1642,1789
Vermont,2012,503523,410764,626011,316237,309774,256288,247235,205254,205510,2092,984,1108,1856,984,872,1630,984,646,9695,6213,3482,6567,3806,2761,6073,3312,2761,5981,1910,4071,4419,1352,3067,3713,1213,2500,10662,5221,5441,8052,4090,3962,6568,3349,3219,9316,3992,5324,6453,2425,4028,5771,2066,3705,588265,297917,290348,476176,243631,232545,387009,194330,192679,0,15,15,2,11,13,9,187,196,0,0,0,0,0,0,112,1633,1745
Vermont,2011,499643,411179,626431,317140,309291,254641,245002,204766,206413,2518,614,1904,2058,576,1482,1565,476,1089,8515,4887,3628,6300,3057,3243,5783,2604,3179,4562,2756,1806,2894,1857,1037,2823,1786,1037,8328,4092,4236,5986,2725,3261,5399,2467,2932,13274,5839,7435,7403,3078,4325,7065,2886,4179,589234,298952,290282,475002,243348,231654,388544,194547,193997,3,9,12,0,8,8,7,195,202,0,0,0,0,0,0,132,1637,1769
Vermont,2010,495926,410786,625960,317714,308246,254861,241065,207335,203451,1062,848,214,1019,805,214,655,460,195,7560,4431,3129,6140,3707,2433,5591,3217,2374,7895,3647,4248,4871,2336,2535,4627,2249,2378,9303,4102,5201,6407,3158,3249,5947,2943,3004,9912,5476,4436,4893,2413,2480,4481,2186,2295,590228,299210,291018,472596,242442,230154,389485,196280,193205,2,12,14,1,11,12,8,199,207,0,0,0,0,0,0,135,1650,1785
Vermont,2009,494463,409865,621760,316137,305623,252305,242158,204419,205446,1283,678,605,734,129,605,422,0,422,6767,4180,2587,4552,2738,1814,4211,2397,1814,5877,3173,2704,3868,1785,2083,3794,1785,2009,8900,3926,4974,6134,2376,3758,5229,1997,3232,9970,4676,5294,5532,2245,3287,5357,2203,3154,588963,299504,289459,473643,243032,230611,390852,196037,194815,2,16,18,NA,NA,NA,13,206,219,NA,NA,NA,NA,NA,NA,137,1769,1906
Vermont,2008,493216,413134,621270,315989,305281,254338,238878,208567,204567,1719,1326,393,1410,1128,282,902,620,282,5935,3122,2813,3936,2114,1822,3517,1695,1822,3534,1732,1802,2418,916,1502,2079,693,1386,6651,2904,3747,4794,2013,2781,4166,1545,2621,13403,8038,5365,8592,5204,3388,8036,4951,3085,590028,298867,291161,472066,242963,229103,394434,199063,195371,2,16,18,NA,NA,NA,5,187,192,NA,NA,NA,NA,NA,NA,104,1728,1832
Vermont,2007,490336,413187,621254,316458,304796,251789,238547,206790,206397,1579,845,734,1567,845,722,1500,778,722,8461,4731,3730,5721,2715,3006,5270,2715,2555,4543,1405,3138,2414,1010,1404,2351,1010,1341,6254,3696,2558,4916,3023,1893,4355,2632,1723,8359,5172,3187,4593,3038,1555,4205,2719,1486,592058,300609,291449,471125,241158,229967,395506,196936,198570,1,14,15,NA,NA,NA,8,205,213,NA,NA,NA,NA,NA,NA,146,1695,1841
Vermont,2006,491886,417975,623908,317359,306549,251873,240013,210362,207613,3443,2450,993,2671,2141,530,2094,1813,281,6365,3679,2686,4012,2171,1841,3750,1909,1841,4051,1275,2776,3168,958,2210,2668,515,2153,6616,3778,2838,3980,2450,1530,3408,2086,1322,7830,2601,5229,5819,2205,3614,5293,1991,3302,595603,303576,292027,472236,241948,230288,400762,202048,198714,1,13,14,NA,NA,NA,8,206,214,NA,9,NA,NA,NA,NA,143,1750,1893
Vermont,2005,474663,403020,609857,307641,302216,240853,233810,202497,200523,902,466,436,792,411,381,775,411,364,6798,3775,3023,5302,3019,2283,5010,2737,2273,1862,1029,833,1283,722,561,1201,640,561,4474,2522,1952,2455,1250,1205,2279,1200,1079,8628,4980,3648,5713,3641,2072,5366,3624,1742,587193,294869,292324,459118,231810,227308,388389,193885,194504,1,17,18,0,9,9,6,160,166,0,0,0,0,0,0,142,1676,1818
Vermont,2004,465374,395443,600632,304876,295756,239172,226202,199689,195754,1281,532,749,1133,466,667,1072,443,629,5614,2853,2761,4301,2253,2048,4260,2212,2048,3124,1624,1500,1850,777,1073,1692,698,994,5124,2839,2285,3585,1878,1707,3087,1649,1438,8319,3976,4343,5007,2515,2492,4164,2134,2030,577170,293052,284118,449498,231283,218215,381168,192553,188615,1,11,12,2,13,15,2,128,130,0,0,0,NA,NA,NA,130,1603,1733
Vermont,2003,462404,390664,598352,304012,294340,237846,224558,197157,193507,2428,1179,1249,1794,846,948,1728,780,948,5419,3061,2358,3888,1948,1940,3799,1948,1851,2299,487,1812,1857,321,1536,1582,321,1261,4339,2318,2021,2959,1635,1324,2587,1435,1152,9496,4825,4671,7513,3943,3570,6489,3395,3094,574371,292142,282229,444393,229153,215240,374479,189278,185201,0,14,14,2,8,10,3,124,127,0,0,0,NA,NA,NA,125,1588,1713
Vermont,2002,457129,387325,595826,304232,291594,235521,221608,195811,191514,2184,1369,815,1299,670,629,1245,616,629,5580,2935,2645,3653,1987,1666,3553,1939,1614,3412,1180,2232,2346,683,1663,2254,591,1663,4803,2082,2721,3572,1499,2073,3233,1388,1845,7823,4310,3513,5615,3177,2438,4901,2836,2065,572024,292356,279668,440644,227505,213139,372139,188441,183698,0,16,16,1,7,8,2,99,101,0,0,0,0,0,0,124,1529,1653
Vermont,2001,458909,389473,592321,301942,290379,237327,221582,197095,192378,1364,928,436,854,496,358,806,448,358,5182,2852,2330,3451,1989,1462,3230,1877,1353,1893,632,1261,1308,406,902,1202,300,902,5061,2425,2636,3241,1601,1640,2997,1495,1502,8064,4369,3695,5027,2729,2298,4825,2657,2168,570757,290736,280021,445028,230106,214922,376413,190318,186095,0,18,18,0,9,9,6,88,94,0,0,0,0,0,0,85,1427,1512
Vermont,2000,439633,365471,593200,299167,294033,229574,210059,187629,177842,623,405,218,623,405,218,427,209,218,3077,1413,1664,2453,1210,1243,2453,1210,1243,3553,2273,1280,2160,1532,628,1949,1321,628,3851,1484,2367,1397,391,1006,1397,391,1006,6188,2582,3606,4755,1382,3373,4379,1177,3202,575908,291010,284898,428245,224654,203591,354866,183321,171545,0,13,13,0,9,9,2,75,77,0,0,0,0,0,0,72,1407,1479
Vermont,1999,437316.9,364652.7,589813.3,297674,292139.3,228226,209090.9,186892.9,177759.8,791.3,481.6,309.7,719,441.6,277.4,537.4,260,277.4,3162.6,1503.2,1659.4,2464.1,1251.2,1212.9,2453.7,1244.4,1209.3,3464.3,2175.7,1288.6,2118.7,1475.5,643.2,1919.5,1282.5,637,3864.5,1527.8,2336.7,1538.3,497.2,1041.1,1515.6,486.5,1029.1,5582.7,2332.6,3250.1,4284.7,1249,3035.7,3946.3,1064.5,2881.8,572947.9,289653.1,283294.8,426192.1,223311.5,202880.6,354280.2,182555,171725.2,0,9,9,1,6,7,2,66,68,NA,NA,NA,0,0,0,51,1248,1299
Vermont,1998,435000.8,363834.4,586426.6,296181,290245.6,226878,208122.8,186156.8,177677.6,959.6,558.2,401.4,815,478.2,336.8,647.8,311,336.8,3248.2,1593.4,1654.8,2475.2,1292.4,1182.8,2454.4,1278.8,1175.6,3375.6,2078.4,1297.2,2077.4,1419,658.4,1890,1244,646,3878,1571.6,2306.4,1679.6,603.4,1076.2,1634.2,582,1052.2,4977.4,2083.2,2894.2,3814.4,1116,2698.4,3513.6,952,2561.6,569987.8,288296.2,281691.6,424139.2,221969,202170.2,353694.4,181789,171905.4,0,14,14,NA,NA,NA,1,45,46,NA,NA,NA,7,184,191,44,1172,1216
Vermont,1997,432684.7,363016.1,583039.9,294688,288351.9,225530,207154.7,185420.7,177595.4,1127.9,634.8,493.1,911,514.8,396.2,758.2,362,396.2,3333.8,1683.6,1650.2,2486.3,1333.6,1152.7,2455.1,1313.2,1141.9,3286.9,1981.1,1305.8,2036.1,1362.5,673.6,1860.5,1205.5,655,3891.5,1615.4,2276.1,1820.9,709.6,1111.3,1752.8,677.5,1075.3,4372.1,1833.8,2538.3,3344.1,983,2361.1,3080.9,839.5,2241.4,567027.7,286939.3,280088.4,422086.3,220626.5,201459.8,353108.6,181023,172085.6,0,8,8,NA,NA,NA,1,35,36,0,22,22,5,23,28,47,1146,1193
Vermont,1996,430368.6,362197.8,579653.2,293195,286458.2,224182,206186.6,184684.6,177513.2,1296.2,711.4,584.8,1007,551.4,455.6,868.6,413,455.6,3419.4,1773.8,1645.6,2497.4,1374.8,1122.6,2455.8,1347.6,1108.2,3198.2,1883.8,1314.4,1994.8,1306,688.8,1831,1167,664,3905,1659.2,2245.8,1962.2,815.8,1146.4,1871.4,773,1098.4,3766.8,1584.4,2182.4,2873.8,850,2023.8,2648.2,727,1921.2,564067.6,285582.4,278485.2,420033.4,219284,200749.4,352522.8,180257,172265.8,0,7,7,0,6,6,0,14,14,0,5,5,0,60,60,32,1e3,1032
