state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,deaths_caused_by_another_person_female,deaths_caused_by_another_person_male,deaths_caused_by_another_person_total,deaths_from_accidental_injury_to_self_female,deaths_from_accidental_injury_to_self_male,deaths_from_accidental_injury_to_self_total,deaths_from_aids_female,deaths_from_aids_male,deaths_from_aids_total,deaths_from_execution_female,deaths_from_execution_male,deaths_from_execution_total,deaths_from_homicide_by_other_inmates_female,deaths_from_homicide_by_other_inmates_male,deaths_from_homicide_by_other_inmates_total,deaths_from_illness_or_natural_cause_female,deaths_from_illness_or_natural_cause_male,deaths_from_illness_or_natural_cause_total,deaths_from_other_homicide_female,deaths_from_other_homicide_male,deaths_from_other_homicide_total,deaths_from_suicide_female,deaths_from_suicide_male,deaths_from_suicide_total,total_deaths_female,total_deaths_male,total_deaths_total
Ohio,2006,8695512,7265029,11478006,5884983,5593023,4515315,4180197,3666784,3598245,NA,NA,NA,0,0,0,0,4,4,0,4,4,0,0,0,6,94,100,0,0,0,0,4,4,6,106,112
Ohio,2005,8405709,7061024,11146050,5721926,5424124,4384055,4021654,3594707,3466317,NA,NA,NA,0,0,0,0,1,1,0,2,2,0,2,2,4,107,111,0,0,0,0,5,5,4,118,122
Ohio,2004,8397018,7060876,11172251,5735109,5437142,4375872,4021146,3598076,3462800,NA,NA,NA,0,0,0,0,4,4,0,7,7,0,1,1,5,105,110,0,0,0,1,10,11,6,127,133
Ohio,2003,8313492,6980600,11131980,5731640,5400340,4360079,3953413,3577580,3403020,NA,NA,NA,0,0,0,0,8,8,0,3,3,0,1,1,4,86,90,0,0,0,1,3,4,5,101,106
Ohio,2002,8255118,6904082,11106524,5730149,5376375,4331842,3923276,3541697,3362385,NA,NA,NA,0,0,0,0,8,8,0,3,3,0,0,0,2,111,113,0,0,0,0,3,3,2,125,127
Ohio,2001,8331665,6994432,11066289,5711097,5355192,4380290,3951375,3590428,3404004,NA,NA,NA,0,1,1,0,0,0,0,1,1,0,1,1,5,106,111,0,0,0,0,5,5,5,114,119
Ohio,2000,8181891,6834334,11052389,5721491,5330898,4309578,3872313,3516925,3317409,NA,NA,NA,1,0,1,0,3,3,0,0,0,0,1,1,6,109,115,0,0,0,2,5,7,9,118,127
Ohio,1999,8166966.6,6823433.7,11030378.5,5710444.1,5319934.4,4303565,3863401.6,3510631.3,3312802.4,NA,NA,NA,0,1,1,NA,NA,NA,0,1,1,0,2,2,1,116,117,0,0,0,0,8,8,1,128,129
Ohio,1998,8152042.2,6812533.4,11008368,5699397.2,5308970.8,4297552,3854490.2,3504337.6,3308195.8,0,0,0,0,2,2,0,7,7,0,0,0,NA,NA,NA,7,117,124,NA,NA,NA,0,7,7,NA,NA,NA
Ohio,1997,8137117.8,6801633.1,10986357.5,5688350.3,5298007.2,4291539,3845578.8,3498043.9,3303589.2,0,4,4,0,2,2,0,6,6,0,0,0,NA,NA,NA,2,93,95,NA,NA,NA,1,9,10,NA,NA,NA
Ohio,1996,8122193.4,6790732.8,10964347,5677303.4,5287043.6,4285526,3836667.4,3491750.2,3298982.6,0,2,2,0,3,3,1,19,20,0,0,0,NA,NA,NA,2,86,88,NA,NA,NA,0,4,4,NA,NA,NA
Ohio,1995,8107269,6779832.5,10942336.5,5666256.5,5276080,4279513,3827756,3485456.5,3294376,0,0,0,0,0,0,0,23,23,0,0,0,NA,NA,NA,4,77,81,NA,NA,NA,0,10,10,NA,NA,NA
Ohio,1994,8092344.6,6768932.2,10920326,5655209.6,5265116.4,4273500,3818844.6,3479162.8,3289769.4,0,1,1,0,1,1,1,19,20,0,0,0,NA,NA,NA,4,58,62,NA,NA,NA,1,2,3,NA,NA,NA
Ohio,1993,8077420.2,6758031.9,10898315.5,5644162.7,5254152.8,4267487,3809933.2,3472869.1,3285162.8,0,9,9,0,0,0,0,5,5,0,0,0,NA,NA,NA,3,54,57,NA,NA,NA,0,8,8,NA,NA,NA
Ohio,1992,8062495.8,6747131.6,10876305,5633115.8,5243189.2,4261474,3801021.8,3466575.4,3280556.2,0,1,1,0,1,1,0,11,11,0,0,0,NA,NA,NA,2,65,67,NA,NA,NA,0,2,2,NA,NA,NA
Ohio,1991,8047571.4,6736231.3,10854294.5,5622068.9,5232225.6,4255461,3792110.4,3460281.7,3275949.6,0,0,0,0,0,0,0,2,2,0,0,0,NA,NA,NA,3,33,36,NA,NA,NA,0,3,3,NA,NA,NA
Ohio,1990,8032647,6725331,10832284,5611022,5221262,4249448,3783199,3453988,3271343,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,3,39,42,NA,NA,NA,0,3,3,NA,NA,NA
Ohio,1989,7998444.3,6713783.9,10829131.6,5608037.8,5221093.8,4231147.2,3767297.1,3449421.2,3264362.7,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,37,37,NA,NA,NA,0,7,7,NA,NA,NA
Ohio,1988,7964241.6,6702236.8,10825979.2,5605053.6,5220925.6,4212846.4,3751395.2,3444854.4,3257382.4,0,2,2,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,1,22,23,NA,NA,NA,0,11,11,NA,NA,NA
Ohio,1987,7930038.9,6690689.7,10822826.8,5602069.4,5220757.4,4194545.6,3735493.3,3440287.6,3250402.1,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,35,35,NA,NA,NA,0,2,2,NA,NA,NA
Ohio,1986,7895836.2,6679142.6,10819674.4,5599085.2,5220589.2,4176244.8,3719591.4,3435720.8,3243421.8,0,6,6,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,2,28,30,NA,NA,NA,0,0,0,NA,NA,NA
Ohio,1985,7861633.5,6667595.5,10816522,5596101,5220421,4157944,3703689.5,3431154,3236441.5,0,1,1,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,23,23,NA,NA,NA,1,0,1,NA,NA,NA
Ohio,1984,7827430.8,6656048.4,10813369.6,5593116.8,5220252.8,4139643.2,3687787.6,3426587.2,3229461.2,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,15,15,NA,NA,NA,0,1,1,NA,NA,NA
Ohio,1983,7793228.1,6644501.3,10810217.2,5590132.6,5220084.6,4121342.4,3671885.7,3422020.4,3222480.9,0,1,1,0,1,1,NA,NA,NA,0,0,0,NA,NA,NA,1,24,25,NA,NA,NA,0,3,3,NA,NA,NA
Ohio,1982,7759025.4,6632954.2,10807064.8,5587148.4,5219916.4,4103041.6,3655983.8,3417453.6,3215500.6,0,3,3,0,3,3,NA,NA,NA,0,0,0,NA,NA,NA,1,23,24,NA,NA,NA,0,3,3,NA,NA,NA
Ohio,1981,7724822.7,6621407.1,10803912.4,5584164.2,5219748.2,4084740.8,3640081.9,3412886.8,3208520.3,0,0,0,0,2,2,NA,NA,NA,0,0,0,NA,NA,NA,0,19,19,NA,NA,NA,0,8,8,NA,NA,NA
Ohio,1980,7690620,6609860,10800760,5581180,5219580,4066440,3624180,3408320,3201540,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,23,23,NA,NA,NA,0,0,0,NA,NA,NA
Ohio,1979,7610588,6544284,10783944,5572012,5211932,4025476,3585112,3378688,3165596,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,2,27,29,NA,NA,NA,0,0,0,NA,NA,NA
Ohio,1978,7530556,6478708,10767128,5562844,5204284,3984512,3546044,3349056,3129652,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,16,16,NA,NA,NA,0,0,0,NA,NA,NA
