state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Alabama,2006,3479514,2912653,4599030,2368281,2230749,1827557,1651957,1491481,1421172,0,0,0,490,3540,4030,352,3078,3430,27,134,161,0,0,0,21,89,110,5,21,26,0,0,0,1335,10157,11492,10,38,48,0,0,0,421,3143,3564
Alabama,2005,3366418,2826299,4448075,2300418,2147657,1776246,1590172,1460745,1365554,0,0,0,519,3562,4081,346,2236,2582,35,129,164,0,0,0,12,71,83,0,13,13,0,0,0,1308,9351,10659,4,19,23,0,0,0,378,3184,3562
Alabama,2004,3325616,2803953,4414559,2292525,2122034,1753802,1571814,1445210,1358743,0,0,0,256,1984,2240,567,2931,3498,29,141,170,9,86,95,1,3,4,0,15,15,0,0,0,1160,8188,9348,5,17,22,0,0,0,277,2864,3141
Alabama,2003,3285012,2758898,4385446,2278215,2107231,1737882,1547130,1426140,1332758,0,0,0,0,6609,6609,0,0,0,0,24,24,0,0,0,0,3441,3441,0,0,0,0,20,20,NA,10191,NA,0,0,0,0,0,0,0,0,0
Alabama,2002,3266513,2747647,4370221,2262994,2107227,1732415,1534098,1422822,1324825,0,0,0,214,1829,2043,249,1643,1892,37,128,165,20,108,128,0,0,0,8,50,58,0,1,1,818,6856,7674,5,32,37,0,0,0,284,2978,3262
Alabama,2001,3223010,2716855,4349601,2254779,2094822,1706680,1516330,1403650,1313205,0,0,0,191,1686,1877,283,1751,2034,21,140,161,14,96,110,0,17,17,15,88,103,0,1,1,878,7222,8100,4,30,34,0,0,0,340,3238,3578
Alabama,2000,3191816,2658473,4346948,2268640,2078308,1698345,1493471,1386053,1272420,0,0,0,196,1700,1896,210,1510,1720,23,135,158,8,63,71,1,10,11,10,49,59,0,0,0,759,6572,7331,4,33,37,0,0,0,291,2908,3199
Alabama,1999,3170568.6,2641956.1,4315552.4,2250954.3,2064598.1,1686946.3,1483622.3,1376011.3,1265944.8,NA,NA,NA,NA,2592,NA,NA,1796,NA,NA,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8417,NA,NA,NA,NA,NA,NA,NA,NA,3084,NA
Alabama,1998,3149321.2,2625439.2,4284156.8,2233268.6,2050888.2,1675547.6,1473773.6,1365969.6,1259469.6,NA,NA,NA,131,1513,1644,283,2405,2688,NA,NA,NA,4,84,88,2,5,7,14,72,86,NA,NA,NA,689,6591,7280,8,35,43,0,0,0,198,2170,2368
Alabama,1997,3128073.8,2608922.3,4252761.2,2215582.9,2037178.3,1664148.9,1463924.9,1355927.9,1252994.4,NA,NA,NA,277,2485,2762,290,2266,2556,NA,NA,NA,0,0,0,9,81,90,15,69,84,NA,NA,NA,933,8098,9031,12,71,83,0,0,0,290,2805,3095
Alabama,1996,3106826.4,2592405.4,4221365.6,2197897.2,2023468.4,1652750.2,1454076.2,1345886.2,1246519.2,NA,NA,NA,241,2203,2444,210,2091,2301,NA,NA,NA,0,0,0,14,124,138,5,70,75,NA,NA,NA,826,7946,8772,7,57,64,0,0,0,308,3073,3381
Alabama,1995,3085579,2575888.5,4189970,2180211.5,2009758.5,1641351.5,1444227.5,1335844.5,1240044,NA,NA,NA,175,1919,2094,192,2054,2246,NA,NA,NA,0,0,0,8,115,123,8,85,93,NA,NA,NA,704,7153,7857,5,47,52,0,0,0,294,2667,2961
Alabama,1994,3064331.6,2559371.6,4158574.4,2162525.8,1996048.6,1629952.8,1434378.8,1325802.8,1233568.8,NA,NA,NA,186,1901,2087,189,2199,2388,NA,NA,NA,0,0,0,9,107,116,13,78,91,NA,NA,NA,689,6930,7619,0,38,38,0,0,0,259,2359,2618
Alabama,1993,3043084.2,2542854.7,4127178.8,2144840.1,1982338.7,1618554.1,1424530.1,1315761.1,1227093.6,NA,NA,NA,207,1817,2024,261,2467,2728,NA,NA,NA,0,0,0,7,75,82,10,62,72,NA,NA,NA,735,6773,7508,6,52,58,0,0,0,210,2059,2269
Alabama,1992,3021836.8,2526337.8,4095783.2,2127154.4,1968628.8,1607155.4,1414681.4,1305719.4,1220618.4,NA,NA,NA,203,2026,2229,286,2585,2871,NA,NA,NA,0,0,0,8,100,108,14,80,94,NA,NA,NA,739,6942,7681,8,70,78,0,0,0,185,1814,1999
Alabama,1991,3000589.4,2509820.9,4064387.6,2109468.7,1954918.9,1595756.7,1404832.7,1295677.7,1214143.2,NA,NA,NA,163,1696,1859,206,2412,2618,NA,NA,NA,0,0,0,10,69,79,1,70,71,NA,NA,NA,618,6255,6873,7,71,78,0,0,0,175,1724,1899
Alabama,1990,2979342,2493304,4032992,2091783,1941209,1584358,1394984,1285636,1207668,NA,NA,NA,90,1194,1284,161,2199,2360,NA,NA,NA,0,0,0,0,0,0,13,41,54,NA,NA,NA,401,5100,5501,2,35,37,0,0,0,108,1442,1550
Alabama,1989,2954735.8,2476783.6,4020474.8,2085862.7,1934612.1,1571748.2,1382987.6,1278230.4,1198553.2,NA,NA,NA,128,1088,1216,233,2369,2602,NA,NA,NA,4,50,54,0,0,0,8,41,49,NA,NA,NA,574,5009,5583,6,42,48,0,0,0,164,1221,1385
Alabama,1988,2930129.6,2460263.2,4007957.6,2079942.4,1928015.2,1559138.4,1370991.2,1270824.8,1189438.4,NA,NA,NA,31,739,770,230,2549,2779,NA,NA,NA,3,44,47,0,0,0,7,47,54,NA,NA,NA,439,5176,5615,3,54,57,0,0,0,136,1504,1640
Alabama,1987,2905523.4,2443742.8,3995440.4,2074022.1,1921418.3,1546528.6,1358994.8,1263419.2,1180323.6,NA,NA,NA,18,487,505,106,1406,1512,NA,NA,NA,5,46,51,0,0,0,1,38,39,NA,NA,NA,239,3506,3745,3,41,44,0,0,0,85,1252,1337
Alabama,1986,2880917.2,2427222.4,3982923.2,2068101.8,1914821.4,1533918.8,1346998.4,1256013.6,1171208.8,NA,NA,NA,12,78,90,146,1524,1670,NA,NA,NA,2,48,50,0,1,1,1,21,22,NA,NA,NA,262,3267,3529,1,59,60,0,0,0,82,1222,1304
Alabama,1985,2856311,2410702,3970406,2062181.5,1908224.5,1521309,1335002,1248608,1162094,NA,NA,NA,47,407,454,128,1302,1430,NA,NA,NA,3,43,46,2,41,43,5,30,35,NA,NA,NA,314,3590,3904,5,56,61,0,0,0,108,1543,1651
Alabama,1984,2831704.8,2394181.6,3957888.8,2056261.2,1901627.6,1508699.2,1323005.6,1241202.4,1152979.2,NA,NA,NA,57,348,405,119,1317,1436,NA,NA,NA,6,38,44,0,46,46,5,38,43,NA,NA,NA,315,3835,4150,0,58,58,0,0,0,107,1708,1815
Alabama,1983,2807098.6,2377661.2,3945371.6,2050340.9,1895030.7,1496089.4,1311009.2,1233796.8,1143864.4,NA,NA,NA,51,380,431,99,928,1027,NA,NA,NA,1,19,20,1,2,3,6,39,45,NA,NA,NA,297,3305,3602,5,69,74,0,1,1,101,1538,1639
Alabama,1982,2782492.4,2361140.8,3932854.4,2044420.6,1888433.8,1483479.6,1299012.8,1226391.2,1134749.6,NA,NA,NA,3,105,108,113,1321,1434,NA,NA,NA,2,25,27,1,2,3,1,23,24,0,0,0,172,2919,3091,0,39,39,0,4,4,43,1091,1134
Alabama,1981,2757886.2,2344620.4,3920337.2,2038500.3,1881836.9,1470869.8,1287016.4,1218985.6,1125634.8,NA,NA,NA,7,71,78,117,1395,1512,NA,NA,NA,13,229,242,1,2,3,1,17,18,0,0,0,221,2973,3194,0,38,38,0,1,1,19,517,536
Alabama,1980,2733280,2328100,3907820,2032580,1875240,1458260,1275020,1211580,1116520,NA,NA,NA,8,59,67,139,2114,2253,NA,NA,NA,0,0,0,0,2,2,0,5,5,0,0,0,188,3264,3452,0,9,9,0,0,0,24,522,546
Alabama,1979,2678252,2282980,3861618,2007482,1854136,1428664,1249588,1189042,1093938,NA,NA,NA,30,212,242,144,1565,1709,NA,NA,NA,0,0,0,4,38,42,0,19,19,0,0,0,215,2790,3005,2,23,25,0,0,0,29,685,714
Alabama,1978,2623224,2237860,3815416,1982384,1833032,1399068,1224156,1166504,1071356,0,0,0,2,60,62,90,1425,1515,19,239,258,0,0,0,2,42,44,1,13,14,0,0,0,161,2823,2984,0,0,0,0,0,0,44,1028,1072
