state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Connecticut,2006,2691893,2253246,3504809,1799814,1704995,1405976,1285917,1146481,1106765,6315,3303,3012,4794,2554,2240,3784,1753,2031,118203,60442,57761,90378,45724,44654,84701,42880,41821,319225,170443,148782,229366,124154,105212,204695,109073,95622,384308,190016,194292,259213,130754,128459,244009,122151,121858,55383,27341,28042,34158,17345,16813,31882,15853,16029,2621375,1348269,1273106,2073984,1085445,988539,1684175,854771,829404,4,35,39,16,79,95,559,8168,8727,301,5197,5498,NA,9,NA,714,5493,6207
Connecticut,2005,2550309,2136722,3365768,1729313,1636455,1331878,1218431,1090545,1046177,6143,3617,2526,4848,3027,1821,3835,2185,1650,108073,53582,54491,83512,42172,41340,79138,39704,39434,295975,160896,135079,204048,114907,89141,183565,102516,81049,372718,183037,189681,247683,123232,124451,233669,115250,118419,48304,23983,24321,26210,13690,12520,23042,11698,11344,2534555,1304198,1230357,1984008,1034850,949158,1613473,819192,794281,4,32,36,NA,NA,NA,530,7764,8294,304,4890,5194,NA,NA,NA,639,5198,5837
Connecticut,2004,2556258,2147466,3389483,1738966,1650517,1338169,1218089,1098419,1049047,4498,2345,2153,3867,1821,2046,3590,1821,1769,102114,51421,50693,77096,39344,37752,71433,36607,34826,305449,158984,146465,211718,115252,96466,189262,102228,87034,359093,177029,182064,235450,120247,115203,225690,112739,112951,52829,26489,26340,29109,15675,13434,28187,15556,12631,2565500,1322698,1242802,1999018,1045830,953188,1629304,829468,799836,4,31,35,NA,NA,NA,528,7902,8430,316,4985,5301,NA,NA,NA,630,5016,5646
Connecticut,2003,2539350,2131137,3371241,1736293,1634948,1330300,1209050,1090659,1040478,6382,2337,4045,4294,1935,2359,3784,1935,1849,102075,53076,48999,74702,37048,37654,71645,35495,36150,300798,160239,140559,206234,115983,90251,187713,103637,84076,337911,170800,167111,219558,112191,107367,209482,106376,103106,40044,19665,20379,21167,11620,9547,18898,10365,8533,2584031,1330176,1253855,2013395,1051523,961872,1639615,832851,806764,6,30,36,5,76,81,556,8110,8666,297,4989,5286,0,0,0,684,5093,5777
Connecticut,2002,2483379,2066299,3350345,1737413,1612932,1308443,1174936,1063060,1003239,4747,2747,2e3,3622,2155,1467,2849,1382,1467,92101,45017,47084,69521,35073,34448,64668,32028,32640,294327,163788,130539,195296,111044,84252,177932,101021,76911,334926,177926,157e3,213893,112945,100948,201922,105869,96053,53578,24756,28822,30481,16342,14139,26753,13161,13592,2570666,1323179,1247487,1970566,1030884,939682,1592175,809599,782576,5,30,35,2,66,68,683,8526,9209,318,5101,5419,0,0,0,686,5303,5989
Connecticut,2001,2509829,2097982,3317131,1708570,1608561,1322814,1187015,1079452,1018530,3954,1986,1968,3171,1373,1798,2526,1174,1352,90273,46426,43847,66872,35251,31621,61831,32283,29548,282389,150574,131815,193896,110172,83724,176290,98696,77594,319796,160019,159777,210176,110609,99567,199138,103177,95961,45229,23504,21725,27430,14827,12603,24761,14214,10547,2575490,1326061,1249429,2008284,1050582,957702,1633436,829908,803528,3,32,35,3,58,61,603,8125,8728,296,4715,5011,0,0,0,542,4819,5361
Connecticut,2000,2448737,2027334,3294802,1706844,1587958,1301291,1147446,1049074,978260,4980,2459,2521,4980,2459,2521,3590,1840,1750,60014,29682,30332,44493,22134,22359,43250,20891,22359,249560,127771,121789,168253,94494,73759,156528,87026,69502,336979,166064,170915,208093,109430,98663,195878,101309,94569,45590,22642,22948,27172,13741,13431,25166,13121,12045,2597679,1358226,1239453,1995746,1059033,936713,1602922,824887,778035,5,25,30,3,49,52,579,7882,8461,295,4469,4764,0,0,0,524,4524,5048
Connecticut,1999,2456843.4,2036554.9,3293534.8,1705590.2,1587944.6,1303627,1153216.4,1051798.8,984756.1,5019.2,2509.9,2509.3,4903.7,2453.9,2449.8,3590.4,1856.1,1734.3,58599.6,29008.9,29590.7,43350.2,21578.9,21771.3,42078.7,20366,21712.7,250966.3,128857.3,122109,169576.6,94823.3,74753.3,157542.7,87211.6,70331.1,323542.2,159763.7,163778.5,200155.7,105106.2,95049.5,188567.9,97443.3,91124.6,41433.4,20563.5,20869.9,24654.6,12457.2,12197.4,22840.6,11898.4,10942.2,2613974.1,1364886.9,1249087.2,2014202.6,1067207.5,946995.1,1621934.6,833023.4,788911.2,1,28,29,NA,NA,NA,628,8042,8670,321,4502,4823,321,4502,4823,504,4550,5054
Connecticut,1998,2464949.8,2045775.8,3292267.6,1704336.4,1587931.2,1305963,1158986.8,1054523.6,991252.2,5058.4,2560.8,2497.6,4827.4,2448.8,2378.6,3590.8,1872.2,1718.6,57185.2,28335.8,28849.4,42207.4,21023.8,21183.6,40907.4,19841,21066.4,252372.6,129943.6,122429,170900.2,95152.6,75747.6,158557.4,87397.2,71160.2,310105.4,153463.4,156642,192218.4,100782.4,91436,181257.8,93577.6,87680.2,37276.8,18485,18791.8,22137.2,11173.4,10963.8,20515.2,10675.8,9839.4,2630269.2,1371547.8,1258721.4,2032659.2,1075382,957277.2,1640947.2,841159.8,799787.4,2,18,20,NA,NA,NA,615,7675,8290,285,4255,4540,285,4256,4541,446,4245,4691
Connecticut,1997,2473056.2,2054996.7,3291000.4,1703082.6,1587917.8,1308299,1164757.2,1057248.4,997748.3,5097.6,2611.7,2485.9,4751.1,2443.7,2307.4,3591.2,1888.3,1702.9,55770.8,27662.7,28108.1,41064.6,20468.7,20595.9,39736.1,19316,20420.1,253778.9,131029.9,122749,172223.8,95481.9,76741.9,159572.1,87582.8,71989.3,296668.6,147163.1,149505.5,184281.1,96458.6,87822.5,173947.7,89711.9,84235.8,33120.2,16406.5,16713.7,19619.8,9889.6,9730.2,18189.8,9453.2,8736.6,2646564.3,1378208.7,1268355.6,2051115.8,1083556.5,967559.3,1659959.8,849296.2,810663.6,1,25,26,NA,NA,NA,603,7456,8059,302,4169,4471,302,4169,4471,492,4138,4630
Connecticut,1996,2481162.6,2064217.6,3289733.2,1701828.8,1587904.4,1310635,1170527.6,1059973.2,1004244.4,5136.8,2662.6,2474.2,4674.8,2438.6,2236.2,3591.6,1904.4,1687.2,54356.4,26989.6,27366.8,39921.8,19913.6,20008.2,38564.8,18791,19773.8,255185.2,132116.2,123069,173547.4,95811.2,77736.2,160586.8,87768.4,72818.4,283231.8,140862.8,142369,176343.8,92134.8,84209,166637.6,85846.2,80791.4,28963.6,14328,14635.6,17102.4,8605.8,8496.6,15864.4,8230.6,7633.8,2662859.4,1384869.6,1277989.8,2069572.4,1091731,977841.4,1678972.4,857432.6,821539.8,1,22,23,1,47,48,486,6396,6882,270,3774,4044,270,3774,4044,375,3635,4010
Connecticut,1995,2489269,2073438.5,3288466,1700575,1587891,1312971,1176298,1062698,1010740.5,5176,2713.5,2462.5,4598.5,2433.5,2165,3592,1920.5,1671.5,52942,26316.5,26625.5,38779,19358.5,19420.5,37393.5,18266,19127.5,256591.5,133202.5,123389,174871,96140.5,78730.5,161601.5,87954,73647.5,269795,134562.5,135232.5,168406.5,87811,80595.5,159327.5,81980.5,77347,24807,12249.5,12557.5,14585,7322,7263,13539,7008,6531,2679154.5,1391530.5,1287624,2088029,1099905.5,988123.5,1697985,865569,832416,1,26,27,3,48,51,451,6406,6857,213,3808,4021,213,3808,4021,307,3538,3845
Connecticut,1994,2497375.4,2082659.4,3287198.8,1699321.2,1587877.6,1315307,1182068.4,1065422.8,1017236.6,5215.2,2764.4,2450.8,4522.2,2428.4,2093.8,3592.4,1936.6,1655.8,51527.6,25643.4,25884.2,37636.2,18803.4,18832.8,36222.2,17741,18481.2,257997.8,134288.8,123709,176194.6,96469.8,79724.8,162616.2,88139.6,74476.6,256358.2,128262.2,128096,160469.2,83487.2,76982,152017.4,78114.8,73902.6,20650.4,10171,10479.4,12067.6,6038.2,6029.4,11213.6,5785.4,5428.2,2695449.6,1398191.4,1297258.2,2106485.6,1108080,998405.6,1716997.6,873705.4,843292.2,0,18,18,2,39,41,458,6175,6633,221,3682,3903,221,3682,3903,318,3467,3785
Connecticut,1993,2505481.8,2091880.3,3285931.6,1698067.4,1587864.2,1317643,1187838.8,1068147.6,1023732.7,5254.4,2815.3,2439.1,4445.9,2423.3,2022.6,3592.8,1952.7,1640.1,50113.2,24970.3,25142.9,36493.4,18248.3,18245.1,35050.9,17216,17834.9,259404.1,135375.1,124029,177518.2,96799.1,80719.1,163630.9,88325.2,75305.7,242921.4,121961.9,120959.5,152531.9,79163.4,73368.5,144707.3,74249.1,70458.2,16493.8,8092.5,8401.3,9550.2,4754.4,4795.8,8888.2,4562.8,4325.4,2711744.7,1404852.3,1306892.4,2124942.2,1116254.5,1008687.7,1736010.2,881841.8,854168.4,0,8,8,0,30,30,437,5873,6310,208,3463,3671,208,3463,3671,349,3323,3672
Connecticut,1992,2513588.2,2101101.2,3284664.4,1696813.6,1587850.8,1319979,1193609.2,1070872.4,1030228.8,5293.6,2866.2,2427.4,4369.6,2418.2,1951.4,3593.2,1968.8,1624.4,48698.8,24297.2,24401.6,35350.6,17693.2,17657.4,33879.6,16691,17188.6,260810.4,136461.4,124349,178841.8,97128.4,81713.4,164645.6,88510.8,76134.8,229484.6,115661.6,113823,144594.6,74839.6,69755,137397.2,70383.4,67013.8,12337.2,6014,6323.2,7032.8,3470.6,3562.2,6562.8,3340.2,3222.6,2728039.8,1411513.2,1316526.6,2143398.8,1124429,1018969.8,1755022.8,889978.2,865044.6,2,9,11,1,21,22,305,4897,5202,153,2796,2949,153,2797,2950,249,2969,3218
Connecticut,1991,2521694.6,2110322.1,3283397.2,1695559.8,1587837.4,1322315,1199379.6,1073597.2,1036724.9,5332.8,2917.1,2415.7,4293.3,2413.1,1880.2,3593.6,1984.9,1608.7,47284.4,23624.1,23660.3,34207.8,17138.1,17069.7,32708.3,16166,16542.3,262216.7,137547.7,124669,180165.4,97457.7,82707.7,165660.3,88696.4,76963.9,216047.8,109361.3,106686.5,136657.3,70515.8,66141.5,130087.1,66517.7,63569.4,8180.6,3935.5,4245.1,4515.4,2186.8,2328.6,4237.4,2117.6,2119.8,2744334.9,1418174.1,1326160.8,2161855.4,1132603.5,1029251.9,1774035.4,898114.6,875920.8,2,5,7,1,25,26,288,4856,5144,129,2618,2747,129,2618,2747,240,2813,3053
Connecticut,1990,2529801,2119543,3282130,1694306,1587824,1324651,1205150,1076322,1043221,5372,2968,2404,4217,2408,1809,3594,2001,1593,45870,22951,22919,33065,16583,16482,31537,15641,15896,263623,138634,124989,181489,97787,83702,166675,88882,77793,202611,103061,99550,128720,66192,62528,122777,62652,60125,4024,1857,2167,1998,903,1095,1912,895,1017,2760630,1424835,1335795,2180312,1140778,1039534,1793048,906251,886797,1,7,8,1,20,21,286,4818,5104,157,2385,2542,145,2386,2531,214,2586,2800
Connecticut,1989,2504546.9,2101526.7,3265213,1686421.4,1578791.6,1312829.9,1191717,1068653.8,1032872.9,5258.8,2891.2,2367.6,4077.3,2321.2,1756.1,3492.6,1940.9,1551.7,43549,21821.9,21727.1,31256.5,15700.7,15555.8,29795.3,14794.9,15000.4,258536.7,136032.6,122504.1,176438.1,95178.3,81259.8,162103.5,86559.8,75543.7,195197.9,99380.9,95817,122912,63394.8,59517.2,117255.3,60014.8,57240.5,3927.6,1833.3,2094.3,1982.2,906.7,1075.5,1888.8,891.5,997.3,2758743,1424461.5,1334281.5,2167880.8,1135328.2,1032552.6,1786991.2,904451.9,882539.3,1,7,8,1,8,9,286,4172,4458,145,2020,2165,145,2020,2165,214,2447,2661
Connecticut,1988,2479292.8,2083510.4,3248296,1678536.8,1569759.2,1301008.8,1178284,1060985.6,1022524.8,5145.6,2814.4,2331.2,3937.6,2234.4,1703.2,3391.2,1880.8,1510.4,41228,20692.8,20535.2,29448,14818.4,14629.6,28053.6,13948.8,14104.8,253450.4,133431.2,120019.2,171387.2,92569.6,78817.6,157532,84237.6,73294.4,187784.8,95700.8,92084,117104,60597.6,56506.4,111733.6,57377.6,54356,3831.2,1809.6,2021.6,1966.4,910.4,1056,1865.6,888,977.6,2756856,1424088,1332768,2155449.6,1129878.4,1025571.2,1780934.4,902652.8,878281.6,2,7,9,0,6,6,253,3541,3794,114,1697,1811,114,1697,1811,181,2204,2385
Connecticut,1987,2454038.7,2065494.1,3231379,1670652.2,1560726.8,1289187.7,1164851,1053317.4,1012176.7,5032.4,2737.6,2294.8,3797.9,2147.6,1650.3,3289.8,1820.7,1469.1,38907,19563.7,19343.3,27639.5,13936.1,13703.4,26311.9,13102.7,13209.2,248364.1,130829.8,117534.3,166336.3,89960.9,76375.4,152960.5,81915.4,71045.1,180371.7,92020.7,88351,111296,57800.4,53495.6,106211.9,54740.4,51471.5,3734.8,1785.9,1948.9,1950.6,914.1,1036.5,1842.4,884.5,957.9,2754969,1423714.5,1331254.5,2143018.4,1124428.6,1018589.8,1774877.6,900853.7,874023.9,1,7,8,2,5,7,213,3070,3283,79,1672,1751,80,1672,1752,156,2305,2461
Connecticut,1986,2428784.6,2047477.8,3214462,1662767.6,1551694.4,1277366.6,1151418,1045649.2,1001828.6,4919.2,2660.8,2258.4,3658.2,2060.8,1597.4,3188.4,1760.6,1427.8,36586,18434.6,18151.4,25831,13053.8,12777.2,24570.2,12256.6,12313.6,243277.8,128228.4,115049.4,161285.4,87352.2,73933.2,148389,79593.2,68795.8,172958.6,88340.6,84618,105488,55003.2,50484.8,100690.2,52103.2,48587,3638.4,1762.2,1876.2,1934.8,917.8,1017,1819.2,881,938.2,2753082,1423341,1329741,2130587.2,1118978.8,1011608.4,1768820.8,899054.6,869766.2,2,3,5,1,7,8,194,2890,3084,57,1364,1421,57,1364,1421,141,2246,2387
Connecticut,1985,2403530.5,2029461.5,3197545,1654883,1542662,1265545.5,1137985,1037981,991480.5,4806,2584,2222,3518.5,1974,1544.5,3087,1700.5,1386.5,34265,17305.5,16959.5,24022.5,12171.5,11851,22828.5,11410.5,11418,238191.5,125627,112564.5,156234.5,84743.5,71491,143817.5,77271,66546.5,165545.5,84660.5,80885,99680,52206,47474,95168.5,49466,45702.5,3542,1738.5,1803.5,1919,921.5,997.5,1796,877.5,918.5,2751195,1422967.5,1328227.5,2118156,1113529,1004627,1762764,897255.5,865508.5,1,4,5,0,7,7,145,2620,2765,61,1101,1162,61,1101,1162,116,2094,2210
Connecticut,1984,2378276.4,2011445.2,3180628,1646998.4,1533629.6,1253724.4,1124552,1030312.8,981132.4,4692.8,2507.2,2185.6,3378.8,1887.2,1491.6,2985.6,1640.4,1345.2,31944,16176.4,15767.6,22214,11289.2,10924.8,21086.8,10564.4,10522.4,233105.2,123025.6,110079.6,151183.6,82134.8,69048.8,139246,74948.8,64297.2,158132.4,80980.4,77152,93872,49408.8,44463.2,89646.8,46828.8,42818,3445.6,1714.8,1730.8,1903.2,925.2,978,1772.8,874,898.8,2749308,1422594,1326714,2105724.8,1108079.2,997645.6,1756707.2,895456.4,861250.8,1,7,8,1,8,9,152,2444,2596,30,1017,1047,30,1017,1047,103,1955,2058
Connecticut,1983,2353022.3,1993428.9,3163711,1639113.8,1524597.2,1241903.3,1111119,1022644.6,970784.3,4579.6,2430.4,2149.2,3239.1,1800.4,1438.7,2884.2,1580.3,1303.9,29623,15047.3,14575.7,20405.5,10406.9,9998.6,19345.1,9718.3,9626.8,228018.9,120424.2,107594.7,146132.7,79526.1,66606.6,134674.5,72626.6,62047.9,150719.3,77300.3,73419,88064,46611.6,41452.4,84125.1,44191.6,39933.5,3349.2,1691.1,1658.1,1887.4,928.9,958.5,1749.6,870.5,879.1,2747421,1422220.5,1325200.5,2093293.6,1102629.4,990664.2,1750650.4,893657.3,856993.1,1,7,8,0,5,5,146,2340,2486,27,880,907,27,880,907,107,1961,2068
Connecticut,1982,2327768.2,1975412.6,3146794,1631229.2,1515564.8,1230082.2,1097686,1014976.4,960436.2,4466.4,2353.6,2112.8,3099.4,1713.6,1385.8,2782.8,1520.2,1262.6,27302,13918.2,13383.8,18597,9524.6,9072.4,17603.4,8872.2,8731.2,222932.6,117822.8,105109.8,141081.8,76917.4,64164.4,130103,70304.4,59798.6,143306.2,73620.2,69686,82256,43814.4,38441.6,78603.4,41554.4,37049,3252.8,1667.4,1585.4,1871.6,932.6,939,1726.4,867,859.4,2745534,1421847,1323687,2080862.4,1097179.6,983682.8,1744593.6,891858.2,852735.4,1,3,4,0,4,4,133,2509,2642,13,837,850,0,0,0,127,3059,3186
Connecticut,1981,2302514.1,1957396.3,3129877,1623344.6,1506532.4,1218261.1,1084253,1007308.2,950088.1,4353.2,2276.8,2076.4,2959.7,1626.8,1332.9,2681.4,1460.1,1221.3,24981,12789.1,12191.9,16788.5,8642.3,8146.2,15861.7,8026.1,7835.6,217846.3,115221.4,102624.9,136030.9,74308.7,61722.2,125531.5,67982.2,57549.3,135893.1,69940.1,65953,76448,41017.2,35430.8,73081.7,38917.2,34164.5,3156.4,1643.7,1512.7,1855.8,936.3,919.5,1703.2,863.5,839.7,2743647,1421473.5,1322173.5,2068431.2,1091729.8,976701.4,1738536.8,890059.1,848477.7,1,4,5,0,0,0,132,1973,2105,9,666,675,0,0,0,100,2437,2537
Connecticut,1980,2277260,1939380,3112960,1615460,1497500,1206440,1070820,999640,939740,4240,2200,2040,2820,1540,1280,2580,1400,1180,22660,11660,11e3,14980,7760,7220,14120,7180,6940,212760,112620,100140,130980,71700,59280,120960,65660,55300,128480,66260,62220,70640,38220,32420,67560,36280,31280,3060,1620,1440,1840,940,900,1680,860,820,2741760,1421100,1320660,2056e3,1086280,969720,1732480,888260,844220,0,3,3,0,0,0,118,1663,1781,9,540,549,0,0,0,88,2436,2524
Connecticut,1979,2250434,1919572,3103794,1609964,1493830,1192056,1058378,990266,929306,4056,2130,1926,2708,1476,1232,2492,1350,1142,20734,10654,10080,13732,7114,6618,12948,6592,6356,208804,110488,98316,127722,69960,57762,117894,64164,53730,121322,62664,58658,66366,35858,30508,63474,34032,29442,2974,1568,1406,1796,936,860,1632,844,788,2745904,1422460,1323444,2038110,1076712,961398,1721132,883284,837848,0,0,0,0,0,0,87,1649,1736,7,559,566,0,8,8,55,2262,2317
Connecticut,1978,2223608,1899764,3094628,1604468,1490160,1177672,1045936,980892,918872,3872,2060,1812,2596,1412,1184,2404,1300,1104,18808,9648,9160,12484,6468,6016,11776,6004,5772,204848,108356,96492,124464,68220,56244,114828,62668,52160,114164,59068,55096,62092,33496,28596,59388,31784,27604,2888,1516,1372,1752,932,820,1584,828,756,2750048,1423820,1326228,2020220,1067144,953076,1709784,878308,831476,0,2,2,0,0,0,60,1351,1411,10,443,453,0,0,0,69,2007,2076
