state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
Mississippi,2006,2143688,1803877,2910540,1498459,1412081,1126318,1017370,923351,880526,0,0,0,16,119,135,1041,7643,8684,2,25,27,6,18,24,112,825,937,0,4,4,31,211,242,0,0,0,1208,8845,10053,0,0,0
Mississippi,2005,2083984,1769966,2830388,1471475,1358913,1102491,981493,919106,850860,0,0,0,19,113,132,902,6753,7655,NA,NA,NA,9,17,26,116,816,932,1,3,4,36,213,249,10,47,57,1093,7962,9055,0,0,0
Mississippi,2004,2062992,1756059,2807064,1460216,1346848,1090578,972414,912136,843923,NA,NA,NA,17,101,118,942,7027,7969,124,823,947,0,0,0,0,0,0,0,15,15,37,219,256,NA,NA,NA,1120,8185,9305,NA,NA,NA
Mississippi,2003,2028803,1719007,2783594,1446938,1336656,1076018,952785,893285,825722,0,0,0,9,73,82,770,6603,7373,0,34,34,103,811,914,0,2,2,1,35,36,5,91,96,0,0,0,888,7649,8537,0,0,0
Mississippi,2002,2020645,1718803,2774882,1445722,1329160,1072096,948549,892839,825964,0,0,0,9,100,109,554,4897,5451,0,0,0,0,0,0,0,0,0,3,46,49,12,143,155,0,0,0,578,5186,5764,0,0,0
Mississippi,2001,1989223,1684403,2765210,1439855,1325355,1061710,927513,878368,806035,0,0,0,7,59,66,626,5372,5998,0,28,28,84,660,744,0,2,2,1,29,30,4,74,78,0,0,0,722,6224,6946,0,0,0
Mississippi,2000,1963690,1673954,2714473,1437874,1276599,1047001,916689,869550,804404,0,0,0,15,121,136,581,5080,5661,0,0,0,NA,NA,NA,NA,NA,NA,2,23,25,6,104,110,0,0,0,604,5328,5932,NA,NA,NA
Mississippi,1999,1949112.6,1658581.2,2699045.1,1427870.4,1271174.7,1039578.6,909534,861743.4,796837.8,NA,NA,NA,2,28,30,538,4692,5230,27,30,57,49,377,426,1,4,5,1,32,33,12,87,99,NA,NA,NA,607,5280,5887,2,30,32
Mississippi,1998,1934535.2,1643208.4,2683617.2,1417866.8,1265750.4,1032156.2,902379,853936.8,789271.6,NA,NA,NA,NA,NA,NA,478,4823,5301,137,734,871,36,271,307,0,2,2,1,27,28,11,106,117,NA,NA,NA,666,6004,6670,0,0,0
Mississippi,1997,1919957.8,1627835.6,2668189.3,1407863.2,1260326.1,1024733.8,895224,846130.2,781705.4,NA,NA,NA,NA,NA,NA,540,4664,5204,2,53,55,23,212,235,0,0,0,1,41,42,4,72,76,NA,NA,NA,577,5107,5684,0,0,0
Mississippi,1996,1905380.4,1612462.8,2652761.4,1397859.6,1254901.8,1017311.4,888069,838323.6,774139.2,NA,NA,NA,NA,NA,NA,423,4339,4762,19,325,344,24,150,174,0,0,0,5,41,46,10,92,102,NA,NA,NA,481,4986,5467,0,0,0
Mississippi,1995,1890803,1597090,2637333.5,1387856,1249477.5,1009889,880914,830517,766573,NA,NA,NA,NA,NA,NA,414,4119,4533,31,193,224,15,106,121,0,0,0,4,53,57,13,94,107,NA,NA,NA,477,4614,5091,0,0,0
Mississippi,1994,1876225.6,1581717.2,2621905.6,1377852.4,1244053.2,1002466.6,873759,822710.4,759006.8,NA,NA,NA,NA,NA,NA,341,3784,4125,2,42,44,0,19,19,0,0,0,4,54,58,8,67,75,NA,NA,NA,356,4006,4362,0,0,0
Mississippi,1993,1861648.2,1566344.4,2606477.7,1367848.8,1238628.9,995044.2,866604,814903.8,751440.6,NA,NA,NA,NA,NA,NA,382,4094,4476,2,134,136,0,0,0,0,0,0,0,60,60,9,46,55,NA,NA,NA,393,4375,4768,0,0,0
Mississippi,1992,1847070.8,1550971.6,2591049.8,1357845.2,1233204.6,987621.8,859449,807097.2,743874.4,NA,NA,NA,NA,NA,NA,356,3679,4035,11,105,116,0,0,0,0,3,3,6,169,175,8,97,105,NA,NA,NA,382,4112,4494,0,0,0
Mississippi,1991,1832493.4,1535598.8,2575621.9,1347841.6,1227780.3,980199.4,852294,799290.6,736308.2,NA,NA,NA,NA,NA,NA,316,2978,3294,6,80,86,0,1,1,0,3,3,18,311,329,11,130,141,NA,NA,NA,351,3559,3910,0,0,0
Mississippi,1990,1817916,1520226,2560194,1337838,1222356,972777,845139,791484,728742,NA,NA,NA,NA,NA,NA,280,2828,3108,4,96,100,0,3,3,0,2,2,13,360,373,4,135,139,NA,NA,NA,301,3484,3785,0,3,3
Mississippi,1989,1806638.4,1511551.4,2557210.6,1335448.2,1221762.4,966627.3,840011.1,787239.6,724311.8,NA,NA,NA,NA,NA,NA,222,2862,3084,23,169,192,1,1,2,1,1,2,6,177,183,5,86,91,NA,NA,NA,259,3367,3626,0,11,11
Mississippi,1988,1795360.8,1502876.8,2554227.2,1333058.4,1221168.8,960477.6,834883.2,782995.2,719881.6,NA,NA,NA,NA,NA,NA,191,2240,2431,31,256,287,0,1,1,0,2,2,5,262,267,8,110,118,NA,NA,NA,236,2940,3176,1,6,7
Mississippi,1987,1784083.2,1494202.2,2551243.8,1330668.6,1220575.2,954327.9,829755.3,778750.8,715451.4,NA,NA,NA,NA,NA,NA,161,2174,2335,13,94,107,0,3,3,1,2,3,4,254,258,8,222,230,NA,NA,NA,190,2827,3017,2,9,11
Mississippi,1986,1772805.6,1485527.6,2548260.4,1328278.8,1219981.6,948178.2,824627.4,774506.4,711021.2,NA,NA,NA,NA,NA,NA,176,2161,2337,6,83,89,0,5,5,0,10,10,9,334,343,6,117,123,NA,NA,NA,197,2790,2987,0,11,11
Mississippi,1985,1761528,1476853,2545277,1325889,1219388,942028.5,819499.5,770262,706591,NA,NA,NA,NA,NA,NA,145,2171,2316,2,24,26,1,16,17,0,13,13,3,348,351,6,108,114,NA,NA,NA,157,2768,2925,0,11,11
Mississippi,1984,1750250.4,1468178.4,2542293.6,1323499.2,1218794.4,935878.8,814371.6,766017.6,702160.8,NA,NA,NA,NA,NA,NA,122,2187,2309,19,56,75,1,8,9,1,23,24,6,244,250,8,171,179,NA,NA,NA,158,2755,2913,0,13,13
Mississippi,1983,1738972.8,1459503.8,2539310.2,1321109.4,1218200.8,929729.1,809243.7,761773.2,697730.6,NA,NA,NA,NA,NA,NA,138,2061,2199,9,119,128,2,24,26,3,43,46,5,239,244,5,114,119,NA,NA,NA,163,2669,2832,0,12,12
Mississippi,1982,1727695.2,1450829.2,2536326.8,1318719.6,1217607.2,923579.4,804115.8,757528.8,693300.4,NA,NA,NA,NA,NA,NA,146,2238,2384,4,242,246,0,43,43,2,35,37,6,274,280,0,57,57,0,0,0,159,3016,3175,1,4,5
Mississippi,1981,1716417.6,1442154.6,2533343.4,1316329.8,1217013.6,917429.7,798987.9,753284.4,688870.2,NA,NA,NA,NA,NA,NA,114,2056,2170,7,242,249,2,49,51,1,36,37,2,198,200,5,92,97,0,0,0,133,2747,2880,0,4,4
Mississippi,1980,1705140,1433480,2530360,1313940,1216420,911280,793860,749040,684440,NA,NA,NA,NA,NA,NA,69,1580,1649,0,0,0,0,16,16,0,21,21,3,114,117,0,77,77,0,0,0,73,1857,1930,0,0,0
Mississippi,1979,1670646,1406142,2500274,1297076,1203198,892092,778554,734916,671226,NA,NA,NA,NA,NA,NA,80,1610,1690,21,454,475,1,19,20,0,9,9,0,74,74,0,97,97,0,0,0,102,2305,2407,0,0,0
Mississippi,1978,1636152,1378804,2470188,1280212,1189976,872904,763248,720792,658012,0,0,0,0,21,21,101,918,1019,0,0,0,1,3,4,3,36,39,2,8,10,18,166,184,0,0,0,125,1152,1277,0,0,0
