state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_returns_with_or_without_new_sentences_female,awol_returns_with_or_without_new_sentences_male,awol_returns_with_or_without_new_sentences_total,escapee_returns_with_or_without_new_sentences_female,escapee_returns_with_or_without_new_sentences_male,escapee_returns_with_or_without_new_sentences_total,new_court_commitments_female,new_court_commitments_male,new_court_commitments_total,other_admissions_female,other_admissions_male,other_admissions_total,other_conditional_release_violators_admitted_with_new_sentence_female,other_conditional_release_violators_admitted_with_new_sentence_male,other_conditional_release_violators_admitted_with_new_sentence_total,other_conditional_release_violators_admitted_without_new_sentence_female,other_conditional_release_violators_admitted_without_new_sentence_male,other_conditional_release_violators_admitted_without_new_sentence_total,parole_violators_with_new_sentence_female,parole_violators_with_new_sentence_male,parole_violators_with_new_sentence_total,parole_violators_without_new_sentence_female,parole_violators_without_new_sentence_male,parole_violators_without_new_sentence_total,returns_from_appeal_or_bond_female,returns_from_appeal_or_bond_male,returns_from_appeal_or_bond_total,total_admissions_female,total_admissions_male,total_admissions_total,transfers_admitted_from_other_jurisdictions_female,transfers_admitted_from_other_jurisdictions_male,transfers_admitted_from_other_jurisdictions_total
New Hampshire,1997,877614.7,750596.9,1171638,603746.3,567891.7,459252.7,418362,382596.4,368000.5,NA,NA,NA,NA,NA,NA,57,620,677,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,330,347,NA,NA,NA,74,965,1039,0,0,0
New Hampshire,1996,870294.6,744822.2,1162010,597538.4,564471.6,454532.6,415762,378810.2,366012,NA,NA,NA,NA,NA,NA,54,587,641,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,321,340,NA,NA,NA,73,923,996,0,0,0
New Hampshire,1995,862974.5,739047.5,1152382,591330.5,561051.5,449812.5,413162,375024,364023.5,NA,NA,NA,NA,NA,NA,57,601,658,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,277,296,NA,NA,NA,76,892,968,0,0,0
New Hampshire,1994,855654.4,733272.8,1142754,585122.6,557631.4,445092.4,410562,371237.8,362035,NA,NA,NA,NA,NA,NA,66,711,777,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,249,261,NA,NA,NA,79,986,1065,0,0,0
New Hampshire,1993,848334.3,727498.1,1133126,578914.7,554211.3,440372.3,407962,367451.6,360046.5,NA,NA,NA,NA,NA,NA,59,661,720,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,215,221,NA,NA,NA,67,890,957,0,0,0
New Hampshire,1992,841014.2,721723.4,1123498,572706.8,550791.2,435652.2,405362,363665.4,358058,NA,NA,NA,NA,NA,NA,42,686,728,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,171,176,NA,NA,NA,48,868,916,0,0,0
New Hampshire,1991,833694.1,715948.7,1113870,566498.9,547371.1,430932.1,402762,359879.2,356069.5,NA,NA,NA,NA,NA,NA,44,633,677,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,130,136,NA,NA,NA,53,775,828,0,0,0
New Hampshire,1990,826374,710174,1104242,560291,543951,426212,400162,356093,354081,NA,NA,NA,NA,NA,NA,23,515,538,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,125,129,NA,NA,NA,27,654,681,0,0,0
New Hampshire,1989,809728.6,695516.6,1085707.8,551569.9,534137.9,418172.8,391555.8,349235.7,346280.9,NA,NA,NA,NA,NA,NA,25,413,438,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,124,129,NA,NA,NA,31,546,577,0,0,0
New Hampshire,1988,793083.2,680859.2,1067173.6,542848.8,524324.8,410133.6,382949.6,342378.4,338480.8,NA,NA,NA,NA,NA,NA,15,398,413,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,94,96,NA,NA,NA,17,495,512,0,0,0
New Hampshire,1987,776437.8,666201.8,1048639.4,534127.7,514511.7,402094.4,374343.4,335521.1,330680.7,NA,NA,NA,NA,NA,NA,6,301,307,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,114,120,NA,NA,NA,12,423,435,0,0,0
New Hampshire,1986,759792.4,651544.4,1030105.2,525406.6,504698.6,394055.2,365737.2,328663.8,322880.6,NA,NA,NA,NA,NA,NA,9,308,317,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,77,79,NA,NA,NA,11,396,407,0,0,0
New Hampshire,1985,743147,636887,1011571,516685.5,494885.5,386016,357131,321806.5,315080.5,NA,NA,NA,NA,NA,NA,9,245,254,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75,76,NA,NA,NA,11,329,340,0,0,0
New Hampshire,1984,726501.6,622229.6,993036.8,507964.4,485072.4,377976.8,348524.8,314949.2,307280.4,NA,NA,NA,NA,NA,NA,9,220,229,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56,56,NA,NA,NA,9,295,304,0,0,0
New Hampshire,1983,709856.2,607572.2,974502.6,499243.3,475259.3,369937.6,339918.6,308091.9,299480.3,NA,NA,NA,NA,NA,NA,8,225,233,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33,33,NA,NA,NA,9,275,284,0,0,0
New Hampshire,1982,693210.8,592914.8,955968.4,490522.2,465446.2,361898.4,331312.4,301234.6,291680.2,NA,NA,NA,NA,NA,NA,8,205,213,0,0,0,0,0,0,0,0,0,0,2,2,0,52,52,0,0,0,8,274,282,0,0,0
New Hampshire,1981,676565.4,578257.4,937434.2,481801.1,455633.1,353859.2,322706.2,294377.3,283880.1,NA,NA,NA,NA,NA,NA,4,241,245,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,5,285,290,0,0,0
New Hampshire,1980,659920,563600,918900,473080,445820,345820,314100,287520,276080,NA,NA,NA,NA,NA,NA,5,191,196,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,5,211,216,0,0,0
New Hampshire,1979,641988,547930,900650,463482,437168,336408,305580,279618,268312,NA,NA,NA,NA,NA,NA,3,181,184,0,0,0,0,0,0,0,0,0,0,6,6,0,15,15,0,0,0,3,210,213,0,0,0
New Hampshire,1978,624056,532260,882400,453884,428516,326996,297060,271716,260544,0,0,0,0,1,1,6,182,188,0,0,0,0,0,0,0,0,0,0,4,4,0,19,19,0,2,2,6,208,214,0,0,0
