year,state,total_prisoners,aggravated_or_simple_assault_total_total_prisoners,burglary_total_total_prisoners,drugs_total_total_prisoners,fraud_total_total_prisoners,motor_vehicle_theft_total_total_prisoners,murder_total_total_prisoners,negligent_manslaughter_total_total_prisoners,other_property_offenses_total_total_prisoners,other_unknown_total_total_prisoners,other_violent_offenses_total_total_prisoners,public_order_total_total_prisoners,rape_or_sexual_assault_total_total_prisoners,robbery_total_total_prisoners,theft_total_total_prisoners,aggravated_or_simple_assault_total_female_prisoners,aggravated_or_simple_assault_total_male_prisoners,burglary_total_female_prisoners,burglary_total_male_prisoners,drugs_total_female_prisoners,drugs_total_male_prisoners,fraud_total_female_prisoners,fraud_total_male_prisoners,motor_vehicle_theft_total_female_prisoners,motor_vehicle_theft_total_male_prisoners,murder_total_female_prisoners,murder_total_male_prisoners,negligent_manslaughter_total_female_prisoners,negligent_manslaughter_total_male_prisoners,other_property_offenses_total_female_prisoners,other_property_offenses_total_male_prisoners,other_unknown_total_female_prisoners,other_unknown_total_male_prisoners,other_violent_offenses_total_female_prisoners,other_violent_offenses_total_male_prisoners,public_order_total_female_prisoners,public_order_total_male_prisoners,rape_or_sexual_assault_total_female_prisoners,rape_or_sexual_assault_total_male_prisoners,robbery_total_female_prisoners,robbery_total_male_prisoners,theft_total_female_prisoners,theft_total_male_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_total_prisoners,burglary_hispanic_total_prisoners,burglary_other_or_unknown_total_prisoners,burglary_white_total_prisoners,drugs_black_total_prisoners,drugs_hispanic_total_prisoners,drugs_other_or_unknown_total_prisoners,drugs_white_total_prisoners,fraud_black_total_prisoners,fraud_hispanic_total_prisoners,fraud_other_or_unknown_total_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_total_prisoners,murder_hispanic_total_prisoners,murder_other_or_unknown_total_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_total_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_total_prisoners,public_order_hispanic_total_prisoners,public_order_other_or_unknown_total_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_total_prisoners,robbery_hispanic_total_prisoners,robbery_other_or_unknown_total_prisoners,robbery_white_total_prisoners,theft_black_total_prisoners,theft_hispanic_total_prisoners,theft_other_or_unknown_total_prisoners,theft_white_total_prisoners,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_white_female_prisoners,theft_white_male_prisoners
2001,Arkansas,21344,902,2534,5992,1479,NA,1876,20,780,989,397,1065,1724,2135,1451,72,830,109,2425,799,5193,483,996,NA,NA,152,1724,3,17,40,740,84,905,15,382,69,996,20,1704,90,2045,162,1289,542,12,9,339,1181,11,122,1220,2317,98,491,3086,481,9,136,853,NA,NA,NA,NA,1075,13,9,779,2,NA,NA,18,302,2,59,417,339,13,7,630,206,10,4,177,360,16,99,590,556,11,10,1147,1634,13,5,483,444,9,146,852,46,496,1,11,1,8,24,315,36,1145,NA,11,NA,122,73,1147,189,2128,14,84,5,486,591,2495,157,324,3,6,2,134,321,532,NA,NA,NA,NA,NA,NA,NA,NA,75,1000,1,12,NA,9,76,703,NA,2,NA,NA,NA,NA,3,15,10,292,NA,2,NA,59,30,387,15,324,NA,13,NA,7,69,561,1,205,NA,10,NA,4,14,163,15,345,2,14,1,98,51,539,3,553,NA,11,1,9,16,1131,49,1585,NA,13,1,4,40,443,53,391,NA,9,1,145,108,744
2002,Arkansas,22097,941,2569,6371,1535,NA,1859,27,757,1106,413,1134,1803,2138,1444,63,878,115,2454,829,5542,496,1039,NA,NA,150,1709,1,26,44,713,104,1002,11,402,72,1062,21,1782,99,2039,144,1300,561,14,10,356,1190,12,65,1302,2472,84,312,3503,483,7,102,943,NA,NA,NA,NA,1058,11,9,781,3,NA,NA,24,325,1,25,406,346,9,3,748,202,9,3,199,380,17,57,680,567,13,13,1210,1637,8,10,483,463,5,81,895,39,522,NA,14,NA,10,24,332,34,1156,NA,12,3,62,78,1224,202,2270,11,73,35,277,581,2922,137,346,3,4,15,87,341,602,NA,NA,NA,NA,NA,NA,NA,NA,71,987,NA,11,NA,9,79,702,NA,3,NA,NA,NA,NA,1,23,17,308,NA,1,NA,25,27,379,23,323,NA,9,NA,3,81,667,3,199,NA,9,NA,3,8,191,12,368,2,15,2,55,56,624,3,564,NA,13,1,12,17,1193,50,1587,NA,8,3,7,46,437,47,416,NA,5,8,73,89,806
2003,Arkansas,10994,143,165,896,57,NA,1201,5,47,6383,103,98,1050,765,81,12,131,8,157,108,788,11,46,NA,NA,100,1101,NA,5,1,46,379,6004,7,96,4,94,15,1035,33,732,13,68,87,NA,NA,56,75,2,1,87,225,14,6,651,25,NA,NA,32,NA,NA,NA,NA,621,6,4,570,1,NA,NA,4,23,NA,NA,24,2993,34,31,3325,54,2,NA,47,23,1,2,72,285,6,6,753,568,6,1,190,38,NA,NA,43,8,79,NA,NA,NA,NA,4,52,3,72,NA,2,NA,1,5,82,9,216,2,12,1,5,96,555,5,20,NA,NA,NA,NA,6,26,NA,NA,NA,NA,NA,NA,NA,NA,43,578,NA,6,1,3,56,514,NA,1,NA,NA,NA,NA,NA,4,1,22,NA,NA,NA,NA,NA,24,93,2900,NA,34,3,28,283,3042,4,50,NA,2,NA,NA,3,44,2,21,1,NA,NA,2,1,71,3,282,NA,6,NA,6,12,741,17,551,NA,6,NA,1,16,174,5,33,NA,NA,NA,NA,8,35
2004,Arkansas,12720,471,1157,3548,829,NA,1501,10,460,653,255,689,1278,1221,648,30,441,67,1090,560,2988,288,541,NA,NA,102,1399,NA,10,30,430,68,585,6,249,47,642,19,1259,52,1169,95,553,229,3,4,235,483,7,5,662,1240,35,34,2239,299,5,4,521,NA,NA,NA,NA,785,8,5,703,3,NA,NA,7,196,2,7,255,249,4,6,394,121,1,3,130,253,10,7,419,408,5,10,855,737,11,9,464,249,3,4,392,14,215,NA,3,NA,4,16,219,16,467,NA,7,NA,5,51,611,97,1143,4,31,6,28,453,1786,82,217,4,1,2,2,200,321,NA,NA,NA,NA,NA,NA,NA,NA,38,747,NA,8,NA,5,64,639,NA,3,NA,NA,NA,NA,NA,7,9,187,NA,2,NA,7,21,234,16,233,NA,4,1,5,51,343,1,120,NA,1,NA,3,5,125,9,244,NA,10,NA,7,38,381,3,405,NA,5,NA,10,16,839,16,721,NA,11,2,7,34,430,17,232,1,2,NA,4,77,315
2005,Arkansas,14099,495,1255,3961,934,NA,1639,18,463,763,282,743,1506,1367,673,29,466,76,1179,536,3425,323,611,NA,NA,121,1518,NA,18,36,427,84,679,16,266,60,683,19,1487,63,1304,102,571,209,3,5,278,509,9,10,727,1338,28,66,2529,332,NA,7,595,NA,NA,NA,NA,832,8,8,791,6,NA,NA,12,177,3,5,278,273,5,13,472,119,3,4,156,250,9,25,459,489,5,13,999,826,6,5,530,249,2,10,412,9,200,NA,3,NA,5,20,258,25,484,NA,9,1,9,50,677,104,1234,NA,28,9,57,423,2106,110,222,NA,NA,NA,7,213,382,NA,NA,NA,NA,NA,NA,NA,NA,46,786,NA,8,1,7,74,717,NA,6,NA,NA,NA,NA,NA,12,11,166,NA,3,1,4,24,254,20,253,NA,5,3,10,61,411,4,115,NA,3,NA,4,12,144,19,231,NA,9,1,24,40,419,4,485,NA,5,NA,13,15,984,30,796,NA,6,1,4,32,498,32,217,NA,2,3,7,67,345
2006,Arkansas,11894,421,958,3052,660,1,1629,12,369,564,243,614,1565,1334,472,31,390,50,908,394,2658,225,435,NA,1,114,1515,3,9,33,336,46,518,10,233,56,558,31,1534,57,1277,56,416,227,3,5,186,412,7,11,528,1116,23,61,1852,210,3,13,434,1,NA,NA,NA,912,8,14,695,1,NA,NA,11,140,2,7,220,183,4,9,368,133,2,4,104,201,3,14,396,484,7,17,1057,1002,8,14,310,163,NA,2,307,15,212,1,2,1,4,14,172,12,400,NA,7,NA,11,38,490,69,1047,2,21,2,59,321,1531,61,149,NA,3,4,9,160,274,NA,1,NA,NA,NA,NA,NA,NA,43,869,NA,8,1,13,70,625,NA,1,NA,NA,NA,NA,3,8,8,132,NA,2,1,6,24,196,14,169,NA,4,1,8,31,337,3,130,NA,2,NA,4,7,97,11,190,1,2,NA,14,44,352,5,479,NA,7,1,16,25,1032,29,973,NA,8,1,13,27,283,18,145,NA,NA,1,1,37,270
2007,Arkansas,12786,457,1052,3230,626,NA,1744,12,375,573,275,621,1811,1492,518,42,415,48,1004,372,2858,220,406,NA,NA,129,1615,1,11,30,345,55,518,8,267,49,572,32,1779,61,1431,54,464,255,1,7,194,457,7,19,569,1205,28,108,1889,216,NA,5,405,NA,NA,NA,NA,983,10,18,733,1,NA,NA,11,144,1,4,226,188,7,14,364,139,2,7,127,212,2,13,394,532,14,22,1243,1105,10,16,361,168,3,2,345,22,233,NA,1,NA,7,20,174,15,442,NA,7,NA,19,33,536,83,1122,3,25,6,102,280,1609,64,152,NA,NA,NA,5,156,249,NA,NA,NA,NA,NA,NA,NA,NA,52,931,NA,10,3,15,74,659,NA,1,NA,NA,NA,NA,1,10,7,137,NA,1,1,3,22,204,13,175,NA,7,2,12,40,324,3,136,NA,2,NA,7,5,122,9,203,NA,2,1,12,39,355,5,527,NA,14,1,21,26,1217,37,1068,NA,10,1,15,23,338,14,154,NA,3,1,1,39,306
2008,Arkansas,15813,606,1223,4234,771,NA,1909,40,528,727,352,811,2240,1710,662,52,554,67,1156,539,3695,247,524,NA,NA,148,1761,8,32,47,481,67,660,23,329,52,759,36,2204,81,1629,99,563,345,3,10,248,543,7,25,648,1696,47,187,2304,234,4,18,515,NA,NA,NA,NA,1073,12,26,798,5,NA,NA,35,199,3,13,313,243,9,19,456,176,2,10,164,249,6,28,528,606,26,59,1549,1257,12,23,418,218,2,9,433,23,322,NA,3,NA,10,29,219,14,529,NA,7,1,24,52,596,102,1594,5,42,18,169,414,1890,50,184,NA,4,5,13,192,323,NA,NA,NA,NA,NA,NA,NA,NA,61,1012,NA,12,4,22,83,715,2,3,NA,NA,NA,NA,6,29,13,186,NA,3,1,12,33,280,11,232,1,8,3,16,52,404,6,170,NA,2,NA,10,17,147,8,241,1,5,NA,28,43,485,5,601,NA,26,1,58,30,1519,43,1214,NA,12,1,22,37,381,29,189,NA,2,2,7,68,365
2009,Arkansas,16509,671,1347,4361,784,NA,1961,41,531,748,359,892,2319,1763,732,57,614,85,1262,538,3823,216,568,NA,NA,150,1811,10,31,46,485,74,674,21,338,49,843,39,2280,73,1690,103,629,372,2,19,278,574,8,27,738,1800,43,181,2337,252,3,23,506,NA,NA,NA,NA,1110,12,26,813,3,NA,2,36,210,1,11,309,243,8,24,473,181,1,11,166,285,4,31,572,622,20,67,1610,1315,11,23,414,237,5,10,480,29,343,NA,2,1,18,27,251,16,558,1,7,NA,27,68,670,103,1697,4,39,14,167,417,1920,49,203,1,2,2,21,164,342,NA,NA,NA,NA,NA,NA,NA,NA,65,1045,NA,12,4,22,81,732,1,2,NA,NA,NA,2,9,27,11,199,NA,1,1,10,34,275,10,233,NA,8,3,21,61,412,3,178,NA,1,NA,11,18,148,11,274,1,3,NA,31,37,535,6,616,NA,20,NA,67,33,1577,39,1276,NA,11,1,22,33,381,25,212,NA,5,1,9,77,403
2010,Arkansas,17567,696,1551,4648,745,NA,2001,43,591,864,392,974,2430,1866,766,47,649,85,1466,619,4029,219,526,NA,NA,150,1851,6,37,50,541,104,760,18,374,59,915,36,2394,86,1780,99,667,376,4,19,297,628,10,32,881,1780,35,215,2618,201,3,13,528,NA,NA,NA,NA,1140,13,32,816,5,NA,1,37,232,2,14,343,252,10,25,577,204,3,10,175,302,5,31,636,655,15,77,1683,1414,8,28,416,218,4,14,530,23,353,NA,4,2,17,22,275,12,616,1,9,4,28,68,813,88,1692,3,32,22,193,506,2112,39,162,1,2,3,10,176,352,NA,NA,NA,NA,NA,NA,NA,NA,61,1079,NA,13,4,28,85,731,NA,5,NA,NA,NA,1,6,31,12,220,NA,2,5,9,33,310,17,235,NA,10,2,23,85,492,4,200,NA,3,NA,10,14,161,11,291,NA,5,NA,31,48,588,5,650,NA,15,1,76,30,1653,44,1370,NA,8,2,26,40,376,16,202,NA,4,2,12,81,449
