state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,awol_release_female,awol_release_male,awol_release_total,conditional_release_probations_female,conditional_release_probations_male,conditional_release_probations_total,discretionary_parole_female,discretionary_parole_male,discretionary_parole_total,escape_from_confinement_female,escape_from_confinement_male,escape_from_confinement_total,other_conditional_release_female,other_conditional_release_male,other_conditional_release_total,other_unconditional_release_female,other_unconditional_release_male,other_unconditional_release_total,release_to_appeal_or_bond_female,release_to_appeal_or_bond_male,release_to_appeal_or_bond_total,supervised_mandatory_release_female,supervised_mandatory_release_male,supervised_mandatory_release_total,total_releases_female,total_releases_male,total_releases_total,transfers_to_other_jurisdictions_female,transfers_to_other_jurisdictions_male,transfers_to_other_jurisdictions_total,unconditional_release_commutations_female,unconditional_release_commutations_male,unconditional_release_commutations_total,unconditional_release_expirations_of_sentence_female,unconditional_release_expirations_of_sentence_male,unconditional_release_expirations_of_sentence_total
Maine,2003,985646,820008,1270602,651560,619042,511934,473712,416838,403170,0,0,0,31,469,500,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,52,774,826,4,38,42,0,0,0,16,264,280
Maine,2002,981538,818457,1259547,648733,610814,513353,468185,418198,400259,0,0,0,31,433,464,0,1,1,0,0,0,0,0,0,0,20,20,1,13,14,0,0,0,49,824,873,3,71,74,3,21,24,11,259,270
Maine,2001,979193,815811,1251745,641534,610211,507634,471559,412931,402880,0,0,0,31,413,444,0,2,2,0,6,6,0,1,1,0,1,1,2,12,14,0,0,0,50,751,801,2,70,72,0,0,0,15,238,253
Maine,2000,919688,754528,1225962,641845,584117,487918,431770,393475,361053,0,0,0,19,346,365,0,3,3,0,8,8,0,10,10,0,1,1,0,3,3,2,25,27,36,652,688,1,2,3,0,1,1,14,245,259
Maine,1999,919453.7,755839.9,1226056.2,640324.2,585732,486841.7,432612,392834.8,363005.1,0,0,0,33,362,395,1,0,1,0,0,0,0,27,27,0,0,0,0,8,8,0,2,2,49,676,725,2,25,27,0,0,0,12,230,242
Maine,1998,919219.4,757151.8,1226150.4,638803.4,587347,485765.4,433454,392194.6,364957.2,NA,NA,NA,12,299,311,0,3,3,NA,NA,NA,1,37,38,0,15,15,0,4,4,0,0,0,25,581,606,0,12,12,0,2,2,12,200,212
Maine,1997,918985.1,758463.7,1226244.6,637282.6,588962,484689.1,434296,391554.4,366909.3,NA,NA,NA,8,202,210,0,2,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,25,634,659,0,0,0,0,0,0,17,424,441
Maine,1996,918750.8,759775.6,1226338.8,635761.8,590577,483612.8,435138,390914.2,368861.4,NA,NA,NA,12,335,347,0,4,4,NA,NA,NA,0,116,116,3,113,116,0,0,0,0,0,0,24,829,853,0,0,0,0,0,0,9,254,263
Maine,1995,918516.5,761087.5,1226433,634241,592192,482536.5,435980,390274,370813.5,NA,NA,NA,15,398,413,0,4,4,NA,NA,NA,2,8,10,0,3,3,0,7,7,0,0,0,28,736,764,0,0,0,0,0,0,11,300,311
Maine,1994,918282.2,762399.4,1226527.2,632720.2,593807,481460.2,436822,389633.8,372765.6,NA,NA,NA,22,415,437,0,4,4,NA,NA,NA,3,10,13,0,5,5,0,7,7,0,0,0,41,782,823,0,1,1,0,0,0,16,320,336
Maine,1993,918047.9,763711.3,1226621.4,631199.4,595422,480383.9,437664,388993.6,374717.7,NA,NA,NA,21,404,425,0,4,4,NA,NA,NA,3,10,13,0,5,5,0,7,7,0,0,0,38,765,803,0,1,1,0,0,0,14,312,326
Maine,1992,917813.6,765023.2,1226715.6,629678.6,597037,479307.6,438506,388353.4,376669.8,NA,NA,NA,27,459,486,0,2,2,NA,NA,NA,3,25,28,1,1,2,0,7,7,0,0,0,42,855,897,2,2,4,0,0,0,8,323,331
Maine,1991,917579.3,766335.1,1226809.8,628157.8,598652,478231.3,439348,387713.2,378621.9,NA,NA,NA,23,439,462,0,2,2,NA,NA,NA,2,18,20,0,0,0,1,5,6,0,0,0,41,809,850,2,5,7,0,0,0,9,311,320
Maine,1990,917345,767647,1226904,626637,600267,477155,440190,387073,380574,NA,NA,NA,19,432,451,0,0,0,NA,NA,NA,11,29,40,0,0,0,1,7,8,0,0,0,45,795,840,0,3,3,0,0,0,14,310,324
Maine,1989,905796.5,757956.3,1216673.6,622067.3,594606.3,471805.5,433991,382747.7,375208.6,NA,NA,NA,17,420,437,0,2,2,NA,NA,NA,1,7,8,0,0,0,0,4,4,0,0,0,33,720,753,0,5,5,0,0,0,15,268,283
Maine,1988,894248,748265.6,1206443.2,617497.6,588945.6,466456,427792,378422.4,369843.2,NA,NA,NA,10,375,385,0,8,8,NA,NA,NA,1,16,17,0,1,1,0,5,5,0,0,0,21,634,655,0,9,9,0,0,0,10,205,215
Maine,1987,882699.5,738574.9,1196212.8,612927.9,583284.9,461106.5,421593,374097.1,364477.8,NA,NA,NA,18,379,397,0,9,9,NA,NA,NA,1,11,12,0,1,1,0,11,11,0,0,0,30,649,679,0,10,10,0,0,0,10,213,223
Maine,1986,871151,728884.2,1185982.4,608358.2,577624.2,455757,415394,369771.8,359112.4,NA,NA,NA,17,342,359,0,8,8,NA,NA,NA,0,0,0,0,0,0,0,3,3,0,0,0,20,579,599,0,9,9,0,0,0,3,206,209
Maine,1985,859602.5,719193.5,1175752,603788.5,571963.5,450407.5,409195,365446.5,353747,NA,NA,NA,4,172,176,0,8,8,NA,NA,NA,0,0,0,0,0,0,0,10,10,0,0,0,10,380,390,0,5,5,0,0,0,6,171,177
Maine,1984,848054,709502.8,1165521.6,599218.8,566302.8,445058,402996,361121.2,348381.6,NA,NA,NA,6,145,151,0,9,9,NA,NA,NA,0,0,0,0,0,0,1,12,13,0,0,0,11,486,497,0,8,8,0,0,0,4,298,302
Maine,1983,836505.5,699812.1,1155291.2,594649.1,560642.1,439708.5,396797,356795.9,343016.2,NA,NA,NA,5,193,198,0,16,16,NA,NA,NA,0,0,0,0,0,0,0,16,16,0,0,0,13,636,649,0,8,8,0,0,0,8,389,397
Maine,1982,824957,690121.4,1145060.8,590079.4,554981.4,434359,390598,352470.6,337650.8,NA,NA,NA,5,165,170,0,16,16,NA,NA,NA,0,0,0,0,0,0,0,17,17,0,0,0,10,579,589,0,5,5,0,0,0,5,359,364
Maine,1981,813408.5,680430.7,1134830.4,585509.7,549320.7,429009.5,384399,348145.3,332285.4,NA,NA,NA,3,80,83,1,18,19,NA,NA,NA,0,0,0,0,0,0,0,15,15,0,0,0,6,384,390,0,6,6,0,0,0,2,245,247
Maine,1980,801860,670740,1124600,580940,543660,423660,378200,343820,326920,NA,NA,NA,0,83,83,0,110,110,NA,NA,NA,0,0,0,0,0,0,0,14,14,0,0,0,4,514,518,0,4,4,0,0,0,1,268,269
Maine,1979,785664,656966,1110860,574396,536464,415054,370610,336938,320028,NA,NA,NA,0,77,77,0,102,102,NA,NA,NA,0,0,0,0,0,0,0,14,14,0,0,0,5,477,482,0,4,4,0,0,0,1,248,249
Maine,1978,769468,643192,1097120,567852,529268,406448,363020,330056,313136,0,0,0,0,79,79,0,105,105,0,29,29,0,0,0,0,0,0,0,15,15,0,0,0,7,531,538,0,4,4,0,0,0,1,254,255
