year,state,total_prisoners,aggravated_or_simple_assault_total_prisoners,burglary_total_prisoners,drugs_total_prisoners,fraud_total_prisoners,motor_vehicle_theft_total_prisoners,murder_total_prisoners,negligent_manslaughter_total_prisoners,other_property_offenses_total_prisoners,other_unknown_total_prisoners,other_violent_offenses_total_prisoners,public_order_total_prisoners,rape_or_sexual_assault_total_prisoners,robbery_total_prisoners,theft_total_prisoners,aggravated_or_simple_assault_female_total_prisoners,aggravated_or_simple_assault_male_total_prisoners,burglary_female_total_prisoners,burglary_male_total_prisoners,drugs_female_total_prisoners,drugs_male_total_prisoners,fraud_female_total_prisoners,fraud_male_total_prisoners,motor_vehicle_theft_female_total_prisoners,motor_vehicle_theft_male_total_prisoners,murder_female_total_prisoners,murder_male_total_prisoners,negligent_manslaughter_female_total_prisoners,negligent_manslaughter_male_total_prisoners,other_property_offenses_female_total_prisoners,other_property_offenses_male_total_prisoners,other_unknown_female_total_prisoners,other_unknown_male_total_prisoners,other_violent_offenses_female_total_prisoners,other_violent_offenses_male_total_prisoners,public_order_female_total_prisoners,public_order_male_total_prisoners,rape_or_sexual_assault_female_total_prisoners,rape_or_sexual_assault_male_total_prisoners,robbery_female_total_prisoners,robbery_male_total_prisoners,theft_female_total_prisoners,theft_male_total_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_total_prisoners,burglary_hispanic_total_prisoners,burglary_other_or_unknown_total_prisoners,burglary_white_total_prisoners,drugs_black_total_prisoners,drugs_hispanic_total_prisoners,drugs_other_or_unknown_total_prisoners,drugs_white_total_prisoners,fraud_black_total_prisoners,fraud_hispanic_total_prisoners,fraud_other_or_unknown_total_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_total_prisoners,murder_hispanic_total_prisoners,murder_other_or_unknown_total_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_total_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_total_prisoners,public_order_hispanic_total_prisoners,public_order_other_or_unknown_total_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_total_prisoners,robbery_hispanic_total_prisoners,robbery_other_or_unknown_total_prisoners,robbery_white_total_prisoners,theft_black_total_prisoners,theft_hispanic_total_prisoners,theft_other_or_unknown_total_prisoners,theft_white_total_prisoners,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_white_female_prisoners,theft_white_male_prisoners
2010,Montana,2485,341,188,202,112,NA,293,19,44,NA,151,376,487,114,158,32,309,9,179,35,167,32,80,NA,NA,22,271,4,15,NA,44,NA,NA,4,147,26,350,3,484,5,109,12,146,NA,16,325,NA,NA,6,182,NA,NA,15,187,NA,NA,3,109,NA,NA,NA,NA,NA,NA,11,282,NA,NA,NA,19,NA,NA,2,42,NA,NA,NA,NA,NA,NA,7,144,NA,NA,8,368,NA,NA,24,463,NA,NA,5,109,NA,NA,7,151,NA,NA,NA,NA,16,32,293,NA,NA,NA,NA,NA,6,9,173,NA,NA,NA,NA,3,12,32,155,NA,NA,NA,NA,NA,3,32,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,22,260,NA,NA,NA,NA,NA,NA,4,15,NA,NA,NA,NA,NA,2,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,140,NA,NA,NA,NA,NA,8,26,342,NA,NA,NA,NA,1,23,2,461,NA,NA,NA,NA,NA,5,5,104,NA,NA,NA,NA,NA,7,12,139,NA,NA
2011,Montana,2534,352,207,221,110,NA,293,24,43,2,178,325,510,100,169,26,326,15,192,43,178,34,76,NA,NA,21,272,5,19,NA,43,NA,2,12,166,20,305,2,508,4,96,16,153,NA,20,332,NA,NA,8,199,NA,NA,10,211,NA,NA,3,107,NA,NA,NA,NA,NA,NA,11,282,NA,NA,NA,24,NA,NA,2,41,NA,NA,NA,2,NA,NA,11,167,NA,NA,7,318,NA,NA,19,491,NA,NA,3,97,NA,NA,6,163,NA,NA,NA,1,19,25,307,NA,NA,NA,NA,NA,8,15,184,NA,NA,NA,NA,1,9,42,169,NA,NA,NA,NA,NA,3,34,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,21,261,NA,NA,NA,NA,NA,NA,5,19,NA,NA,NA,NA,NA,2,NA,41,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,10,11,156,NA,NA,NA,NA,NA,7,20,298,NA,NA,NA,NA,NA,19,2,489,NA,NA,NA,NA,NA,3,4,93,NA,NA,NA,NA,NA,6,16,147,NA,NA
2012,Montana,2465,355,201,195,89,NA,268,24,45,4,168,346,527,87,156,28,327,12,189,38,157,25,64,NA,NA,18,250,6,18,NA,45,NA,4,16,152,21,325,4,523,3,84,19,137,NA,11,344,NA,NA,6,195,NA,NA,5,190,NA,NA,2,87,NA,NA,NA,NA,NA,NA,9,259,NA,NA,NA,24,NA,NA,NA,45,NA,NA,NA,4,NA,NA,4,164,NA,NA,2,344,NA,NA,13,514,NA,NA,3,84,NA,NA,2,154,NA,NA,NA,NA,11,28,316,NA,NA,NA,NA,NA,6,12,183,NA,NA,NA,NA,NA,5,38,152,NA,NA,NA,NA,NA,2,25,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,18,241,NA,NA,NA,NA,NA,NA,6,18,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,16,148,NA,NA,NA,NA,NA,2,21,323,NA,NA,NA,NA,NA,13,4,510,NA,NA,NA,NA,NA,3,3,81,NA,NA,NA,NA,NA,2,19,135,NA,NA
2013,Montana,2498,350,196,214,92,NA,272,25,44,4,183,332,532,93,161,25,325,11,185,34,180,30,62,NA,NA,20,252,6,19,NA,44,NA,4,16,167,18,314,4,528,7,86,21,140,NA,7,343,NA,NA,5,191,NA,NA,2,212,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,9,263,NA,NA,NA,25,NA,NA,NA,44,NA,NA,NA,4,NA,NA,3,180,NA,NA,1,331,NA,NA,11,521,NA,NA,2,91,NA,NA,1,160,NA,NA,NA,NA,7,25,318,NA,NA,NA,NA,NA,5,11,180,NA,NA,NA,NA,NA,2,34,178,NA,NA,NA,NA,NA,NA,30,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,20,243,NA,NA,NA,NA,NA,NA,6,19,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,16,164,NA,NA,NA,NA,NA,1,18,313,NA,NA,NA,NA,NA,11,4,517,NA,NA,NA,NA,NA,2,7,84,NA,NA,NA,NA,NA,1,21,139,NA,NA
2014,Montana,2585,377,202,243,96,NA,270,22,48,9,182,325,560,86,165,20,357,11,191,45,198,29,67,NA,NA,17,253,5,17,2,46,NA,9,23,159,25,300,6,554,6,80,18,147,NA,5,372,NA,NA,1,201,NA,NA,2,241,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,8,262,NA,NA,NA,22,NA,NA,NA,48,NA,NA,NA,9,NA,NA,2,180,NA,NA,NA,325,NA,NA,10,550,NA,NA,NA,86,NA,NA,1,164,NA,NA,NA,NA,5,20,352,NA,NA,NA,NA,NA,1,11,190,NA,NA,NA,NA,NA,2,45,196,NA,NA,NA,NA,NA,NA,29,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,17,245,NA,NA,NA,NA,NA,NA,5,17,NA,NA,NA,NA,NA,NA,2,46,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,2,23,157,NA,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,10,6,544,NA,NA,NA,NA,NA,NA,6,80,NA,NA,NA,NA,NA,1,18,146,NA,NA
2015,Montana,2551,371,181,258,63,NA,288,22,45,3,187,323,577,101,132,22,349,9,172,61,197,15,48,NA,NA,17,271,4,18,2,43,NA,3,22,165,26,297,7,570,7,94,15,117,NA,3,368,NA,NA,1,180,NA,NA,1,257,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,8,280,NA,NA,NA,22,NA,NA,NA,45,NA,NA,NA,3,NA,NA,NA,187,NA,NA,NA,323,NA,NA,10,567,NA,NA,NA,101,NA,NA,1,131,NA,NA,NA,NA,3,22,346,NA,NA,NA,NA,NA,1,9,171,NA,NA,NA,NA,NA,1,61,196,NA,NA,NA,NA,NA,NA,15,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,17,263,NA,NA,NA,NA,NA,NA,4,18,NA,NA,NA,NA,NA,NA,2,43,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,22,165,NA,NA,NA,NA,NA,NA,26,297,NA,NA,NA,NA,NA,10,7,560,NA,NA,NA,NA,NA,NA,7,94,NA,NA,NA,NA,NA,1,15,116,NA,NA
2016,Montana,2564,360,185,293,53,NA,283,21,47,2,183,343,581,108,105,23,337,10,175,63,230,18,35,NA,NA,17,266,5,16,2,45,NA,2,14,169,37,306,7,574,5,103,9,96,NA,3,357,NA,NA,1,184,NA,NA,1,292,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,6,277,NA,NA,NA,21,NA,NA,NA,47,NA,NA,NA,2,NA,NA,NA,183,NA,NA,NA,343,NA,NA,9,572,NA,NA,NA,108,NA,NA,NA,105,NA,NA,NA,NA,3,23,334,NA,NA,NA,NA,NA,1,10,174,NA,NA,NA,NA,NA,1,63,229,NA,NA,NA,NA,NA,NA,18,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,260,NA,NA,NA,NA,NA,NA,5,16,NA,NA,NA,NA,NA,NA,2,45,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14,169,NA,NA,NA,NA,NA,NA,37,306,NA,NA,NA,NA,NA,9,7,565,NA,NA,NA,NA,NA,NA,5,103,NA,NA,NA,NA,NA,NA,9,96,NA,NA
1999,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2e3,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
