agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Pembina County Sheriff's Office,2016,North Dakota,5634,ND0340000,2,26,2,18,11,14,1,23,33,1,1,5,0,0,0,0,0,29,0,7,0,5,2,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2015,North Dakota,5819,ND0340000,6,16,2,16,12,14,1,25,14,0,2,9,0,0,0,0,0,30,0,7,0,1,0,0,0,6,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2014,North Dakota,5903,ND0340000,1,10,4,9,13,0,0,23,14,0,2,4,1,0,0,0,1,16,0,9,1,3,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2013,North Dakota,6113,ND0340000,2,17,0,9,12,1,0,20,9,0,2,5,0,0,0,0,0,27,0,6,0,2,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2012,North Dakota,6191,ND0340000,4,23,5,12,16,4,0,36,11,0,0,11,2,0,0,0,0,27,0,7,0,6,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2011,North Dakota,6214,ND0340000,8,14,3,17,14,9,2,26,6,0,0,6,0,0,0,0,0,25,0,5,1,2,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2010,North Dakota,6212,ND0340000,4,4,1,5,12,7,1,21,3,0,2,4,0,0,0,0,0,9,0,4,0,5,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2009,North Dakota,6058,ND0340000,2,7,4,5,9,1,0,22,2,0,1,6,0,0,0,0,0,18,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2008,North Dakota,6098,ND0340000,4,11,3,6,6,5,1,21,2,0,0,9,0,0,0,0,0,17,0,1,0,5,0,0,4,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2007,North Dakota,6468,ND0340000,4,12,2,4,20,4,0,9,2,0,0,4,0,0,0,1,0,6,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2006,North Dakota,6587,ND0340000,4,13,1,9,16,0,1,25,5,0,0,6,0,0,0,0,0,30,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2005,North Dakota,6742,ND0340000,8,28,1,4,41,12,2,56,13,0,0,11,1,0,0,0,0,62,0,2,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2004,North Dakota,6728,ND0340000,6,14,1,7,21,12,0,64,10,1,0,6,0,0,0,0,0,55,0,1,0,11,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2003,North Dakota,6777,ND0340000,6,14,3,9,36,5,0,50,20,0,1,5,0,0,0,0,0,36,0,2,0,7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2002,North Dakota,6959,ND0340000,3,3,0,2,2,0,0,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2001,North Dakota,6963,ND0340000,10,19,1,16,45,8,1,24,26,0,1,8,3,0,0,0,0,23,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,2000,North Dakota,0,ND0340000,3,23,4,22,50,7,0,23,18,1,1,7,0,0,0,0,0,24,0,6,0,3,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,1999,North Dakota,7016,ND0340000,7,25,2,13,55,5,1,1,19,1,2,4,1,0,0,0,0,4,1,6,0,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina County Sheriff's Office,1998,North Dakota,7150,ND0340000,7,16,1,34,49,6,2,2,21,1,1,2,0,0,0,0,0,4,0,5,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
