agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Wayne County Airport Authority Police,2016,Michigan,0,MI8293900,1,35,3,1,19,99,1,32,84,0,0,45,5,1,0,1,0,1,0,15,13,20,10,1,15,3,40,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Wayne County Airport Authority Police,2015,Michigan,0,MI8293900,4,22,4,2,22,115,2,21,69,0,0,39,10,0,0,0,0,2,0,11,4,11,5,0,27,3,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2014,Michigan,0,MI8293900,1,15,0,0,21,97,6,24,73,0,0,28,9,0,1,0,0,1,0,13,9,18,6,0,10,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2013,Michigan,0,MI8293900,3,12,4,1,21,93,3,17,96,2,0,22,3,0,0,0,0,1,0,9,6,8,2,0,11,6,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2012,Michigan,0,MI8293900,5,17,5,2,21,77,5,16,84,0,0,15,2,1,0,0,0,1,0,6,2,13,2,0,3,5,20,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2011,Michigan,0,MI8293900,5,21,3,0,35,74,4,34,101,0,0,26,5,0,2,1,0,1,0,11,3,19,3,1,11,3,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2010,Michigan,0,MI8293900,10,29,2,0,34,78,5,41,129,0,3,29,2,0,1,3,0,1,0,6,6,22,7,0,7,1,16,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2009,Michigan,0,MI8293900,11,29,9,1,41,89,18,49,160,0,0,31,3,0,2,0,1,3,0,12,5,20,10,0,14,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2008,Michigan,0,MI8293900,11,30,11,2,48,98,26,44,170,0,0,30,3,1,1,0,0,4,0,25,3,12,9,0,15,11,18,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2007,Michigan,0,MI8293900,18,36,13,4,50,66,15,37,225,0,0,34,5,0,4,0,0,2,0,29,11,45,3,0,5,6,19,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County Airport Authority Police,2006,Michigan,0,MI8293900,13,19,3,2,36,31,11,11,158,2,0,61,0,0,17,2,0,0,0,9,7,33,2,0,3,9,53,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
