agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Abbeville County Sheriff's Office,2016,South Carolina,15960,SC0010000,12,117,26,104,84,16,0,68,181,0,4,0,8,6,0,0,0,6,1,19,0,18,2,3,5,6,9,6,1,1,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2015,South Carolina,15978,SC0010000,12,120,13,119,84,16,0,57,184,0,3,1,2,0,0,0,1,6,1,24,0,10,6,3,16,11,16,1,1,2,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2014,South Carolina,16099,SC0010000,19,159,25,100,102,20,2,58,213,0,2,2,2,0,0,0,0,6,1,19,3,6,5,3,14,22,25,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2013,South Carolina,16188,SC0010000,21,88,18,165,116,15,10,28,314,0,2,3,3,0,0,0,0,1,3,20,1,4,4,6,13,6,21,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2012,South Carolina,16334,SC0010000,27,122,42,128,105,20,2,44,302,0,2,4,2,3,0,0,0,1,0,37,0,2,7,5,9,11,19,4,5,3,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2011,South Carolina,16538,SC0010000,18,74,33,58,94,16,4,31,168,0,1,4,4,1,0,0,0,12,1,34,1,5,4,4,6,10,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2010,South Carolina,15560,SC0010000,21,89,38,88,103,25,5,68,262,0,2,2,2,1,0,0,0,4,0,27,1,7,11,9,9,14,12,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2009,South Carolina,15896,SC0010000,9,80,40,61,82,11,5,35,170,0,2,1,4,2,0,0,0,2,0,15,0,8,7,6,3,16,6,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2008,South Carolina,15897,SC0010000,13,110,38,78,137,29,7,56,249,0,4,12,4,3,0,0,0,2,1,23,0,4,4,5,10,11,9,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Abbeville County Sheriff's Office,2007,South Carolina,16347,SC0010000,19,97,55,93,129,22,13,53,203,0,2,15,2,1,0,1,0,2,0,29,0,6,7,3,6,21,12,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
