agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Park County Sheriff's Office,2016,Montana,8696,MT0340000,6,54,15,10,52,7,0,59,44,0,2,16,6,0,1,1,0,42,0,7,0,3,3,0,4,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2015,Montana,8664,MT0340000,2,40,7,7,24,8,0,35,22,0,2,8,1,0,0,0,0,18,0,0,0,1,4,0,1,0,7,1,1,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2014,Montana,8574,MT0340000,3,17,10,5,17,1,0,29,13,0,1,9,2,1,0,1,0,21,1,1,0,0,2,1,1,1,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2013,Montana,8578,MT0340000,7,36,10,9,19,5,0,50,15,0,1,7,1,0,0,0,0,30,0,2,0,1,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2012,Montana,8560,MT0340000,4,40,13,8,33,9,1,43,25,0,2,12,4,0,0,0,0,26,0,3,1,3,1,4,3,0,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2011,Montana,8668,MT0340000,3,38,14,20,36,4,3,36,12,0,2,8,6,1,0,0,0,12,1,6,1,2,0,3,0,0,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2010,Montana,8606,MT0340000,12,58,12,8,36,7,0,35,19,0,5,14,10,0,0,0,0,10,0,5,0,2,0,2,1,0,8,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2009,Montana,8684,MT0340000,6,53,10,21,45,6,0,30,25,2,0,10,15,0,0,0,0,11,0,12,0,1,2,1,2,1,12,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2008,Montana,8724,MT0340000,2,62,23,26,35,8,1,38,18,0,4,9,14,0,0,0,0,23,1,5,0,1,2,2,1,0,4,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2007,Montana,8943,MT0340000,5,69,15,29,62,12,3,18,24,0,2,21,9,0,0,0,0,19,0,9,0,2,3,1,0,0,6,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2006,Montana,8907,MT0340000,9,45,18,22,37,5,2,9,33,0,1,13,5,0,0,0,0,6,0,4,0,1,3,2,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park County Sheriff's Office,2005,Montana,8812,MT0340000,5,88,24,34,47,9,1,13,43,0,2,16,13,0,0,0,0,12,0,2,0,1,7,3,0,0,12,1,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
