agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Washington Metropolitan Area Transit Authority Pol,2016,NANA,0,DCMTP0000,161,916,150,1,699,75,31,380,503,0,4,7,0,354,79,220,2,33,1,103,0,119,3,3,2,28,15,3,14,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2015,NANA,0,DCMTP0000,171,788,101,0,638,71,10,254,480,0,0,0,0,343,62,301,0,44,0,96,5,97,0,1,1,19,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2014,NANA,0,DCMTP0000,136,647,106,3,614,100,10,442,535,0,2,0,0,267,48,303,0,65,0,78,2,141,12,3,1,17,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2013,NANA,0,DCMTP0000,93,610,96,2,519,88,64,360,599,0,1,1,0,422,56,631,0,34,0,73,1,110,17,2,0,11,2,4,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2012,NANA,0,DCMTP0000,211,529,97,0,677,114,65,160,447,0,0,8,0,312,176,486,0,34,0,54,0,52,2,1,0,15,4,4,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2011,NANA,0,DCMTP0000,256,563,99,1,733,118,85,216,386,0,1,7,0,338,78,429,0,33,0,68,1,85,2,0,2,20,12,4,1,3,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2010,NANA,0,DCMTP0000,314,600,131,5,1118,190,178,252,389,6,3,10,1,412,76,501,2,61,0,71,0,75,6,0,0,14,20,5,1,1,0,0,0,2,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2009,NANA,0,DCMTP0000,167,593,85,0,1017,231,334,129,292,0,0,12,0,406,56,419,0,37,1,91,0,64,1,0,0,12,2,5,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2008,NANA,0,DCMTP0000,131,605,83,2,1065,274,372,86,364,3,0,2,0,276,80,211,1,24,0,58,0,39,3,0,0,27,0,4,2,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2007,NANA,0,DCMTP0000,165,536,97,5,1058,283,285,87,312,0,0,5,0,280,30,130,0,31,0,55,0,32,1,0,0,19,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2006,NANA,0,DCMTP0000,120,530,107,7,902,266,208,97,280,3,2,14,0,226,62,91,1,44,0,52,1,29,4,1,0,12,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2005,NANA,0,DCMTP0000,104,411,101,5,727,255,148,72,278,1,1,6,1,199,76,66,1,41,0,58,1,36,5,0,1,11,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2004,NANA,0,DCMTP0000,104,365,97,1,740,282,228,85,303,2,5,6,0,146,110,45,1,23,0,41,3,36,9,0,0,18,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2003,NANA,0,DCMTP0000,118,363,101,0,764,363,258,115,236,7,1,10,0,105,98,43,2,73,1,34,2,32,1,0,0,17,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2002,NANA,0,DCMTP0000,159,258,96,3,676,436,269,100,316,2,0,9,0,103,132,36,0,45,1,18,1,33,0,3,0,12,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Washington Metropolitan Area Transit Authority Pol,2001,NANA,0,DCMTP0000,159,272,92,3,734,470,318,68,269,9,0,5,0,114,101,32,1,20,1,19,0,33,2,0,0,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
