agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Kansas City Police Department,2016,Missouri,478364,MOKPD0000,3472,6298,3625,4838,5064,4099,2029,2934,2057,18,260,2350,2604,1958,53,36,176,1435,142,712,237,588,509,190,521,270,779,62,135,71,32,23,2,81,0,9,0,0,25,1,1,0,157,0,4,0,93,0,0,596,5,30
Kansas City Police Department,2015,Missouri,473373,MOKPD0000,3390,6320,3139,4899,4805,4002,2259,2536,2227,11,225,2322,2440,1770,63,37,171,1246,106,646,226,544,510,200,447,261,688,38,128,898,17,21,0,109,0,2,0,0,36,1,0,1,128,0,2,0,32,0,0,0,0,0
Kansas City Police Department,2014,Missouri,468417,MOKPD0000,3490,6120,2682,5743,4961,4067,2488,2974,2549,15,253,2546,2498,1670,74,47,177,1220,78,575,241,510,647,220,422,209,617,33,121,485,14,18,2,117,0,1,0,0,34,1,1,0,229,0,5,0,0,0,0,0,0,0
Kansas City Police Department,2013,Missouri,465514,MOKPD0000,3486,5776,2571,6329,4700,4295,2931,2678,2753,46,278,2786,2609,1694,58,49,130,929,98,499,203,460,564,207,451,181,589,40,124,401,4,19,4,92,0,1,0,0,30,1,2,1,181,0,5,0,0,0,0,0,0,0
Kansas City Police Department,2012,Missouri,464073,MOKPD0000,4437,6145,2621,7076,5166,3629,3053,2192,2591,54,284,2986,2795,1695,87,61,183,751,107,525,179,420,547,262,479,199,615,43,113,428,23,16,1,144,0,1,0,0,25,1,2,1,267,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2011,Missouri,461458,MOKPD0000,4393,6073,2403,6772,5094,3469,3590,2437,2750,40,300,2733,2593,1719,70,76,173,774,105,562,178,472,546,303,529,203,411,37,117,589,13,12,2,144,0,1,0,0,47,1,2,0,198,0,6,0,0,0,0,0,0,0
Kansas City Police Department,2010,Missouri,483191,MOKPD0000,4722,5936,2418,7085,4990,3169,5393,2619,2369,26,235,2507,2235,1679,54,71,139,856,99,674,157,503,593,345,475,191,351,48,111,507,14,18,0,137,0,2,0,1,38,0,1,0,91,0,1,0,0,0,0,0,0,0
