agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Silverthorne Police Dept,2016,Colorado,4530,CO0590300,1,23,7,8,32,10,0,11,79,0,4,0,27,4,0,0,1,3,0,3,0,1,16,1,9,0,2,1,4,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2015,Colorado,4370,CO0590300,1,15,1,9,30,5,0,1,91,0,1,0,16,1,0,0,1,4,0,2,0,1,7,2,3,1,2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2014,Colorado,4052,CO0590300,2,11,1,7,33,7,0,2,74,0,4,0,14,1,0,0,0,9,0,2,0,2,2,1,4,3,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2013,Colorado,3921,CO0590300,14,22,5,11,42,4,0,3,64,0,1,3,14,0,0,2,0,1,0,1,0,3,6,0,3,2,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2012,Colorado,3930,CO0590300,16,16,1,2,26,2,1,10,55,0,1,4,12,0,0,0,0,5,0,5,0,1,4,2,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2011,Colorado,3955,CO0590300,25,26,1,5,55,2,0,6,82,0,1,2,19,1,0,0,1,5,0,5,0,0,4,0,6,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2010,Colorado,4094,CO0590300,23,30,3,19,62,4,0,22,96,1,2,8,14,1,0,0,0,15,1,7,0,0,10,2,10,1,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2009,Colorado,4074,CO0590300,30,22,5,8,53,4,2,18,104,0,3,4,11,0,0,5,0,14,0,9,0,4,13,1,9,1,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2008,Colorado,NA,CO0590300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silverthorne Police Dept,2007,Colorado,NA,CO0590300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silverthorne Police Dept,2006,Colorado,3678,CO0590300,20,16,7,10,41,2,6,26,46,0,1,24,21,1,0,1,0,20,0,2,0,1,10,2,4,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Silverthorne Police Dept,2005,Colorado,3659,CO0590300,15,22,6,16,41,6,3,28,41,0,0,21,9,0,0,0,0,29,0,0,0,4,6,0,7,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
