agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Gordonsville Police Department,2016,Tennessee,1203,TN0800300,4,7,2,4,3,2,1,14,2,0,0,1,4,0,0,0,0,10,0,1,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2015,Tennessee,1188,TN0800300,3,4,2,5,3,0,2,2,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2014,Tennessee,1196,TN0800300,2,4,1,3,2,1,1,5,3,1,1,1,3,2,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2013,Tennessee,1198,TN0800300,4,7,2,10,4,2,2,3,3,0,0,6,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2012,Tennessee,1222,TN0800300,1,7,3,5,7,0,2,3,3,0,0,4,0,1,0,0,0,2,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2011,Tennessee,1224,TN0800300,3,7,2,9,5,0,0,5,6,0,0,7,4,1,0,0,0,4,0,0,2,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2010,Tennessee,1311,TN0800300,9,2,4,8,9,3,4,6,8,0,0,7,2,0,1,0,0,3,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2009,Tennessee,1319,TN0800300,9,10,5,3,13,2,7,4,10,1,0,10,1,0,0,0,0,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2008,Tennessee,1316,TN0800300,9,17,7,8,15,1,3,34,4,2,0,4,1,0,0,0,0,12,0,11,0,7,6,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonsville Police Department,2007,Tennessee,1320,TN0800300,7,7,7,6,4,0,4,37,8,2,1,7,1,0,0,0,0,16,0,7,0,5,4,0,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
