agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Scituate Police Department,2014,Massachusetts,18385,MA0122400,8,39,18,23,47,8,0,18,34,0,1,29,4,1,0,3,0,0,0,15,0,3,3,2,4,3,16,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2013,Massachusetts,18230,MA0122400,20,48,17,27,82,4,0,11,61,0,2,24,12,3,0,0,1,0,0,20,0,1,7,0,3,9,11,0,0,10,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2012,Massachusetts,18395,MA0122400,46,41,16,35,138,5,0,25,75,0,2,42,18,1,2,2,0,1,0,32,0,6,5,6,7,7,15,0,0,17,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2011,Massachusetts,18244,MA0122400,23,51,27,51,115,11,1,16,66,0,1,34,14,5,5,1,1,1,0,34,0,4,7,1,7,4,12,3,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2010,Massachusetts,18143,MA0122400,52,75,24,49,136,16,1,20,108,0,2,20,0,0,1,0,0,1,0,29,2,1,8,0,8,11,16,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2009,Massachusetts,18032,MA0122400,33,48,22,67,130,18,1,17,91,0,0,43,9,2,0,2,0,1,0,27,2,7,6,4,8,12,17,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Scituate Police Department,2008,Massachusetts,17879,MA0122400,29,54,16,47,120,10,0,27,88,0,2,20,6,1,1,5,0,2,0,28,0,3,7,2,7,2,6,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2007,Massachusetts,18116,MA0122400,11,35,10,50,108,5,0,35,102,0,0,0,1,0,0,0,0,23,0,23,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2006,Massachusetts,18229,MA0122400,17,33,16,41,142,8,0,31,86,0,0,0,0,0,0,0,0,25,0,9,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2005,Massachusetts,18145,MA0122400,3,34,16,33,143,12,0,25,114,0,0,0,0,0,0,0,0,12,0,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2004,Massachusetts,18126,MA0122400,13,37,14,42,173,21,0,31,107,0,1,0,0,0,0,0,0,15,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2003,Massachusetts,18168,MA0122400,7,36,6,39,149,10,0,11,95,0,0,0,2,0,0,0,0,11,0,17,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2002,Massachusetts,18084,MA0122400,4,31,13,36,66,11,0,7,63,0,2,0,1,0,0,0,0,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2001,Massachusetts,17948,MA0122400,20,33,9,30,100,4,0,18,84,0,0,0,0,1,0,0,0,11,0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,2000,Massachusetts,0,MA0122400,9,30,5,21,86,8,0,9,74,0,1,0,4,0,0,0,0,5,0,15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scituate Police Department,1999,Massachusetts,17657,MA0122400,1,31,12,48,85,6,0,9,0,0,2,0,1,1,0,0,0,4,0,12,0,3,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
