agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
Muscatine County Sheriff's Office,2016,Iowa,12424,IA0700000,7,9,17,41,42,14,1,49,23,1,5,13,3,0,0,0,1,34,0,1,0,2,4,0,10,0,5,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2015,Iowa,12493,IA0700000,6,19,18,42,28,8,2,48,25,0,3,7,1,0,0,1,0,44,0,0,0,4,0,0,5,1,6,1,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2014,Iowa,13342,IA0700000,5,13,16,38,16,8,1,59,31,0,6,12,0,0,0,1,0,35,0,0,0,2,1,3,3,0,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2013,Iowa,13464,IA0700000,6,16,12,32,23,5,1,39,18,0,6,12,0,0,0,0,0,16,0,0,0,5,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2012,Iowa,13382,IA0700000,12,21,18,68,33,10,3,21,26,1,7,23,1,2,2,0,0,13,0,0,0,1,3,1,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2011,Iowa,13379,IA0700000,13,14,19,54,48,11,4,30,22,0,4,21,0,0,2,1,0,12,0,1,0,4,2,4,10,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2010,Iowa,14009,IA0700000,10,18,12,46,36,14,4,50,27,0,3,20,1,0,0,1,0,23,0,0,0,1,4,1,2,0,4,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2009,Iowa,13541,IA0700000,12,18,10,48,55,8,1,31,34,1,9,16,3,0,0,0,0,23,0,2,1,1,3,2,3,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2008,Iowa,13691,IA0700000,7,30,13,54,53,8,1,34,62,0,2,10,0,3,1,0,0,24,1,0,1,5,6,4,10,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2007,Iowa,13740,IA0700000,9,32,15,72,59,9,1,54,42,1,10,24,0,0,0,1,0,39,1,0,0,1,7,4,10,0,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2006,Iowa,13607,IA0700000,12,16,14,66,68,14,2,27,39,1,5,19,2,0,0,0,0,21,0,1,0,1,5,5,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscatine County Sheriff's Office,2005,Iowa,13515,IA0700000,7,26,7,65,66,16,1,33,53,0,5,15,0,0,0,0,0,21,0,2,0,2,6,4,3,0,5,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
