agency,year,state,population,ORI,theft_from_motor_vehicle,simple_assault,aggravated_assault,burglary_breaking_and_entering,destruction_damage_vandalism_of_property,motor_vehicle_theft,theft_of_motor_vehicle_parts_accessories,drug_narcotic_violations,all_other_larceny,theft_from_coin_operated_machine_or_device,rape,theft_from_building,shoplifting,robbery,pocket_picking,purse_snatching,sodomy,drug_equipment_violations,murder_nonnegligent_manslaughter,intimidation,embezzlement,weapon_law_violations,counterfeiting_forgery,arson,credit_card_automatic_teller_machine_fraud,stolen_property_offenses,false_pretenses_swindle_confidence_game,kidnaping_abduction,fondling_child_molest,impersonation,assisting_or_promoting_prostitution,pornography_obscene_material,incest,prostitution,operating_promoting_assisting_gambling,extortion_blackmail,betting_wagering,gambling_equipment_violations,statutory_rape,negligent_manslaughter,sexual_assault_with_an_object,welfare_fraud,wire_fraud,bribery,justifiable_homicide,sports_tampering,purchasing_prostitution,human_trafficking_commercial_sex_acts,human_trafficking_involuntary_servitude,identity_theft,animal_cruelty,hacking_computer_invasion
State Police Gilbert,2013,West Virginia,0,WVWSP7000,0,3,2,7,8,0,2,9,9,0,0,0,0,0,1,2,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2012,West Virginia,0,WVWSP7000,1,27,9,21,21,6,5,34,27,0,1,0,0,1,0,3,0,1,0,37,0,2,2,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2011,West Virginia,0,WVWSP7000,0,27,4,25,20,5,8,12,37,0,3,1,0,0,0,0,0,0,0,16,0,2,2,0,0,3,5,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2010,West Virginia,0,WVWSP7000,0,37,10,39,21,12,11,17,45,0,2,0,6,2,0,1,0,0,0,13,1,1,0,3,1,4,11,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2009,West Virginia,0,WVWSP7000,0,35,16,32,29,8,13,80,51,0,1,0,0,0,0,1,0,0,0,16,0,7,6,1,0,8,6,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2008,West Virginia,0,WVWSP7000,2,32,14,26,28,8,11,48,76,0,2,4,2,2,1,2,0,1,0,14,1,6,3,0,2,4,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2007,West Virginia,0,WVWSP7000,2,20,14,15,23,7,16,8,49,0,2,0,1,1,3,0,0,3,0,7,1,6,2,1,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2006,West Virginia,0,WVWSP7000,2,23,13,30,34,7,21,20,34,0,1,4,0,3,0,1,0,1,0,6,0,3,5,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
State Police Gilbert,2005,West Virginia,0,WVWSP7000,10,17,11,26,14,8,21,7,27,0,0,4,1,2,0,1,0,0,0,2,0,1,2,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2004,West Virginia,0,WVWSP7000,8,32,13,12,17,16,7,21,29,0,0,4,1,1,0,0,0,0,1,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2003,West Virginia,0,WVWSP7000,6,21,17,27,13,17,9,12,34,0,0,7,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2002,West Virginia,0,WVWSP7000,15,25,11,29,26,11,8,24,25,0,0,7,0,3,0,0,0,2,0,3,0,8,2,2,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2001,West Virginia,0,WVWSP7000,6,18,3,24,6,9,1,23,7,0,0,10,0,0,0,0,0,1,0,1,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,2000,West Virginia,0,WVWSP7000,7,7,13,12,9,4,2,50,10,0,0,3,0,0,0,0,0,4,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police Gilbert,1999,West Virginia,0,WVWSP7000,10,8,9,23,8,11,13,20,10,0,0,8,0,0,0,0,0,1,0,5,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
